feature,p_value,score,gbc,BayesianRidge,rf,mean
p19_V,1.3218972657181734e-07,28.878326910094547,0.003565692519060997,0.012805928538367402,0.020195164425222248,0.012188928494216883
p22_S,0.6563879263759245,0.19824225263930356,0.0,0.0,0.0,0.0
p24_Y,0.03188771896036833,4.6374439707282935,0.017367488794976686,0.19352862414453728,0.025072208349738508,0.07865610709641749
p25_E,1.5240464765046514e-06,23.840037610938108,0.0035659883341757743,0.0757083851835169,0.035113091003326886,0.03812915484033985
p26_Y,0.13197535766623072,2.278557042425318,0.013890120154015459,0.11467968282097399,0.013818229556550767,0.0474626775105134
p27_T,1.245140650485227e-08,33.83026257611024,0.002478875396242708,0.02775136717364864,0.02463809398412553,0.018289445518005626
p29_Y,0.2647316741257476,1.2473926324360636,0.0,0.0,0.0,0.0
p31_M,4.197001533300388e-13,56.28955916747457,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p32_V,3.3388277077020196e-08,31.753057238717282,0.02092112462437711,0.040955114429951825,0.05088921723069909,0.03758848542834267
p33_E,0.5073845729691537,0.44026095126430237,0.0,0.0,0.0,0.0
p33_KAYP,0.004313419509869852,8.242282785459922,0.00012981403788980752,0.08222036974767657,0.00256682119427254,0.028305668326612975
p33_N,0.8342321130234377,0.04385486001562247,0.0,0.0,0.0,0.0
p33_S,0.2205304191982272,1.50569140357941,0.0,0.0,0.0,0.0
p35_I,2.423233633170496e-13,57.52583811169116,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p35_VSE,0.003568270637962281,8.594571944886244,0.0017182213172328997,0.049272387764918796,0.01425485364442839,0.021748487575526693
p35_W,0.0002113244003101108,13.987560446644107,0.0022518154798751057,0.04525673350480029,0.014450919287422107,0.020653156090699166
p36_K,0.00832234151043228,7.03363600122753,0.003574650084055953,0.025642232427267868,0.014698503765539656,0.014638462092287826
p36_M,1.9255814250051565e-10,42.756462581971896,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p36_Q,0.30321210173656327,1.0627900950372204,0.0,0.0,0.0,0.0
p37_Y,1.7192597968652839e-07,28.332372344037996,0.03361789444121142,0.12583955713095968,0.0827396675598964,0.08073237304402249
p38_FRTG,0.06465559984780438,3.4329451239820306,0.03152776014459776,0.07669692535674578,0.032802197196207666,0.04700896089918374
p38_K,0.005635275409830905,7.7483017301947665,0.0002844132542467569,0.002929300608340038,0.032561080107848285,0.01192493132347836
p38_S,0.4217529964561627,0.6467751155013234,0.0,0.0,0.0,0.0
p39_I,4.735822388009968e-09,35.87907009315599,0.01669902815010747,0.1513464893639484,0.05954809513935141,0.07586453755113576
p39_L,7.248693392737757e-09,34.975321627598596,0.006091271409167852,0.05603011182382573,0.03869275953216624,0.03360471425505327
p39_M,0.03131853469097646,4.668742096411058,0.02502933710592701,0.0030387583195823605,0.01692543772707336,0.014997844384194242
p39_V,0.6203830333137501,0.24571768368303123,0.0,0.0,0.0,0.0
p40_V,0.33893665736222656,0.9166749162354162,0.0,0.0,0.0,0.0
p41_C,0.27729233727170965,1.1835853789106998,0.0,0.0,0.0,0.0
p41_G,7.582101767004122e-05,15.995731648006913,0.0015326973284889539,0.10427296195459769,0.01902755649507794,0.041611071926054864
p41_S,0.007851955690439867,7.1398137821585355,0.03100336855335354,0.14660359694078445,0.02874808753866956,0.06878501767760252
p42_C,0.04597348969980189,4.007865805445333,0.00575541991758048,0.09166234990703506,0.006024974517931396,0.03448091478084898
p42_F,0.8845035387674941,0.021128585826582943,0.0,0.0,0.0,0.0
p42_L,1.8132184082790153e-07,28.22196694923343,0.003376047568223567,0.1221504282388954,0.0050506625136884685,0.043525712773602475
p42_V,0.48794969379765873,0.48194956424260105,0.0,0.0,0.0,0.0
p44_M,0.1554510031283421,2.025680196149967,0.0,0.0,0.0,0.0
p45_MLV,0.001694248443176427,9.991486115801424,0.007012864498818039,0.014721448057059458,0.007149976167318371,0.009628096241065288
p46_L,0.2610113732311501,1.2670215047896407,0.0,0.0,0.0,0.0
p46_M,0.2776282766347104,1.181928950230933,0.0,0.0,0.0,0.0
p48_MFVL,1.948939203785722e-08,32.88505318593326,0.000378049589030433,0.09109021335770087,0.04136885480026346,0.04427903924899825
p49_F,0.7961783400993716,0.06680729456917453,0.0,0.0,0.0,0.0
p49_I,5.603933485411717e-08,30.66800439654286,0.06856996280355208,0.052015129413963426,0.028172859448557748,0.049585983888691086
p49_L,0.15940292321162144,1.9873898115467044,0.0,0.0,0.0,0.0
p49_M,0.10808039871091826,2.593845508822505,0.013890120154015459,0.11467968282097399,0.013818229556550767,0.0474626775105134
p49_S,0.0010411283644210611,10.915035156542405,0.07215913679227527,0.16017850015480486,0.039773180474174476,0.09070360580708488
p49_V,0.12841714852871028,2.321280463811039,0.0020939684373769084,0.06837812564570958,0.005056438885775449,0.025176177656287314
p50_F,2.6364406698582625e-08,32.24920985914802,0.012853603722083756,0.04789839753719427,0.009006159171850131,0.023252720143709386
p50_L,0.013631984179811115,6.140260301586534,0.019183672371127027,0.04111090951230668,0.02814959382272521,0.02948139190205297
p50_T,0.1483522476947893,2.0973264661365776,0.0,0.0,0.0,0.0
p50_V,0.8022249777847712,0.06281919307697062,0.0,0.0,0.0,0.0
p51_G,0.9948625849923579,4.1511300199999295e-05,0.0,0.0,0.0,0.0
p52_L,0.8078549821351625,0.05922295707346365,0.0,0.0,0.0,0.0
p52_T,2.423233633170496e-13,57.52583811169116,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p54_LM,0.002890950694701292,8.98726254772147,0.024511445135761898,0.007731062678802731,0.0165871967436006,0.016276568186055076
p54_V,0.7026656359143914,0.14592572987779753,0.0,0.0,0.0,0.0
p56_F,9.893693240368563e-06,20.050020577312225,0.0321927980725445,0.052302538838873903,0.15257188013760095,0.07902240568300645
p56_G,4.3814298275627744e-08,31.183170403156865,5.065394053006871e-05,0.0947608301372298,0.06457191004447742,0.053127798040745765
p56_I,0.0033767107824822793,8.69734378513283,0.012006339521814369,0.02539354289607391,0.02118984197978031,0.019529908132556197
p56_V,5.874453722077004e-14,60.7329974302008,0.10903698500054913,0.09061768643864829,0.09848150688473949,0.09937872610797897
p60_L,0.14625858585155024,2.119202626812115,0.0,0.0,0.0,0.0
p60_V,1.3592303363661594e-27,138.4245101083524,0.03677302223155956,0.004637182185684219,0.19862160619308675,0.08001060353677684
p60_Y,4.645361164479962e-15,66.53897646390972,0.03538296507018928,0.0094831387473451,0.03808015392475135,0.02764875258076191
p63_F,0.6483675190646845,0.2082835890559476,0.0,0.0,0.0,0.0
p63_I,0.009508490177486947,6.7911244792001,0.0077996993866454025,0.10499671284353813,0.014571983343701456,0.04245613185796166
p63_L,0.00014212016214739417,14.761979723032505,0.022138298741641707,0.1678469342713258,0.01609886324619667,0.06869469875305471
p63_V,0.11617014070369681,2.4791097040699626,0.003971220773099941,0.01782375988713341,0.006464377419779414,0.009419786026670922
p64_K,0.1754849678506269,1.842074327979453,0.0,0.0,0.0,0.0
p64_Q,3.603011386765162e-08,31.593260159300076,0.0014866157465034853,0.022337859005315774,0.0885928922696018,0.03747245567380702
p64_T,6.162019662630895e-11,45.23592584458574,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p65_N,0.46664530523266556,0.5309387984185072,0.0,0.0,0.0,0.0
p69_R,1.497137762088886e-11,48.33817054283825,0.1265444341910909,0.0022069494419986973,0.07822394385263542,0.068991775828575
p70_T,0.011180832020015224,6.497503006451272,0.01279027553007193,0.017269565769000465,0.04055808112561666,0.023539307474896354
p71_P,0.5624731659009266,0.33600925030494483,0.0,0.0,0.0,0.0
p74_Y,0.9405729816113431,0.005564757144742569,0.0,0.0,0.0,0.0
p77_V,0.026267391108173603,4.975752037070765,0.01279027553007193,0.017269565769000465,0.04055808112561666,0.023539307474896354
p81_IAMTL,0.009591643102294028,6.775308828896404,0.0005608919139118489,0.017196065565648597,0.015642972272524626,0.01113330991736169
p81_V,3.1651536344783887e-09,36.736869409751385,0.01340642431770134,0.025519311688305422,0.04184045006168522,0.026922062022563992
p82_S,0.2886528518715867,1.1289376753343123,0.0,0.0,0.0,0.0
p83_G,0.03565050404118972,4.444221961475774,0.0024917934658338133,0.002667542564230496,0.060590210263990724,0.021916515431351678
p83_N,0.00013235194697121426,14.901366766909844,0.1686929891772956,0.23155623513349302,0.17730815407725556,0.19251912612934807
p84_L,0.0005080671710768815,12.288880361543706,0.0003550007005449405,0.00450232777636478,0.016358185353744666,0.007071837943551463
p84_T,2.0952922976415637e-07,27.922167377761554,0.003950619250306595,0.031111802625117382,0.009978860759353073,0.015013760878259017
p85_I,0.025440877112091913,5.03181815256692,0.0024917934658338133,0.002667542564230496,0.060590210263990724,0.021916515431351678
p85_VCLW,0.05337896673216463,3.754526265263262,0.010180134761268979,0.1422666187543064,0.009534071903713534,0.053993608473096304
p86_TEV,0.00047038010597291394,12.437328124478858,0.059978698252458905,0.16059443740111037,0.08836810008325244,0.10298041191227392
p87_C,2.423233633170496e-13,57.52583811169116,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p87_V,1.1547357594654599e-10,43.867134185646975,0.004427518332885443,0.11095339865574907,0.09873446597660335,0.07137179432174595
p88_C,0.0012472521226823314,10.571541495350159,0.005332406598949969,0.08152671886176278,0.020913181841446006,0.03592410243405292
p88_F,0.00057155928859159,12.062387907604473,0.008342429870565425,0.0462193960889911,0.011485540454891693,0.022015788804816073
p88_I,1.3006052563489113e-09,38.63789544447376,0.00387857782629333,0.04980805326988801,0.035566650627712415,0.029751093907964585
p88_L,0.6566179763860305,0.1979586268275084,0.0,0.0,0.0,0.0
p88_VM,0.1022913505072706,2.681924726299894,0.000563459323248322,0.041127322760013386,0.005711803130013462,0.01580086173775839
p89_F,0.2551933180299157,1.2984254004009217,0.0,0.0,0.0,0.0
p89_G,0.03998798361213302,4.246467009531045,0.004413588220876974,0.0008300065444139932,0.049678515797906435,0.01830737018773247
p92_T,5.8527859474767564e-05,16.506541877673662,0.0012184258109988293,0.015213989794688925,0.037626122561021304,0.018019512722236352
p93_T,0.08418391629994525,2.9973446104865133,0.0016978343805373196,0.07351428586558664,0.018627109906325677,0.03127974338414988
p93_V,1.1925644138531548e-12,53.949578909761584,0.005786165753507546,0.008682057655460027,0.010981444151041719,0.008483222520003096
p94_S,1.5843922904189958e-10,43.179660955606316,0.0006355424573895699,0.2049619566703644,0.02658283678252424,0.07739344530342607
p94_T,1.1106275621939306e-24,120.73787446219768,0.47270143149768723,0.5841544002380309,0.36607377721657575,0.4743098696507646
p95_I,0.3049491571101881,1.0551719195826328,0.0,0.0,0.0,0.0
p95_L,0.02317539185662318,5.195810945829308,0.04255027452606121,0.18574853847687325,0.05950613545578389,0.09593498281957279
p95_M,0.11122873393384727,2.548099577619414,0.005326496167852599,0.006922376603293279,0.01398828021651157,0.008745717662552483
p95_V,0.7828854204487872,0.07603751352788389,0.0,0.0,0.0,0.0
p96_N,0.014868284970383965,5.984526752600768,0.01459359309970362,0.005560765250333118,0.021380774500438817,0.01384504428349185
p96_T,7.138952952047773e-15,65.5500097732602,0.03243815472487125,0.2155756301875887,0.2732089256360076,0.17374090351615587
p96_V,0.9281451622705652,0.008142619555425867,0.0,0.0,0.0,0.0
p96_Y,2.6506268165551258e-08,32.2379282645488,0.0069178724365140665,0.07659877375815721,0.016879734338887103,0.0334654601778528
p97_S,0.33916222698931453,0.9158181031802881,0.0,0.0,0.0,0.0
p97_T,3.133119118128317e-05,17.74523873497434,0.05304550143613217,0.062453227250482184,0.07786933042556454,0.06445601970405963
p98_C,6.462283621742967e-26,128.16420108034274,0.009195042603338971,0.01874516992899752,0.10457036925439295,0.044170193928909814
p98_S,0.0006497060303240662,11.816333115936997,0.016223921771305837,0.15899623570323151,0.019650342514556742,0.06495683332969802
p99_I,0.9429160612135258,0.00513385625678526,0.0,0.0,0.0,0.0
p99_L,0.22504823950447947,1.4765149751748468,0.0,0.0,0.0,0.0
p99_M,0.011637955548777267,6.425103911764862,0.001700381009332341,0.0016196731433339546,0.02242430441629757,0.008581452856321288
p99_W,0.9015661631719016,0.01531724165626563,0.0,0.0,0.0,0.0
p100_N,0.7691576528771176,0.0862474976036725,0.0,0.0,0.0,0.0
p100_V,4.1953039029439466e-27,135.40872780913816,0.16969588621246298,0.1518003437661251,0.23334861198499843,0.18494828065452884
p100_Y,1.0044297197022506e-05,20.01965569277911,0.0010240792868996059,0.05480939190000661,0.0315151430293335,0.02911620473874657
p101_G,0.004909148567409932,8.002829081246944,0.008223113375510325,0.022777455892697057,0.04932437186341797,0.02677498037720845
p102_Y,0.8264848066989379,0.04811791625731503,0.0,0.0,0.0,0.0
p103_M,5.874453722077004e-14,60.7329974302008,0.10903698500054913,0.09061768643864829,0.09848150688473949,0.09937872610797897
p104_I,0.6518646404346092,0.20386856051262578,0.0,0.0,0.0,0.0
p104_S,5.046006902194725e-22,105.12916956766294,0.0056594138153158915,0.09159677938243678,0.23186323940378253,0.10970647753384506
p104_V,4.0454295696810254e-19,88.63534620005797,0.004866080771146248,0.10662997592876956,0.04289833851992179,0.051464798406612534
p105_L,0.9968293112565358,1.5811771424146335e-05,0.0,0.0,0.0,0.0
p105_MIH,2.7368354188652382e-14,62.47220714742242,0.03866666580597316,0.11681426802025886,0.14920754432858416,0.10156282605160538
p107_R,0.725907361505252,0.12307797567587392,0.0,0.0,0.0,0.0
p107_TQESKH,0.6914544706400167,0.1577469131432845,0.0,0.0,0.0,0.0
p107_V,0.10641565105809152,2.618632315373582,0.0009867319853023803,0.12012633641875178,0.0036877495199315264,0.04160027264132857
p108_I,8.359595759529499e-06,20.3889426625839,0.024980842573393947,0.008573137489630995,0.016883190396355576,0.01681239015312684
p108_L,0.00043706995724177884,12.578942655225106,0.0014900716919007025,0.02282337040468143,0.008982144322879674,0.01109852880648727
p108_T,7.823363533859692e-12,49.769857244608744,0.03815608101901032,0.09025182712444046,0.07780703046364702,0.0687383128690326
p108_V,0.07611391004143282,3.162605307614147,0.004896790293097117,0.1658964984519486,0.0042816255713557395,0.05835830477213382
p109_G,2.423233633170496e-13,57.52583811169114,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p110_R,1.8475420626189902e-09,37.88631052540852,0.0017926299008316196,0.18245566598129273,0.03682621020917779,0.07369150203043405
p111_N,0.041332229929434416,4.189742179494549,0.0020446117772626965,0.08277934330158065,0.027000355143912767,0.03727477007425204
p111_T,3.402541787144856e-21,100.36212285358047,0.10051007073098912,0.023397380462494437,0.22996042092340574,0.11795595737229643
p111_V,6.689496669339462e-14,60.4378888309771,0.2291586282114305,0.11729708062059352,0.1343814540311686,0.1602790542877309
p111_Y,0.060311306412203634,3.549171084169335,0.001792815149605758,0.07242600076364433,0.005041493812099077,0.026420103241783056
p112_I,0.2614195902340433,1.264850739679702,0.0,0.0,0.0,0.0
p112_L,0.0322086613799522,4.620053145793422,0.00961680227037239,0.0812023389033101,0.01997691238551021,0.036932017853064235
p112_M,3.3680274001605704e-13,56.78436828906173,0.0028612164613395514,0.024564652995513282,0.020253057296422725,0.015892975584425185
p112_V,4.4212536933615446e-11,45.96151955713794,0.10550747453531413,0.16581797551406832,0.14116410936085363,0.13749651980341204
p116_M,0.02267842822639627,5.2340172259699065,0.1635483500115819,0.0652394437590853,0.09652090507000813,0.1084362329468918
p119_I,1.442567215815455e-22,108.28286300477899,0.05679567503643186,0.11726906414812746,0.2326283864510554,0.1355643752118716
p119_L,6.143810706786052e-09,35.3261442923569,0.0061196636143203325,0.043047268476987324,0.031668977495771966,0.026945303195693205
p122_I,0.0021294187377454634,9.560603362833069,0.001277820823813589,0.021342219302268317,0.0229997649252896,0.015206601683790502
p122_M,0.8539255234078379,0.033941766778246826,0.0,0.0,0.0,0.0
p122_Q,1.3574803668998811e-21,102.65135165898997,0.21179112231346336,0.89887375439092,0.5004985522122561,0.5370544763055465
p123_V,3.833775394189699e-09,36.32861774256307,0.010099982319570676,0.04388381752397781,0.04441374026343027,0.03279918003565959
p124_G,0.09270657659465661,2.8405140979372123,0.002170603803834483,0.08166989818716655,0.008487359505591154,0.030775953832197393
p124_S,2.6275608999447795e-14,62.56519433380314,0.13995958118389906,0.14998058649609028,0.09457316541442054,0.12817111103146994
p127_S,0.6316129746181057,0.2302389344177695,0.0,0.0,0.0,0.0
p129_V,4.5813913464076776e-05,16.991090498507717,0.006763015438559203,0.13994951829058763,0.03263129069724881,0.059781274808798544
p133_V,6.068260854456826e-08,30.501550332592036,0.00899762872608116,0.06215407359324749,0.021338714558925713,0.030830138959418118
p136_Y,0.2885788166639103,1.1292849126013715,0.0,0.0,0.0,0.0
p137_L,0.07994936117649452,3.081811808438152,0.0007818139760650079,0.10691992845654627,0.011206857464266383,0.03963619996562589
p137_M,0.2213843279361104,1.5001221063830694,0.0,0.0,0.0,0.0
p137_V,0.18760562532423086,1.7423665510339288,0.0,0.0,0.0,0.0
p139_V,0.032871226574564864,4.584718395130698,0.0013507419364593336,0.0262472721598452,0.016854365395689744,0.014817459830664759
p143_M,0.8441982375138533,0.03867353465982474,0.0,0.0,0.0,0.0
p143_VTL,0.02486183150711677,5.072241041379591,0.0005011790234049256,0.00987022861309518,0.003532580574834778,0.004634662737111627
p144_G,0.004468567695805017,8.176806034627027,0.01279027553007193,0.017269565769000465,0.04055808112561666,0.023539307474896354
p144_S,0.005719338671994703,7.721030921435256,0.007576881791313769,0.04646584897155407,0.011173447919042153,0.02173872622730333
p145_S,0.05918113123447601,3.580877285439932,0.0024917934658338133,0.002667542564230496,0.060590210263990724,0.021916515431351678
p147_R,0.025440877112091913,5.03181815256692,0.0024917934658338133,0.002667542564230496,0.060590210263990724,0.021916515431351678
p149_S,0.044604097897644815,4.059433381868544,0.004202763844534354,0.026976139190969278,0.01258138681011067,0.014586763281871433
p149_T,0.5259873195869139,0.4028541202042663,0.0,0.0,0.0,0.0
p150_E,0.016218178951126674,5.829092201817759,0.01279027553007193,0.017269565769000465,0.04055808112561666,0.023539307474896354
p150_G,6.372011903438228e-14,60.54830535183692,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p150_S,0.39679885448228913,0.7195736074489673,0.0,0.0,0.0,0.0
p151_N,0.9759233620059327,0.000912000444444031,0.0,0.0,0.0,0.0
p151_QKA,0.8539775948881482,0.033917296413844104,0.0,0.0,0.0,0.0
p151_S,0.44905266036166436,0.5741874963030003,0.0,0.0,0.0,0.0
p151_T,0.9993506319022977,6.632129921592433e-07,0.0,0.0,0.0,0.0
p153_S,1.3080313279921224e-20,97.02732138128067,0.13847912572357096,0.025256074915770227,0.18856804036995004,0.11743441366976375
p154_FSYT,0.2515029243537161,1.3188074544837598,0.0,0.0,0.0,0.0
p154_G,0.003404090683701489,8.682295012471585,0.003742509372659683,0.02764017266924372,0.007886132860501969,0.013089604967468457
p154_I,0.3882054168174044,0.7462067715996656,0.0,0.0,0.0,0.0
p154_L,0.40003579012109847,0.7097564199261536,0.0,0.0,0.0,0.0
p154_M,3.107655962461682e-06,22.38943860806316,0.00554205508320627,0.04524775549871603,0.03467474433907907,0.028488184973667122
p154_V,0.8264848066989379,0.0481179162573151,0.0,0.0,0.0,0.0
p155_M,0.0014098771336681297,10.339074015142725,0.0024917934658338133,0.002667542564230496,0.060590210263990724,0.021916515431351678
p155_VIL,2.120580436489247e-05,18.522902430723423,0.038042955492339776,0.11190649662561766,0.0194775787193694,0.056475676945775606
p157_I,0.00016158829579477986,14.510976808892869,0.02129096554166389,0.10891625598425922,0.03701687095869863,0.05574136416154058
p157_L,0.6452765513715817,0.21223354290848248,0.0,0.0,0.0,0.0
p157_V,4.217244854617018e-09,36.12572589512063,0.00638267798832642,0.09217194944920987,0.02872256658281754,0.04242573134011795
p158_G,0.26096912400683914,1.2672464132937966,0.0,0.0,0.0,0.0
p158_IVMCF,0.7070837757254098,0.14141193075726202,0.0,0.0,0.0,0.0
p158_L,6.48459628403544e-12,50.1848775327024,0.023804873385524873,0.005533456954617899,0.02234900495357442,0.017229111764572397
p158_S,0.12896007608265245,2.314676523036939,0.00026342982234932836,0.0020631820584306655,0.014533267935768646,0.005619959938849547
p158_T,0.8263782327122043,0.048178004116377716,0.0,0.0,0.0,0.0
p159_F,0.6094961622760807,0.26132718971291974,0.0,0.0,0.0,0.0
p159_L,0.8957557149022909,0.017189664472018588,0.0,0.0,0.0,0.0
p160_T,0.1539658917989777,2.0403572706109028,0.0,0.0,0.0,0.0
p162_I,0.18575823279785098,1.7570718390406936,0.0,0.0,0.0,0.0
p162_L,0.18440310473431426,1.767967489558527,0.0,0.0,0.0,0.0
p162_MTAG,4.2262616360331443e-07,26.471828592948423,0.001788280542282836,0.015516672001722671,0.011044622775281265,0.009449858439762258
p162_V,9.920779294598038e-13,54.36099092001675,0.0338800708693225,0.03694195487539134,0.05494613606297069,0.041922720602561504
p163_M,0.21417004757242689,1.5480036938615345,0.0,0.0,0.0,0.0
p164_S,0.8559661289493344,0.03298963206582174,0.0,0.0,0.0,0.0
p165_C,9.426304805725943e-17,75.61604479568956,0.0562877077691476,0.09393939152045178,0.12426833468540685,0.09149847799166873
p165_F,0.1858294198643895,1.756502034786903,0.0,0.0,0.0,0.0
p165_L,3.253542383012635e-08,31.807374000813184,0.0036949412993638126,0.0012457618850318405,0.04043689210745539,0.015125865097283678
p165_M,0.04444286539004214,4.065614858993989,0.027803836740300777,0.041677505831235265,0.021549891417002653,0.03034374466284623
p165_S,7.509454349808886e-06,20.604938917276318,0.001361985130114246,0.1171741677249413,0.010346456987562041,0.0429608699475392
p166_S,4.920306622126985e-08,30.940240248871238,0.023579667712517814,0.008406464600169835,0.06434520877376428,0.0321104470288173
p168_S,0.045099817373987716,4.0405749657969805,0.0036986493063883782,0.032310603493014886,0.03321846787557406,0.023075906891659104
p168_T,0.9397878874766762,0.005713043981769041,0.0,0.0,0.0,0.0
p169_F,0.6739997872505825,0.17722351453379429,0.0,0.0,0.0,0.0
p169_G,0.023481604607752005,5.172691854751302,0.0005682759477366414,0.03053530477650179,0.0166819859473269,0.015928522223855112
p169_V,2.915652847863191e-11,46.87348142853184,0.0024678541513949753,0.043648340332528957,0.13996647998253625,0.062027558155486724
p173_L,0.029555429489732193,4.769611415991112,0.0050937729302619385,0.022995620362843975,0.027188358069412912,0.018425917120839606
p173_V,0.5188911076338105,0.41684550418232835,0.0,0.0,0.0,0.0
p179_L,1.0596430961819745e-07,29.338466317000947,0.0020859525036500924,0.07666432501356978,0.013898333470777118,0.03088287032933233
p181_E,0.04044786015905687,4.226837738346505,0.03759565565526698,0.24427536622326815,0.09320946089358136,0.1250268275907055
p183_L,0.6752514745162591,0.17578255354926745,0.0,0.0,0.0,0.0
p183_M,1.4979758410134712e-10,43.30145690921245,0.0003663243284686481,0.03754691882301738,0.014064911612529629,0.01732605158800522
p185_SIG,0.00043101982001957285,12.60583496595159,0.0026554107482620872,0.09097058196835246,0.023825831931256446,0.039150608215957
p185_T,5.874453722077004e-14,60.7329974302008,0.10903698500054913,0.09061768643864829,0.09848150688473949,0.09937872610797897
p185_V,2.4320560787294613e-11,47.271438739562605,0.0042610997004260106,0.011721187181776933,0.05911703343405443,0.025033106772085794
p186_S,0.6842414458115905,0.16563519648773845,0.0,0.0,0.0,0.0
p189_P,0.03541191595881342,4.455823809589161,0.01279027553007193,0.017269565769000465,0.04055808112561666,0.023539307474896354
p189_V,0.10424030849835861,2.6516725983499776,0.00497137712223309,0.01832187108283953,0.039294172939227615,0.02086247371476675
p194_P,0.16501398800143435,1.93484845540892,0.0,0.0,0.0,0.0
p194_R,0.9832260889198446,0.0004425923641595193,0.0,0.0,0.0,0.0
p195_H,0.19168026904660923,1.7105216490102086,0.0,0.0,0.0,0.0
p195_K,0.05376366311388286,3.742403922188688,0.010443252976758141,0.059915778115955776,0.038006222926841485,0.0361217513398518
p195_N,0.0020189058503036618,9.660888350204289,0.002302135567103321,0.09288582626820274,0.024041779458911797,0.03974324709807262
p195_SERPQ,6.646156538362501e-06,20.851143400930734,0.0024353149047977407,0.0005283310790440543,0.052507477240598496,0.018490374408146763
p195_T,0.6593449143111867,0.19461511727828593,0.0,0.0,0.0,0.0
p196_P,0.027136164402671407,4.918770093513343,0.010284187403211402,0.07531096477060968,0.021065590957832173,0.03555358104388442
p197_E,0.15868299146974546,1.9942840253346759,0.0,0.0,0.0,0.0
p197_G,0.09684157913263773,2.7699935290436986,0.001139463974113584,0.08838401853509228,0.010118524653959815,0.033214002387721896
