feature,p_value,score,lgbm,rf,gbc,BayesianRidge,xgb,mean
p4_SDQAPV,0.004116081659982424,8.29905048294693,0.0,0.00025633859358580827,1.4846566174650342e-05,0.04659168874929813,1.9632673e-06,0.009372967435276306
p4_T,8.161010045419029e-41,210.51540193216715,0.0,0.02289249940250845,0.0,0.03067127871752361,3.981167e-06,0.010713551857423034
p5_E,2.1060226391571815e-05,18.39797045888864,0.0,0.003811717334800481,0.0,0.04192610914684836,3.643324e-06,0.009148293961111258
p5_GAP,0.7791070704395355,0.07874524564867731,0.0,0.0,0.0,0.0,0.0,0.0
p5_H,8.111332224496894e-10,39.04768237657091,0.0,0.0003318977610727615,0.0,0.01812058537210271,2.99048e-06,0.003691094722629159
p5_K,0.06920749315305928,3.314233363283751,0.0,0.0010112245018554036,5.9366011217661484e-05,0.014791539049000343,4.4410794e-07,0.003172514734002633
p5_Q,2.2830109299369487e-09,36.89384858085379,0.017857142857142856,0.00038491468825783016,0.00035816237143260655,0.06961573973937335,2.5695838e-08,0.017643197070408997
p5_R,0.00304377129866916,8.856978725530777,0.0,0.0036228910338494836,0.0,0.06837083570171457,1.1686346e-06,0.014398979074040755
p6_GAP,1.1229155969729437e-113,834.8827306357911,0.0,0.174364481995678,0.0,0.07815281266810438,9.2446896e-07,0.05050364382654919
p6_P,0.09462321900077938,2.803245679112107,0.0,0.0,0.0,0.0,0.0,0.0
p6_Q,1.3547916328420816e-19,88.29546417257443,0.0,0.005683939876656593,3.226738843809968e-05,0.0344708783972564,0.0,0.008037417132470217
p6_RHFMK,0.009675317864193312,6.739194409166088,0.07142857142857142,0.0023293016178049107,0.0,0.00143670454877164,1.3911414e-06,0.015039193747305923
p7_D,9.115030312953439e-17,73.5978295473089,0.017857142857142856,0.00306290620669687,0.0001308228326506146,0.028163358423560676,3.7273272e-05,0.009850300718415795
p7_E,3.285882629660316e-56,313.53213724530264,0.07142857142857142,0.014160393443300104,0.019725105738291452,0.03273431456585167,5.2094278e-05,0.02762009589072988
p7_GAP,0.0011682675347770967,10.647515812268782,0.0,0.00026990440514199646,0.0001573758943418011,0.0511207415568142,2.2078855e-06,0.010310045948354135
p7_I,0.0017831877358582154,9.853229863419312,0.017857142857142856,0.0003919148746615318,0.0,0.03267519625099989,3.488746e-06,0.01018554854575297
p7_K,0.007597233310279974,7.177186422825895,0.017857142857142856,0.0014507702922794735,0.00016342848211563352,0.02602782776674318,7.852398e-07,0.009099990927620195
p7_NLGMV,9.506439594122983e-05,15.451723852250266,0.0,0.00041945833852469487,0.0,0.010853651621670693,8.672803e-06,0.00225635655268566
p7_P,3.4316940625135214e-17,75.77963726678526,0.10714285714285714,0.00280232606455268,0.0002684347803370812,0.0110564124878606,5.2235436e-07,0.024254110565992564
p7_Q,0.0013849617288836233,10.327290235374782,0.0,0.00013952235220125413,0.00015951743239474913,0.036811614773540224,3.2074692e-07,0.00742219506101136
p7_S,1.5842519060901433e-13,57.20666800573728,0.0,0.0016140043742690045,0.0,0.025379351358587664,2.5908391e-06,0.005399189314397491
p8_E,4.669639140563049e-19,85.4743532894221,0.0,0.0017949417469903112,0.00025925590110974754,0.09824670205822644,1.8923167e-05,0.02006396457463786
p8_FWAGMHT,0.3736791548680596,0.7926405260886791,0.0,0.0,0.0,0.0,0.0,0.0
p8_GAP,0.0011682675347770967,10.647515812268782,0.0,0.00026990440514199646,0.0001573758943418011,0.0511207415568142,2.2078855e-06,0.010310045948354135
p8_N,3.954921500045405e-23,107.17886449042803,0.05357142857142857,0.008994535832743584,0.0,0.07683364048839554,7.5300596e-07,0.027880071579706213
p8_S,8.69284334761658e-30,144.31477685215523,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p8_Y,0.000932636456360163,11.072718663228908,0.03571428571428571,0.00018247213951181522,0.0,0.0034770945515058987,6.3615635e-06,0.007876042793753575
p9_GAP,0.0011682675347770967,10.647515812268782,0.0,0.00026990440514199646,0.0001573758943418011,0.0511207415568142,2.2078855e-06,0.010310045948354135
p9_I,6.107454898752744e-20,90.11878769343559,0.0,0.005683939876656593,3.226738843809968e-05,0.0344708783972564,0.0,0.008037417132470217
p9_VLATMY,0.0004192868425289212,12.592460976060636,0.0,0.006750853461160242,0.0,0.01964081483734592,6.430484e-06,0.005279619756513925
p10_GAP,0.0011682675347770967,10.647515812268782,0.0,0.00026990440514199646,0.0001573758943418011,0.0511207415568142,2.2078855e-06,0.010310045948354135
p10_HWLV,9.041635355938393e-05,15.549077282823554,0.0,0.0006267063365228428,0.0,0.07881079609556281,2.6674547e-06,0.01588803397736455
p10_Y,7.491854671207631e-15,63.8525607778318,0.017857142857142856,0.0011537019373180901,0.017026180401991397,0.02994197307059386,1.6822843e-05,0.013199164222101873
p11_I,0.00851756081362552,6.96970715310413,0.03571428571428571,0.005191295804704949,3.867615802972682e-05,0.002735104848386786,6.339546e-06,0.008737140414273828
p11_L,1.470460321308445e-157,1432.8697934221736,0.017857142857142856,0.6658277031724871,0.18661783547198899,0.12927355422491885,0.5526587,0.3104469825655346
p11_MQRA,0.004113668518834126,8.300131299683372,0.0,4.6246794632136415e-05,5.912001675499423e-05,0.038574423038513515,8.568653e-06,0.007737671700651457
p11_T,3.8626970417183277e-29,140.61060654374498,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p11_V,1.6164798870287508e-25,120.26376955573699,0.05357142857142857,0.00015983413878951512,2.8641223189825165e-05,0.04995799920990899,9.362791e-06,0.02074545318694106
p12_P,2.1096160820262655e-29,142.11043454732888,0.03571428571428571,0.016366755476841438,5.017132346718657e-05,0.01662109076819682,0.0,0.01375046065655823
p13_GAP,1.491492394640129e-39,202.6322633116741,0.0,0.029750386080788345,0.0,0.04898450730247058,0.0,0.015746978676651785
p13_I,0.0032699891547117157,8.724148221550502,0.0,0.0009428615212769327,0.0,0.037768086450437416,4.0001192e-05,0.007750189832792183
p13_L,0.0006842637709308535,11.6594824603887,0.0,0.00025729191560805594,0.0001977356392844625,0.027703870018216028,1.5503016e-05,0.005634880117756662
p13_M,6.808568801886205e-20,89.86976827982757,0.05357142857142857,0.00391547607144715,8.123220615249996e-05,0.015296336813028333,8.727271e-06,0.014574640186621631
p13_V,0.3925937828957965,0.732006242870193,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,1.0287806756247743e-51,282.10068646568396,0.0,0.007628174482089923,0.00015996030542421923,0.0553520423530902,0.0,0.012628035428120868
p14_IA,0.29525830515563656,1.0975086057050483,0.0,0.0,0.0,0.0,0.0,0.0
p14_T,0.20195458094528848,1.631949632581895,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.011845049356455493,6.374926012825227,0.017857142857142856,1.6449552582892673e-05,0.0005481448349285479,0.030726480684708193,0.0,0.009829643585872499
p14_Y,3.4957277548581484e-29,140.8579076656665,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p15_GDEPLH,2.1474309206892373e-07,27.56611862925231,0.14285714285714285,0.0010770694392786219,0.004742111931186031,0.09515768274692629,1.6551204e-06,0.04876713241898673
p15_K,1.6723010598820904e-60,344.64190915606395,0.125,0.0019186405303822087,0.0,0.030317243598202436,0.0,0.031447176825716926
p15_N,0.2916206592261264,1.1141911951016394,0.0,0.0,0.0,0.0,0.0,0.0
p15_Q,4.2115435023111607e-22,101.63191414167005,0.0,0.0015628140891265113,0.0004978269177765388,0.04200936152391536,2.1300682e-06,0.00881442651980298
p15_S,8.807977019495788e-28,132.90917872102546,0.03571428571428571,0.004675496491600613,0.0014292841095018955,0.08829868385102044,2.7549999e-07,0.02602360513327883
p15_T,1.5929613991528078e-25,120.29899085413557,0.07142857142857142,0.027843420326423007,0.0001450659050754141,7.405184982945111e-05,8.257462e-06,0.019899873394291653
p15_V,5.5794193509955125e-05,16.48895185538414,0.26785714285714285,0.00026018186153227814,7.073018150598618e-06,0.1282799717086946,6.6436032e-06,0.07928220260974975
p17_G,3.7821695264736744e-08,31.10496388235723,0.0,2.7636158255713826e-05,9.327515777548802e-05,0.0793443551640238,1.3120296e-06,0.01589331570192169
p17_I,1.1085775995676973e-88,578.1033035098434,0.03571428571428571,0.22103463884389735,0.001816716954648921,0.01836204023961622,4.2090282e-06,0.055386378156139185
p17_K,3.950911189351955e-15,65.25643808610418,0.017857142857142856,0.0023013250090225122,0.0,0.013866846659835176,1.1071812e-07,0.006805085048823932
p17_L,0.004972136521484966,7.951520274533824,0.0,0.00146371517599729,0.0009154581777865954,0.1115831700500464,1.5132987e-06,0.022792771340502976
p17_R,9.517616871551534e-05,15.449442379919605,0.0,0.0005102813238207412,3.219492435985738e-05,0.00732102193272139,5.887008e-06,0.0015738770377351392
p17_S,9.17629101794687e-31,149.9368500076063,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p17_T,3.3994923032311336e-06,22.010702732277895,0.0,0.0001973947310464372,0.0,0.032833456623311726,1.4503909e-05,0.0066090710527455365
p17_VQEMHN,1.8815454219173946e-05,18.619804025349676,0.0,0.001894231869086733,0.0018201360812764192,0.15823202112117227,1.4910924e-05,0.03239225999904908
p18_S,9.500076152093555e-183,1885.27090475048,0.14285714285714285,0.6417514413600462,0.02980109402151641,0.124164086085938,0.0022057318,0.1881558992275016
p18_T,2.8513884361185976e-46,245.5573613355783,0.0,0.05715429143384186,0.00018265483440175825,0.06263236418603091,0.0,0.023993862090854905
p19_G,2.9846046672461596e-51,278.9315058797949,0.0,0.007628174482089923,0.00015996030542421923,0.0553520423530902,0.0,0.012628035428120868
p19_N,1.1543228319444127e-05,19.58369608721852,0.07142857142857142,0.005034324570636112,4.639755728390706e-05,0.017036326978763915,1.0960141e-05,0.018711316135165294
p19_S,1.0636067645975322e-21,99.47264015214915,0.05357142857142857,0.006934487499980621,0.0003000523623535149,0.047295982949670835,7.167691e-07,0.021620533630502637
p19_TKVLIHED,6.335167382072014e-05,16.24123004285956,0.08928571428571429,0.0011399761570472758,0.0004056681239446388,0.0107692049879308,7.743283e-06,0.02032166136758276
p20_L,0.05104321340852973,3.822985263606729,0.05357142857142857,0.004036449519936668,0.0,0.0043801258379651915,7.6827047e-07,0.012397754439959623
p20_T,8.921484276836583e-33,161.66648258538274,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p20_V,5.858335685532019e-26,122.70738452523923,0.16071428571428573,0.007360027914801913,0.0,0.04537879835705309,6.753808e-06,0.04269197315884129
p20_Y,0.009638664084640813,6.746047810425942,0.0,6.704018662312895e-06,0.0,0.029622852469575488,0.0,0.00592591129764756
p21_V,3.577194129037547e-51,278.3937970353257,0.0,0.007628174482089923,0.00015996030542421923,0.0553520423530902,0.0,0.012628035428120868
p22_R,2.6859389554218246e-188,1997.9392820141632,0.2857142857142857,1.0,0.04218735515607322,0.16330774913208781,1.0,0.49824187800048936
p23_G,5.515011769495855e-33,162.89536227458817,0.03571428571428571,0.02469025824330691,0.00013869268449839706,0.06702320458564665,1.8756255e-06,0.025513663370639057
p23_S,1.705595631629069e-21,98.37478508739746,0.0,0.014079067319715333,0.0011464062952878564,0.09402148625249176,1.7627668e-06,0.02184974452686469
p25_W,1.8774192722864197e-115,855.1927980854607,0.0,0.033368516172869726,0.00018608360124658607,0.009098728321336806,7.202765e-07,0.008530809674388446
p25_Y,7.011966222378569e-11,44.18434914068783,0.07142857142857142,0.001338750755147616,5.970703321704089e-05,0.09223382818334386,5.4041693e-06,0.033013252313918925
p26_E,1.0498709330978974e-96,654.9386299683395,0.017857142857142856,0.17792293388869276,0.004096741241946389,0.08217634477860418,1.6824894e-06,0.056410969051151075
p26_L,0.0032893968984699417,8.713192042029458,0.0,0.02097148906420631,0.003529417908985576,0.006367535050620275,0.0,0.006173688404762432
p27_G,1.491492394640129e-39,202.6322633116741,0.0,0.029750386080788345,0.0,0.04898450730247058,0.0,0.015746978676651785
p27_V,0.0032893968984699417,8.713192042029458,0.0,0.02097148906420631,0.003529417908985576,0.006367535050620275,0.0,0.006173688404762432
p27_Y,1.8608953430370976e-32,159.7922604956414,0.07142857142857142,0.005009153327728418,0.0,0.06147215363339084,0.0,0.027581975677938138
p28_TSE,0.7099300637898468,0.1384852864197945,0.0,0.0,0.0,0.0,0.0,0.0
p29_Q,8.921484276807169e-33,161.66648258539118,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p30_H,0.0004166606808364709,12.604466768134237,0.017857142857142856,0.00010118934415925465,0.0,0.01426783009941065,1.6350118e-06,0.006445559462505163
p30_TFWV,0.6058161285214856,0.2666091202743417,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.9000033248629744,0.015803819023994237,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,2.884485352506596e-46,245.52445281761996,0.0,0.007628174482089923,0.00015996030542421923,0.0553520423530902,0.0,0.012628035428120868
p32_L,6.539125657160635e-05,16.179481808030733,0.16071428571428573,0.04062445224188716,0.001773739220027274,0.007467916909312697,0.0022361886,0.04256331654154088
p32_M,1.489775360730932e-05,19.079947376113797,0.0,0.0025891009314007053,0.0012037655985188286,0.0524175906519913,2.2161018e-06,0.011242534656751728
p33_G,2.8895547390339392e-05,17.77649499034742,0.017857142857142856,0.03837746264664304,4.536911701703435e-05,0.054727409674445684,0.0,0.022201476859049725
p33_V,7.512486729904975e-13,53.84829152985249,0.0,0.0015232291672327934,0.0,0.09421803394924513,3.0281942e-06,0.019148858262138486
p34_E,1.2935696941466359e-17,77.966890058487,0.03571428571428571,0.0008346399917336771,0.0001698696133662086,0.01697504441380515,1.653566e-06,0.010739098659830092
p34_HAY,0.23439355772682416,1.4170039797011413,0.0,0.0,0.0,0.0,0.0,0.0
p34_N,0.017769564163748246,5.651543437386985,0.07142857142857142,0.001006091880674517,3.219932788246397e-05,0.020463729930967626,1.0642754e-05,0.018588247064460214
p34_P,8.641824708178257e-39,197.90520618978354,0.0,0.029750386080788345,0.0,0.04898450730247058,0.0,0.015746978676651785
p34_S,0.04385327522577674,4.080331771506289,0.07142857142857142,0.00037017722745756474,0.0,0.07043751326539263,1.5174468e-06,0.028447555873639573
p35_M,3.3815203473965503e-17,75.81259583538149,0.03571428571428571,0.00022038558969534862,0.000289348232990866,0.0054139219356927025,7.4512673e-06,0.008329078547986011
p35_P,4.206389356742013e-34,169.5064166079486,0.017857142857142856,0.003644752624813346,0.00010363880250545038,0.02708737543203714,0.0,0.009738581943299757
p35_QLIA,0.03947460305669061,4.259917890190454,0.0,0.00392029184906638,0.0,0.08488262454704369,0.00010791767,0.017782166813766348
p35_R,2.4188906547209436e-32,159.12488976673427,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p35_S,0.0637984072337801,3.449212432519342,0.0,0.0010112245018554036,5.9366011217661484e-05,0.014791539049000343,4.4410794e-07,0.003172514734002633
p35_V,5.252049707218832e-33,163.02030172529157,0.0,0.035957904120609084,0.001430560271033071,0.06581459045567356,0.0,0.020640610969463142
p36_G,0.01885895652975708,5.5462472976089705,0.0,0.01985373347563074,0.0,0.05429853461987757,7.889463e-08,0.014830469398027563
p36_I,2.432265952613478e-05,18.114794397617533,0.0,0.0025891009314007053,0.0012037655985188286,0.0524175906519913,2.2161018e-06,0.011242534656751728
p36_SVMFET,0.9410249586021702,0.005478127756822704,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,7.895310018263673e-06,20.335504854217575,0.0,0.029671796369645988,4.665193313789408e-05,0.05604794078256721,0.0,0.01715327781707022
p37_I,0.3166335865958676,1.004568645605082,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,3.236223788780725e-05,17.554264202944466,0.05357142857142857,0.00021307792520216726,0.0,0.08135028933242204,5.143702e-07,0.027027062039847664
p37_LTF,0.23439355772682416,1.4170039797011413,0.0,0.0,0.0,0.0,0.0,0.0
p37_M,5.799091832268331e-05,16.413616289245113,0.0,0.001181962202887499,0.0,0.04259765122415941,0.0,0.008755922685409381
p37_Q,4.283424659898422e-09,35.589309847320955,0.0,0.000907209555770086,4.1828750882965e-06,0.018886488071391396,2.9312915e-07,0.00395963472627948
p37_V,1.3394960817746302e-21,98.93625068047723,0.017857142857142856,0.008278911790337747,0.025471437239867223,0.06748206744467809,2.4274398e-06,0.023818397354358666
p38_Y,4.662336171870184e-65,378.85466908718865,0.25,0.007378194868985367,0.003812807086953153,0.16677340361928475,1.7625326e-06,0.08559323362157138
p39_H,7.575997000259644e-09,34.41058039958373,0.017857142857142856,0.0030376361856664165,0.00026161158960080614,0.10517508536499523,8.1989265e-07,0.02526645917801066
p39_K,2.5225081621826103e-06,22.60620482672113,0.03571428571428571,0.0030631590217875208,7.193825358146065e-05,0.029713168006401607,7.4037473e-07,0.013712658274157342
p39_M,0.008827438844837776,6.904994106767016,0.017857142857142856,0.002117823397839261,0.00019453899989371767,0.008134762078399192,0.0,0.005660853466655005
p39_N,5.7566922069149535e-11,44.600670272030584,0.0,0.0007622253341610768,1.7634985520474528e-05,0.09600260029716326,3.2293208e-06,0.01935713798752543
p39_R,3.120051468369212e-18,81.16973211440755,0.017857142857142856,0.0015378322303264567,7.657758786328002e-05,0.011133504783833544,0.00021251175,0.006163513841075795
p39_S,5.121886076817332e-16,69.76251022982842,0.05357142857142857,0.0016023461063790615,8.264503217802345e-05,0.020678829278815723,1.4072154e-06,0.015187331240850265
p39_T,2.0526876387016143e-05,18.44844015058261,0.0,0.0006955112372328976,0.0001762072738584202,0.10349930042304957,3.221457e-06,0.020874848078240932
p39_Y,1.0003093748553918e-59,338.9322261970149,0.08928571428571429,0.0053888604276320145,0.0,0.11727677135760321,9.2202504e-07,0.04239045361919743
p40_G,0.013954608869931096,6.081454718905032,0.0,0.008797434023977101,0.0,0.007755359431050029,8.523674e-07,0.003310729164486802
p40_I,2.2276848008915875e-06,22.854617512767575,0.017857142857142856,0.0024927187795511013,0.0018875328053693393,0.08323645181881918,2.2302954e-06,0.02109521531126092
p40_L,3.812806564689867e-37,187.81600396193525,0.30357142857142855,0.026200260280571073,0.008601944303006537,0.17369468180550243,6.6477164e-06,0.10241499253538537
p40_M,1.5717788616280713e-07,28.19957255223382,0.05357142857142857,0.0002791293404126097,0.00022559662371067962,0.059421359656884935,2.41037e-06,0.02269998491247058
p40_V,6.972499774749436e-06,20.581980326633584,0.08928571428571429,0.002128064313221739,0.0010083988681810223,0.09496263509529795,4.051013e-06,0.037477772715101595
p41_M,0.00319904426442604,8.7647703877579,0.0,0.02097148906420631,0.003529417908985576,0.006367535050620275,0.0,0.006173688404762432
p41_Q,3.7284076755266227e-178,1795.7450153394427,0.017857142857142856,0.6658277031724871,0.18661783547198899,0.12927355422491885,0.5526587,0.3104469825655346
p41_T,5.457271570709502e-29,139.75515725058017,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p41_V,0.004679692305027568,8.062858816717487,0.017857142857142856,0.00030918835596561165,0.0,0.02575300051802947,0.0,0.008783866346227588
p42_C,0.0034306235670388454,8.635397037654919,0.0,0.0007732482962982906,0.0,0.021641235885903574,1.202836e-05,0.0044853025084980215
p42_G,1.749098536249484e-06,23.338592082931726,0.03571428571428571,0.0025228789062267153,0.0006911065917491322,0.02609002571728694,1.244571e-06,0.013003908300103135
p42_S,1.8872531152670575e-12,51.87086448117734,0.10714285714285714,0.0005876574235378687,0.0,0.049936047839066675,4.8214293e-05,0.03154295533973263
p42_T,1.2950848444318329e-17,77.96426084285255,0.07142857142857142,0.008153501300876359,0.0008963977479878059,0.001231202067745882,4.5605196e-07,0.01634202571942913
p43_C,0.004419279641427596,8.168157626367856,0.03571428571428571,0.00018229546124741755,0.00021377491080971643,0.06904069839168166,1.7804408e-05,0.021033771777273717
p43_F,0.00012484455909669184,14.923316285029973,0.0,0.0005908346310289907,4.28659023663518e-05,0.01359603112773929,0.0,0.0028459463322269263
p43_I,3.956805584619535e-08,31.012557732959028,0.017857142857142856,0.0024463407942368408,0.0012221650236809375,0.12422890619199696,0.00019610688,0.02919013234889368
p43_L,0.005784166926417035,7.674323687912861,0.0,0.002789827303017174,0.0003745530331050624,0.07448226845189593,7.759332e-06,0.015530881624047694
p43_V,3.0917957747537855e-09,36.2646611099189,0.07142857142857142,0.0021409253612457127,0.0009060035796355668,0.07459863595374741,2.5456259e-06,0.029815336389815105
p44_W,8.921484276836583e-33,161.66648258538274,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p44_Y,6.6590843728959195e-50,269.76020210877346,0.0,0.007628174482089923,0.00015996030542421923,0.0553520423530902,0.0,0.012628035428120868
p45_M,0.005376562860195376,7.808108130191563,0.03571428571428571,0.00018229546124741755,0.00021377491080971643,0.06904069839168166,1.7804408e-05,0.021033771777273717
p46_G,3.461735069483464e-157,1426.8584584296175,0.017857142857142856,0.6658277031724871,0.18661783547198899,0.12927355422491885,0.5526587,0.3104469825655346
p46_I,5.191711778420519e-21,95.79460177082875,0.017857142857142856,0.0003027464296639181,0.0,0.02507773901975891,1.6292585e-06,0.008647851513005789
p46_L,0.06698137544509385,3.3683667809718965,0.0,0.0005534449944211335,0.0,0.030839706184199595,0.0,0.006278630235724146
p46_VAMCT,0.0008832082120994671,11.175715105812806,0.0,0.0019479295477232341,0.0004393003344834048,0.028638343142745378,2.5839947e-07,0.006205166284883835
p47_I,0.23052702009710138,1.4406910910190163,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,4.2701100682274777e-05,17.011408489543207,0.0,0.004345039273132737,0.0006112639077438532,0.047709042698917674,1.818454e-05,0.010536706084108782
p47_M,0.04182720098351344,4.160962361089376,0.017857142857142856,0.0014460183354131927,0.00020927575719625752,0.057024564024425566,5.213461e-07,0.015307504464060295
p47_TAVS,0.010482744304288003,6.594638721511665,0.0,0.005576184313802648,0.0027442275594860076,0.11232974243194857,4.0364516e-06,0.024130838151373055
p48_L,1.2912335320850377e-40,209.2651614025912,0.03571428571428571,0.018340951076089046,7.183064895155197e-05,0.013655241194791619,0.0,0.013556461726823588
p48_V,2.965544009164037e-39,200.77949058908976,0.0,0.029750386080788345,0.0,0.04898450730247058,0.0,0.015746978676651785
p49_I,8.060195695665758e-50,269.19947461291713,0.03571428571428571,0.0164830900145519,0.012419359079359517,0.03606247619775918,6.952575e-07,0.02013598125268798
p49_V,7.687154295015369e-29,138.90814199319726,0.017857142857142856,0.006673139663466352,0.05600855285287263,0.10248972903313457,0.0,0.036605712881323284
p50_C,4.551402612331333e-06,21.429461566127856,0.08928571428571429,0.001002722612361929,0.02432609613259909,0.058446242131958696,2.5623222e-06,0.034612667496957156
p50_F,1.816989858859326e-45,240.29355053149362,0.16071428571428573,0.007411747301013663,0.0001524528624240621,0.12969556140414645,4.1861604e-06,0.05959564668844752
p50_I,5.5213190989432103e-08,30.331173701679912,0.17857142857142858,0.0009268830863251249,2.5002166144892412e-05,0.009802795540143223,3.7862428e-06,0.03786597912137124
p50_L,0.0026292850709535164,9.128773344641594,0.17857142857142858,0.006322332394000425,0.000935099975834368,0.11960061245303463,1.37855795e-05,0.061088651794767634
p50_M,3.906811287483694e-05,17.185381195995767,0.08928571428571429,0.0014554604375080584,0.000872393664077463,0.07912434325815842,0.0,0.034147582329091646
p50_V,0.03623925394444676,4.406639974613232,0.03571428571428571,0.002197132642000359,2.581542182908475e-05,0.015009080116291606,5.938959e-06,0.010590450570685467
p51_F,0.19214693682939316,1.7051237930964669,0.0,0.0,0.0,0.0,0.0,0.0
p51_GMSC,0.37483632208284257,0.7888072102400251,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,9.284745927065607e-07,24.60941905188711,0.05357142857142857,0.0031403962018740983,0.001361077394550073,0.01774504832697707,3.5552093e-06,0.015164301140832415
p51_L,3.699253981106047e-12,50.43090528452415,0.017857142857142856,0.001059763715617933,0.001718656593711244,0.02304421526795845,1.6563929e-05,0.008739268472588388
p51_T,1.9138232997140464e-07,27.799769056617144,0.017857142857142856,0.000795323123677126,0.0,2.5417900588876407e-05,2.684833e-05,0.003740946442459784
p51_V,1.0621104643976626e-33,167.11993730217552,0.17857142857142858,0.0030661774234179667,0.00669258289944767,0.10901116370845572,7.2647726e-06,0.05946972347507965
p52_S,8.684863123122027e-33,161.73510424919877,0.0,0.042990783416421964,0.0012304138424170162,0.06153172189990682,0.00020659108,0.02119190204799385
p53_F,9.046809398399975e-24,110.66255920264273,0.03571428571428571,0.007712500311356235,0.003516073815836311,0.04582486801486842,2.187883e-07,0.018553589328929587
p53_L,0.00031272758762546934,13.153716977107365,0.0,0.001503444860658373,1.252674198468044e-05,0.0526045550932262,4.836429e-06,0.010825072624987964
p53_T,1.9105247690794066e-91,604.005807462756,0.08928571428571429,0.08602161700369282,8.625447401471266e-05,0.08450886276138461,1.0160719e-06,0.051980692919342444
p53_V,1.2380716573269783e-16,72.91559517238343,0.017857142857142856,0.0008392799087214573,6.389934335860803e-05,0.04534680832460182,7.4708532e-06,0.012822920257411713
p54_F,1.0978425043536068e-29,143.73370822167118,0.0,0.008525540058636002,0.0,0.055218704474683425,0.0,0.012748848906663885
p54_P,1.3792013202314165e-13,57.50677987403428,0.0,0.022128768945120027,5.351252989680828e-05,0.05996055699109947,0.0,0.01642856769322326
p54_S,0.32945102115803115,0.9526871656641077,0.0,0.0,0.0,0.0,0.0,0.0
p55_L,6.244008736729414e-144,1223.9582933316974,0.0,0.09839701262726686,0.00036919970299636144,0.037222898540051376,1.5163089e-05,0.027200854791923218
