feature,p_value,score,lgbm,gbc,BayesianRidge,rf,xgb,mean
p7_P,5.3152283530653286e-15,64.60519009496431,0.025,6.62971357234939e-05,0.0013305046835295547,0.0009417909428017326,4.1017865e-06,0.005468538909719796
p7_Q,0.0009832268744278867,10.972882024121326,0.0,1.521318459967912e-06,0.06352385565609434,0.0006277712570842143,1.0510832e-05,0.012832731812727413
p7_S,9.913061722039254e-14,58.22248434319945,0.175,3.115008675359319e-05,0.02042734520726802,0.002252525078573518,4.5958554e-05,0.03955139578522466
p8_E,3.907635542190861e-20,91.14317618857834,0.025,0.0016183155383779023,0.07319650402421923,0.0036449883896869256,2.3641096e-05,0.020696689809666748
p8_FAWGHMT,0.21317475772887767,1.5532118646042856,0.0,0.0,0.0,0.0,0.0,0.0
p8_N,1.0982191611821933e-29,143.7328546982923,0.05,1.759900462704424e-05,0.09023240557994133,0.05278165768764422,5.800258e-06,0.038607492506021586
p8_S,9.74749150426626e-31,149.78526238788476,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p8_Y,0.0027176230474216757,9.06735228818956,0.0,2.271680647584278e-05,0.02945241008328513,0.0001568030831173555,4.5410025e-06,0.005927294195066478
p9_I,4.656639186331391e-22,101.3973961593924,0.0,8.396492537793972e-05,0.01586473036326888,0.0008506000617058518,0.0,0.0033598590700705346
p9_VLATM,6.43821405967407e-06,20.74018527639252,0.0,2.024881819739692e-05,0.0011019215835230212,0.0021232769575598893,8.7912235e-07,0.0006492652963267776
p10_HWL,0.0003744554373135106,12.808679541639808,0.0,1.535321745493957e-05,0.018104020333627346,0.004112586771332965,3.5040634e-07,0.0044464621457507725
p10_Y,6.668834542821799e-12,49.17336654012319,0.025,0.000428645433093149,0.03529399816974801,0.01823406290524608,1.1433628e-05,0.015793628027229514
p11_L,1.598051938727366e-163,1531.7983284704037,0.05,0.3144640288520024,0.11356463108785339,0.48046558682847174,0.0,0.1916988493536655
p11_MQRA,0.05058331758728526,3.8382627577468162,0.0,0.00013495915297202318,0.016742447930170844,0.0009142366993416371,9.748599e-05,0.0035778259538511133
p11_T,2.588724519944308e-28,135.9147041317976,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p11_V,3.919288805084544e-32,157.8984190407309,0.125,0.0020620840658571024,0.10259572905934376,0.008815034372716656,2.4385106e-05,0.047699446520857794
p12_P,6.783519778615284e-28,133.54908450159536,0.0,0.02945676008217808,0.027967972112546053,0.05092026153603322,0.0,0.02166899874615147
p13_GAP,7.532027859608399e-37,186.0166168733538,0.025,0.005608110372929088,0.05798870457986613,0.06871801097205908,0.0,0.03146296518497086
p13_I,0.0063964709636573905,7.4904788044272435,0.0,0.0003537889130215717,0.06700945533397909,0.0065905580646354,2.52799e-05,0.014795816442327392
p13_L,0.0017270058923597156,9.913171668636213,0.025,9.55596124852743e-05,0.007558239753484711,0.0013370858027274522,0.0,0.0067981770337394885
p13_M,4.1439140806677126e-19,85.74608331312658,0.075,5.828167345737981e-05,0.044380710509794315,0.005668983322900116,1.1225005e-05,0.02502384010231779
p13_V,0.2629413167084957,1.255689529546538,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,2.2423892486403965e-48,259.49417194588887,0.0,0.03943907345483445,0.053467400690392186,0.022573241849489983,0.0,0.023095943198943324
p14_IA,0.25773963825875923,1.2834286948797493,0.0,0.0,0.0,0.0,0.0,0.0
p14_T,0.27033837399498467,1.217397697875062,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.011902756762638559,6.366202684488621,0.0,0.0,0.03864868095178896,0.009977151227791683,0.0,0.009725166435916128
p14_Y,2.2837501822540105e-28,136.22311988770716,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p15_DGEPLH,5.356044822875715e-07,25.717411910476045,0.0,0.0016836524464307757,0.05560309209423687,0.006731989998152447,3.7939944e-07,0.012803822787651636
p15_K,4.475943078214712e-57,319.7183745931996,0.225,0.003740691757083321,0.003898688950984068,0.0827444493912293,0.0003038618,0.06313753838016185
p15_N,0.31206469793992336,1.0237351978042923,0.0,0.0,0.0,0.0,0.0,0.0
p15_Q,1.8593025275627615e-23,108.95895531279656,0.05,0.00046800905209496893,0.051567141376015806,0.0001705800156507671,9.846013e-07,0.020441343009020844
p15_S,2.1349293928314284e-27,130.74434263594782,0.025,0.00279867412458761,0.10252101660656619,0.006042314430356883,6.0141093e-07,0.027272521314488478
p15_T,4.1011306940023604e-25,118.0302277151853,0.025,0.000800791070048695,0.017764289339212508,0.04882277883104796,3.2384414e-06,0.018478219536346346
p15_V,0.00011700693583713913,15.048905675191904,0.575,0.00011094975049536205,0.097594119126051,0.0004181108234805149,1.6723166e-05,0.13462798057330175
p17_G,1.546404368808441e-07,28.23264046147674,0.0,0.0018469298325648534,0.05165894457886211,0.0004517941023287368,7.21292e-05,0.010805959543096351
p17_I,4.676823440143177e-93,619.3770470813439,0.05,0.00018389191465514038,0.00038276017259751126,0.016971086463552148,6.845734e-05,0.013521239177917832
p17_K,5.8971910292582425e-15,64.37725852868367,0.05,8.979968708533295e-05,0.012882380230707023,0.0022436314523315787,7.71565e-06,0.013044705404044643
p17_L,0.010393406765124064,6.6100591162362,0.0,0.0,0.018253837999067653,0.007841718762932891,0.0,0.005219111352400109
p17_R,1.059754810582026e-05,19.752697173136415,0.0,1.7386788089491523e-05,0.03314872651288024,0.002724385234747394,1.464118e-05,0.007181027943206296
p17_S,8.860969531273536e-31,150.0246416023731,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p17_T,1.9586920089205412e-06,23.112027691295626,0.0,0.00010240005436423085,0.025321795148943952,0.0018345476175427727,0.0,0.005451748564170191
p17_VQEM,1.7611565413721185e-06,23.32483414009691,0.0,0.0023813648340571688,0.1526363603926775,0.0014132222998887779,8.293615e-05,0.03130277673581801
p18_S,5.229692112535763e-179,1812.1188535494005,0.3,0.2568186382217401,0.10201186091878846,0.7689290612450522,0.32670474,0.3508928601819746
p18_T,4.454937520430707e-42,218.48697510033867,0.0,0.008550040531202249,0.035372040749274414,0.08249937771224705,0.00997709,0.02727970983303867
p19_G,5.922184616284948e-48,256.681621804028,0.0,0.03943907345483445,0.053467400690392186,0.022573241849489983,0.0,0.023095943198943324
p19_N,6.274773496325623e-06,20.791232046152082,0.15,0.0007747749953874884,0.02275915349255839,0.004100229688095202,0.0012850213,0.035783835897156384
p19_S,9.387547017789369e-20,89.13433200658524,0.25,0.0005871373151534275,0.04910922219768185,0.004313366272347658,5.4291566e-05,0.06081280347021709
p19_T,0.8205827055057056,0.05148377968142856,0.0,0.0,0.0,0.0,0.0,0.0
p19_VKLIHED,1.0117654815467418e-05,19.844365839968976,0.0,0.0002433828926806418,0.051488578849019126,0.00109828460755786,3.1576375e-05,0.01057236454494693
p20_L,0.13526331959060536,2.2373818220256005,0.0,0.0,0.0,0.0,0.0,0.0
p20_T,9.231784030951724e-34,167.48063419600382,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p20_V,5.714720359316018e-26,122.76725414969967,0.075,9.847161140569987e-05,0.012060020249718053,0.002608436109040259,1.8314377e-05,0.017957048469347862
p20_Y,0.020959119419948824,5.3599584876806015,0.0,0.0,0.030184091454686465,0.0024077645524379627,0.0,0.006518371201424886
p21_V,1.852972850851736e-46,246.78739953169003,0.0,0.03943907345483445,0.053467400690392186,0.022573241849489983,0.0,0.023095943198943324
p22_R,4.084447217238562e-186,1953.0270078462718,0.25,1.0,0.17545081908493135,0.7771465210856965,0.43168288,0.5268560449727546
p23_G,1.9227883248042889e-31,153.87150358180102,0.15,0.0007635758234008652,0.013177233266620477,0.0635894074961436,2.455699e-05,0.045510954715224226
p23_S,5.781983437189238e-22,100.8924197570736,0.0,0.0017744811680864905,0.07185392650184312,0.033283808040006656,5.7796507e-05,0.021394002443479783
p25_W,2.4766601308510024e-119,900.5698771964926,0.05,0.3144640288520024,0.11356463108785339,0.48046558682847174,0.0,0.1916988493536655
p25_Y,5.435311976168185e-10,39.88374496525155,0.175,7.445489549375174e-05,0.11673993034014518,0.0020677828456961565,0.00010347444,0.05879712850463853
p26_E,1.1027635400152642e-100,694.9322588266693,0.05,0.07883657330273211,0.1113452906504846,0.02349365030983804,0.0001256643,0.05276023571278442
p26_L,0.0037573694361472216,8.467257811370189,0.0,0.0,5.7068001328794926e-05,0.06171416963496556,0.0,0.01235424752725887
p27_G,7.532027859608399e-37,186.0166168733538,0.025,0.005608110372929088,0.05798870457986613,0.06871801097205908,0.0,0.03146296518497086
p27_V,0.003655518346850172,8.518014778990828,0.0,0.0,5.7068001328794926e-05,0.06171416963496556,0.0,0.01235424752725887
p27_Y,1.586536675632784e-30,148.5636405794234,0.05,0.00020858538020383286,0.07887512542040598,0.0018222540429717452,0.0,0.02618119296871631
p28_T,0.22508096745307168,1.4748807239710051,0.0,0.0,0.0,0.0,0.0,0.0
p29_Q,9.231784030945952e-34,167.48063419600547,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p30_H,0.003436426983829288,8.632270468794768,0.025,6.718966952467439e-05,0.014781290156262934,0.0001033251536837373,0.0004580905,0.008081979097472476
p30_T,0.16331619529658517,1.9482847928325036,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.6469264974188094,0.21002026094328446,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,3.8992823645330825e-42,218.85415278774252,0.0,0.03943907345483445,0.053467400690392186,0.022573241849489983,0.0,0.023095943198943324
p32_L,0.0014192869127317511,10.281283980669635,0.1,0.062200207925336225,0.00291222200912073,0.03133204342449976,0.052012637,0.04969142212330654
p32_M,3.3912009757745054e-06,22.015571657613677,0.0,6.975195138810459e-06,0.0019542449921158694,0.00021718813329241988,0.0,0.0004356816641094199
p33_G,1.1328116045305808e-05,19.620879685710392,0.3,3.928487421383835e-05,0.07473582530595958,0.0218915940703957,0.0,0.07933334085011381
p33_V,2.5191625952438385e-12,51.252445612247094,0.075,0.0007248074817030413,0.05312054874392702,0.0009660099436957778,4.2780175e-06,0.025963128837367882
p34_E,1.147151502021116e-16,73.08545298670352,0.0,0.000413305984993295,0.011907821435073003,0.024945165449165696,2.0696772e-05,0.0074573979283425445
p34_N,0.05532861904183785,3.6872769766438642,0.075,1.1525461477454329e-05,0.04352515762357431,0.00365424672410617,0.0,0.024438185961831584
p34_P,2.050529899603588e-38,195.59112020912676,0.025,0.005608110372929088,0.05798870457986613,0.06871801097205908,0.0,0.03146296518497086
p34_S,0.07976858651139802,3.080617136666748,0.0,0.00021796637433707386,0.057826324401513585,0.000608565581640665,0.00013585637,0.011757742546494627
p35_M,7.301333723087862e-16,68.97796369716716,0.0,0.00042022097296702407,0.043515525148481365,0.0008582237896463803,5.8195383e-05,0.008970433058765954
p35_P,2.960715321212856e-31,152.78254962980506,0.025,0.00017917042077515304,0.0022944478404220738,0.02025775728252809,0.00063094974,0.009672465056804682
p35_QLIA,0.016727695644158436,5.758695302469939,0.0,0.0017662099084594222,0.01643134735821608,0.003794249362422868,2.8311572e-08,0.004398366988134025
p35_R,1.4957134430034433e-33,166.2398775469069,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p35_S,0.11075992293204644,2.551282646317587,0.0,0.0,0.0,0.0,0.0,0.0
p35_V,2.2843600845710207e-35,177.06390640729092,0.0,9.371920924693429e-05,0.039386134737614466,0.0680274372826062,1.670919e-05,0.021504800083766967
p36_G,0.027486091536069398,4.885136192904342,0.0,0.0010035868576961484,0.04680012454530253,0.012678480987284663,1.2248264e-05,0.012098888130913409
p36_I,3.2360318584939546e-06,22.10897184072527,0.0,6.975195138810459e-06,0.0019542449921158694,0.00021718813329241988,0.0,0.0004356816641094199
p36_SVMFET,0.3360689342960973,0.926937566043228,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,1.781983695522766e-05,18.726879694355578,0.0,0.0045749311815896695,0.04796400463099692,0.004109173727492643,0.0,0.011329621908015846
p37_I,0.31106084100259285,1.0279956108597217,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,2.6468090479940405e-05,17.948742715449733,0.15,0.0018668151122491628,0.0501694654873703,0.00028031723164653706,4.3189366e-06,0.040464183353571145
p37_LTF,0.29174012107228753,1.1136391076797747,0.0,0.0,0.0,0.0,0.0,0.0
p37_M,9.416306308603564e-06,19.986536058501347,0.0,6.975195138810459e-06,0.0019542449921158694,0.00021718813329241988,0.0,0.0004356816641094199
p37_Q,4.883676738952761e-09,35.317926773375845,0.075,0.00015815772900302797,0.04102566719265509,0.0004187284233779494,1.5707741e-06,0.02332082482382493
p37_V,1.788510008007979e-23,109.05064198565934,0.0,0.0,0.11060079660830874,0.0741954784781323,0.0,0.03695925501728821
p38_Y,7.484818178904203e-65,377.2830274367538,0.15,0.00013948195319067605,0.1068812247154027,0.0031980381947631768,1.2911904e-05,0.052046331353546846
p39_H,8.922401266542312e-08,29.351762501629885,0.0,0.00035189373986071744,0.015816810496468707,0.003229630642347322,3.371052e-05,0.0038864090796046774
p39_K,4.135616189076387e-07,26.23947543823523,0.025,1.169591894160113e-05,0.05513978070322709,0.000173524701483258,0.0,0.01606500026473039
p39_M,0.0076564138117346595,7.163087422937631,0.025,0.0,9.321361402354574e-05,0.00448512233042808,2.3775277e-05,0.0059204222443785285
p39_N,1.8926123277078244e-10,42.09423156427706,0.0,4.959185636433026e-06,0.08250455053278205,0.0022602119001619244,0.0,0.016953944323716084
p39_R,1.0496253369066476e-16,73.28337906961337,0.05,0.00010800860192272258,0.003040356204716682,0.002083234120777833,0.00018867746,0.01108405527654317
p39_S,3.13954534633029e-14,60.721790144706304,0.025,0.000293858965988773,0.04985354223793474,0.0005149817323210189,1.4607887e-05,0.015135398164719168
p39_T,6.436443892780957e-05,16.21032183964797,0.0,0.0003879041894519504,0.06872502304232214,0.002316293233350774,1.2686358e-05,0.014288381364600394
p39_Y,6.934268789186227e-55,304.15310692255116,0.175,0.0003358053246973054,0.06486600454791817,0.005756410424118683,1.8763149e-06,0.049192019322317745
p40_G,0.01279638852341351,6.236415367602023,0.025,0.0,0.01497007841012413,0.006493788937478209,0.0,0.009292773469520468
p40_I,3.503122861226197e-06,21.95083649117243,0.025,0.00014943859712596863,0.11559893453251972,0.0006682467291804111,5.8127192e-05,0.02829494941025727
p40_L,6.207748202525835e-32,156.73164746785855,0.225,0.0010388385783072938,0.10905796845124059,0.009789608275179837,0.00064146984,0.06910557702968267
p40_M,7.2434504041225e-07,25.108985487292976,0.05,3.8001582677545296e-05,0.029177420830867568,0.003953273896872661,4.00826e-06,0.016634540914087715
p40_V,2.368364394286235e-05,18.16711710509122,0.3,0.001310098049999244,0.0999620558627009,0.004062744727045954,6.3280124e-05,0.08107963575272283
p41_M,0.0037143464637546877,8.488524738712835,0.0,0.0,5.7068001328794926e-05,0.06171416963496556,0.0,0.01235424752725887
p41_Q,7.81656317187743e-176,1751.7533846876552,0.05,0.3144640288520024,0.11356463108785339,0.48046558682847174,0.0,0.1916988493536655
p41_T,9.97965683471556e-30,143.97108124018916,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p41_V,0.004167294479885714,8.276264171907554,0.05,3.57484933244309e-05,0.025102240399369938,0.0014392130773967138,9.033395e-06,0.015317247073047177
p42_C,0.002782396642382915,9.023594124032883,0.0,6.666616096228014e-05,0.043456484757057254,8.294624745089916e-05,2.3500166e-05,0.00872591946633562
p42_G,1.1661637351242972e-05,19.56352509634031,0.025,0.0005831006170984871,0.02110118649542215,0.002129535787271953,9.62089e-06,0.009764688757881291
p42_S,1.8110285902733656e-14,61.92182695260493,0.15,0.0004253980436573198,0.020667520619310115,0.0026855775457114077,1.9172257e-05,0.03475953369322632
p42_T,1.507859990261495e-16,72.47681051189304,0.2,0.00023389123110215351,0.01723722036060315,0.0017900321396912282,0.00034214847,0.04392065844079031
p43_C,0.00232833236694056,9.355031893598367,0.05,7.412824186423653e-05,0.0740740284319915,0.00014377492489162398,3.075388e-05,0.02486453709562956
p43_F,3.3953474129427395e-05,17.460184773928663,0.0,1.860985223466276e-05,0.006259942810436542,0.0009590684122341386,1.6169106e-05,0.0014507580361705651
p43_I,9.150967937089121e-09,34.020886622868666,0.0,0.0011437469142524849,0.12067597177388727,0.0053438935286777255,0.00024411254,0.025481544951324216
p43_L,0.011282584225800432,6.462317508991388,0.0,0.00011353432797707437,0.016827409047510074,0.0026366783108753753,1.2909775e-05,0.003918106292322623
p43_V,4.290701204981907e-09,35.585796414788085,0.25,0.0016404233541611694,0.017478820403453405,0.004434486405823941,3.6253285e-05,0.05471799668961447
p44_W,9.231784030951724e-34,167.48063419600382,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p44_Y,3.1432473091666886e-47,251.87026103628176,0.0,0.03943907345483445,0.053467400690392186,0.022573241849489983,0.0,0.023095943198943324
p45_M,0.004547294243748688,8.115624692314833,0.0,0.00019413025885096284,0.05297123537356524,0.0004529446545551564,0.0,0.010723662057394272
p46_G,1.371656368551192e-153,1369.617624417683,0.05,0.3144640288520024,0.11356463108785339,0.48046558682847174,0.0,0.1916988493536655
p46_I,5.750481302423515e-20,90.25683944107595,0.0,0.00013251926832482516,0.010041550613725914,0.0005657432576291651,0.0,0.0021479626279359808
p46_L,0.3740434264617488,0.791432018200308,0.0,0.0,0.0,0.0,0.0,0.0
p46_VACMT,0.0027186573891568983,9.06664522048942,0.05,0.0001527123054334043,0.04437995891010402,0.0008262532791290147,4.102703e-06,0.01907260543950531
p47_I,0.46711626212914803,0.5295004612442724,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,1.8412072874856658e-05,18.662481991541828,0.025,1.8761044566505565e-05,0.06890636830424922,0.004925557204653774,2.1392372e-05,0.019774415785137608
p47_M,0.13044494365829654,2.293822610019008,0.0,0.0,0.0,0.0,0.0,0.0
p47_TVAS,0.00025723468429126857,13.528687581196438,0.0,0.0004875350097839817,0.04840142888971138,0.006117669575345096,2.9876546e-05,0.011007302004218154
p48_L,6.420799742875487e-38,192.54509858195217,0.025,0.000831784524488978,0.001929555221418882,0.012672085888659647,0.0,0.008086685126913502
p48_V,1.4626411314372568e-36,184.2667214645637,0.025,0.005608110372929088,0.05798870457986613,0.06871801097205908,0.0,0.03146296518497086
p49_I,1.411741497269989e-44,234.5064089939654,0.1,0.00010708440863360522,0.023320341599340818,0.043229066349193074,3.943389e-06,0.03333208714922289
p49_V,9.872133787352136e-31,149.75337091637522,0.05,0.024895699778724464,0.11569052734900784,0.015170736254094656,2.7061485e-06,0.04115193390606681
p50_C,1.1538167237166547e-06,24.17283173609008,0.1,6.291851551966546e-06,0.0003038661566989288,0.002825895457420346,2.015522e-05,0.020631241736997756
p50_F,4.619643212482594e-45,237.65438142371073,0.35,0.005093090634911253,0.24821205699272372,0.02447460949408794,0.00017174479,0.12559030038205082
p50_I,3.510907257132932e-08,31.257366280909757,0.275,0.00018657506245599046,0.07067277936761393,0.0019270366401942952,9.874436e-06,0.06955925310121652
p50_L,0.00684023973482254,7.3681701860249,0.25,0.0006856067116920841,0.06182282168887468,0.012584440713420136,0.00015031364,0.06504863655170809
p50_M,5.3688886915199566e-05,16.56401515724772,0.0,9.081485030827938e-05,0.02540772473001388,0.00013607744240030415,0.0,0.005126923404544493
p50_V,0.08040372985926422,3.0676475872671705,0.225,0.0012376925178074003,0.08665717442160899,0.003808644976377082,0.00024224485,0.06338915135218665
p51_F,0.21057373852433953,1.5710198832954463,0.0,0.0,0.0,0.0,0.0,0.0
p51_GMC,0.3255467730481766,0.9682037488251101,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,7.69140294327915e-07,24.988175911842223,0.05,5.769395335403735e-05,0.04232573903213028,0.0028768684364075354,2.0730775e-05,0.019056206439348303
p51_L,5.3115894163562973e-11,44.77061587974854,0.025,0.00023100146222391804,0.05093420813599132,0.001266018471555001,0.0,0.015486245613954047
p51_T,2.3344630988862152e-08,32.09409977022196,0.0,0.0,0.03596987505595815,0.0015221276868187053,2.1201098e-05,0.007502640768196732
p51_V,3.013613868616587e-36,182.3653627799451,0.175,2.3788140598792394e-05,0.07254710980554752,0.06126649368717104,4.146374e-05,0.06177577107461597
p52_S,7.041514926141325e-34,168.1779638204626,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p53_F,3.382221718923737e-20,91.47477565016638,0.05,0.0007770182524112221,0.028732353773052444,0.007678809102090569,1.7730385e-05,0.01744118230242491
p53_L,0.00029390143041717326,13.272807161747807,0.0,4.44615759904408e-05,0.011662751106133497,0.0004741030798471472,0.0,0.002436263152394217
p53_T,6.94869374982709e-83,525.6180074310998,0.025,0.000936411449826421,0.011297320728461194,0.10496597943214177,0.00020835799,0.028481613919950355
p53_V,7.658185959840994e-19,84.35022108676621,0.0,0.00019584954323942,0.10631522180570604,0.020725625916168743,0.0,0.025447339453022844
p54_P,2.498936722513621e-22,102.85175252800725,0.05,1.429862990167492e-05,0.1276891367940751,0.007536684303299268,0.0036452785,0.03777707964814152
p54_S,0.29831093835162686,1.0837111965022044,0.0,0.0,0.0,0.0,0.0,0.0
p55_L,2.2583987923518783e-147,1274.5621869295107,0.025,0.10457690810554607,0.11072255444904049,0.2271106466254778,0.00015450527,0.09351292288911836
p55_T,2.1396111305440307e-32,159.4370171893365,0.0,0.0483136937789173,0.06663982016951342,0.0307304733101354,0.0,0.029136797451713225
p55_V,0.002510036515118221,9.215106009978589,0.0,5.26380940604606e-06,0.0008840662422871739,0.0014234108460238599,3.61361e-05,0.0004697753998831165
p57_F,7.700881113049854e-17,73.97378445178607,0.0,0.00016344836045859183,0.04189890106795465,0.002917717818267852,1.0225924e-06,0.00899621796781908
p57_G,1.368503812727871e-40,209.10693379314338,0.05,0.003371797822589923,0.14567390097641197,0.03867053879064465,0.0,0.04754324751792931
p57_I,0.4030476896763294,0.7002598851028213,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.0449802463269967,4.037166281324015,0.0,0.003018960371239077,0.0429631641151414,0.007399010135574125,1.2078389e-05,0.010678642602163581
p58_L,5.463805903658802e-134,1085.4540037824088,0.05,0.3144640288520024,0.11356463108785339,0.48046558682847174,0.0,0.1916988493536655
p58_M,0.09665692710120585,2.7689972127536238,0.0,0.0,0.0,0.0,0.0,0.0
p58_VTP,1.7107396231532374e-06,23.38300240551147,0.0,1.7332677991321403e-05,0.029484814146510798,0.0029902727334806096,0.00022143271,0.006542770453702966
p59_V,4.148860253146077e-34,169.54195771448553,0.025,0.005608110372929088,0.05798870457986613,0.06871801097205908,0.0,0.03146296518497086
p60_L,0.0034979291853769853,8.599463462906842,0.025,0.00027236092026397107,0.02761129703715044,0.010177081731261518,1.0913436e-05,0.012614330624975023
p61_F,0.12752481729897952,2.3291746627501655,0.0,0.0,0.0,0.0,0.0,0.0
