feature,BayesianRidge,gbc,lgbm,xgb,rf,mean
37,0.1461174470550955,0.002257866592196622,0.07446808510638298,0.00016916195454541594,0.03960239288618151,0.052522990718880405
38,0.11061792107630314,0.07830858062655686,0.05319148936170213,7.621145050507039e-05,0.021148275957277564,0.05266849569446895
39,0.11849991973382197,0.0011344612640108184,0.02127659574468085,7.217928214231506e-05,0.01206969734808648,0.030610570674548487
40,0.13826591145276088,0.0004492381469582165,0.03723404255319149,0.00027230309206061065,0.013833198513147429,0.03801093875162372
41,0.10729210088142892,0.20185857704584445,0.01702127659574468,0.20000006258487701,0.12425149957749233,0.1300847033370775
42,0.07851055928427174,0.0006770411509825247,0.026595744680851064,0.0006591979181393981,0.002821740448794023,0.021852856696607748
43,0.21276747071294733,0.0007902376770011805,0.010638297872340425,4.343078762758523e-05,0.03385830847185802,0.0516195491043549
44,0.160242672387959,0.01276175357540598,0.0,3.905408902937779e-06,0.13019148263037925,0.06063996280052943
45,0.12325189541858682,0.0009548174896633773,0.1276595744680851,3.1988733098842204e-05,0.0004636483316037575,0.050472384888207586
46,0.1392950212244372,0.2503665097578082,0.03723404255319149,0.2500010132789612,0.11047768654452204,0.15747485467178404
47,0.07380646590780522,0.005140841842852626,0.02127659574468085,4.6802862925687805e-05,0.018293178501167014,0.02371277697188628
48,0.22148608636916683,0.00022365816250312817,0.0851063829787234,0.0,0.12051144706823852,0.08546551491572638
49,0.1554721006777699,0.0017778481351059757,0.17553191489361702,0.12198791652917862,0.2778522799675267,0.14652441204063965
50,0.0882497056836291,0.0020574462590781466,0.07446808510638298,0.00015896114928182214,0.007999480074358294,0.03458673565454607
51,0.09747665559187914,0.0025372436512908704,0.10638297872340426,1.8949258446809836e-05,0.00697414195671667,0.04267799383634755
52,0.060963877541704334,0.00024855222507487587,0.0,0.0,0.008690594328842543,0.01398060481912435
53,0.08362445517592769,0.008871720040908396,0.06382978723404255,3.1994161417969735e-06,0.03786607423432889,0.038839047220269866
54,0.06108386567434087,0.00023070887159010384,0.0,0.0,0.04903951876083563,0.02207081866135332
55,0.05886022057552315,0.0002377306727404456,0.00425531914893617,8.137584700307343e-06,0.17383314601618743,0.0474389107996175
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.17236380550313743,0.0009187072929372288,0.028368794326241134,0.0011583012528717518,0.008375101971311175,0.04223694206929974
58,0.057247932269831076,0.00549979467726208,0.010638297872340425,1.86680190381594e-05,0.005022128863809701,0.01568536434045629
59,0.15489481451092194,0.0438343686306059,0.0425531914893617,7.06789069226943e-05,0.06212098136361065,0.06069480698028458
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.09565706081066004,0.0020109848336181766,0.02127659574468085,0.00024624282377772033,0.027197027671900645,0.029277582376927493
62,0.0355531518805357,0.0044917081331665235,0.0070921985815602835,2.8158523491583765e-05,0.024023068677956515,0.01423765715934212
63,0.00740020444508929,0.001046919344843694,0.02127659574468085,0.0,0.0028240468647326507,0.006509553279869297
64,0.1190553859027054,0.00018876279179802418,0.047872340425531915,3.0523089662892744e-05,0.02365946971688369,0.03816129638531639
65,0.07531586098457525,0.0009427595232090137,0.03404255319148936,0.00012699110084213316,0.004541306961541085,0.022993894352331373
66,0.11818873625619403,0.1388194551587662,0.00851063829787234,0.18761061131954193,0.11029079076988754,0.11268404636045241
67,0.06976978221281571,0.0004511035907980079,0.0,8.201331525015121e-07,0.002607248929632354,0.014565790973279712
68,0.2093940563816272,7.91162134916138e-05,0.0,0.0,0.0828013863022422,0.05845491177947219
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.06294256357884759,0.008473577282893446,0.0,5.129435066919541e-06,0.004626409152232346,0.01520953588980806
71,0.1902757965292221,7.094505198047478e-06,0.0,0.0,0.06599961873439879,0.051256501953763786
72,0.1393369087141923,0.004635528371934498,0.02127659574468085,0.0,0.06211193271512501,0.04547219310918653
73,0.024277995061403365,0.0009508375462315258,0.010638297872340425,0.0,0.0032554036842950946,0.007824506832854083
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.05633320499639928,0.0009398317292293492,0.0070921985815602835,0.0,0.030007443530392874,0.01887453576751636
76,0.13979150619781103,0.000523459672421847,0.05319148936170213,0.0,0.0031843249546647397,0.03933815603731995
77,0.07576640412769765,0.00034937803136303897,0.0070921985815602835,3.536339647780551e-07,0.0029879283567765215,0.017239252546272454
78,0.016564435225152097,0.0005660683595674712,0.031914893617021274,3.059651862713508e-05,0.03064185811178155,0.015943570366429904
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.1230761124998179,0.5000853486363627,0.05319148936170213,0.5001320838928223,0.2062808854871895,0.27655318397557893
81,0.024935470302502767,0.4911292721959283,0.02127659574468085,1.4362481124408077e-05,1.0,0.3074711401448472
82,0.08375804559454293,0.00295929884048469,0.19148936170212766,0.0002329242561245337,0.03688352674397437,0.06306463142745083
83,0.17772445251390512,0.00017765052126470288,0.010638297872340425,6.202550866873935e-05,0.024335170151653353,0.04258751931356646
84,0.03980136133387208,0.0,0.06382978723404255,7.573884431621991e-06,0.36226101784380155,0.09317994805922955
85,0.09521947533415989,0.0012472681089897358,0.0425531914893617,4.686560350819491e-05,0.018302219291454248,0.031473803965494755
86,0.25867329751183993,0.010630726954988083,0.00425531914893617,3.772047784877941e-05,0.006401445641531201,0.055999701947028836
87,0.5481801270545424,0.02467200390059455,0.14184397163120568,0.00035922526149079204,0.0851840704104287,0.16004787965165243
88,0.06068741886549872,0.00043555692327241726,0.031914893617021274,0.00024351417960133404,0.011926820085410876,0.021041640734160927
89,0.17881903207141014,0.00113511223095442,0.09042553191489362,0.00036420702235773206,0.004125016166065887,0.05497377988113635
90,0.15965559604070384,0.016695250726696954,0.0425531914893617,1.5580784747726284e-05,0.011990588988555206,0.04618204160601309
91,0.45675556387965005,0.01547388974440697,0.20212765957446807,0.00011377348710084334,0.18641540538270512,0.1721772584136662
92,0.19380938520933932,0.003291029975157676,0.026595744680851064,2.4034730813582428e-05,0.05590897997949946,0.05592583491513222
93,0.1434975245081467,0.00018113299869898988,0.0,8.489202446071431e-05,0.02746515253939676,0.034245740414140635
94,0.5818808019132059,0.011161582885217397,0.1276595744680851,0.00017824197129812092,0.05842800306684132,0.15586164086092957
95,0.11106511256835176,0.25002291288548484,0.031914893617021274,0.2500479817390442,0.11170328717633768,0.15095083759724798
96,0.11713823194952361,0.1244969914043651,0.1276595744680851,0.0006735353963449597,0.060015338056977355,0.08599673425505923
97,0.16223145043869172,0.0010842698283395676,0.0425531914893617,0.00029945335700176656,0.025819202827649566,0.046397513588208865
98,0.4459701071328907,0.0058249306539290245,0.2695035460992908,0.00033538046409375966,0.017038296506200076,0.14773445217128087
99,0.07517355458083097,0.0032137786536938894,0.028368794326241134,2.907283305830788e-05,0.028742667692889485,0.02710557361734276
100,0.06585705818403925,0.0002093835190565707,0.02735562310030395,0.00012686710397247225,0.007585659488898165,0.02022691827925408
101,0.15377715396051345,0.0004483764697325302,0.02127659574468085,2.1882506189285778e-05,0.0044715095973173555,0.03599910365568669
102,0.11614341737198543,3.2281864719542894e-06,0.10638297872340426,0.0,0.029811174191698556,0.050468159694712036
103,0.07919415849483118,0.00011814480690310693,0.0,1.5711772505255794e-07,0.029634055857174886,0.021789303255326842
104,0.3151430863492166,7.851155140526483e-06,0.0,0.025309273973107338,0.07388650977966485,0.08286934425142586
105,0.08315777006188547,0.0004779177086814456,0.1347517730496454,0.00015801952395122498,0.006830103085609935,0.045075116685954694
106,0.18459855838944667,0.000669060849244136,0.0425531914893617,0.000290657946607098,0.005049677108491801,0.04663222915663028
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.12848830114113666,0.0038676572495369268,0.05319148936170213,8.337676263181493e-06,0.011447916240897978,0.03940074033390737
109,0.1498737140252805,0.0007903527809774638,0.1276595744680851,8.97714780876413e-05,0.01071955721726844,0.05782659399393982
110,0.29520373787615123,0.0006341360645570313,0.11702127659574468,0.0005358421476557851,0.018544914464586972,0.08638798142973914
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.16407838986081644,0.0010460795483791146,0.005319148936170213,3.5253201531304512e-06,0.013866617696932737,0.03686275227249033
113,0.1997576221012967,0.002390529364511636,0.05673758865248227,5.734990554628894e-05,0.01381905630944053,0.054552429266655475
114,0.23993872377572123,3.6055907560078462e-06,0.0,0.0,0.0022290068369166423,0.04843426724067878
115,0.19018386301660994,0.004937561344587242,0.1276595744680851,5.7021909015020356e-05,0.023412031585566935,0.06925001046477285
116,0.11834259710401525,0.0003633503710860305,0.06382978723404255,0.00010090134310303256,0.018725309407010535,0.040272389091851477
117,0.12974285890441625,0.0012536876441587453,0.13617021276595745,0.0002247319498565048,0.011709487080367575,0.055820195668951314
118,0.11022407008909021,3.118444632791313e-05,0.0,0.0,0.0892487225827489,0.03990079542363341
119,0.41081212709527254,0.0015956542412955898,0.48936170212765956,0.00015334565250668675,0.02812868981273217,0.1860103037858933
120,0.19789179539464222,0.0013119065410468352,0.10106382978723404,1.1955871741520241e-05,0.03938368472173736,0.06793263446328039
121,0.16415571949271612,0.0007601189751047109,0.03829787234042553,0.00010114505857927725,0.03187705682457464,0.04703838253828006
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.38099515240407555,0.20696420523169226,0.3234042553191489,0.20018768310546875,0.1190676642508696,0.24612379206225105
124,0.10124897080489405,0.00033487602416868036,0.031914893617021274,2.511290404072497e-06,0.05559627709580292,0.0378195057664582
125,0.10369976587441444,0.33366944608287163,0.05673758865248227,0.33345288038253784,0.1408780659299427,0.19368754938444976
126,0.1890842694916464,0.3333804950353825,0.028368794326241134,0.3333333432674408,0.220981886380773,0.2210297577002968
127,0.43157833210267493,0.00015451241685330032,0.0,0.0006073577678762376,0.0004357391035830891,0.08655518827819751
128,0.1537887078623887,8.282576266253644e-05,0.05319148936170213,0.0,0.004342771652243082,0.04228115892779929
129,0.20449202584069034,5.080556047841773e-05,0.02127659574468085,0.0,0.0976220040905667,0.06468828624728326
130,0.10184786524141472,0.029231417139444566,0.014184397163120567,0.0,0.031659467586871756,0.03538462942617032
131,0.17255251377540146,0.25156548213210045,0.031914893617021274,0.25011661648750305,0.1311105711266938,0.167452015427744
132,0.030774475735096115,0.0001987348977578837,0.06382978723404255,0.0,0.0006988707808684521,0.019100373729553
133,0.07887970073292157,0.0,0.0,0.0,0.008003064582353163,0.017376553063054946
134,0.03785645948229308,4.460531463626951e-05,0.010638297872340425,4.935609831591137e-05,0.018404644004328962,0.013398672554382932
135,0.0016467950919918138,9.248494455503502e-06,0.02127659574468085,0.0,0.0003745827110394503,0.004661444408433524
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.08602501318601088,0.0006461088390337101,0.0,0.0,0.001098729406144192,0.017553970286237758
138,0.1774061687913594,0.0037985238527654557,0.0,8.544372394680977e-05,0.032167780200839685,0.04269158331378227
139,0.1995899952997535,2.249490746522166e-05,0.0425531914893617,0.0,0.11244262187889123,0.07092166071509434
140,0.048340912161827836,0.0014446261491294669,0.02127659574468085,0.0003221253864467144,0.004264262801540118,0.015129704448724999
141,0.2093940563816272,7.91162134916138e-05,0.0,0.0,0.0828013863022422,0.05845491177947219
142,0.16148683895301208,0.06870410952204788,0.0,1.3808168660034426e-05,0.04315472810020467,0.05467189694878492
143,0.2093940563816272,7.91162134916138e-05,0.0,0.0,0.0828013863022422,0.05845491177947219
144,0.09707196843827609,0.007249192393509635,0.0,0.0,0.022493995772735257,0.025363031320904193
145,0.06568980986115064,0.00011305834312746878,0.02127659574468085,0.0,0.002968901069878158,0.018009673003767424
146,0.033821465237568474,0.0012670871253015535,0.09574468085106383,0.00119238649494946,0.025434295554618264,0.03149198305270032
147,0.016578364535468966,0.0006376071957785761,0.02127659574468085,2.007438752116286e-06,0.0018652933550126014,0.008071973653938622
148,0.16828190674469176,2.068746737161976e-05,0.02127659574468085,0.0,0.018588443561960367,0.041633526703740924
149,0.20449202584069034,5.080556047841773e-05,0.02127659574468085,0.0,0.0976220040905667,0.06468828624728326
150,0.06471145581038805,0.004970936243482593,0.04680851063829788,1.9249397155363113e-05,0.023949224410107217,0.028091875299886222
151,0.14955896865937834,0.0001648547371789509,0.0,2.36893470173527e-06,0.03170093617613628,0.036285425701479065
152,0.11394071989211978,0.00030222854377197437,0.05106382978723404,1.9420665921643376e-05,0.008844925423676467,0.034834224862544776
153,0.052330846360329794,0.02232337878903083,0.0,2.3755686129334208e-07,0.02381930700116578,0.019694753941477537
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.08966348249882541,0.0005982384735380262,0.07092198581560284,0.0013784319162368774,0.006305303795483577,0.033773488499937346
156,0.25602217771041513,0.0003868724848763241,0.0425531914893617,0.0008926693699322641,0.016887023707077873,0.06334838695233266
157,0.09499494495223902,0.00047465575989616665,0.015957446808510637,0.0,0.13070109792551804,0.04842562908923277
158,0.0688243528774472,0.0031110958345498285,0.026595744680851064,0.00013524270616471767,0.03020727561207246,0.025774742342217057
159,0.0933553668634162,8.001377386080876e-05,0.04964539007092199,2.567875708336942e-05,0.0020819091691205043,0.029037671726880578
160,0.16716958821168135,0.0013766153504428892,0.031914893617021274,0.0,0.04566623843733954,0.049225467123297006
161,0.1900556753554596,0.001808609902899611,0.02127659574468085,5.019478703616187e-05,0.018155029256746665,0.04626922100936458
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.13428787298166195,0.0006967413700587831,0.1276595744680851,6.147752719698474e-05,0.005676820872500288,0.053676497443900614
164,0.13896893791370904,0.2500133498817715,0.02127659574468085,0.25016462802886963,0.10890547355117969,0.1538657970240421
165,0.34943583017653196,0.0468242627849269,0.09574468085106383,0.0053440299816429615,0.1318040641973974,0.12583057359831262
166,0.21522392458518724,0.00373794921977617,0.0851063829787234,0.003551329020410776,0.05186603728306601,0.07189712461743272
167,0.15964902027885838,0.10616675237150582,0.05106382978723404,0.00026336865266785026,0.03555802672239149,0.07054019956253152
168,0.11872954636507492,0.33336428676314,0.028368794326241134,0.3333333432674408,0.17902238353561487,0.19856367085150234
169,0.14744902693394066,0.0011771494054210179,0.015957446808510637,7.123067189240828e-05,0.018159280891859943,0.03656282694232493
170,0.11825687779403536,0.0010181017102082973,0.03723404255319149,2.3609850359207485e-06,0.016294124407717957,0.03456110149003781
171,0.00740020444508929,0.001046919344843694,0.02127659574468085,0.0,0.0028240468647326507,0.006509553279869297
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.13319853834506856,0.00035022170450266205,0.005319148936170213,0.0,0.17355345397323368,0.06248427259179503
174,0.019049558940344435,0.00048041051169871017,0.010638297872340425,5.798126039735507e-06,0.0022141251739448893,0.00647763812487364
175,0.1995899952997535,2.249490746522166e-05,0.0425531914893617,0.0,0.11244262187889123,0.07092166071509434
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.37986033615715376,0.01773839631223119,0.11702127659574468,0.0004259915731381625,0.026640598087816582,0.10833731974521688
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.007547999867715396,0.0018629603572025211,0.10638297872340426,0.00016765814507380128,0.06625838881254777,0.03644399718118875
180,0.09522454601786422,0.0002680374810005861,0.02127659574468085,7.072549487929791e-05,0.008963132505522546,0.0251606074487895
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.1761914777801092,0.0007623813904580897,0.0851063829787234,0.00017212011152878404,0.0035469713957657413,0.053155866731317045
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.13138518737510263,4.305804695245715e-05,0.02127659574468085,3.771533738472499e-05,0.02379181970986757,0.035306875242797645
185,0.11174737230697665,0.024301262793072632,0.005319148936170213,0.0,0.038364093258969376,0.03594637545903777
186,0.11951791633282084,0.00026878592591333554,0.06382978723404255,7.751058728899807e-05,0.011537321534235985,0.03904626432286034
187,0.11034633098204705,0.0012896087550979657,0.0425531914893617,1.680837340245489e-05,0.005524139684792739,0.03194601585694038
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.10280117444394396,0.006805937143379327,0.015957446808510637,1.034173783409642e-05,0.023708006461761882,0.02985658131908598
191,0.047526521836314964,3.0877509349682504e-05,0.0,7.806105713825673e-06,0.0030528879006861266,0.010123618670412919
192,0.06577865869001867,0.13326671993058836,0.0,0.0,0.627302520728714,0.16526957986986418
193,0.10727489055151333,0.03353089344166393,0.02127659574468085,0.0,0.022588668054139917,0.03693420955839961
194,0.21260569202523877,0.0023466539681109076,0.0,0.0,0.06619441399444294,0.05622935199755852
195,0.07242384266143867,0.1443564199179128,0.015197568389057751,0.14292708039283752,0.06732275219747545,0.08844553271174443
196,0.09352460569396777,0.167008676206053,0.02127659574468085,0.16668067872524261,0.07259005604945003,0.10421612248387886
197,0.13030595408105902,0.16970725832128755,0.03900709219858156,0.17395199835300446,0.10504404262107352,0.12360326911500122
198,0.11665024482450234,0.010845340094169592,0.010638297872340425,5.657837027683854e-05,0.14820136606393916,0.05727836544504568
199,0.0662494408404567,0.0009401169839475683,0.02978723404255319,0.00013131722516845912,0.09591816738480032,0.03860525529538524
200,0.11285432252936523,0.00026431416097255856,0.04609929078014184,0.0019062311621382833,0.018694889840398382,0.03596380969460326
201,0.14440993065659793,0.019183744211844243,0.047872340425531915,1.7669726730673574e-05,0.044171809881804434,0.05113109898050183
202,0.20233521176056582,0.006949753756842233,0.0425531914893617,4.929838723910507e-07,0.015306443069639745,0.05342901861205638
203,0.11209212376297073,0.00129889344429631,0.02127659574468085,0.0003919543814845383,0.20451020622713822,0.06791395471211412
204,0.3428029962489905,0.0014954731411749573,0.10638297872340426,0.00018730225565377623,0.02262737773730397,0.09469922562130548
205,0.13913928973753453,0.39518949896134453,0.05673758865248227,0.33747830986976624,0.1921024857975717,0.22412943460373982
206,0.14954224511360273,0.2520048435766042,0.02127659574468085,0.25000670552253723,0.11042525595112318,0.15665112918170965
207,0.08242851842586837,0.018453189931939083,0.09219858156028368,0.0,0.15322429158422265,0.06926091630046276
208,0.30758893292490663,0.001307015733083303,0.0425531914893617,2.964249324577395e-05,0.0703139469151209,0.08435854591114365
209,0.3735239627753471,0.003800012916183233,0.10638297872340426,0.003805596148595214,0.08286631229601413,0.11407577257190879
210,0.07381601112320381,0.0009659054174973711,0.11702127659574468,1.1998277841485105e-05,0.01180480630137645,0.04072399954313276
211,0.0924785872758897,0.013937147857068793,0.02127659574468085,0.0,0.15632819239812823,0.05680410465515351
212,0.07888058655928247,3.997740408372029e-05,0.014184397163120567,1.681355684013397e-06,0.04715283247780627,0.028051894991995407
213,0.03130533631684807,0.0001289003597651897,0.010638297872340425,0.0,0.004532588519940996,0.009321024613778938
214,0.23519190784511715,0.005392824817879436,0.10106382978723404,0.00044311475357972085,0.030483396130591943,0.07451501466688046
215,0.09942110488052634,0.0030489651501916714,0.031914893617021274,0.0001367208460578695,0.02375780409938427,0.031655897718636285
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.04078462172290188,0.0001659440133687157,0.0,0.0,0.003301677228429471,0.008850448592940013
218,0.15166455046539382,0.0009010641872911664,0.10283687943262411,7.94824372860603e-05,0.015618166573563071,0.05422002861923164
219,0.09669295642371564,0.00011028232977305106,0.05673758865248227,1.730392455101537e-06,0.004565040654089988,0.03162151969050321
220,0.029260937811433265,0.0002472039002130117,0.0,3.238192221033387e-05,0.001496604647411501,0.0062074256562536225
221,0.08034166390096358,0.00047698129843730196,0.03723404255319149,0.0,0.010694477311613208,0.025749433012841116
222,0.05963590588875502,2.3535128540585918e-05,0.02127659574468085,0.0,0.025309696911613506,0.021249146734717995
223,0.07636821259689891,4.217319584067111e-06,0.0,0.0,0.011795094453046284,0.01763350487390585
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.17491320788240464,0.011644421323429929,0.04680851063829788,0.0006640789215452969,0.08123160781750359,0.06305236531663627
226,0.06975226951402237,0.00014111592789151894,0.026595744680851064,0.00012000661808997393,0.003142308072414847,0.019950288962653957
227,0.07227264286151505,0.005216632789586264,0.02127659574468085,0.0,0.042762223380462316,0.028305618955248902
228,0.06304210431692271,6.981258876982131e-05,0.0,4.572033276417642e-07,0.03142464719347135,0.018907404260498306
229,0.10658210652657026,0.006370744886057097,0.0121580547112462,0.0,0.020074989795917167,0.02903717918395814
230,0.20928419741725265,0.0,0.0,0.0,0.025408145682536496,0.04693846861995783
231,0.3189344722357586,0.02225584317258401,0.0,0.0005050702020525932,0.3627973910621464,0.14089855533450832
232,0.06955149647580425,0.0007706366061620462,0.09574468085106383,4.549164805212058e-05,0.006713157913782278,0.034565092698972906
233,0.15986150699244833,0.006255028646931772,0.0425531914893617,0.0,0.025852303557383733,0.046904406137225116
234,0.07088005722045972,0.00043235348090365057,0.010638297872340425,0.0,0.007834910205769444,0.017957123755894647
235,0.0016467950919918138,9.248494455503502e-06,0.02127659574468085,0.0,0.0003745827110394503,0.004661444408433524
236,0.0989389220988366,8.194982796918206e-05,0.02127659574468085,2.4298478820128366e-06,0.0365947880281071,0.03137893710949515
237,0.2063324870277657,7.684282221179533e-05,0.02127659574468085,0.0,0.003685702658722011,0.04627432565067607
238,0.10552042573680952,4.4182353973558653e-05,0.010638297872340425,0.0,0.04158798450664082,0.031558178093952866
239,0.16817039219994262,0.002846653173719938,0.02127659574468085,0.0,0.004896135057829608,0.0394379552352346
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.004523499768540552,0.0005280839196495987,0.02127659574468085,0.0,0.0015993147878860506,0.005585498844151411
242,0.06339561066064142,0.001106723184729992,0.010638297872340425,0.0,0.0038900051705347016,0.015806127377649307
243,0.05261945905409074,0.0010502831658005432,0.010638297872340425,0.0,0.010566783382769888,0.01497496469500032
244,0.10938956906934866,0.000523459672421847,0.010638297872340425,0.0,0.0014151278558169069,0.024393290893985568
245,0.10933674871050518,4.812103207955707e-05,0.02127659574468085,0.0,0.04201109411698326,0.03453451192084977
246,0.06635219705115188,4.624247227751751e-06,0.010638297872340425,1.3602144463220611e-05,0.0036308867171493332,0.016127921606466523
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.08513882414207766,0.0004625839250402527,0.028368794326241134,1.0019572073360905e-05,0.007686335335296733,0.024333311460145828
250,0.20449202584069034,5.080556047841773e-05,0.02127659574468085,0.0,0.0976220040905667,0.06468828624728326
251,0.10552042573680952,4.4182353973558653e-05,0.010638297872340425,0.0,0.04158798450664082,0.031558178093952866
252,0.017918565408695016,7.070378483053661e-05,0.010638297872340425,0.0,0.12078679442201033,0.029882872297575264
253,0.018511406054550608,0.00028284311148625893,0.0425531914893617,7.263396923917753e-07,0.0067280684582610275,0.013615247090670399
254,0.0754017654224356,0.000523459672421847,0.031914893617021274,0.0,0.008565894844051767,0.023281202711186093
255,0.03305275126277836,6.94879165874863e-06,0.02127659574468085,1.327406607742887e-06,0.0033952367449336393,0.011546571990131867
256,0.12696037469885174,0.001164305059337059,0.09219858156028368,3.363681025803089e-05,0.01163686352499326,0.04639875233074476
257,0.08725698560658457,0.0004162605557253525,0.00851063829787234,1.7703271169011714e-06,0.008459449624670606,0.020929020882393953
258,0.13879475204215666,0.0003828434886001765,0.02127659574468085,0.0,0.06602268501528868,0.045295375258145275
259,0.12541341577398293,0.0007838331876041284,0.0425531914893617,0.00013129963190294802,0.061792746337370794,0.046134897284044504
260,0.14677543843980118,0.000615835961458282,0.03404255319148936,0.0001356194552499801,0.0061660801284251065,0.03754710543528478
261,0.07841744687983285,0.0026743260048814397,0.028368794326241134,8.71792872203514e-06,0.0460821793585718,0.03111029289964985
262,0.5022282862898618,0.0040448675968211886,0.19148936170212766,0.0002777304907795042,0.07791444695204534,0.1551909386063271
