feature,p_value,score,BayesianRidge,gbc,lgbm,xgb,rf,mean
p11_L,3.524428431219625e-91,629.3753076970662,0.08785460301432949,1.0,0.0851063829787234,1.0,0.35881672380774265,0.5063555419601591
p11_MQRA,0.00043737918698970974,12.528213683527747,0.052516474786891656,0.0003600784320315172,0.0,0.0,0.0008629737011906362,0.010747905384022762
p11_T,4.487329112494545e-16,70.52623657175562,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p11_V,2.740302861661025e-15,66.48053914297768,0.01954458903559425,0.00018543239355129024,0.02127659574468085,1.45385475e-05,0.0011005702448933163,0.00842434519323899
p12_P,6.974044191791702e-12,49.312824000106396,0.00046012933412724756,0.002769549279058385,0.0,0.0,0.0002396977649165908,0.0006938752756204447
p13_GAP,1.3259663156734219e-14,62.9809019106455,0.06291646755339662,0.0438343686306059,0.0425531914893617,7.067891e-05,0.05441243225967287,0.04075742776799196
p13_I,0.0009711435810970953,11.009092532427637,0.022494155438077087,0.00299952916369088,0.0,1.142018e-06,0.006797952719761307,0.006458555867915836
p13_L,0.011169862393131964,6.485101888310384,0.015484916504947455,0.0033467336779407666,0.02127659574468085,3.6623263e-07,0.0008979161338435345,0.00820130565880781
p13_M,3.738484416266226e-11,45.71564566111328,0.010361281111190378,7.73478606354152e-05,0.2553191489361702,4.0995837e-06,0.0002057517204912753,0.053193525842447055
p13_V,0.26367925285499766,1.2520853171526254,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,2.422126318056276e-23,109.43476194663312,0.03013426344062305,0.0004158832528118623,0.0,0.0,0.09832727644070431,0.025775484626827844
p14_IAQD,0.8833013678434556,0.021567474363241926,0.0,0.0,0.0,0.0,0.0,0.0
p14_P,1.874028389159113e-11,47.19170998110744,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p14_T,0.10847654001829114,2.5852981385079756,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.006442823289481745,7.483487476473764,0.03682386920821774,0.00011529111483497137,0.0,5.245475e-06,0.0005286892615526538,0.0074946190119655086
p14_Y,1.2475138888070759e-17,78.6295509114995,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p15_DGPEL,7.87969404751502e-06,20.38149866208497,0.06382223844272746,4.8318585837134155e-05,0.0,4.1809094e-06,0.0006941316410587031,0.012913773915804663
p15_GAP,7.612969593268946e-05,15.909486949968985,0.003005876757902259,0.001046919344843694,0.02127659574468085,0.0,0.002473612865610975,0.005560600942607555
p15_K,4.006737826911565e-51,284.75631719517884,0.04140104542071512,0.0003448761059941121,0.0,0.0,0.1242132299389775,0.033191830293137346
p15_N,0.18702046850812692,1.7456039032270425,0.0,0.0,0.0,0.0,0.0,0.0
p15_Q,3.4135870215022024e-13,55.846782548369575,0.00916348424682844,0.001220395660142339,0.0,2.2608943e-05,0.001403390893502969,0.0023619759487456403
p15_S,7.943297322870019e-13,54.0086742437694,0.008782348766849819,3.158256971725711e-05,0.0851063829787234,2.8114682e-05,0.0016591817626548104,0.019121522152030855
p15_T,8.565203539192046e-15,63.948533027592454,0.0025338993373274065,0.00018784662280839216,0.0,2.8027045e-05,0.009056430074062956,0.002361240615863452
p15_V,0.0016921871455093586,9.961942836441628,0.02503678803924882,0.0,0.0851063829787234,2.2709135e-06,0.0005183325795415939,0.022132754902193862
p16_N,1.865598057409554e-12,52.15750215457898,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p17_G,5.028559220654764e-07,25.911775163238715,0.012209891769998699,9.436188737895829e-05,0.0,0.00020753969,0.0013688090558454222,0.0027761204809392875
p17_I,2.193273390261452e-42,224.75698991487903,0.08212444774053969,0.0007951819647811792,0.0425531914893617,0.000100453675,0.12277488496871158,0.04966963196773061
p17_K,3.012803522271611e-08,31.669976111738425,0.009009905703238364,0.0,0.02127659574468085,4.5972133e-06,0.004673695919055601,0.006992958916058835
p17_L,0.09926041366329555,2.7272784286953673,0.0,0.0,0.0,0.0,0.0,0.0
p17_R,0.0027746072674481063,9.037628092392334,0.006967086126558309,0.002255296559005359,0.0,5.472042e-06,0.0057416488176267886,0.0029939007090732566
p17_S,4.568566248460139e-18,80.92368995748707,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p17_T,0.00012507734533913464,14.942794342832876,0.01927282402697557,0.00010642279152489167,0.0,0.0,0.000427164910299963,0.0039612823457600855
p17_VYQFEHM,5.711757840770196e-09,35.11522875296013,0.2206109085159875,0.009982019907466397,0.10638297872340426,9.0436015e-06,0.017672428868407385,0.07093147592335197
p17_W,3.515585192062628e-12,50.78841643068213,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p18_N,1.1579156451370539e-18,84.0739873360523,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p18_S,1.4337071886679699e-114,896.2420033589082,0.15461899311645116,0.001244606538456789,0.10638297872340426,0.17138709,0.35647575700386425,0.15802188533224126
p18_T,6.906815071488278e-23,106.91900923684409,0.0003318246718142578,0.33614404463462605,0.02127659574468085,0.029102279,0.0509229771559232,0.08755554421607374
p19_D,0.435461176739795,0.6091699948634499,0.0,0.0,0.0,0.0,0.0,0.0
p19_G,3.2722386610467985e-46,250.44509741297676,0.04426921469427037,0.03316307132001223,0.0425531914893617,1.4769594e-05,0.16734339232181764,0.05746872788383044
p19_N,8.857613334255243e-07,24.76553662055202,0.08503919624901518,0.000621525996787771,0.0425531914893617,1.3273806e-05,0.00497157947005468,0.02663975340223626
p19_S,6.254980289251026e-19,85.493290853024,0.12849449614370098,5.700983580487362e-05,0.02127659574468085,5.972108e-06,0.005031732799794768,0.030973161326362037
p19_TKVLEIHYQR,2.2976091359196656e-06,22.845327147022534,0.06684781962208555,0.020111115120672353,0.02127659574468085,0.00018618579,0.020674117980714505,0.025819166851442994
p20_I,0.0030513315998435373,8.860882162291176,0.00842198269094288,1.580031335178486e-05,0.02127659574468085,4.936573e-05,0.0005716031050096356,0.006067069517133789
p20_K,4.4657484579535066e-07,26.152618737992594,0.007271006366250849,4.972230000223206e-05,0.02127659574468085,3.09562e-06,0.009187241287640506,0.00755753226372668
p20_L,0.4041744714041924,0.6970251822339127,0.0,0.0,0.0,0.0,0.0,0.0
p20_QPGSFNHE,0.3433315387298326,0.8996182928725086,0.0,0.0,0.0,0.0,0.0,0.0
p20_T,7.735697422407575e-18,79.7197427948167,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p20_V,3.198688051744092e-15,66.13616106207823,0.024367710700288342,0.0,0.0,8.977957e-06,0.006595320218745025,0.006194401775185723
p20_Y,0.00450475794374641,8.14015486383376,0.02431932213158628,0.0,0.0,0.0,0.0003236807571231674,0.004928600577741889
p21_GAP,2.327992939382887e-21,98.55181063690355,0.027421122892112515,0.000735020322473658,0.0,7.69065e-07,0.018613169705958832,0.009354016397114001
p21_ILAGMR,0.7754101676710778,0.08148519018816708,0.0,0.0,0.0,0.0,0.0,0.0
p21_V,1.172144273104638e-22,105.65324508502064,0.01136742579030898,9.150450732344364e-05,0.0,0.0,0.024867500565805428,0.00726528617268757
p22_R,9.803011756795454e-54,303.62815329257694,0.020289605718040175,0.00014951662761530829,0.0,0.0,0.04386417069911111,0.012860658608953319
p23_G,1.0701058710354962e-27,134.05563525448838,0.05662459020671977,0.0002478461167210118,0.0,2.8220222e-05,0.01033334130744297,0.013446799570535383
p23_GAP,1.0014009888842742e-05,19.90492206543002,0.010047210605148581,6.302909719742506e-05,0.02127659574468085,2.2305076e-06,0.0074076893637546725,0.007759351063668658
p23_S,4.982995272065059e-08,30.633732179948858,0.2045326603506712,0.004838654492531609,0.0,2.81716e-05,0.017165737134501598,0.04531304471558216
p24_I,1.874028389159113e-11,47.19170998110744,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p24_P,6.119159969525834e-09,34.971873021850556,0.10890629001404095,0.0002522712349791954,0.14893617021276595,0.0,0.011707790162618564,0.053960504324880934
p25_F,3.2741529899163507e-09,36.27497547915769,0.03782955030806493,0.0001474645710249642,0.10638297872340426,1.39491385e-05,0.005472675016027802,0.029969323551408356
p25_TIGQALNSM,0.2763086120120526,1.1876902196522225,0.0,0.0,0.0,0.0,0.0,0.0
p25_V,0.5925283291273399,0.2867731949062691,0.0,0.0,0.0,0.0,0.0,0.0
p25_W,6.709691330521009e-79,510.2217476763447,0.08785460301432949,1.0,0.0851063829787234,1.0,0.35881672380774265,0.5063555419601591
p25_Y,1.3557496905407658e-06,23.90650353832036,0.10304552267730242,0.00030052548439287824,0.0,0.0,0.0024004140474553444,0.02114929244183013
p26_D,1.2694950592000764e-47,260.14677994225246,0.033811285991344066,0.00016105874251005868,0.02127659574468085,1.9002933e-05,0.10562739462077007,0.03217906760649823
p26_E,4.6403745662750285e-37,190.4580321441545,0.005606441069741196,0.0,0.0,0.0,0.05818772695258724,0.012758833604465687
p26_GPNSY,0.15635704411637144,2.0150269022315728,0.0,0.0,0.0,0.0,0.0,0.0
p26_L,9.566203425563391e-05,15.46421961844051,0.009003737820924888,0.009271056743868996,0.0,0.0,0.05022933604753676,0.013700826122466129
p27_G,1.2971401912495936e-32,163.06876162251172,0.04340742695760861,0.00023989915130168043,0.0,0.0,0.16026463252484038,0.04078239172675013
p27_TFSLREN,0.4344741644118004,0.611795454254561,0.0,0.0,0.0,0.0,0.0,0.0
p27_V,0.0007430424141875035,11.517091995799893,0.009003737820924888,0.009271056743868996,0.0,0.0,0.05022933604753676,0.013700826122466129
p27_Y,9.875343570202499e-27,128.51290137851592,0.09349250049710923,1.1072004408462099e-05,0.06382978723404255,0.0,0.0035514690334117202,0.03217696575379439
p28_G,2.4824190740506615e-15,66.7007157488496,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p28_P,1.1831610727307956e-10,43.26393676677723,0.06707059563558002,4.882361493324861e-06,0.0,6.8641675e-06,0.005917425451565012,0.014599953523231079
p28_T,0.4859650488864079,0.4861526018177308,0.0,0.0,0.0,0.0,0.0,0.0
p29_GAP,8.942395174618533e-16,68.9807469346841,0.09544374945325948,0.0,0.0,0.0,0.02185522823857512,0.02345979553836692
p29_L,0.9287981468169927,0.00799254817142258,0.0,0.0,0.0,0.0,0.0,0.0
p29_N,2.6034309733042527e-19,87.51975468604623,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p29_Q,5.995542650766856e-21,96.32208418363057,0.013994744208279983,0.06694481041488468,0.0,0.0,0.02785000815792638,0.021757912556218208
p30_GAP,8.942395174618533e-16,68.9807469346841,0.09544374945325948,0.0,0.0,0.0,0.02185522823857512,0.02345979553836692
p30_H,0.010633319953270909,6.57380441591726,0.023262633096668775,0.0,0.0,1.8547073e-06,0.00010675838591165621,0.0046742492379774556
p30_K,0.9878792970343437,0.00023101124268115928,0.0,0.0,0.0,0.0,0.0,0.0
p30_TAFNWQLP,0.0009652078909292091,11.020703652784778,0.07669207663186829,0.0029758210172134924,0.10638297872340426,0.00010359066,0.06837470889988345,0.0509058351866196
p30_Y,0.01911450681689309,5.525977172854488,0.0037119075662530436,0.00039123484467609574,0.02127659574468085,0.0002339827,0.010743551778341623,0.00727145452763644
p31_H,1.1432152768256386e-48,267.41472794332384,0.19265122375645963,0.001773910278511585,0.0,0.0010101404,0.1219926405780498,0.06348558300342524
p31_L,9.474870403196882e-08,29.314602716308556,0.02481127155454177,0.00010143380505872712,0.0,0.008215661,0.005634571643570695,0.007752587632763812
p31_Y,2.7560146602094735e-22,103.61297961623868,0.01136742579030898,9.150450732344364e-05,0.0,0.0,0.024867500565805428,0.00726528617268757
p32_L,0.08402104171060087,2.997004347253583,0.0,0.0,0.0,0.0,0.0,0.0
p32_M,3.4479568096894125e-05,17.461238471662917,0.026619784849973918,2.1269206881251457e-07,0.02127659574468085,0.0,0.002613422453835687,0.010102003148111853
p32_V,0.856606344925267,0.03268392133010776,0.0,0.0,0.0,0.0,0.0,0.0
p33_D,4.311501511647277e-14,60.3792854402701,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p33_FPYSQM,0.3688442197975539,0.8089819597754633,0.0,0.0,0.0,0.0,0.0,0.0
p33_G,6.045589543398652e-06,20.909322550591828,0.040243603391469714,0.07195373131240759,0.0,0.0,0.004238215192231004,0.02328710997922166
p33_H,0.9470452987790776,0.004415636588718801,0.0,0.0,0.0,0.0,0.0,0.0
p33_V,2.558273430702486e-08,32.007408361412764,0.01714577138011689,0.00011806577598164397,0.02127659574468085,1.2950112e-05,0.00022752564654049854,0.007756181731913998
p34_E,6.81814571892759e-05,16.124821735693658,0.086819960986922,0.00011703592887169463,0.0,8.9921494e-05,0.002316791213019013,0.01786874192451889
p34_HAY,0.12493684125859032,2.362045083852811,0.0,0.0,0.0,0.0,0.0,0.0
p34_N,0.0968753251496591,2.7663843249986253,0.0,0.0,0.0,0.0,0.0,0.0
p34_P,7.43585663452919e-15,64.26199713951,0.02350529153992375,0.01152778908286409,0.0,5.9279237e-06,0.24018826056246223,0.055045453821783344
p34_S,0.009811275723910546,6.719059214772653,0.15147023850060418,0.0005153452831660263,0.02127659574468085,0.00223098,0.027205216101285897,0.04053967511951986
p35_K,3.2061174008665142e-24,114.32004214530241,0.07090310652930998,0.00021594952225598705,0.02127659574468085,4.7719936e-07,0.030779430943000317,0.02463511198772232
p35_M,2.1572653632945873e-12,51.843285633177565,0.013117601828227552,0.0008759260459427176,0.0,2.06363e-06,0.0006869341752953939,0.002936505135905788
p35_P,3.746609019142198e-13,55.643844795095404,0.014620698508148393,0.08757301063782066,0.0,0.00016763496,0.012676578912480882,0.023007584604464556
p35_QAYLI,0.440019114122169,0.5971629741367668,0.0,0.0,0.0,0.0,0.0,0.0
p35_R,4.396063543130406e-19,86.30772710984756,0.032040014686447474,0.0,0.0,0.0,0.007009969899029427,0.00780999691709538
p35_S,0.04157840762156837,4.17325406704579,0.004201241893934906,0.0,0.0,0.0002499828,0.0013525724933650637,0.0011607594397621064
p35_V,2.3585297607819528e-17,77.18005613157126,0.06859082998638553,0.0015931211759014061,0.0,1.3795998e-05,0.003268749357428971,0.014693299303503571
p36_G,0.005216371938068172,7.870347817649943,0.047735514155667305,0.004700567527344904,0.0,0.0,0.016168194678800044,0.01372085527236245
p36_I,0.0006137751454655127,11.880922433894144,0.012956526108960184,7.211829920615779e-05,0.0,0.0,0.0006161996960968514,0.0027289688208526385
p36_SVFMET,0.6832737235582942,0.16665369987976922,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,0.0053986935249417944,7.807278314701037,0.039450103129380056,0.0002689369055165522,0.02127659574468085,4.260655e-05,0.015054780177916723,0.015218604501290669
p37_ETNF,0.1562983145093389,2.0155996245540377,0.0,0.0,0.0,0.0,0.0,0.0
p37_I,0.2487565470619529,1.3333060950416442,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,0.0036914338059930675,8.507827495459136,0.06867942060115398,2.966886107799938e-06,0.06382978723404255,3.8518747e-06,0.0007106635635102771,0.02664533803189903
p37_L,6.87590388664001e-06,20.65282056141199,0.10939446504050986,0.013465116453580317,0.3191489361702128,0.00063744065,0.12997333009187867,0.11452385768147422
p37_M,0.0024463907886817437,9.272175630367512,0.03398053696205097,0.0,0.02127659574468085,0.00037232603,0.0004523627731549032,0.011216364302103097
p37_Q,2.815426423500223e-05,17.860072366214595,0.03772572664928756,0.0,0.0425531914893617,1.353114e-06,0.001530861080565489,0.016362226466651735
p37_R,0.5612909905222256,0.3379150441393006,0.0,0.0,0.0,0.0,0.0,0.0
p37_V,4.704120459455287e-11,45.22563008581699,0.021273646047506017,0.0,0.0,0.0,0.0029351202736375465,0.0048417532642287125
p37_Y,1.9521433639316023e-15,67.23644126704903,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p38_H,0.010056190509248025,6.674512013999639,0.03776153785957389,0.0,0.0,5.4952545e-07,0.007948564566229829,0.009142130390251283
p38_Y,2.6662917018554874e-35,179.48751966194828,0.052101881573756136,0.15661716125311373,0.10638297872340426,0.00015187338,0.02909943782119898,0.0688706665497017
p39_G,7.636706244306699e-15,64.20289483271148,0.08505342413047537,7.91162134916138e-05,0.0,0.0,0.07252662022201978,0.03153183211319736
p39_H,0.00041518545357019203,12.627947947924829,0.0025962170471630027,0.0,0.0,1.9410412e-05,0.0019883560570895338,0.0009207967033061825
p39_K,0.0001974343299278501,14.058396502083305,0.014183886872411755,0.005811984722055329,0.06382978723404255,5.574161e-07,0.0003205654151092707,0.01682935633194679
p39_M,0.0034919152935535634,8.610700114166129,0.020824655373611667,0.00014624794628661527,0.02127659574468085,0.0,3.117832302869103e-05,0.008455735477521565
p39_N,1.2143070253437121e-06,24.128628294905617,0.09732636940858143,0.0006945965484544425,0.0,0.0,0.0026671770044281377,0.0201376285922928
p39_R,1.7798866018356023e-06,23.3584642757711,0.021566157863983797,0.0002279767708608354,0.0,4.577218e-06,0.0014816269894627084,0.004656067768477136
p39_S,5.161965177096254e-08,30.561171792337106,0.016698008347958954,0.000127294824292526,0.0,4.87791e-05,0.0007766091093355653,0.0035301382763824477
p39_TIFLD,2.207359479841727e-05,18.339820496466682,0.11081226437877052,0.0013576704161021166,0.0425531914893617,0.00045392456,0.0074785099226498866,0.03253111215267597
p39_Y,1.0540013966975733e-42,226.85977241691705,0.06413858756969712,0.0017652639345538872,0.06382978723404255,0.00012236489,0.007877150413821817,0.027546630807807067
p40_C,0.6974403713113562,0.15131836910816346,0.0,0.0,0.0,0.0,0.0,0.0
p40_FST,0.24689766161518326,1.3438433944368102,0.0,0.0,0.0,0.0,0.0,0.0
p40_G,0.11003543575533012,2.56259801767861,0.0,0.0,0.0,0.0,0.0,0.0
p40_I,3.655927776911487e-06,21.914163128578117,0.06970213383634445,0.0005723463584142515,0.02127659574468085,0.0009314431,0.004063983361040402,0.01930930048463224
p40_L,1.0854906038870985e-17,78.94669416815687,0.04202484183145652,0.0009696125836011115,0.06382978723404255,2.9874996e-06,0.038148083272584295,0.02899506248424813
p40_M,0.0008823835883053276,11.190737144543093,0.02215928231562254,0.00010766056994269197,0.02127659574468085,1.4643593e-05,0.00039569113653083947,0.008790774671996144
p40_V,0.0012878807124399897,10.47564786526476,0.09076174612506895,0.00014733307587481113,0.0425531914893617,0.00014013816,0.005858828591415297,0.027892247488268636
p41_L,8.308969985147787e-32,158.218748207463,0.043461141228406594,0.0,0.0,3.3126284e-07,0.1339927255068127,0.03549083959961173
p41_M,0.0007700162903547497,11.44931787100079,0.009003737820924888,0.009271056743868996,0.0,0.0,0.05022933604753676,0.013700826122466129
p41_Q,3.820570974448549e-102,747.5006723664211,0.08785460301432949,1.0,0.0851063829787234,1.0,0.35881672380774265,0.5063555419601591
p41_T,5.865983696687329e-16,69.92521806606159,0.06068148463626599,2.182848535331437e-05,0.0,0.0,6.863421929596989e-05,0.012154389468183055
p41_V,0.003896986454212016,8.4076155573638,0.016903034965867786,0.0,0.0,0.0,0.001058670161315465,0.0035923410254366504
p42_C,0.05189907129485342,3.796717256980004,0.0007194711223216331,0.0,0.0,6.270376e-05,0.0004086565408741986,0.00023816628441629
p42_G,6.138078822436602e-11,44.6588352439417,0.07728526517608796,7.644993410473914e-06,0.02127659574468085,0.0,0.003271039940200305,0.02036810917087592
p42_S,0.00010506238102145155,15.281765513836392,0.03015031448386601,0.0018542561640361058,0.06382978723404255,0.002574088,0.0025201227084136017,0.020185713728454686
p42_T,3.093178880862376e-11,46.12016206637053,0.01940524415476645,0.0008462634464835192,0.02127659574468085,0.0,0.0036865514153602806,0.009042930952258221
p43_C,0.054458027099673456,3.715632545279823,0.02768561432807438,0.00035671630976140357,0.0,6.625367e-06,0.0001892581460461566,0.005647642830166423
p43_F,6.388210334855644e-16,69.73404177383591,0.19420465540113016,0.00183818988017268,0.0,1.1553196e-06,0.11191653735047567,0.06159210759028316
