feature,BayesianRidge,lgbm,xgb,Adaboost,gbc,mean
89,0.1570562006456847,0.016666666666666666,0.0001316386624239385,0.002274467051038775,0.03554637639197152,0.042335069883557126
90,0.28646296938321597,0.3,0.008277606219053268,0.015683363824003208,0.3500862479123908,0.19210203746773263
91,0.10641246992998235,0.03333333333333333,4.647743025998352e-06,0.0012491272820826565,0.4796878129813446,0.12413747825395378
92,0.1726367362934712,0.2,0.0,0.0037094259848926853,0.011420725823237193,0.07755337762032022
93,0.14130018984579856,0.1,0.00602509081363678,0.0,0.054432737839757224,0.06035160369983852
94,0.2129195812785564,0.11666666666666667,0.003953232429921627,0.08088085121331737,0.05042297115949957,0.09296866054959232
95,0.21480500384876,0.23333333333333334,0.003796674543991685,0.19126110241112604,0.02409473212203526,0.13345816925184928
96,0.2630513441121052,0.0,0.0002648289082571864,0.0020828562488514543,0.011646861277684892,0.055409178109379745
97,0.17104512057432983,0.075,0.011796616017818451,0.0008790233242676257,0.003208965018957158,0.05238594498707462
98,0.09729487158797726,0.15,0.006325342692434788,0.01046161395918841,0.12677960111494735,0.07817228587090956
99,0.1514662209242141,0.06666666666666667,0.0003330485487822443,0.0,0.00199983629284454,0.044093154486501515
100,0.2379801388576742,0.03333333333333333,0.0005915575893595815,0.013711829705218583,0.00973787405703296,0.05907094670852373
101,0.1846115740186034,0.02,0.0036973387468606234,2.743046495091868e-05,0.00423945774210586,0.04251516019450415
102,0.20838603836173533,0.0,0.0,0.006823401153116325,0.10278145916633949,0.06359817973623823
103,0.2838449750239719,0.0,0.057038813829422,0.023390939680660236,0.0005400297531952056,0.07296295165744987
104,0.23743216212273993,0.225,0.00021733070025220513,0.0023471388482801158,0.007329729852505108,0.09446527230475549
105,0.14870452628633976,0.26666666666666666,0.0007415275904349983,0.0008082518425063973,0.00728163653172542,0.08484052178353464
106,0.025783443844832766,0.0,1.2886484910268337e-05,0.0,1.1396424800336235e-09,0.005159266293877103
107,0.14239465511796756,0.5666666666666667,0.00020468876755330712,0.00043190046119801737,0.015750153075234925,0.1450896128177241
108,0.05174943030026217,0.0,9.646797116147354e-05,0.0,0.23670033207529817,0.05770924606934437
109,0.0860283164050299,0.1,2.750852218014188e-05,0.0017230342072794798,0.005692917900917363,0.03869435540708138
110,0.0,0.0,0.0,0.0,0.0,0.0
111,0.07535153450315678,0.125,6.852097840237548e-07,0.034061810450185866,0.0009653171329011898,0.04707586945920557
112,0.24919379057776891,0.0,0.0013139791553840041,0.0,0.006936590967315353,0.05148887214009366
113,0.14324416787808367,0.0,0.0,0.0,0.8636865490205583,0.20138614337972838
114,0.11988907499249814,1.0,0.0409417450428009,0.006920540940416578,0.03374258659713584,0.2402987895145703
115,0.29425854814314095,0.23333333333333334,6.825835589552298e-05,0.0003230142783548785,0.008580880074919776,0.10731280683712889
116,0.49235414881456574,0.35,0.0036169844679534435,0.004696934512596159,0.09274677652385896,0.18868296886379485
117,0.1369616451249956,0.15,0.0,0.29563984722675957,0.4518237620500231,0.20688505088035564
118,0.16968745982208472,0.45,0.0018900802824646235,0.02669092978994987,0.02069226158114718,0.1337921462951293
119,0.16969782925862373,0.2,0.003187281545251608,0.008493663353699192,0.015892836243947363,0.07945432208030437
120,0.19407442918881593,0.0,0.0,0.03277431967734889,0.21324022788628696,0.08801779535049035
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.25242947417659617,0.55,0.0026438541244715452,0.09159703993966449,0.26483019693071674,0.2323001130342898
123,0.15186351617777838,0.15,7.337310762522975e-06,0.0,0.012049281240681931,0.06278402694584458
124,0.10847634195973693,0.2,3.2974489840853494e-06,0.004365946133515012,0.006484778096352135,0.06386607272771763
125,0.1883338375691226,0.33333333333333337,0.7712786197662354,0.5759784139718868,0.23080410914237762,0.4199456627565912
126,0.22078788521256223,0.0,0.09347732365131378,9.074018964035317e-05,0.012071745924851985,0.06528553899567366
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.15287810006506938,0.0,0.0,0.0,0.018325292118948188,0.034240678436803514
129,0.2721121390799446,0.0,0.00011912890477105975,0.022014669699143515,0.000433140814686901,0.05893581569970922
130,0.12640189819403272,0.06666666666666667,0.0,0.0,0.1619678532903575,0.07100728363021139
131,0.12252767881609676,0.15,2.725757212829194e-06,0.0,0.0007101265596808849,0.05464810622659809
132,0.15914628309585138,0.0,0.015672758221626282,0.0,0.31338634728537573,0.09764107772057068
133,0.12104788964668446,0.05,0.00015366818115580827,1.9892582781457483e-05,0.1328403976157541,0.06081236960527516
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
136,0.1386064641379426,0.0,2.827425669238437e-05,0.000571449846756132,0.003624856965397748,0.02856620904135777
137,0.13509918257441814,0.0,0.0005091116181574762,0.0011806836522022712,0.004807256112282448,0.028319246791412067
138,0.07124472036568091,0.0,0.0,0.0,3.14281590348873e-05,0.014255229704943159
139,0.008963450859705657,0.1,0.0,0.0006915555568945031,0.00013426166755751856,0.021957853616831537
140,0.15728909394073476,0.0,0.0,0.003302850633056196,0.2879381391592854,0.08970601674661527
141,0.2646935346039255,0.0,0.0,0.0057022873467019305,0.07575912583759546,0.06923098955764458
142,0.20006036777599434,0.0,0.0,0.0,2.1563235737695186e-08,0.04001207786784601
143,0.17610405257097209,0.16666666666666669,2.1287492927513085e-05,0.0012087772986624976,0.0009572727600813612,0.06899161135786203
144,0.11568788667138369,0.025,7.012538117123768e-05,0.0007541763048746373,7.199300482253115e-05,0.028316836272450418
145,0.12979298733487324,0.0,0.0,0.0028899113620991243,0.5113573841549961,0.12880805657039368
146,0.0867917057213154,0.0,0.0,0.0,3.15653927960011e-05,0.017364654222822278
147,0.08149001396816252,0.4,0.0,0.03664758041605321,0.024258619635553536,0.10847924280395387
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.13867956743614054,0.03333333333333333,0.0006587564712390304,0.003243892096366253,0.0015323050216403105,0.03548957087174389
150,0.12906551348355375,0.02,1.2878120287496131e-05,0.005531067283210051,0.01141319622997753,0.03320453102340576
151,0.07507060461114964,0.06666666666666667,0.001018392387777567,0.0,0.0003047421384109111,0.02861208116080096
152,0.06431222004970906,0.025,5.535225682251621e-07,0.00016167481763038584,0.00872925094662125,0.019640739867305784
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.08844360705253573,0.2,0.0015925131738185883,0.03303087517501373,0.005153764401049347,0.06564415196048348
155,0.1973173170573791,0.15,0.001281930599361658,0.010540139117339318,0.0014649907402487508,0.07212087550286576
156,0.09724245277752559,0.0,5.92411779507529e-05,0.06391310088798331,0.012480756235829662,0.03473911021585786
157,0.175528870074489,0.6333333333333333,0.0005826787673868239,0.0007280484230712777,0.005953311731742879,0.16322524846600467
158,0.2229885915976283,0.03333333333333333,0.00033332942984998226,0.0005929009495501087,0.004137653958101468,0.05227716185369263
159,0.010772571055644818,0.8,0.005532118026167154,0.02101984484083378,0.020578936858622325,0.1715806941562536
160,0.0880300818686249,0.05,0.0012685400433838367,0.00730620548166307,0.08441471201113879,0.046203907880962125
161,0.0,0.0,0.0,0.0,0.0,0.0
162,0.09372179574630966,0.6,0.0036258134059607983,0.0017064426549795394,0.003045525553362242,0.14041991547212246
163,0.141607624797119,0.0,7.802586333127692e-05,0.016961762569967634,0.1583309173009172,0.06339566610626703
164,0.24316826343897513,0.16666666666666669,5.488505121320486e-05,0.0009719986742010017,0.004844942489689353,0.08314135126414908
165,0.13641704357967577,0.0,4.5862694975085105e-08,0.00020476636475193926,0.0042940974230539905,0.028183190646035333
166,0.4413653355471451,0.1,0.0004015556478407234,0.0,0.013624695291084286,0.111078317297214
167,0.12376357640088231,0.4,0.0,0.22138731133459152,0.008176084192447716,0.15066539438558432
168,0.1740041719439859,0.05,0.0006099666934460402,0.0008625876096475356,0.009070580629946232,0.046909461375405144
169,0.1186914277456472,0.0,0.0012147632660344243,0.001174139016497534,0.011904457569252659,0.026596957519486365
170,0.12914622493791963,0.0,0.0,0.0004042310120777705,0.005934832979106363,0.02709705778582075
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.07465380384584423,0.06666666666666667,2.3101554447180206e-08,0.0,0.1578406994752568,0.05983223861786443
173,0.19243514343986562,0.1,3.510469105094671e-05,0.0,0.0012058934416717348,0.05873522831451766
174,0.18681888508732367,0.0,0.0,0.020664864579321263,0.034047955421967875,0.04830634101772256
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0999177589924504,0.0,0.0,0.0,0.0001574468950119599,0.02001504117749247
177,0.0,0.0,0.0,0.0,0.0,0.0
178,1.0,0.0,0.003418157109990716,0.0,0.012194175828362273,0.2031224665876706
179,0.1806316318465168,0.5,0.006434127222746611,0.0010561388256133935,0.21520946231912022,0.1806662720427994
180,0.0,0.0,0.0,0.0,0.0,0.0
181,0.636003905653898,0.5,0.01770956441760063,0.0,0.035946950273962365,0.23793208406909222
182,0.0,0.0,0.0,0.0,0.0,0.0
183,0.22123847694964913,0.1,0.03129569813609123,0.0,0.002881494004548454,0.07108313381805777
184,0.06820750631940704,0.0,0.0,0.0,0.12485888127933964,0.038613277519749335
185,0.29481890123670046,0.3,0.0,0.0,0.00011042471700834958,0.11898586519074177
186,0.10943576362553561,0.0,0.0,0.02498742690346672,0.30863699603673217,0.0886120373131469
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.011211005840833607,0.0,1.7200178263010457e-05,0.10614845735708757,8.294756783702918e-06,0.023476991626593578
189,0.1325240720863582,0.1,8.265164979093242e-06,0.0,0.0006585266231448574,0.04663817277489643
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.04012068731258618,0.0,0.0,0.016014683471843108,0.06942143926666931,0.02511136201021972
192,0.08417070664210757,0.0,0.0,0.0,0.010000656328508805,0.018834272594123274
193,0.21536999016070504,0.0,0.37089431285858154,0.047958256945076445,0.3669211284986073,0.20022873769259406
194,0.06342359443945281,0.04,0.00016978591156657785,0.0,0.009337365117769152,0.02258614909375771
195,0.22651223863482506,0.05,1.4090524928178638e-05,0.0004200627442545449,0.8180494685462988,0.2189991720900613
196,0.11870179377781402,0.0,6.570992638899043e-08,0.007518092016863767,0.0036392492982100623,0.025971840160562847
197,0.0764641987398411,0.0,0.0001101190282497555,0.005569549723597931,0.4206965640349288,0.1005680863053235
198,0.09626453487588515,0.06666666666666667,0.0006521750474348664,5.754531661166424e-05,0.17652851077545273,0.06803388653641021
199,0.19338605587822685,0.025,0.0020741147454828024,0.001054977221245355,0.12699356473883405,0.06970174251675781
200,0.1064520367228699,0.0,1.8345519492868334e-05,0.040992293641891664,0.1190950127689643,0.053311537730643746
201,0.21443321994306191,0.3,0.0,0.07338246622990886,0.06872413571794236,0.13130796437818262
202,0.07813347601933805,0.35,4.633633125195047e-06,0.0,0.003983331907001536,0.08642428831189294
203,0.0,0.0,0.0,0.0,0.0,0.0
204,0.16684820188446964,0.25,0.0,0.17610024802373922,0.6772090744612252,0.2540315048738868
205,0.1999828389726594,0.2,0.0005323890363797545,0.040315952913209184,0.04567409206023799,0.09730105459649727
206,0.10988206027032746,0.025,1.0,0.016887301961725585,0.08010242638701681,0.246374357723814
207,0.08422664383453908,0.0,0.0,0.01804423342722668,0.027498202824605942,0.02595381601727434
208,0.04175124686502904,0.0,0.0,0.0,0.23732825817400335,0.05581590100780648
209,0.04506527429587911,0.5,0.0007752933888696134,0.0,0.006801971254495124,0.11052850778784877
210,0.18649906841751945,0.06666666666666667,1.892100954137277e-05,0.006649984473515284,0.003944804599755379,0.05275588903339963
211,0.10342809671495715,0.0,0.0,0.01804423342722668,0.04184491433682988,0.032663448895802735
212,0.2554996437132759,0.0,0.0,0.054818761834707054,0.06192270848178504,0.0744482228059536
213,0.12133596661838271,0.0,0.017288655042648315,0.0529574338595732,0.026149152614979923,0.04354624162711682
214,0.1068156490285774,0.4,0.0018285004189237952,0.0008861036023592334,0.07212818382114111,0.11633168737420033
215,0.0,0.0,0.0,0.0,0.0,0.0
216,0.15606233752210477,0.3,5.054438361185021e-07,0.0033931344308107667,0.03248089731758523,0.09838737494286738
217,0.43093056280396025,0.85,0.006582547910511494,0.015505953991742127,0.1243765966667292,0.2854791322745886
218,0.07723034613274873,0.4666666666666667,0.00015547753719147295,0.0,0.004476263195134737,0.10970575070634832
219,0.1907513296664286,0.1,1.3399882845988031e-05,0.0,0.010705429479069127,0.06029403180566874
220,0.03275459684319089,0.0,0.0001852315617725253,0.0,0.0003871939488380292,0.006665404470760289
221,0.08024137462517045,0.0,0.0,0.0,0.47334417136063456,0.110717109197161
222,0.09185964005245133,0.06666666666666667,2.069064031218204e-08,0.0,0.0015981709414403672,0.032024899670239734
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.11872841346785303,0.3,0.8526121973991394,0.4975756559458785,0.22883239934268035,0.39954973323111026
225,0.06702224142611,0.075,5.2342827984830365e-05,0.0,0.0009435354843398016,0.02860362394768693
226,0.051650279981211016,0.0,0.21537329256534576,0.1007661805271427,0.23668139417007228,0.12089422944875436
227,0.16151166902633607,0.0,0.002754285465925932,0.031130965322056853,0.15792265308436063,0.07066391457973589
228,0.04593199185900844,0.12,1.019661794998683e-05,0.007765141215412548,0.015770364219958182,0.03789553878246583
229,0.0008635037530813838,0.0,0.0,0.0,4.341449397302426e-10,0.0001727008374452647
230,0.04012068731258618,0.0,0.0,0.016014683471843108,0.06942143926666931,0.02511136201021972
231,0.1490966413831873,0.5,5.572843656409532e-05,0.01394299865069206,0.012322795052018552,0.1350836327044924
232,0.13640484814436368,0.16666666666666669,3.835507868643617e-06,0.0008039124903671363,0.0010323128314520128,0.06098231512814363
233,0.08939992722678905,0.0,0.0,0.0,0.014142917780852138,0.02070856900152824
234,0.0,0.0,0.0,0.0,0.0,0.0
235,0.32489177684203097,0.0,0.004858974367380142,0.0,0.0018042240396285503,0.06631099504980793
236,0.0375483355239392,0.0,0.0,0.0058582947033962475,3.580721039277203e-05,0.008688487487545643
237,0.20006036777599434,0.0,0.0,0.0,2.1563235737695186e-08,0.04001207786784601
238,0.5309013754775038,0.0,2.8744241717504337e-05,0.0008594477766644182,0.05412924218667971,0.1171837619365131
239,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.045487539608711235,0.0,0.0,0.02397066982378532,0.00039289085924731914,0.013970220058348776
242,0.1432052137469981,0.0,1.634237634107194e-07,0.0,0.002696207356644272,0.029180316905481157
243,0.2634121009299013,0.0,0.0,0.0,0.05549638900813822,0.06378169798760791
244,0.048091940438092375,0.0,0.0,0.0,0.09755520857346749,0.029129429802311972
245,0.06338279354983092,0.0,8.276875291812757e-07,0.0,0.00015002214738107106,0.012706728676948234
246,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.10442796127976005,0.2,0.23845674097537994,0.0003658784969093772,0.004709813910907734,0.10959207893259142
249,0.04726883983371171,0.0,0.0,0.0003264878406380003,0.013755563756632295,0.012270178286196401
250,0.20006036777599434,0.0,0.0,0.0,2.1563235737695186e-08,0.04001207786784601
251,0.055173397995986515,0.2,0.00532535370439291,0.0,0.08478994412175313,0.06905773916442651
252,0.25045376346596154,0.2,3.663169627543539e-05,0.0,0.0006572882862672247,0.09022953668970084
253,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.07076574698993729,0.5,0.0006404531886801124,0.0017015783743224802,0.008640560023431816,0.11634966771527436
256,0.16533784969034238,0.125,0.0004785844939760864,0.0008838997751729187,0.22520621284083742,0.10338130936006576
257,0.20006036777599434,0.0,0.0,0.0,2.1563235737695186e-08,0.04001207786784601
258,0.3264725954205047,0.35,0.10924854874610901,0.26860953270342214,0.19864547296196236,0.25059522996639966
259,0.11304511478298836,0.175,0.01370649691671133,0.010871640289011443,0.004891021184137722,0.06350285463456976
260,0.0959351444350988,0.1,0.0,0.0,0.005174373781199425,0.04022190364325964
261,0.34510417092845813,0.0,0.0005290714325383306,0.0,0.027509275578892996,0.07462850358797789
262,0.0631006508311091,0.0,0.0,0.008328435588289298,0.10352890406003805,0.03499159809588729
263,0.038730666007987385,0.02,3.5387867683311924e-05,0.003122738410261663,0.013429149312321606,0.015063588319650795
264,0.30928620958326053,0.0,0.07937102019786835,0.02227668992291232,0.07863890425224264,0.09791456479125676
265,0.14106235189719563,0.0,0.0,0.0,5.014614598784639e-06,0.028213473302358884
266,0.06732307051350078,0.03333333333333333,0.0004950306029058993,0.0010607872688703577,0.00033243814129410023,0.020508931971980896
267,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.284810342283056,0.06666666666666667,1.0531053703743964e-05,0.002288406386481722,0.1680679130136622,0.10436877188071407
270,0.18886383540309382,0.3,0.022248243913054466,0.006802838984529524,0.011131031468380756,0.10580918995381172
271,0.14621795920629907,0.175,0.07876386493444443,0.01045889195195046,0.04937567148390151,0.0919632775153191
272,0.10388842472293737,0.0,2.3676227556279628e-06,0.00019324396486369088,9.672618927264975e-05,0.020836152499965864
273,0.16442832318760497,0.03333333333333333,0.00013403561024460942,0.13928268747368794,0.09072324356435336,0.08558032463384484
274,0.15009399973038895,0.33333333333333337,0.00046302765258587897,0.0,0.0032738156016091876,0.09743283526358347
275,0.2198887732898552,0.275,0.003949823789298534,0.005385883172867307,0.03049308891261107,0.10694351383292641
276,0.08059565172861573,0.02,0.00022773418459109962,0.01747234053329873,0.022336954873902255,0.028126536264081563
277,0.08422735629322732,0.16666666666666669,0.0001946620614035055,0.0009630454819853015,0.000936223203344728,0.050597590741325506
278,0.29723114290750696,0.55,0.029836304485797882,0.070247432485552,0.14985301582687147,0.21943357914114564
279,0.13250631280934563,0.125,0.5301600098609924,0.06600579177980169,0.17540334191490878,0.20581509127300973
280,0.232422736401445,0.06,0.004847392439842224,0.07007011718744295,0.08890647303138527,0.09124934381202308
281,0.08539478098051437,0.0,0.0,0.0,0.15782931541191256,0.048644819278485386
282,0.06748008495130366,0.025,0.00019452090782579035,0.0059767025707342545,0.006675504892096036,0.02106536266439195
283,0.23925969365877614,0.7,1.5742210734970286e-06,0.00018421281655868214,0.03560526214345839,0.19501014856797333
284,0.10044906809015558,0.175,7.5553980423137546e-06,0.004097635193414418,0.11862698439275299,0.07963624861487306
285,0.11074361390848017,0.0,0.0,0.0,0.7407976466865526,0.17030825211900655
286,0.1561548181933016,0.2,0.3518538773059845,1.0,0.07694181845129933,0.3569901027901171
287,0.10801335907513367,0.02,0.00035548038431443274,0.0005992592497084906,0.0006711771207390881,0.025927855165979136
288,0.11794461851612767,0.2,5.073189458926208e-05,0.0,0.00019086082754675923,0.06363724224765274
289,0.07730469826623412,0.06666666666666667,2.2955913436817355e-07,0.0,0.012423940722676496,0.03127910704294233
290,0.1036467822794146,0.1,0.00016601663082838058,0.010614781285480471,0.023361596728186065,0.0475578353847819
291,0.11684916645555589,0.0,0.0,0.0,0.17371941553945291,0.05811371639900176
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.08024137462517045,0.0,0.0,0.0,0.47334417136063456,0.110717109197161
294,0.08060696118048753,0.06666666666666667,9.111533290706575e-05,0.0010396677607547769,0.0003938060035385658,0.02975964338887092
295,0.18918653433673016,0.0,0.0018275919137522578,0.010778853537420745,0.0053193289972907655,0.041422461757038787
296,0.0,0.0,0.0,0.0,0.0,0.0
