feature,p_value,score,rf,BayesianRidge,xgb,gbr,mean
p8_Y,0.003879642152874573,8.361963656553995,9.288592903727484e-06,0.00020065553571352855,1.494938e-06,0.0,5.285976666254398e-05
p9_F,4.6809919644850584e-54,257.2099368204152,4.097547581469345e-06,0.009179965312390318,8.084187e-06,0.0,0.002298036761832165
p9_GAP,0.0554950089906169,3.672124320823978,0.00056509354803969,0.15753151679087604,7.199361e-06,0.0,0.039525952424948906
p9_I,4.531620183612148e-53,252.0185124009073,1.0862484229839945e-05,0.022694720571927365,2.3906853e-06,0.0,0.005676993435356183
p9_VLYMTSGNP,7.239990656689293e-13,52.27065178542794,0.00028100147923587344,0.008450311261219371,6.775859e-06,0.0,0.002184522149918683
p10_GAP,0.00019709632524059356,13.918536052460878,0.0003829884882258767,0.07710283199354577,1.2183825e-06,0.0,0.019371759716073408
p10_HALSV,1.3670154091043132e-09,37.12039001923473,0.00017114160352032349,0.05164745227354317,0.00024527885,0.0001533037905668427,0.013054294128583917
p10_W,3.704917201424201e-10,39.72515164269428,1.2616066774824688e-05,0.09955362397680291,1.2096208e-05,0.0,0.02489458406281531
p10_Y,1.0451117956836526e-29,133.06978521431122,0.00022784355791181777,0.00977225125678241,0.0,0.0,0.002500023703673557
p11_I,0.04520561794405556,4.016794174021884,0.0008822473731670256,0.03998270940318202,0.0005717071,0.0,0.010359165966328743
p11_L,3.282666805801097e-290,1996.9009992114804,1.3841699706339158e-06,0.060270534556696675,7.21487e-06,0.0,0.015069783399176402
p11_MRAQSNEDP,0.34748843746241165,0.8830903868171625,0.0,0.0,0.0,0.0,0.0
p11_T,3.4773026132286516e-70,344.1542006656289,6.046178236184714e-06,0.022284249402480867,8.442907e-06,0.0,0.005574684621834055
p11_V,1.9108649417311534e-31,141.65012484792675,2.261280283841421e-05,0.04272558199229143,3.1141662e-06,0.0,0.010687827240344346
p12_GAP,0.18764556681230332,1.7373869310832513,0.0,0.0,0.0,0.0,0.0
p12_P,1.1437477075694212e-25,113.29648651895165,0.0001023616476394145,0.05945511647989505,0.0,0.0,0.014889369531883617
p12_Y,4.584977752167088e-60,289.15564465194984,0.00035556703719183966,0.07105410602151585,5.628337e-07,0.00026926486929063884,0.017919875190422273
p13_F,1.6760066491945788e-08,32.143329501707676,4.533267519440831e-06,0.008037285763770491,1.9061474e-05,1.7074292614866046e-05,0.0020194886994067255
p13_GAP,0.3496438599624455,0.8752256224572909,0.0,0.0,0.0,0.0,0.0
p13_I,1.979339359259299e-06,22.770793402188346,9.75108345157215e-06,0.005466522658112613,1.131953e-06,0.0,0.0013693514236443212
p13_K,4.2982580848109243e-85,427.9717956826061,7.677223820106489e-05,0.02935665024445919,2.0024113e-06,0.0004237881871949249,0.00746480327028699
p13_L,0.010098736700690171,6.632055895449866,1.5168238096160846e-05,0.0737240498996128,4.5405045e-06,0.0,0.01843593966055367
p13_M,8.738629024170396e-21,89.71248295460867,8.687524752930223e-05,0.058973856059346554,2.5288068e-06,0.0,0.014765815028423284
p13_Q,3.43164211597482e-28,125.61898093059098,3.1760320535091044e-05,0.03178050962629842,1.786091e-05,0.0,0.007957532714156614
p13_T,3.84625380871196e-85,428.2486199052956,3.225649567432957e-06,0.029089820957318095,4.5289735e-06,0.0,0.007274393895090666
p13_VPGASRWN,1.7431726726466558e-05,18.55574843954837,5.1933042345995063e-05,0.06989564475696851,3.8084204e-06,0.0,0.01748784655492561
p14_GAP,0.16841234119788123,1.8986159882161682,0.0,0.0,0.0,0.0,0.0
p14_N,1.4180405988539163e-33,152.22285017643017,6.2501661139270175e-06,0.09013377831057107,4.2801794e-06,0.0,0.022536077164016868
p14_P,2.3065544064758686e-05,18.016582765676404,2.463345461426191e-05,0.025248554045567743,8.756121e-06,0.0,0.006320485905328763
p14_S,8.956157832666713e-32,143.2798416082223,2.3390603406398674e-05,0.048948053101752376,1.8795511e-06,0.0,0.012243330814055724
p14_V,0.021855038955152874,5.266853255826012,3.150599875084671e-05,0.06736041781827712,1.0556633e-05,0.0,0.01685062011256755
p15_E,0.08464843133297248,2.976744432799698,0.0,0.0,0.0,0.0,0.0
p15_GAP,7.1280269565958196e-217,1334.964388555995,0.00026749570617949886,0.03429877289278708,3.9497427e-06,0.0,0.008642554585410874
p15_HARGPKSQVLWMFYI,0.28307429135301115,1.152991253497698,0.0,0.0,0.0,0.0,0.0
p15_N,1.1271324762452067e-198,1189.8569362625624,1.906288670010946e-05,0.03644168446619734,5.313029e-06,0.0,0.009116515095437025
p16_GAP,4.725152871750992e-239,1521.6309026016067,0.00022317394653227109,0.12227377914935002,2.411523e-06,0.0,0.030624841154702577
p16_K,2.2366254719191634e-16,68.73815594368615,3.172451741991006e-05,0.0008031841653240694,1.833245e-05,0.0,0.00021331028319949584
p16_M,1.966059389501635e-05,18.323986837402373,9.417938962864922e-05,0.12157125338916323,1.1530726e-06,0.0003133847551011011,0.030494992651627483
p16_N,1.7909417245575992e-20,88.21959546243409,3.4387546767973983e-05,0.09620268912133417,3.227711e-05,0.0,0.024067338444126268
p16_R,2.694607268804666e-07,26.669150183495667,8.405026866091835e-06,0.06025250885199304,3.5617563e-07,0.0,0.01506531751362303
p16_S,6.02574602654682e-44,204.63952158156872,0.00038037454515770294,0.052049037341147034,0.00017443058,0.0002965498224326335,0.013225098071513655
p16_T,0.09762106242396407,2.7469701994899283,0.0,0.0,0.0,0.0,0.0
p16_VLHPIGFYQDE,0.4913561466429881,0.47375786419935617,0.0,0.0,0.0,0.0,0.0
p17_GAP,2.877998850473709e-223,1387.646696865409,7.768641288067584e-05,0.08781538613574996,6.784586e-08,0.0,0.021973285098622782
p17_L,2.927176533290653e-14,58.78051207238003,2.7349557925943945e-05,0.11791899595518035,1.7318825e-06,0.0,0.029487019348913693
p17_N,0.0008668348908615548,11.131416312256984,5.7245366841585034e-05,0.06150635419972242,2.7609562e-05,0.0,0.015397802282037135
p17_T,1.5848725462539107e-184,1081.8345478620195,1.7630476080611686e-05,0.057015538061395296,2.438411e-06,0.0,0.014258901737119477
p17_Y,9.745961503757163e-18,75.17944130490028,6.972969053734123e-05,0.19427806695272754,0.00025198006,0.0002824084504982892,0.048720546288909705
p18_GAP,3.260023013266199e-29,130.6385000885166,0.00020625940090905482,0.15058335312497695,4.2708593e-06,0.0,0.03769847084630538
p18_N,1.018481196489298e-07,28.581356144424433,1.7227492543787736e-06,0.007922760755780111,0.0,0.0,0.0019811208762586224
p19_GFHDMESKACP,0.01524012641918868,5.9002891408506315,4.404739796964642e-05,0.016982105366619895,6.6247576e-06,0.0,0.004258194380544566
p19_I,0.004840241592500925,7.958822967546347,5.356482216588915e-05,0.05146742221363859,1.6242193e-06,0.0,0.012880652813774663
p19_L,0.1149106513604665,2.487868920434796,0.0,0.0,0.0,0.0,0.0
p19_V,9.20800593449373e-19,80.04967164385857,2.4819393850243665e-05,0.022570744043448433,7.42624e-06,0.0,0.005650747419272224
p19_W,8.455327913366815e-14,56.62404779516944,5.5842266254596765e-05,0.050195102420608186,0.0004968004,0.0,0.012686936273424688
p20_K,3.409768347484869e-21,91.67269248883373,2.9534108414585983e-05,0.05800172321815242,2.5535012e-06,0.00012770292347772118,0.014540378437808693
p20_L,0.004426076135705809,8.121627931724271,1.2874209998053263e-06,0.04444026625745322,1.0471773e-07,0.0,0.011110414599045212
p20_N,1.134526030158322e-15,65.41215526954282,0.003813316470175478,0.22817957193475769,0.006971203,0.0,0.059741022798917576
p20_R,2.885287594218514e-171,984.2400871055224,0.00016435467230977786,0.05134875999848206,1.992671e-06,0.0,0.012878776835462777
p20_V,5.64537428462994e-270,1801.09774845303,7.607206008601663e-06,0.0557705675324616,7.202435e-06,0.0,0.013946344293360547
p21_G,1.5235854448454035e-36,167.07038804664484,2.4547831070248458e-05,0.06033679656175004,4.6721893e-06,0.0,0.015091504145538594
p21_ILNAYMKRTQ,0.0011451221615738662,10.612494474497588,4.1467629969206345e-05,0.06228242159536068,2.141678e-05,0.0,0.015586326501187062
p21_S,4.199493522400413e-14,58.046332560364256,6.043908436445458e-05,0.0627547450036361,7.836213e-06,0.0,0.015705755075179375
p21_V,0.00048233906645950243,12.2294912903077,0.0005805032905844455,0.02926299605408134,1.4854446e-05,0.0012042747115443336,0.007765657125529526
p22_P,0.0004199359359768704,12.490022444503465,0.0003649897605828416,0.05612645428032403,5.2416904e-06,0.0001151055864411194,0.014152947829426993
p22_TEDSRACN,0.0013107441696490613,10.361379382402088,0.00012686021517246157,0.0631697290173809,6.560664e-08,0.0,0.015824163709798812
p23_E,0.008861368108028993,6.8661976155038245,6.592705571724287e-06,0.05952243076446093,4.401618e-08,0.0003944053111841846,0.014980868199348997
p23_F,6.85802413262442e-67,326.0810756470245,2.6948583485023095e-05,0.02655720579471621,2.0074256e-06,0.0,0.006646540450941419
p23_P,3.141881476595616e-09,35.46429764612192,0.0002965178973132438,0.06096797903354502,7.476818e-08,0.0,0.01531614292475981
p23_TGSDKNLQMC,0.0845556122135976,2.978523235553015,0.0,0.0,0.0,0.0,0.0
p23_W,6.4923534341178215e-224,1393.0254620086305,4.879324122293188e-05,0.029179330624970492,9.480757e-06,0.0,0.007309401155898032
p23_Y,1.5633637592952758e-06,23.230424045251304,3.55284345914216e-05,0.11102570893724316,3.9409344e-05,7.687405097131545e-05,0.027794380191708063
p24_E,1.6518256744859405e-124,666.5071021807055,0.00012326857942172937,0.043007382566430934,1.6061738e-05,0.0,0.010786678221032903
p24_GAP,0.3436389208340751,0.8973025991838618,0.0,0.0,0.0,0.0,0.0
p24_L,2.039531440483289e-07,27.21593900817028,3.0289589381622294e-07,0.016313405674727315,0.0,0.0,0.0040784271426552825
p25_G,6.522350019560038e-29,129.15808660050294,7.653089786928459e-05,0.01641265283520385,2.6378323e-06,0.0007281768402850069,0.004304999601406356
p25_GAP,0.3436389208340751,0.8973025991838618,0.0,0.0,0.0,0.0,0.0
p25_V,3.275978004858621e-08,30.818152730672843,1.7227492543787736e-06,0.007922760755780111,0.0,0.0,0.0019811208762586224
p25_Y,1.3501573841371615e-28,127.60634907225659,2.0157941968881087e-05,0.021255006932822038,6.4788637e-06,2.2718718097438038e-05,0.005326090614153245
p26_P,0.012144047274314246,6.3030499960917945,1.6971465925831568e-05,0.0103687091261397,4.736501e-06,0.0,0.002597604273283556
p26_TAQSGENL,0.001575862475364514,10.019672682105552,2.0641813718958142e-05,0.02283017900387607,2.7623007e-06,0.0,0.005713395779576243
p27_E,0.5033888533918606,0.44797297997835134,0.0,0.0,0.0,0.0,0.0
p27_N,3.177367077953551e-88,446.00977343034816,1.6224476825779787e-05,0.037199036755738595,0.0,0.0,0.009303815308141094
p27_Q,4.248907743157917e-65,316.31906528932865,7.579219598399375e-05,0.10089283550788698,3.1944646e-06,0.0,0.025242955542124062
p28_ETIVFLSQK,9.457097760287118e-09,33.27676763460988,0.00024894094635721683,0.16385044445769642,1.4097343e-05,3.985150842608262e-05,0.04103833356397242
p28_H,0.8671073363198054,0.028008991396346616,0.0,0.0,0.0,0.0,0.0
p28_M,5.665507235721483e-26,114.78173915490794,6.512813372947947e-05,0.09227990003407378,8.513438e-05,0.0,0.023107540636784038
p28_Y,0.07505986708148613,3.172589178248073,9.177424895853577e-05,0.1665775076036627,1.8597967e-06,0.0,0.041667785412336684
p29_H,1.0473174512835363e-15,65.57578046447094,0.01594725757538676,0.017113043853696244,2.8957456e-05,0.0,0.008272314721365609
p29_Y,2.1020806238044474e-38,176.43755527519392,0.03379796540782591,0.07527656106830109,9.167988e-07,0.028954259053527585,0.034507425582112866
p30_L,0.03308286933531367,4.548801570532906,0.00012394921959733426,0.08767870007891135,1.0666611e-05,0.0,0.02195332897741731
p30_M,4.420890360206893e-07,25.698550158995367,4.049717514614682e-06,0.02127877131436522,8.173217e-07,0.0,0.00532090958838921
p30_V,0.4392121893235169,0.5986175268893694,0.0,0.0,0.0,0.0,0.0
p31_D,2.4059778125857766e-25,111.72572668039409,4.870321248049981e-05,0.004593036669649192,5.669525e-07,0.0,0.001160576708659436
p31_FSNYMQTL,0.18746823318743683,1.7387846791890003,0.0,0.0,0.0,0.0,0.0
p31_G,1.2454294012719876e-09,37.30597064522886,0.00011233493591353143,0.020959314074948113,3.8576582e-07,0.0,0.0052680086941693455
p31_H,0.17920082578333776,1.8057093099071984,0.0,0.0,0.0,0.0,0.0
p31_P,9.027448547418109e-38,173.2449695909608,0.000811769069030133,0.029918889987911527,5.897075e-05,0.0,0.007697407451434447
p31_V,4.988567160491792e-13,53.02456274222051,4.3195582497485685e-06,0.00413320431587816,5.4719294e-06,0.0,0.0010357489508815976
p32_D,2.0676771595808325e-06,22.685778866831498,2.943221502387447e-05,0.025184831721652978,5.098771e-06,0.0,0.006304840676918788
p32_E,0.0010637004854721765,10.749790853776192,7.542819439229978e-05,0.02081879059114019,7.874662e-07,0.0,0.005223751562934627
p32_N,0.11437767663607416,2.495197924186284,0.0,0.0,0.0,0.0,0.0
p32_P,1.7617207666843308e-16,69.22773568309273,0.002051335329037777,0.060261067015351014,3.9760744e-06,0.0,0.01557909460468908
p32_S,0.03567709230737546,4.419415147582701,0.0005061895516108936,0.030786455121814035,6.3894455e-05,0.0,0.007839134782055548
p33_H,0.9126507582652797,0.012036669965422851,0.0,0.0,0.0,0.0,0.0
p33_K,7.111594049311665e-43,199.15109483694195,4.104940772041225e-05,0.09063808343315927,1.8079696e-05,0.0,0.022674303134224773
p33_M,1.751301209374415e-30,136.8946349096455,6.224926909327818e-05,0.01521464493492334,2.615461e-05,0.0,0.0038257622035462306
p33_P,1.3079814802312811e-27,122.77245385217579,1.5449092035527153e-05,0.009402623526764691,8.35192e-06,0.0,0.0023566061346649812
p33_R,1.46241786815294e-88,447.9601952697727,1.2610637527667615e-05,0.01420970520141764,2.988454e-09,0.0,0.0035555797068498093
p33_S,0.0033414422044085834,8.635048354409498,4.743359436379356e-05,0.01384073718038514,6.698581e-06,1.5966761785621643e-05,0.003477709029338369
p33_V,2.580779255214121e-90,458.1364899276355,3.244741285434029e-05,0.04447283062956918,7.3547075e-05,0.0,0.011144706279321452
p34_G,2.3300176063523753e-06,22.453281789345297,1.6089632670602852e-05,0.004681468696403187,0.0,0.0,0.0011743895822684475
p34_I,4.722072949397252e-08,30.096286556660274,7.60119176027189e-06,0.1518656540314859,2.2950994e-06,0.0,0.03796888758066673
p34_SMVFTELRY,0.8903978555364791,0.018994678496577485,0.0,0.0,0.0,0.0,0.0
p34_W,0.0011665398377848598,10.578020734516178,0.0001262221191621687,0.028056093049110165,1.5900746e-07,0.0,0.007045618543932106
p35_I,0.8566989220189952,0.03261814809644056,0.0,0.0,0.0,0.0,0.0
p35_K,1.714533066511806e-05,18.587669253405544,2.3744471894595646e-05,0.05398645362554144,2.6061733e-07,0.0,0.013502614678690718
p35_L,1.0558573622684258e-36,167.87042642767693,0.00252344208930306,0.1622089371316768,5.05991e-07,7.683631002775311e-05,0.04120243038050462
p35_M,2.7467419998690296e-05,17.680758883340705,6.681693813854187e-05,0.01716125134060227,0.00025617005,0.0,0.004371059582943959
p35_Q,1.0749365182815317e-09,37.59935754188169,2.5744636152546035e-05,0.04418921070932994,4.1964117e-06,0.0,0.011054787939304925
p35_R,0.12958829784660358,2.2996307825542663,0.0,0.0,0.0,0.0,0.0
p35_TEFNSHGWC,0.07645487590774701,3.142471963792382,0.00032728882998326166,0.032004506208425335,2.2767643e-05,0.00026488710861283845,0.008154862447456349
p35_V,6.935073543825235e-66,320.6014769124693,0.00012744989819577613,0.09466251853236296,2.9111412e-05,0.0,0.023704769960640824
p35_Y,4.778987418413991e-31,139.68081107019964,0.0053773981283268355,0.09126609722255627,0.0075019193,0.0,0.026036353659767832
p36_H,0.8759628007295187,0.024371050637832993,0.0,0.0,0.0,0.0,0.0
p36_Y,1.0442357361601058e-122,655.0489389998031,0.00018996861404269833,0.020367863279453863,6.081471e-05,0.0,0.005154661650695691
p37_G,7.2012998695079705e-25,109.41286297105414,0.00030873256822240986,0.0774529707704766,2.1037436e-05,0.0008010979791349804,0.019645959688572048
p37_H,0.750049521558948,0.10152190093358898,0.0,0.0,0.0,0.0,0.0
p37_K,3.8906052781496944e-08,30.478577607032136,5.177132731362854e-05,0.05069643193606205,4.847832e-07,0.00014235254478294726,0.012722760147836165
p37_M,8.25779380961074e-05,15.572827258894657,5.5572961223717344e-05,0.10668744116753372,4.036359e-08,0.0,0.026685763623087253
p37_N,1.0698364016456401e-27,123.19970480451863,2.551875162721765e-06,0.021796368217741766,1.0791685e-05,0.0,0.005452427944444109
p37_R,3.253343820325228e-11,44.598727008749236,0.0004138957404452262,0.006842360317523456,1.7477875e-06,0.0,0.0018145009613548624
p37_S,5.2518152880713364e-17,71.71310191607745,0.00034107525610260655,0.03332284488282829,0.0005362808,9.968742874436588e-05,0.008574972092065923
p37_TFILPQDV,1.913366166442439e-11,45.66552306095676,0.0002042527445889078,0.004077405006478964,5.3986887e-06,9.924128881223898e-06,0.0010742451421621847
p37_Y,4.962012716125384e-85,427.6140745532242,0.00044570286604396774,0.05249169495771751,2.2025977e-05,0.0,0.013239855950230243
p38_CSFT,0.0021740525867132254,9.424882187508107,0.00011356275098651094,0.10288085163263343,0.00077443797,0.001086216358852583,0.026213767177889338
p38_G,0.0021707676209808935,9.427670536935365,0.0003030185032098792,0.09866967710102542,4.239878e-07,0.0,0.024743279898012262
p38_I,5.348907222265269e-14,57.55446397789134,8.674812678263812e-05,0.026210685180666778,9.038752e-06,0.0,0.0065766180148795015
p38_L,1.0417558399887205e-18,79.79449067136923,0.00016212829678566778,0.04593441582088958,3.7763261e-06,2.143930862069015e-06,0.011525616093669056
p38_M,3.1834293334806505e-05,17.39734715980674,4.259994876398257e-05,0.031993533717254836,2.6372913e-06,0.0,0.008009692739341032
p38_V,5.956277523404051e-07,25.114964848873573,0.00018735643197441304,0.01760602696687342,1.2255789e-05,0.0,0.004451409797072673
p39_L,9.678580749252745e-39,178.13897217765077,4.766296494872224e-05,0.02746579627676676,3.9092183e-06,0.0,0.006879342115009244
p39_M,1.2886477659280693e-08,32.66368388271402,2.7129545468022456e-05,0.09085981323755438,2.2559026e-07,0.0,0.02272179209331955
p39_Q,7.856543264576774e-296,2053.1990175391547,1.6409462276384084e-06,0.031543552330244404,0.0,0.0,0.00788629831911801
p39_T,1.3413927525081436e-68,335.43295320302786,2.141223897753544e-06,0.07145406179414891,0.0,0.0,0.017864050754511668
p39_V,0.00031389512231206593,13.038486400236058,3.571976327722923e-06,0.028522767403872457,5.4675434e-07,0.0,0.0071317215336340525
p40_C,0.016675513436788074,5.741421149986692,7.396537800521556e-06,0.0140518638665075,2.1443047e-07,0.0,0.0035148687086949057
p40_G,4.451835407317189e-17,72.05281577638742,0.00010067707284724484,0.07020237189135484,1.2123437e-05,0.0,0.017578793100311865
p40_S,4.0208980438616337e-38,175.01601878353904,3.307310468959769e-05,0.04807221666489466,5.041126e-05,0.00041311915039012883,0.012142205045325372
p40_T,2.120704207128395e-10,40.84064390543079,0.0002065217690112205,0.0561297176084555,2.2199903e-05,0.0,0.014089609820234005
p41_C,9.047539476397572e-05,15.398627109030619,3.708972633666179e-05,0.08829423870354607,2.028262e-05,0.0,0.022087902762349773
p41_F,4.45646399405971e-33,149.7480524997927,0.00239467718617818,0.12249409288574196,7.980637e-06,0.0,0.031224187677189437
p41_I,3.969290307071741e-06,21.417895413269427,0.00014770433249960084,0.04509126445262035,3.8368617e-06,0.0,0.011310701411692865
p41_L,0.00374364281939878,8.427148426037522,0.0001423376485169321,0.1329836767599077,5.018825e-05,3.7002338187027735e-05,0.03330330124904997
p41_TMGS,0.4163630957370724,0.6608763837726214,0.0,0.0,0.0,0.0,0.0
p41_V,3.604012309062897e-21,91.55722336507387,5.865785585314274e-05,0.1076384341591133,1.3948856e-05,0.0,0.02692776021765835
p42_F,4.164029194555813e-277,1868.9039582654586,4.379234980536331e-05,0.06487844236056971,5.117186e-07,0.0,0.016230686607246417
p42_I,0.9134670388815975,0.011811870987220741,0.0,0.0,0.0,0.0,0.0
p42_L,2.98914382265677e-26,116.13478986368298,0.004096652287933256,0.31808784781866273,0.000100730955,0.0038202088531015008,0.08152635997860629
p42_T,1.618416324726844e-14,59.9869019449851,4.692625905187586e-05,0.03750714062318122,8.082546e-06,0.0,0.009390537356988008
p42_V,2.538103180196514e-06,22.286858213722944,3.58079116024607e-05,0.07280949793081053,6.290482e-06,0.0,0.018212899081079755
p42_W,9.30414754891248e-93,472.39656739529886,0.0,0.024873214768994296,0.0,0.0,0.006218303692248574
p42_Y,1.1554731394337635e-41,192.9715107273747,0.012075488708243858,0.049219392333862716,3.0557173e-06,0.0,0.015324484189862434
p43_I,1.0824079159652647e-28,128.07760767890696,3.522114689563018e-05,0.10719886465891351,7.514979e-05,0.0015731228239834654,0.02722058960405459
p43_M,0.14723319792938117,2.1025772254971065,0.0,0.0,0.0,0.0,0.0
p43_Y,1.6547318170060032e-19,83.60327641737253,7.17460472509181e-05,0.10087242910657676,0.0,0.0,0.02523604378845692
p44_F,1.6360493957834537e-39,182.04462290202778,0.0002569508711196336,0.040589339277179344,2.0518798e-06,0.0,0.010212085507036364
p44_G,7.81310890695198e-198,1183.321901104478,5.84491221630739e-06,0.05093957623133792,2.3262513e-05,0.0,0.012742170914244334
p44_I,4.066238629193245e-18,76.98187015116231,0.0001082458460741233,0.06745740354604395,2.622306e-05,0.0,0.016897968113169154
p44_L,0.45333960657964356,0.5625437295918023,0.0,0.0,0.0,0.0,0.0
p44_T,4.2412250864367196e-05,16.847002473682306,2.044312651460397e-05,0.10653322858662106,1.0080252e-06,0.0,0.026638669934571754
p44_V,4.0209237058520335e-07,25.88432663945627,1.4002958567327104e-05,0.027086600519145566,3.2638188e-06,0.0,0.0067759668241346915
p45_F,2.280987930678334e-06,22.494667421407872,0.00024328373869688836,0.04582035555729732,6.6495286e-06,0.00021230107460617763,0.011570647474796702
p45_I,0.00015754747702892514,14.343339248631555,0.00014640734652712157,0.02700834821920504,2.770167e-06,0.0,0.006789381433165446
p45_L,0.0025747429555016705,9.11337359175371,0.00029623183911404414,0.013334011770577452,3.3476426e-06,0.0,0.003408397813080983
p45_M,0.5148321997563997,0.4244088540185891,0.0,0.0,0.0,0.0,0.0
p45_T,4.015541192049365e-18,77.0077570009897,6.601556182118738e-05,0.014322213158144052,3.5616192e-06,0.0,0.0035979475847971966
p45_V,2.0185835603135332e-08,31.77533714180657,6.380356702208209e-05,0.06860214335430702,1.9831887e-06,0.0,0.017166982527499153
p46_I,0.6873526765838394,0.16202088039996634,0.0,0.0,0.0,0.0,0.0
p46_L,3.021012275052128e-54,258.2129909125663,0.006048694850822992,0.1104395070928806,0.00023216699,0.0,0.029180092233177888
p46_V,1.37084425730985e-34,157.2834004015049,9.84136630925905e-06,0.1398669189775939,9.59386e-07,0.0,0.03496942993249
p47_G,1.0016056228541238e-21,94.22812059249932,9.993501073212677e-05,0.0540877078978257,0.00057810295,0.0,0.01369143646382623
p47_I,6.459074578947292e-38,173.97787304849416,0.0004191261040656375,0.02876458508552599,3.182043e-05,0.0,0.0073038829047192295
p47_M,0.20224671796262964,1.627316146285907,0.0,0.0,0.0,0.0,0.0
p47_TALCWS,8.972352015627818e-07,24.313974094754474,0.00016636685115406467,0.11535459891650124,5.798219e-05,0.0,0.02889473698938906
p47_V,1.7195000379529848e-84,424.5206737196889,5.317914830638394e-06,0.056757339651334865,2.4305539e-06,0.0,0.014191272030010695
