feature,p_value,score,gbc,xgb,rf,BayesianRidge,lgbm,mean
p5_Q,0.0022946337038155414,9.528380916958628,0.0028258537377778554,4.8465387e-07,0.004775839209024864,0.17484196599029203,0.0,0.0364888287181924
p5_R,0.02132437383908852,5.3800801924126365,0.0009725120064264546,2.2202605e-06,0.013354104317387094,0.6786771263338847,0.0,0.13860119258364212
p6_E,8.952714600606488e-14,63.76135997912854,0.0006281038835151032,1.3251116e-07,0.057983900022718964,0.23698687922911657,0.0,0.05911980312930236
p6_G,0.00490155793187448,8.085184900543702,0.0003185907886272471,3.3683784e-05,0.0294325765665287,0.05816018704942963,0.07142857142857142,0.03187472192339948
p6_GAP,0.5721870436620708,0.32003611423569245,0.0,0.0,0.0,0.0,0.0,0.0
p6_HAFKS,0.7383853946134121,0.11184510553939535,0.0,0.0,0.0,0.0,0.0,0.0
p6_P,0.00900136420305024,6.950729811716094,8.510568583868998e-05,0.0,0.0002727172412415157,0.11235534470723986,0.0,0.022542633526864014
p6_Q,0.00536441943881684,7.915494880923219,9.851223364136e-05,5.163586e-07,0.003615818358274345,0.07272603609044558,0.0,0.015288176608197293
p6_R,7.045037169859939e-08,31.22563230935353,0.004301650458688437,7.631389e-05,0.004417757397433486,0.0786895985446372,0.0,0.017497064057894286
p7_D,0.2651652765848427,1.2482094277121483,0.0,0.0,0.0,0.0,0.0,0.0
p7_E,5.318202728573698e-17,83.53500929183106,1.4009241195283243e-05,0.00019557601,0.0411489949656312,0.001660092468172786,0.0,0.008603734536798122
p7_G,0.0027597917076321123,9.174895918113114,0.00027688540571963203,4.7701596e-06,0.0019095501558153672,0.19517629425127445,0.0,0.03947349999449161
p7_GAP,0.8773106410486898,0.023890876171750914,0.0,0.0,0.0,0.0,0.0,0.0
p7_I,0.4681296552176414,0.5282962152713853,0.0,0.0,0.0,0.0,0.0,0.0
p7_K,0.8814588457417566,0.022290744808907685,0.0,0.0,0.0,0.0,0.0,0.0
p7_L,0.5777136240252265,0.31090959510206606,0.0,0.0,0.0,0.0,0.0,0.0
p7_P,0.012161811632827783,6.397060532939096,0.00045157445664900225,1.9806708e-05,0.006014217263714255,0.1229654808892666,0.14285714285714285,0.054461644434999304
p7_Q,0.09671424562638507,2.7836479609772145,0.0,0.0,0.0,0.0,0.0,0.0
p7_S,0.00023088022408871057,14.040865648460422,3.336360588602853e-05,2.6393007e-05,0.004016500077109209,0.050339133057058734,0.0,0.010883077949394701
p8_D,1.5208356788796425e-08,34.67217546542663,0.0008245684623661466,9.161755e-07,0.005818926306637769,0.3354675797676612,0.14285714285714285,0.09699382671386335
p8_E,1.1546590801659091e-11,51.59090983101529,0.05264774174646041,5.0032954e-06,0.003427970341609537,0.18515251910660244,0.0,0.048246646898020024
p8_F,0.41057320451180357,0.6798392020408677,0.0,0.0,0.0,0.0,0.0,0.0
p8_G,0.061644295857942975,3.5300624709001585,0.0,0.0,0.0,0.0,0.0,0.0
p8_GAP,0.14145405336809883,2.1783625582998645,0.0,0.0,0.0,0.0,0.0,0.0
p8_MVHIWLTQ,0.061755477020210864,3.5270222039667587,0.0,0.0,0.0,0.0,0.0,0.0
p8_N,0.05681114400924381,3.6682309526745116,0.0,0.0,0.0,0.0,0.0,0.0
p8_S,1.0650656069465383e-11,51.78836686586631,0.09553665127479238,0.0,0.10292370679732096,0.2829966559808569,0.0,0.09629140281059405
p8_Y,0.282977539868993,1.1586372017001463,0.0,0.0,0.0,0.0,0.0,0.0
p9_F,2.940133260826071e-07,28.0663994544782,0.019443528995194245,0.00047305305,0.031255574529784974,0.08165380361916158,0.2857142857142857,0.08370804918149796
p9_GAP,0.04484706852988851,4.072720916323621,0.0021066086360686984,5.9575075e-05,0.0017483560993884172,0.3660848912125881,0.0,0.07399988620466577
p9_I,1.3684037130977387e-05,19.834897386391717,0.00031867378987408075,1.6073238e-06,0.001718817904112572,0.36321809627968904,0.0,0.07305143905950283
p9_L,0.792987415299227,0.06904591309586813,0.0,0.0,0.0,0.0,0.0,0.0
p9_V,4.657032010771821e-06,22.105704912751992,0.00068476081166108,0.0005918742,0.0032783490934962466,0.03649770210810604,0.0,0.00821053723881813
p9_YMPTQ,0.3232332212706176,0.9804038407092994,0.0,0.0,0.0,0.0,0.0,0.0
p10_F,2.7725129980888617e-09,38.56661901948951,0.11436601551734901,0.00026095158,0.04614725835750169,0.16836425257783977,0.0,0.06582769560644777
p10_GAP,0.2088802367524578,1.5888669036814735,0.0,0.0,0.0,0.0,0.0,0.0
p10_LHSTNMR,0.04402564502808403,4.104597411474118,0.0001736281172594118,0.00019424828,0.0030775008631601665,0.10285007756190448,0.0,0.02125909096400361
p10_W,0.03259321835815757,4.627856528895668,0.0017097639347100127,0.00064597244,0.0,0.13632174558142046,0.0,0.02773549639104368
p10_Y,5.47917550588025e-06,21.761162881571817,9.770880567294288e-05,0.00017735813,0.00864621566803269,0.15439672039903432,0.07142857142857142,0.04694931488658686
p11_GAP,0.01468763366166013,6.052838388411824,0.00042568960930582285,5.4205604e-05,0.008149883181045084,0.3873028660682318,0.6428571428571429,0.20775795746396536
p11_I,0.39837503890249193,0.7161298313954826,0.0,0.0,0.0,0.0,0.0,0.0
p11_L,4.785291137522574e-28,163.088956781747,8.313508648050754e-06,0.0,0.3694689973511883,0.060047725327044305,0.0,0.08590500723737612
p11_P,0.0004262059666197547,12.817169173085404,4.538439528504349e-06,0.0,0.016338623966877186,0.23689203596060351,0.0,0.05064703967340184
p11_T,2.0361479687475383e-11,50.20868146880502,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p11_V,0.015441088003659753,5.961989764059907,0.0001839644412245782,7.3657948e-06,0.003570099579921714,0.20690609660262754,0.42857142857142855,0.12784779099799495
p12_GAP,0.44853345414626355,0.5765036552044296,0.0,0.0,0.0,0.0,0.0,0.0
p12_L,0.3145110598825516,1.0164763571526567,0.0,0.0,0.0,0.0,0.0,0.0
p12_M,0.002346329369856234,9.485634024751231,0.0019627473425128596,1.1602313e-05,0.04160661598486766,0.6244140466649566,0.0,0.13359900246105785
p12_P,0.37321528157095474,0.7963106159732438,0.0,0.0,0.0,0.0,0.0,0.0
p13_GAP,0.000558494054743602,12.281738719245087,0.0004303625060815069,3.7605062e-06,0.006659565803576973,0.21765654096461723,0.5,0.1449500459560873
p13_I,0.00913232370666404,6.924026978918456,0.0,9.8527584e-05,0.0014043202284246899,0.09941519253523312,0.0,0.020183608069483418
p13_L,0.4164066207387126,0.6630404456150853,0.0,0.0,0.0,0.0,0.0,0.0
p13_M,0.006128929552525424,7.665734930553495,0.0001463603271557241,5.1909205e-07,0.004167511770518206,0.25863799369043666,0.21428571428571427,0.09544761983317591
p13_VQDR,0.03782093037647595,4.367867225759507,0.00016795525709936435,1.8234954e-10,0.004920741792883884,0.10591196633142672,0.0,0.0222001327127519
p14_EDPGLQ,4.8230876300480554e-05,17.222137479949506,0.0039503881608244015,0.0007185553,0.00655305574415164,0.6688285170044438,0.0,0.13601010324123822
p14_GAP,0.013957368982413253,6.145629838228415,0.0,0.0009718757,0.013151054415101894,0.34253602435354774,0.0,0.07133179088920011
p14_K,1.799244099203037e-16,80.19122472260521,0.0013883637199707459,1.0038083e-06,0.07851058289026663,0.03076675755907371,0.0,0.02213334159551805
p14_N,0.027214089929022845,4.945799863265278,0.0016350063577183587,5.2146872e-05,0.02472191778760969,0.151805823389008,0.0,0.03564297888124608
p14_S,6.294623512938714e-05,16.67580642878376,0.0024417677429246754,4.767501e-06,0.07115150997107007,0.027981545178100295,0.21428571428571427,0.06317306093580098
p14_T,1.6701205294856118e-11,50.69064229258575,0.08069336734890487,4.8316753e-05,0.0627197114082565,0.11003388454926645,0.07142857142857142,0.06498477029764715
p14_V,0.13396359431373656,2.263338459122032,0.0,0.0,0.0,0.0,0.0,0.0
p15_N,0.0005188015404936197,12.427501677470087,0.03926620973974475,0.0,0.009375935066789942,0.0067368064277442555,0.0,0.01107579024685579
p16_EMYVH,0.05751624839599914,3.64730607191241,0.0,0.0,0.0,0.0,0.0,0.0
p16_G,0.00032379644868298546,13.364135371001145,4.386585449892214e-05,0.0,0.006887949746843681,0.1303810880884738,0.0,0.027462580737963278
p16_GAP,0.0005188015404937161,12.427501677469708,0.03926620973974475,0.0,0.009375935066789942,0.0067368064277442555,0.0,0.01107579024685579
p16_I,2.2926470556823407e-15,73.33637420233153,0.0009607046224066512,0.00013859119,0.042336682437294076,0.19803531813372766,0.0,0.04829425927651973
p16_K,0.0727184817679638,3.253018263684788,0.0,0.0,0.0,0.0,0.0,0.0
p16_L,0.032540942567650666,4.6306732071995,0.0027647672983477168,1.0819885e-07,0.011316522454303169,0.09895520562304572,0.0,0.022607320714908764
p16_Q,0.4152572243237681,0.6663226869212893,0.0,0.0,0.0,0.0,0.0,0.0
p16_R,0.3453095776503736,0.8946225941032717,0.0,0.0,0.0,0.0,0.0,0.0
p16_S,1.1482480963093229e-12,57.29762921562202,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p16_T,0.07337942507994663,3.237948592201996,0.0,0.0,0.0,0.0,0.0,0.0
p17_N,2.8390958294631475e-13,60.81721536998353,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p17_S,1.5135260747673193e-24,135.7490999905428,0.00024079398182646412,1.0285979e-06,0.20402516157252215,0.2745658757406651,0.14285714285714285,0.1243380005500156
p17_T,7.9380031133501e-06,20.978213775651422,0.0003015622452446443,1.7749664e-07,0.02230898062214275,0.20970782486125986,0.07142857142857142,0.060749423330772725
p18_G,0.0003268893672626014,13.345169805343497,0.0009464207911453834,8.1643236e-07,0.033371478987978945,0.007410946314870169,0.2857142857142857,0.06548878964812839
p18_GAP,0.0005188015404937161,12.427501677469708,0.03926620973974475,0.0,0.009375935066789942,0.0067368064277442555,0.0,0.01107579024685579
p18_KHIELD,0.0030500323947100488,8.98404763934387,0.0007498003767703084,7.835057e-07,0.004870374689566361,0.7336817935233915,0.0,0.14786055041908516
p18_N,0.0005518036646434282,12.305553576180648,0.0,7.6208374e-07,0.0031599956556180387,0.025154092913718614,0.0,0.005662970130616064
p18_S,5.432640721144754e-05,16.977699459013046,0.0019372156525172984,0.00067182415,0.008114420467924342,0.35076885361616084,0.0,0.07229846277718485
p18_T,0.692581731377794,0.15673368875282084,0.0,0.0,0.0,0.0,0.0,0.0
p18_V,0.0007412206023976,11.723943851346098,0.014693217766941338,1.3836036e-06,0.037183447037128906,0.39095225359208774,0.0,0.08856606039995225
p19_I,0.16199237963250449,1.969297111353883,0.0,0.0,0.0,0.0,0.0,0.0
p19_L,0.22032573201142494,1.5111962594235109,0.0,0.0,0.0,0.0,0.0,0.0
p19_T,2.8390958294631475e-13,60.81721536998353,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p19_V,0.12468963783018834,2.37627142915956,0.0,0.0,0.0,0.0,0.0,0.0
p19_YGPF,9.836945387296382e-05,15.764650761522175,0.0020067439739147254,0.0,0.012976588670970315,0.26404369073332795,0.0,0.0558054046756426
p20_V,0.0006111793588322265,12.103771961941634,0.0009464207911453834,8.1643236e-07,0.033371478987978945,0.007410946314870169,0.2857142857142857,0.06548878964812839
p21_R,1.3069762755387592e-20,107.42220401542714,0.008117825300253373,4.025583e-06,0.1790669870647396,0.134693691638024,0.0,0.06437650591723668
p22_G,0.003374961732142723,8.791320480599293,0.0001535373091970944,7.4170202e-06,0.01394831897301096,0.22741086032855415,0.0,0.048304026726200926
p22_GAP,0.6682446061588332,0.18417836214167876,0.0,0.0,0.0,0.0,0.0,0.0
p22_S,0.4145319420376291,0.6684007790541199,0.0,0.0,0.0,0.0,0.0,0.0
p23_P,0.7178045052439015,0.13095650135092596,0.0,0.0,0.0,0.0,0.0,0.0
p24_GAP,0.7178045052438773,0.13095650135095638,0.0,0.0,0.0,0.0,0.0,0.0
p24_W,7.134537996019597e-24,130.72683330679234,8.313508648050754e-06,0.0,0.3694689973511883,0.060047725327044305,0.0,0.08590500723737612
p24_Y,0.15958982964331264,1.9921432370829713,0.0,0.0,0.0,0.0,0.0,0.0
p25_E,1.474995021012688e-16,80.73367649431395,0.20649742452512088,7.881667e-05,0.020483314287325187,0.2667580177257844,0.5714285714285714,0.21304922892788286
p25_K,0.0004534145626729648,12.694363214806431,0.0,0.0,0.003873725265106235,0.03091006184157603,0.0,0.006956757421336453
p25_L,0.0032165191763427418,8.882803689121042,0.02586745461561876,0.0,0.029691726909857677,0.09200467098139058,0.0,0.029512770501373402
p25_N,4.562395723408658e-05,17.336410396271614,0.0018046557888475585,0.0,0.057929878060179546,0.19380842300671108,0.0,0.05070859137114764
p25_TGSM,0.406956568741626,0.6904324872511923,0.0,0.0,0.0,0.0,0.0,0.0
p26_IALESM,0.1440719518241443,2.149856304162031,0.0,0.0,0.0,0.0,0.0,0.0
p26_V,0.35864206654958,0.8463339382678878,0.0,0.0,0.0,0.0,0.0,0.0
p26_Y,0.0006365912221564139,12.023446649514185,0.0009464207911453834,8.1643236e-07,0.033371478987978945,0.007410946314870169,0.2857142857142857,0.06548878964812839
p27_P,0.1201717620934574,2.43474532320749,0.0,0.0,0.0,0.0,0.0,0.0
p27_T,0.8136598765925634,0.055697043993230624,0.0,0.0,0.0,0.0,0.0,0.0
p28_N,2.3082468594617004e-12,55.557248096503876,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p28_P,0.034246305671340495,4.541157602959498,0.0,0.00035188004,0.0033303120510394207,0.05745992489937184,0.0,0.012228423397434277
p28_Q,1.3242151435003526e-08,34.986268653712756,0.003479754573768064,0.0,0.05366246126172836,0.03039039345595259,0.0,0.017506521858289804
p29_E,0.9101670391665627,0.012760710989093637,0.0,0.0,0.0,0.0,0.0,0.0
p29_F,0.5421396609984999,0.372798916024611,0.0,0.0,0.0,0.0,0.0,0.0
p29_H,0.21547438569301758,1.5435148539368369,0.0,0.0,0.0,0.0,0.0,0.0
p29_TWVAS,0.042676507182951164,4.158346384908705,1.9845596848873657e-08,2.2326194e-06,0.004719521610372392,0.1278177266811999,0.0,0.026507900151315517
p29_Y,0.34224119443372103,0.9060971893182536,0.0,0.0,0.0,0.0,0.0,0.0
p30_L,0.15456924299510943,2.0411826049508073,0.0,0.0,0.0,0.0,0.0,0.0
p30_MFKAGD,0.1949416961759647,1.6905897887380077,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.00482601848599071,8.114434689745003,0.0009464207911453834,8.1643236e-07,0.033371478987978945,0.007410946314870169,0.2857142857142857,0.06548878964812839
p31_L,0.8224202026994791,0.050495823412490703,0.0,0.0,0.0,0.0,0.0,0.0
p31_M,0.05751624839599914,3.64730607191241,0.0,0.0,0.0,0.0,0.0,0.0
p31_V,0.28415575436395835,1.152965021207529,0.0,0.0,0.0,0.0,0.0,0.0
p32_D,7.907915288270705e-06,20.98621538912365,0.002368060333467872,0.0,0.0200698368141447,0.34398182074209865,0.0,0.07328394357794224
p32_G,0.0017810232641561575,10.016090174055138,0.000530636079575997,0.008754604,0.019977055314606796,0.08877143274275938,0.0,0.02360674554033628
p32_H,0.17870707565550925,1.8204388092931205,0.0,0.0,0.0,0.0,0.0,0.0
p32_PQYSFM,0.0014425202987416903,10.423919457758355,0.000433977291298323,0.0067796432,0.0077587889009246526,0.004946719381615788,0.0,0.003983825763030968
p32_V,0.007953025018533615,7.180151290705565,2.7812091796104288e-05,3.8945814e-06,0.0042587369303136585,0.044977162673018614,0.35714285714285715,0.08128209268387081
p33_D,0.5925126364080544,0.2873123047373314,0.0,0.0,0.0,0.0,0.0,0.0
p33_E,0.5984987718677652,0.2781068957827147,0.0,0.0,0.0,0.0,0.0,0.0
p33_N,0.7825845830959333,0.07634422383250784,0.0,0.0,0.0,0.0,0.0,0.0
p33_P,0.19921276662945675,1.658528322375974,0.0,0.0,0.0,0.0,0.0,0.0
p33_S,0.2862920935965517,1.142756231507261,0.0,0.0,0.0,0.0,0.0,0.0
p34_KLAQYI,7.236597589018575e-07,26.101257202899948,0.0009492405796496223,3.207734e-07,0.006672979151476423,0.5581241085252712,0.0,0.11314932980596137
p34_M,9.812611283931266e-10,40.978071687424375,0.00198650906538236,5.232121e-06,0.009147988404514099,0.11599384441285682,0.0,0.025426714800772948
p34_P,0.09284810479171321,2.8500570291070386,0.0,0.0,0.0,0.0,0.0,0.0
p34_R,1.250426532120531e-12,57.08449747737995,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p34_S,0.25194725896734743,1.3196958008353195,0.0,0.0,0.0,0.0,0.0,0.0
p34_V,0.00045113195324904596,12.704373599238377,7.116150186608486e-05,5.470684e-05,0.011109537771590235,0.21357163235188137,0.0,0.044961407693304214
p35_G,0.018603445035977204,5.625200416461764,0.0,2.2035502e-08,0.01061246252238711,0.008806156871132216,0.0,0.0038837282858043276
p35_I,0.08073691793356469,3.0794876579622614,0.0,0.0,0.0,0.0,0.0,0.0
p35_VMFSE,0.4030442340587026,0.702048771100758,0.0,0.0,0.0,0.0,0.0,0.0
p35_W,0.6203233705485947,0.24613896430278084,0.0,0.0,0.0,0.0,0.0,0.0
p36_I,0.21887171081004828,1.5207923449899252,0.0,0.0,0.0,0.0,0.0,0.0
p36_K,0.2735203782865842,1.205278903215854,0.0,0.0,0.0,0.0,0.0,0.0
p36_L,6.752707057798548e-06,21.319310071621388,0.0009370465319928082,0.0,0.0030869672415713262,0.4232449474242417,0.0,0.08545379223956116
p36_M,0.2592969081302238,1.2793875277433109,0.0,0.0,0.0,0.0,0.0,0.0
p36_Q,0.7217151499441141,0.12719453569633976,0.0,0.0,0.0,0.0,0.0,0.0
p36_R,0.09373924227722297,2.8344845943150707,0.0,0.0,0.0,0.0,0.0,0.0
p36_T,0.01796847764168493,5.687784718810938,0.0005088578538379985,3.651627e-06,0.009222595377158787,0.14027970993326688,0.0,0.030002962958235124
p36_V,2.0685480935575417e-11,50.170326721018164,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p36_Y,3.8410155143288244e-06,22.514882596692328,0.002368060333467872,0.0,0.0200698368141447,0.34398182074209865,0.0,0.07328394357794224
p37_H,0.5158093652509841,0.4236907492722151,0.0,0.0,0.0,0.0,0.0,0.0
p37_Y,1.2263606021661723e-18,94.13150582469903,0.005121327083661313,2.4382145e-05,0.09090412824449125,0.31909844941146837,0.35714285714285715,0.15445822880550697
p38_FTMLI,0.0016296482847529966,10.187710778840408,0.0007533343342065129,0.00053900125,0.0034222925969743254,0.133922591412081,0.0,0.027727443919059673
p38_G,2.3142564779020802e-05,18.73958850502445,0.060628010285974546,0.003391956,0.037419479226062834,0.9719203431090769,0.0,0.21467195772005657
p38_H,0.00024139872535001075,13.951503940398785,0.0008982226284159733,0.0015341003,0.00621553760734959,0.20847781907872084,0.0,0.04342513591743583
p38_K,0.3238733470409614,0.9778072232585149,0.0,0.0,0.0,0.0,0.0,0.0
p38_N,3.859936518438452e-06,22.504432839069263,0.0,0.002030117,0.005839877523230969,0.08750172184108754,0.0,0.019074343267180136
p38_R,0.12230696990149283,2.4068093687606202,0.0,0.0,0.0,0.0,0.0,0.0
p38_S,0.05544841493012423,3.7094703156877045,0.0,0.0,0.0,0.0,0.0,0.0
p38_Y,1.0163979506058719e-26,152.473544529741,0.00163112777583231,1.7737747e-08,0.6282981869943691,0.43802821212525656,0.21428571428571427,0.2564486517837839
p39_CST,0.2981590553111126,1.0877711461967363,0.0,0.0,0.0,0.0,0.0,0.0
p39_F,0.0011808312324159296,10.812896530514944,0.0011660068410497791,1.5240526e-05,0.0037816589288716357,0.08164608887435693,0.0,0.01732179903413745
p39_G,0.06695050463515405,3.391161114513815,0.0,0.0,0.0,0.0,0.0,0.0
p39_I,0.006643863691019085,7.514969240854017,0.0002470862676624609,4.5203098e-05,0.011063242394206424,0.20874110415971484,0.42857142857142855,0.12973361289822746
p39_L,0.1365995236540589,2.232837069108715,0.0,0.0,0.0,0.0,0.0,0.0
p39_M,0.9012337878543426,0.015438638466021363,0.0,0.0,0.0,0.0,0.0,0.0
p39_V,0.03948692239130044,4.292925022477298,0.004037437533507367,4.3688062e-05,0.019506253019112022,0.12788764208830103,0.14285714285714285,0.058866432711982816
p40_M,0.0042328351930509996,8.361917489247661,0.0,0.0,0.03429830149666287,0.019858236089602514,0.0,0.010831307517253076
p40_Q,2.9989508893925354e-30,181.40775170719184,8.313508648050754e-06,0.0,0.3694689973511883,0.060047725327044305,0.0,0.08590500723737612
p40_SACIF,0.19470841773087869,1.6923647185214081,0.0,0.0,0.0,0.0,0.0,0.0
p40_T,6.857506883519957e-11,47.276556330085285,8.081080182430803e-05,0.0,0.012180415656127206,0.08740733261076312,0.0,0.019933711813742927
p40_V,0.3270507474063621,0.9650185142592624,0.0,0.0,0.0,0.0,0.0,0.0
p41_C,0.4482117923989529,0.5773226028523758,0.0,0.0,0.0,0.0,0.0,0.0
p41_G,0.09929969892784118,2.7408423363088805,0.0,0.0,0.0,0.0,0.0,0.0
p41_S,1.5172483321281675e-05,19.619046629624854,0.0004451464003983705,9.737378e-07,0.0038133340122888035,0.18949833087833456,0.21428571428571427,0.08160869986290112
p41_T,2.456495324214327e-08,33.587994208137836,0.000281616666235122,5.327754e-05,0.002657902193828731,0.20514812417857678,0.0,0.04162818411595927
p42_C,0.290828486708487,1.1213975330614856,0.0,0.0,0.0,0.0,0.0,0.0
p42_F,0.0002551057273453926,13.840817992601893,0.00616188281628632,2.7469565e-05,0.017291610959947468,0.9285288448489559,0.7142857142857143,0.3332591044951576
p42_I,0.015296506386045405,5.979060815065223,0.00043111963134982224,9.817742e-07,0.012217035498288951,0.04811131629215535,0.0,0.012152090639194504
p42_L,0.8444193556131503,0.03860652247372635,0.0,0.0,0.0,0.0,0.0,0.0
p42_STGM,0.3176292592823069,1.0034303753307037,0.0,0.0,0.0,0.0,0.0,0.0
p42_V,0.0018424222585493855,9.950692323462441,0.0009299835263483136,5.4707965e-05,0.004055784388969397,0.3190754435017014,0.0,0.06482318387646759
p43_I,0.7013769791544018,0.14744370306755755,0.0,0.0,0.0,0.0,0.0,0.0
p43_L,0.0005394375601331392,12.35035586681026,0.00612774067010908,1.6506443e-05,0.010585874664537915,0.25931138519213354,0.0,0.055208301393953975
p43_TA,0.021984849286374328,5.325502278484214,0.0,1.5704288e-08,0.001487663968773394,0.14276918006065667,0.0,0.028851371946743542
p43_V,0.3829542366429639,0.7643834212005505,0.0,0.0,0.0,0.0,0.0,0.0
p43_W,2.8390958294631475e-13,60.81721536998353,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p43_Y,0.0011223314893676866,10.911889095501976,0.0009464207911453834,8.1643236e-07,0.033371478987978945,0.007410946314870169,0.2857142857142857,0.06548878964812839
p44_LTF,0.16726162928627067,1.9205259719647645,0.0,0.0,0.0,0.0,0.0,0.0
p44_M,0.8907369751454106,0.018916610702355705,0.0,0.0,0.0,0.0,0.0,0.0
p44_Y,0.00012122988822662767,15.340309142532119,0.00020167931783278417,0.0,0.0,0.03704072670210084,0.0,0.007448481203986725
p45_F,0.040166558067074254,4.263307542306032,0.00027014584657495045,0.0,0.042247358415995036,0.27919826632622213,0.0,0.06434315411775843
p45_G,1.8537040024660013e-22,120.41588159847069,0.013357132956106585,0.0,0.02867727182177591,0.21095329763862058,0.21428571428571427,0.09345468334044346
p45_I,0.013126839163971301,6.257487198774632,6.253827036319528e-05,4.0099453e-06,0.013401851610232652,0.0817100672573986,0.0,0.01903569341666178
p45_L,0.8087625089079554,0.05872216196604888,0.0,0.0,0.0,0.0,0.0,0.0
p45_S,0.004188931659121788,8.381629431192334,0.0013408704918406427,0.00026113456,0.014375685915807093,0.3762999580253909,0.0,0.07845552979767383
p45_T,0.5249383402865972,0.4055280445290556,0.0,0.0,0.0,0.0,0.0,0.0
p45_V,0.009117084389156644,6.927113901728862,0.00017942339526984215,4.0617897e-06,0.0018499371551443824,0.3691580499474106,0.0,0.0742382944575041
p46_I,0.5417231366949897,0.3735690287012418,0.0,0.0,0.0,0.0,0.0,0.0
p46_L,0.6221186694732983,0.24361774595290941,0.0,0.0,0.0,0.0,0.0,0.0
p46_M,0.5614226221535656,0.33831795922792895,0.0,0.0,0.0,0.0,0.0,0.0
p46_TCASG,0.193975317112037,1.6979589409460956,0.0,0.0,0.0,0.0,0.0,0.0
p46_V,0.09458502600770494,2.8198539500830786,0.0,0.0,0.0,0.0,0.0,0.0
p47_I,0.7836588446392745,0.0755723081037043,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.009116267756320181,6.927279471734134,8.592065016301993e-05,4.587474e-05,0.028914710649345816,0.25941873352786526,0.07142857142857142,0.0719787621995436
