feature,gbr,rf,xgb,mean
28_P1,0.00020369990480530346,1.6643530515980125e-05,0.0,7.34478117737612e-05
29_H1,0.0003320325586056777,0.0018430290684177276,0.0,0.000725020542341135
29_P1,0.0008964286478055288,0.004491645512844237,0.0,0.0017960247202165889
31_H1,0.019600290854685103,0.02997881549944151,0.0,0.01652636878470887
31_P1,0.009882253515389395,0.00835405992371391,0.0,0.006078771146367769
31_SCT,0.004854635934123344,0.005580282435164125,0.0,0.0034783061230958235
32_H1,0.005316208483602424,0.05011655239265164,0.008761681616306305,0.021398147497520125
33_H1,0.002354599099162785,0.003006123868178424,0.003156329272314906,0.002839017413218705
34_H1,0.1437149211949658,0.2653395808320377,0.0059864092618227005,0.13834697042960872
34_P1,0.3392931341380754,1.0,0.0650356262922287,0.46810958681010134
34_SCT,0.2565842414204336,0.38168730186272587,0.04919666051864624,0.22915606793393525
35_H1,0.04645918203571936,0.23750085731200038,0.0021883808076381683,0.09538280671845263
35_P1,0.014703274205982981,0.0007664700048810773,0.0,0.005156581403621353
35_SCT,0.04632853545064499,0.002149284441052882,0.0,0.016159273297232626
37_H1,0.04010171013893217,0.008695083947364842,0.0006333531346172094,0.01647671574030474
37_P1,0.057031723799208796,0.10482484858875811,0.01326419785618782,0.05837359008138491
37_SCT,0.017609794095189736,0.02818351658602541,0.0,0.015264436893738381
38_P1,0.0010454034585936852,0.002462556577155397,0.0,0.0011693200119163609
39_H1,0.054822585826799275,0.0010605552992100937,0.0029586523305624723,0.019613931152190612
39_P1,0.006708512336099841,0.09998688948095703,0.00130087707657367,0.03599875963121018
40_H1,0.02427689398640296,0.001766148462263135,0.0,0.008681014149555365
40_P1,0.009868998954948095,0.004227249031964886,0.013385708443820477,0.00916065214357782
40_SCT,0.004094528457061914,0.02424444886141451,0.0016864489298313856,0.010008475416102605
41_P1,0.001029586238732355,0.018845761757329535,0.0,0.006625115998687297
43_SCT,0.02759159882786334,0.005527806171529827,0.02852054126560688,0.020546648755000015
44_H1,0.0024225078561619,0.011108703307159733,0.0002949461922980845,0.004608719118539905
44_P1,0.0066586163334609845,0.0014668023209495982,0.004742985591292381,0.004289468081900988
45_H1,0.0028763787199435993,0.0012742028165504309,0.0,0.0013835271788313435
45_P1,0.0002970025945433976,0.002655436692707016,0.0,0.0009841464290834712
45_SCT,0.0002264442934966739,0.0017459566668821874,0.0,0.0006574669867929537
46_H1,0.0004627319337639724,0.0001751829185521176,0.0,0.00021263828410536336
46_P1,0.0004407647563499241,0.003133485799992713,0.001759305247105658,0.001777851934482765
47_P1,0.07102081734354934,0.18727408038412285,0.0,0.08609829924255741
48_H1,0.018048451136300114,0.05996044410014014,0.0,0.026002965078813417
48_P1,0.12257590696189863,0.21625226265435096,0.0,0.11294272320541654
48_SCT,0.27349547467484825,0.3223193848586669,0.0,0.19860495317783836
49_H1,0.0011102940986587701,0.0005894407069795969,0.0,0.0005665782685461224
49_P1,0.00363805852789563,0.004816081458894418,0.0,0.0028180466622633495
49_SCT,0.0034610563175255394,0.0017845659889674822,0.0,0.0017485407688310074
50_P1,0.004910878630641019,0.0042511888199869355,0.0,0.0030540224835426517
50_SCT,0.000599274262340071,0.005351778555174434,0.0,0.001983684272504835
51_H1,0.06260762174981803,0.005875060799403097,0.0,0.022827560849740375
51_P1,0.0385664039496316,0.03641027037969735,0.0,0.024992224776442983
51_SCT,0.008349507643378613,0.00044149672538223723,0.0,0.00293033478958695
52_P1,0.0023804457108950795,0.0028496080088090464,0.0,0.0017433512399013754
52_SCT,0.03231114293860451,0.06971743439656852,0.0,0.03400952577839101
53_H1,0.004376493513881244,0.011563249979383027,0.0017134746303781867,0.005884406041214153
53_P1,0.002746285596744762,0.0028121701815643956,0.0,0.001852818592769719
53_SCT,0.0006898714314448774,0.003073276060513331,0.0,0.001254382497319403
54_P1,0.013255697178811534,0.0015602188343293633,0.0,0.004938638671046966
54_SCT,0.0010892235670509171,0.007804685335583488,0.0,0.002964636300878135
55_H1,0.0033197283350525604,0.004501893238681677,0.0,0.002607207191244746
55_P1,0.004739376686900662,0.01686118248645177,0.0,0.007200186391117477
56_SCT,0.00555125461010382,0.001646529149015063,0.0,0.0023992612530396276
57_P1,0.0015886804436557609,0.002756641435982215,0.0,0.001448440626545992
57_SCT,0.0019850764678068468,0.007562700036321576,0.0,0.003182592168042808
58_H1,0.005565844815326737,0.019227333368985668,0.0,0.008264392728104135
58_P1,0.016170066922519908,0.008866594082183368,0.0,0.008345553668234425
58_SCT,0.026355692453976245,0.06412888866143958,0.0,0.03016152703847194
59_H1,0.014787252170576424,0.00451978249071349,0.0002454574278090149,0.006517497363032976
59_P1,0.008217117071201192,0.003856309133438383,0.005539425183087587,0.0058709504625757206
59_SCT,0.001202055660627509,0.0033287725743710566,0.018212568014860153,0.00758113208328624
60_H1,0.002025375817767,0.0015631069087296491,0.0,0.0011961609088322164
60_P1,0.004166967538259021,0.008641180206735573,0.0,0.004269382581664865
60_SCT,0.0007799226766030052,0.0,0.0,0.0002599742255343351
61_H1,0.025155482746860826,0.005730786779556345,9.028825297718868e-05,0.01032551925979812
61_P1,0.008121119247434605,0.023542212294924376,0.0,0.010554443847452993
61_SCT,0.0036592830796653487,0.004269363383660773,0.00027688039699569345,0.002735175620107272
62_H1,0.003744189358209333,0.012993726061332478,0.0004624798602890223,0.005733465093276944
62_SCT,0.004143889364752083,0.003928969817391213,0.00011794846795964986,0.002730269216700982
63_H1,0.0055830608317640525,0.01864868567078627,0.0,0.00807724883418344
63_SCT,0.02354844000460379,0.01936164964626417,0.0,0.014303363216955986
64_P1,0.0038082997852294095,0.008036339842658493,0.0,0.003948213209295968
64_SCT,0.005710604341969346,0.004248593341123291,0.0,0.003319732561030879
65_P1,0.008698210814005432,0.017600649314565668,0.00025973207084462047,0.008852864066471906
66_H1,0.0014945675928036,0.0026630993508076984,0.0,0.001385888981203766
66_P1,0.0025198170772916155,0.010633240724454821,0.00038176399539224803,0.004511607265712894
67_H1,0.007370335955209862,0.005057260120596414,0.0,0.004142532025268759
69_H1,0.019378684440591258,0.015951354732837753,0.009230229072272778,0.014853422748567264
69_P1,0.037145177112288895,0.043284105612842176,0.00834609940648079,0.02959179404387062
69_SCT,0.016649917403214955,0.016887649582069463,0.0,0.011179188995094805
72_H1,0.0010356973216152192,0.001031362675755453,0.0,0.0006890199991235574
72_P1,0.0006554266660060224,2.0498922431207605e-05,0.0,0.00022530852947907668
72_SCT,0.0018610323465590506,0.00039503582880675995,0.0,0.0007520227251219368
73_H1,0.002082510242976982,0.002551511659713591,0.02033964730799198,0.008324556403560852
73_P1,0.0011315888840100112,0.016014534356330868,0.0,0.0057153744134469595
74_H1,0.01025727503935679,0.001437851260773877,0.0,0.003898375433376889
75_H1,0.00022975314476392895,0.0011885236110954847,0.0,0.00047275891861980456
75_P1,0.0007058731328208927,0.0017866364407593436,0.0,0.0008308365245267454
76_H1,0.0010502716625410973,0.0016829978796246141,0.0,0.0009110898473885706
76_P1,0.0014624564491055175,0.0004376278213689636,0.0,0.0006333614234914938
78_SCT,9.63592147798856e-05,0.0006106263788416419,0.0,0.00023566186454050916
79_P1,0.0016408482561012323,0.004984489533428007,0.0,0.00220844592984308
81_SCT,0.002482181747717084,0.014348073968571781,0.006223666947335005,0.007684640887874623
82_H1,2.231464530983161e-05,0.0016222849849288304,0.0,0.0005481998767462207
83_SCT,0.00033910640469704713,0.0036767691889506987,0.0,0.001338625197882582
85_H1,0.0027417363985416388,0.004544096467433496,0.0,0.0024286109553250446
85_P1,0.006263558057720432,0.006744347161865425,0.0,0.004335968406528619
87_H1,0.0011968932859300744,0.00020126152995695077,0.0,0.00046605160529567506
87_P1,0.023607309744484377,0.009023525755325057,0.0,0.010876945166603145
87_SCT,0.002175202778964673,0.0005290953963989425,0.0,0.0009014327251212051
90_H1,0.002188986454543555,0.00029063088127200817,0.0,0.0008265391119385211
90_P1,0.0017492514983502034,0.0051856426284074665,0.0,0.00231163137558589
91_H1,0.0018905700967427651,0.0005289582298071213,0.0,0.0008065094421832955
91_SCT,0.0009055888704962662,0.006476948375377647,0.0,0.0024608457486246377
92_H1,0.007954477369449502,7.032465239835607e-05,0.0,0.0026749340072826193
92_P1,0.001160889593928108,0.002404965187725187,0.0,0.0011886182605510985
94_P1,0.0022895831491066545,0.0006153236210703583,0.0,0.000968302256725671
97_H1,0.006145153248733092,0.007278734664998364,0.0032835304737091064,0.005569139462480187
97_P1,0.006878967531612605,0.004093086977436402,0.0,0.0036573515030163353
98_H1,0.0022066224226559954,0.0008365353190644523,0.0,0.001014385913906816
98_P1,0.10779027012307509,0.15241812646748334,0.0,0.08673613219685282
98_SCT,0.0009944843448678972,0.0013433030337384536,0.0,0.0007792624595354502
100_SCT,0.11161879488178335,0.07759809172368733,0.00951701495796442,0.06624463385447836
101_H1,0.004130742609124479,0.024368574600633942,0.0,0.009499772403252808
104_H1,0.0057618395807343325,0.032569789534955845,0.0016456657322123647,0.013325764949300848
104_P1,0.0053435453562249,0.0034233724771934367,0.0002722298086155206,0.003013049214011286
104_SCT,0.0029732184165619877,0.005340228107770644,0.0,0.0027711488414442105
105_H1,0.17259326192453517,0.4822120093848596,0.06147989630699158,0.23876172253879546
105_P1,0.2583501092994086,0.49810828371943333,0.001312882057391107,0.252590425025411
105_SCT,0.5231127822652274,0.19258440016139466,0.0,0.2385657274755407
106_H1,0.09102447611782774,0.11109837961382013,0.004964827559888363,0.06902922776384542
106_P1,0.07362118837532229,0.04500924306418207,0.000460866023786366,0.03969709915443024
106_SCT,0.02483017791716584,0.028558396723142598,0.0,0.01779619154676948
107_H1,0.0055585331286029,0.002238471621374231,0.0,0.0025990015833257103
107_P1,0.015675343741149626,0.17182486374581335,0.0,0.062500069162321
107_SCT,0.3979823136092319,0.01464072848698765,0.0,0.1375410140320732
109_H1,0.07885946889775643,0.058533401775856864,0.0,0.04579762355787109
109_P1,0.03566093390405858,0.023482897884527593,0.0007286807522177696,0.01995750418026798
109_SCT,0.036887476929963324,0.047457204728881396,0.0,0.028114893886281574
110_H1,0.19846449355229479,0.20637257469221632,0.004003902431577444,0.13628032355869618
110_SCT,0.02186796618702612,0.19470673010320616,0.000494818261358887,0.0723565048505304
111_H1,0.01355184265858303,0.019523132316289542,0.0,0.011024991658290857
111_P1,0.011165284250903101,0.012930921536651619,0.0038304743357002735,0.00930889337441833
112_H1,0.13328550549675905,0.04376520214490082,0.0,0.05901690254721995
112_P1,0.09074147762962292,0.055391936785800566,0.0,0.0487111381384745
112_SCT,0.004896290366072354,0.004956185999769757,0.0,0.003284158788614037
114_H1,0.004780318636964954,0.0136564487615204,0.0,0.006145589132828452
114_P1,0.005246316584080474,0.028068917052095216,0.0,0.01110507787872523
114_SCT,0.024830810006870447,0.004694154674231515,0.0,0.009841654893700653
115_H1,0.0036736697182446513,0.0005595795457045322,0.0,0.0014110830879830612
115_P1,0.002987295794304733,0.009606993356834332,0.0,0.0041980963837130215
115_SCT,0.00012340957493182705,0.0,0.0,4.113652497727568e-05
117_H1,0.009134068453624456,0.019247619932906537,0.008644583635032177,0.012342090673854389
117_P1,0.0074110468557758635,0.00039339540334163336,0.0,0.0026014807530391655
117_SCT,0.0006521228098963122,0.0003471074917698794,0.0,0.0003330767672220639
118_P1,0.018337187182442986,0.03308083272825841,0.0,0.0171393399702338
118_SCT,0.10786238873709278,0.0020941915207402513,0.0,0.036652193419277675
119_P1,0.10102975580214713,0.015704532825355923,0.0,0.038911429542501014
119_SCT,0.0034793386520832912,0.001817800714612269,0.0,0.0017657131222318535
120_H1,0.11322008053741918,0.011801537878361638,0.0,0.041673872805260276
120_P1,0.01392284554513727,0.05561613620573866,0.0,0.02317966058362531
121_H1,0.007583807075002731,0.021902271576804546,0.002317245816811919,0.010601108156206398
121_P1,0.006347423995762035,0.004337056245606342,0.00022213600459508598,0.0036355387486544876
121_SCT,0.012002807975044254,0.008084042823078905,0.015605728141963482,0.011897526313362215
122_P1,0.0019336595554185973,0.00028013926586095483,0.0,0.0007379329404265173
122_SCT,0.007717294854226088,0.010590681483828957,0.0,0.006102658779351682
123_H1,0.001820382828333212,0.010493779052422323,0.0,0.004104720626918512
123_P1,0.00881464444338066,0.016627349256309522,0.0009107014629989862,0.00878423172089639
123_SCT,0.003589706837620579,0.005558295431677662,0.0007368737133219838,0.0032949586608734083
125_H1,0.007810048169364277,0.0026753318604314067,0.001970857148990035,0.00415207905959524
125_P1,0.0092817583150102,0.007574759235922836,0.0010518112685531378,0.0059694429398287245
125_SCT,0.005197587237631315,0.004384786699549663,0.0,0.0031941246457269923
127_H1,0.00898128632055326,0.010336344033302412,0.0009958980372175574,0.006771176130357743
127_P1,0.059122269843999264,0.029505036877004273,0.001582061406224966,0.030069789375742836
128_H1,0.005640904066803429,0.05910041316549077,0.0016565070254728198,0.02213260808592234
128_P1,0.015061683365939492,0.05206559930866426,0.0,0.02237576089153458
129_H1,0.008155303132718412,0.2746267056510437,0.0,0.09426066959458736
129_P1,0.09473019607370024,0.059894004485247884,0.0,0.05154140018631604
130_H1,0.005625021085616177,0.013949000969205209,0.0,0.006524674018273796
131_H1,0.04997355166844785,0.05312571264012878,0.004744590260088444,0.035947951522888356
131_P1,0.025991006996772967,0.02796535587663564,0.00016241300909314305,0.018039591960833917
131_SCT,0.01692275319713946,0.04437299475171595,0.0,0.0204319159829518
132_P1,0.01058779715463542,0.0876199673263497,0.0006555631989613175,0.03295444255998215
134_H1,0.013578708733731971,0.006323883788523246,0.00048158486606553197,0.006794725796106915
135_H1,0.024712148321601183,0.01725828136427861,0.0,0.013990143228626599
135_P1,0.01563965074570119,0.00785442808022979,0.0,0.00783135960864366
135_SCT,0.0013430035495420227,0.002587288574991336,0.0,0.0013100973748444529
136_H1,0.02142684718164275,0.16295157168359073,0.006358373910188675,0.06357893092514072
136_P1,0.02069701457705915,0.006196229492656695,0.0,0.008964414689905281
136_SCT,0.0003111401555022539,0.0005597529075606096,0.0011133402585983276,0.0006614111072203969
138_H1,0.0075156574339760055,0.009369287949927972,0.0,0.005628315127967992
138_P1,0.006822783602285244,0.002447842212210523,0.0,0.0030902086048319225
138_SCT,0.003305123299309295,0.01300752986183898,0.0005022140103392303,0.0056049557238291685
139_H1,0.0044934239767357035,0.005972226062654327,0.00040887403883971274,0.003624841359409914
139_P1,0.008552618663460288,0.01326361683196155,0.00042651055264286697,0.007414248682688235
139_SCT,0.0001249862554893528,0.0006630178164615445,0.0,0.00026266802398363244
140_H1,0.0004223687245616462,0.0026633238775208095,0.0,0.0010285642006941519
140_P1,0.007514080021298736,0.003275615908448434,0.0,0.003596565309915723
140_SCT,0.00035627946713915384,0.00021747546540887728,0.0,0.00019125164418267704
141_H1,1.0238525201524627e-05,7.56145567194511e-05,0.0,2.8617693973658572e-05
141_P1,0.02034739498512776,0.07732758974326351,0.0,0.03255832824279709
141_SCT,0.001975864689357447,0.001970171947925239,0.0,0.0013153455457608953
142_P1,0.0005432423380441614,0.040480468756492624,0.0,0.013674570364845595
142_SCT,0.003029463337723654,0.013890745431387417,0.0,0.0056400695897036906
144_H1,0.2303350733917783,0.008089382209689763,0.0,0.0794748185338227
144_P1,0.25146899494599173,0.011746027537977686,0.0,0.08773834082798981
145_H1,0.0032934814007566774,0.0012553509426018554,0.02310081757605076,0.00921654997313643
145_SCT,0.0012905588428425855,0.0008741882077652223,0.0,0.0007215823502026026
146_SCT,0.0005400395624445289,0.004048378897046554,0.0,0.001529472819830361
148_H1,0.014643121164411535,0.006466561270887585,0.05762209743261337,0.026243926622637498
149_H1,0.0009482203426833144,0.004527799396849574,0.0,0.0018253399131776295
149_P1,0.0036017664268603844,0.002376404421739899,0.0,0.0019927236162000945
149_SCT,0.024940719073861594,0.02179967480679045,0.06659301370382309,0.03777780252815838
152_H1,7.188345690473859e-05,0.0018917493989011407,0.0003619214694481343,0.0007751847750846712
152_P1,0.0057413597662510345,0.004534733603027655,0.0,0.00342536445642623
152_SCT,0.0004459871776338321,6.283149708948594e-05,0.0,0.00016960622490777265
153_P1,0.031672863196970505,0.028634022636427725,0.0,0.02010229527779941
153_SCT,0.0035648563917996343,0.0,0.0,0.0011882854639332114
154_H1,0.00016906641337612302,0.13996655369338712,0.0,0.04671187336892108
154_P1,0.002299627517726662,0.1418937114729271,0.0,0.04806444633021792
154_SCT,0.0,0.0,0.0,0.0
156_H1,0.011020732312521707,0.012876995426933498,0.0,0.007965909246485069
156_P1,0.044837424179257734,0.1888440299635791,0.0,0.07789381804761228
156_SCT,0.0002377972082838288,2.7569866807156498e-05,0.0,8.845569169699511e-05
157_P1,0.0020317019248512398,0.006683857952385411,0.0,0.00290518662574555
157_SCT,0.000889073831934847,0.0007841476860046432,0.0,0.0005577405059798301
158_H1,0.002303963208494297,0.0,0.0,0.0007679877361647657
160_H1,0.08975164486711944,0.006925218724508863,0.0,0.03222562119720943
160_P1,0.08939245000613082,0.1702891576181639,0.0,0.08656053587476491
160_SCT,0.030535549436564967,0.5056266234320349,0.0,0.1787207242895333
161_P1,0.00264929528447313,0.0007415996453947007,0.0,0.0011302983099559436
161_SCT,0.00039648863371501646,0.00034681295315380745,0.0,0.0002477671956229413
162_H1,0.0003950622046509259,0.0033084185030702513,0.0,0.0012344935692403924
162_P1,0.0024451650853193002,0.0186175475661757,0.0,0.007020904217165
163_H1,0.006943505603623224,0.14698164416574747,0.0,0.051308383256456896
163_P1,0.00569886940411368,0.16353758366213536,0.0,0.05641215102208302
163_SCT,0.2859707460201634,0.1809054418320253,0.0,0.15562539595072958
164_H1,0.0015000021127638667,0.0011741236869075098,0.0,0.0008913752665571255
164_P1,0.005426382069626205,0.012369055895266894,0.000340286991558969,0.00604524165215069
164_SCT,0.0005327923249693738,0.0005375934759228894,0.0,0.00035679526696408775
165_H1,0.025333660621807124,0.005784612096883483,0.0,0.010372757572896869
165_P1,0.025610383651285644,0.01365760022459615,0.0,0.013089327958627264
166_H1,0.013363444078603424,0.011463930966183103,0.004157128278166056,0.009661501107650862
166_P1,0.006867209282665892,0.010834279442376398,0.00042155428673140705,0.0060410143372578995
166_SCT,0.003443326060451846,0.0061250955425125805,0.0,0.0031894738676548086
167_H1,0.007376281496058911,0.02339016429102611,0.0,0.01025548192902834
167_P1,0.044420983014588085,0.029599637941027632,0.0,0.024673540318538575
168_H1,0.0021125239388087172,0.00361169435991281,0.0,0.001908072766240509
168_P1,0.0019643857109650264,0.031883032892480546,0.0,0.011282472867815191
168_SCT,0.004233368513739003,0.00524085064258079,0.0,0.0031580730521065976
169_H1,0.005059120599775891,4.735331961388301e-05,0.0,0.0017021579731299247
169_P1,0.007411146283188863,0.0041030597226486935,0.0,0.003838068668612519
170_P1,0.028869364979829937,0.0629192099536672,0.0065625691786408424,0.032783714704045994
172_H1,0.004871808035324805,0.024366839464642475,0.0,0.009746215833322426
172_P1,0.0009933605576322908,0.0034351693746131704,0.0,0.0014761766440818203
172_SCT,0.0006641544769527459,0.0012961081556054112,0.0,0.0006534208775193856
174_H1,0.004766797339547723,0.006271314703346789,0.0016362677561119199,0.004224793266335477
174_P1,0.014211311804890402,0.028672179113263703,0.0,0.014294496972718035
174_SCT,0.002582800528270284,0.002241133104809612,0.0014271119143813848,0.0020836818491537603
175_H1,0.004759762501726958,0.003801680339841407,0.001203508349135518,0.0032549837302346275
175_P1,0.006669725239643358,0.015704728500512858,0.0007640418480150402,0.0077128318627237525
175_SCT,0.010025280789199967,0.0027307782896963174,0.0,0.004252019692965428
176_H1,0.08721544869757494,0.10798382812398755,0.0023189375642687082,0.06583940479527707
176_P1,0.044860377004114944,0.009514154437035644,0.0,0.018124843813716863
176_SCT,0.0073287301324840666,0.0002454330102855432,0.0,0.0025247210475898697
178_H1,0.0057082034411242745,0.017173049415255392,0.001935247564688325,0.008272166807022663
179_H1,0.05666171310444658,0.02170077226626571,0.008465196937322617,0.02894256076934497
179_P1,0.03180044420736278,0.05043129595061056,0.0,0.027410580052657774
179_SCT,0.012387610887170126,0.012047192716674532,0.0,0.008144934534614887
180_H1,0.010637761135601036,0.05931376690991691,0.02610178478062153,0.03201777094204649
180_P1,0.015112057163783553,0.02473853226270643,0.0,0.013283529808829993
180_SCT,0.014297431648766373,0.0036254442286386694,0.0,0.005974291959135014
181_H1,0.010037303050943793,0.006456590484205422,0.008949042297899723,0.008480978611016312
181_P1,0.004234947112962409,0.020039632478323802,0.0,0.008091526530428737
181_SCT,0.002388685102921893,0.001410224371299661,0.0,0.0012663031580738514
182_H1,0.011424578627225622,0.006322915628026405,0.016997579485177994,0.011581691246810008
182_SCT,0.0009384868017384699,0.0013162227609325105,0.0,0.0007515698542236601
183_H1,0.006149317053443706,0.01890491103706468,0.0,0.008351409363502796
183_P1,0.05273789702824972,0.012105297717786422,0.0,0.021614398248678713
184_H1,0.008942797708125784,0.003659492698506891,0.0,0.004200763468877559
184_SCT,0.0011628164190532664,0.0002399930118578481,0.0,0.0004676031436370381
186_H1,0.0019124462205218418,0.005652971712412118,0.0014636263949796557,0.0030096814426378723
186_P1,0.010182380148891626,0.00454632303076076,0.0,0.004909567726550795
187_P1,0.0003704246417634756,9.149382834127402e-05,0.0,0.00015397282336824985
187_SCT,0.0007395027572207793,0.00025237763827785144,0.0,0.00033062679849954355
189_H1,0.0006768882214438302,0.0036330470718551285,0.0,0.0014366450977663196
189_P1,0.002018143256264848,0.0014873135507940958,0.0,0.0011684856023529812
189_SCT,0.0004147921462522589,0.008843681792218921,0.0,0.0030861579794903937
190_H1,0.036569706444517396,0.0012319318461128618,0.0,0.012600546096876752
190_P1,0.2278772128253461,0.015286186177164174,0.0,0.08105446633417009
190_SCT,3.265997525344842e-05,0.0013920987432925725,0.0,0.0004749195728486737
192_H1,0.021353670655695798,0.0238383460219574,0.0018692589364945889,0.015687091871382595
192_P1,0.02257425640282598,0.032636601870514495,0.0,0.018403619424446824
192_SCT,0.01734620089533205,0.026546313016004307,0.004292626865208149,0.016061713592181504
194_H1,0.008267904455547844,0.016136946907773408,0.0004167246224824339,0.008273858661934563
194_P1,0.005465868020427884,0.008784953102309293,0.0,0.004750273707579059
199_H1,0.032782413751382355,0.6710771266660602,0.0011108448961749673,0.2349901284378725
199_P1,0.2490655420674684,0.1758780416488249,0.0,0.1416478612387644
199_SCT,0.07531748137438148,0.0008460196835323983,0.0,0.025387833685971292
200_H1,0.019762096970598005,0.00026858966109733195,0.0,0.006676895543898446
200_P1,0.008343424710783101,0.0017844179257924101,0.0,0.0033759475455251704
201_SCT,0.0002659154389669109,0.0002471603317003797,0.0,0.00017102525688909688
202_H1,0.0029710577599537016,0.0032754318591497415,0.0,0.0020821632063678145
202_P1,0.0038106196190712833,0.0130596938395512,0.0003526616783346981,0.005740991712319061
202_SCT,0.001570949383238942,0.0015215984182477794,0.0,0.0010308492671622404
204_H1,0.0016880524674466341,0.0879997259843554,0.0,0.029895926150600678
204_SCT,0.0028870992974157433,0.0012576253371692943,0.0,0.0013815748781950126
205_H1,0.1655905633134201,0.03772096115515016,0.03751595318317413,0.0802758258839148
205_P1,0.06620249908564645,0.16813426349139077,0.0,0.07811225419234574
