feature,p_value,score,rf,lgbm,gbc,LassoLars,Lasso,mean
p13_GAP,1.0006750027927787e-12,57.372882644855025,0.07862692160873848,0.0,0.0007981342280271471,0.4580146854124391,0.4248108925447734,0.1924501267587956
p13_I,0.08390055932499753,3.0150622272915175,0.0,0.0,0.0,0.0,0.0,0.0
p13_L,0.03702772437021931,4.402731878023658,0.0004896386847772703,0.0,0.0,0.0,0.0,9.792773695545406e-05
p13_M,3.4056663077060404e-08,32.76077887154099,0.018698209660152166,0.06976744186046512,0.0,0.0,0.1006949777176836,0.03783212584766017
p13_V,0.4885755639947774,0.4812860035480583,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,2.9454758542407243e-17,84.60739831942618,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p14_I,0.45176807404169295,0.5682419310001806,0.0,0.0,0.0,0.0,0.0,0.0
p14_T,0.4692135259571645,0.5256544289766976,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.1309610593865881,2.2982601278657717,0.0,0.0,0.0,0.0,0.0,0.0
p14_Y,1.4018802513050249e-13,62.29849706639425,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p15_D,0.5257440076708699,0.4039028996847016,0.0,0.0,0.0,0.0,0.0,0.0
p15_GPEI,0.0005988368073399916,12.130433954297557,0.004618160298664198,0.0,0.005275758973720681,0.0,0.0,0.0019787838544769757
p15_K,4.086493229427981e-26,146.17924102704396,0.006409069503678232,0.0,0.0,0.0,0.1026033128528683,0.021802476471309305
p15_N,0.7404038763427683,0.11005052319842683,0.0,0.0,0.0,0.0,0.0,0.0
p15_Q,6.973669668490923e-07,26.12230857398685,0.0001859793802777218,0.0,0.0,0.0,0.0,3.719587605554436e-05
p15_S,6.234652876417125e-10,41.89210924221328,0.0017759239258601672,0.023255813953488372,0.0,0.0,0.2155630255748665,0.04811895269084301
p15_T,1.6306100991797093e-11,50.53786752146425,0.017792909561817623,0.0,0.07002321876344261,0.0,0.0,0.017563225665052046
p15_V,0.0067486918769507735,7.48030713454282,0.0005147510812381951,0.0,6.891496641246458e-05,0.042759934192257196,0.0,0.008668720047981571
p17_G,0.005864686034174302,7.742436501918286,0.0002600420346061089,0.0,0.00022456908907186768,0.0,0.0,9.69222247355953e-05
p17_I,1.118962640453885e-30,182.72137095847305,0.0149234511632857,0.0,0.029768002035716893,0.0,0.0,0.008938290639800518
p17_K,7.92011170638627e-06,20.944235061682217,0.00022501971387888553,0.0,0.00021083088318007596,0.0,0.13672897113228713,0.02743296434586922
p17_L,0.03202930483916241,4.656224528398778,0.012780929918686958,0.0,3.563269611451264e-05,0.06762080633428699,0.0,0.016087473789817692
p17_Q,0.00017291891847212907,14.602927826309589,0.007568352805363694,0.0,0.0008372545755831427,0.0,0.0,0.001681121476189367
p17_R,0.004843902794552533,8.101141915104186,0.0008644452858044007,0.0,0.0,0.0,0.0,0.00017288905716088013
p17_S,5.309593041924934e-13,58.950934988262176,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p17_T,0.000538387641049412,12.340167989553992,0.00020741100350958274,0.0,6.483192393995524e-05,0.0,0.0,5.444858548990759e-05
p18_S,3.403491418311961e-68,663.193526575491,0.2164320093783442,0.20930232558139536,0.05372417655477573,0.0,0.12849784346598253,0.12159127099609957
p18_T,5.5675654333987945e-15,70.5870540907695,0.040265010864564146,0.046511627906976744,9.015892217754467e-05,0.0,0.0,0.017373359538743686
p19_G,1.6456755237324205e-17,86.20750965102116,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p19_KLVHQEI,0.004563692723472016,8.213302011897378,0.0031451804614311056,0.0,0.0009633601144005717,0.15942149266632635,0.20012066039909973,0.07273013872825156
p19_N,0.0006641591390985825,11.926763158435904,0.0018164797657489941,0.0,0.0010871284880376324,0.0,0.0,0.0005807216507573253
p19_S,2.0909562308275794e-06,23.76362110586709,0.007395742699005263,0.0,6.741710588432477e-05,0.0,0.020276226188083626,0.005547877198594643
p19_T,0.6977515724825376,0.1512183594308789,0.0,0.0,0.0,0.0,0.0,0.0
p20_L,0.2775279025631928,1.1850446113945088,0.0,0.0,0.0,0.0,0.0,0.0
p20_T,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p20_V,3.3924441460467253e-12,54.360006086047186,0.0048447222408229094,0.046511627906976744,0.00525038057515669,0.0,0.10894542935797023,0.03311043201618531
p20_Y,0.10005680071979142,2.727660316465832,0.0,0.0,0.0,0.0,0.0,0.0
p21_V,3.9800241152860864e-17,83.78339425890533,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p22_R,4.776372619454002e-73,757.8327252356149,0.8357355468230954,0.023255813953488372,0.02996474669488693,0.0,0.0,0.17779122149429413
p23_G,1.6895702999501018e-11,50.452071821773934,0.010671344374887379,0.023255813953488372,6.481813702071165e-05,0.0,0.0,0.006798395293079291
p23_S,3.7131683633485604e-08,32.56765359889748,0.032686699551780274,0.023255813953488372,3.8564672926947386e-05,0.07419072478791292,0.0,0.0260343605932217
p25_W,1.89820140500134e-49,376.25500315275605,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p25_Y,6.316821216593974e-05,16.643703008487375,0.001312801476158539,0.023255813953488372,0.00015028074029764708,0.0,0.0,0.004943779233988912
p26_E,9.835651138771288e-44,309.039745409942,0.27882240895351035,0.09302325581395349,0.0,0.0056965323415591835,0.1688005317853091,0.10926854577886642
p26_L,0.0689587242820275,3.3404037949359027,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p27_G,1.0006750027927787e-12,57.372882644855025,0.07862692160873848,0.0,0.0007981342280271471,0.4580146854124391,0.4248108925447734,0.1924501267587956
p27_V,0.0689587242820275,3.3404037949359027,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p27_Y,5.0872766665186775e-12,53.36794790462332,0.021010672609697995,0.06976744186046512,0.018937641594254918,0.0,0.0,0.021943151212883604
p29_Q,2.2985214761431993e-15,72.90488967068025,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p30_H,0.06332556151715879,3.483356197358636,9.260407021009975e-05,0.0,3.074597197996649e-05,0.03384585127029444,0.013526556151946796,0.00949915149288626
p30_T,0.366622807975548,0.8184673574744565,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.5907783794465318,0.2899829337787686,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,1.6456755237324205e-17,86.20750965102116,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p32_L,0.021303978575078073,5.378838778393253,0.02867361918518159,0.20930232558139536,2.955619172157977e-05,0.0,0.0,0.04760110019165971
p32_M,0.0037446584559611,8.586877368922218,0.0018454796359461192,0.0,0.00013370684977823284,0.0,0.0,0.00039583729714487046
p33_G,0.021448821374912847,5.366720329853614,0.021198210314313147,0.0,0.0003680543288667453,0.36233841082797513,0.31204032479616856,0.1391890000534647
p33_V,6.179978747205607e-06,21.465935200121702,0.0010214658938351411,0.0,1.585455084121111e-06,0.0,0.007032853476270814,0.0016111809650380155
p34_E,1.3580155225548673e-06,24.687090530709188,0.0002257284088894095,0.023255813953488372,8.663490904767113e-05,0.0,0.0,0.004713635454285091
p34_N,0.3267419969510704,0.9660894979837915,0.0,0.0,0.0,0.0,0.0,0.0
p34_P,8.223070047507994e-13,57.86068634675137,0.03289958513731323,0.0,0.007197995506981211,0.0,0.19860509088178635,0.04774053430521616
p34_S,0.2964791372328578,1.0951838391948128,0.0,0.0,0.0,0.0,0.0,0.0
p35_M,4.361819775868442e-11,48.17230850748455,0.0016759636502983986,0.0,0.0015294728272669854,0.4089721214757988,0.09839658360509661,0.10211482831169216
p35_P,7.441336338854056e-11,46.89768230257409,0.016940629312051175,0.0,5.676251310722848e-05,0.0,0.0,0.0033994783650316807
p35_Q,0.45176807404169295,0.5682419310001806,0.0,0.0,0.0,0.0,0.0,0.0
p35_R,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p35_S,0.34260563141927525,0.9045778809995216,0.0,0.0,0.0,0.0,0.0,0.0
p35_V,3.0664691617814034e-11,49.01681696651034,0.00497281562291607,0.06976744186046512,0.0,0.0,0.0,0.014948051496676237
p36_G,0.12941824556064022,2.316890068184975,0.0,0.0,0.0,0.0,0.0,0.0
p36_I,0.006246672160807677,7.624495916757764,0.0018454796359461192,0.0,0.00013370684977823284,0.0,0.0,0.00039583729714487046
p36_SVMFE,0.8346418368591355,0.04368136057065927,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,0.01166002169839807,6.47008483311949,0.041928233053566,0.0,0.0021361842213532306,0.0,0.0,0.008812883454983846
p37_I,0.6145057443232587,0.25439301102304557,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,0.00922586153720226,6.900510380921658,0.00047751935379747274,0.0,0.00014824686817396974,0.03061643546530514,0.0,0.006248440337455316
p37_L,0.22636777697655525,1.4718065633699784,0.0,0.0,0.0,0.0,0.0,0.0
p37_M,0.010314388665075754,6.695076262050877,0.0018454796359461192,0.0,0.00013370684977823284,0.0,0.0,0.00039583729714487046
p37_Q,0.000930871658372669,11.265376405505187,0.0003425940795309129,0.0,5.228583011839024e-05,0.0,0.0,7.897598192986063e-05
p37_V,1.135104796493864e-11,51.414512904177485,0.04237732332650214,0.0,6.961625649138096e-05,0.0,0.00035446191965359604,0.008560280300529423
p38_Y,2.834739057107875e-32,196.36312084385605,0.33236423554075256,0.06976744186046512,0.03789104025239485,0.2169751915379693,0.23578502785798397,0.17855658740991315
p39_H,7.929007546985767e-05,16.180358124966013,0.010486087437086664,0.0,0.0018062723543207865,0.0,0.0,0.00245847195828149
p39_K,0.0014538782494911667,10.39857624741364,0.0014577982866075733,0.09302325581395349,0.000133593738034932,0.0,0.013136310086842476,0.02155019158508769
p39_M,0.10321888426119559,2.6773870894033474,0.0,0.0,0.0,0.0,0.0,0.0
p39_NTFD,0.05534135625960398,3.7112468458539167,0.0015331999193709388,0.0,8.506383526222529e-05,0.0,0.0,0.00032365275092663284
p39_R,8.198795726924399e-05,16.112285501714606,0.002716554051909566,0.0,0.004275764364092406,0.11747794195927821,0.0025087696031755543,0.025395805995691145
p39_S,2.2063956612706257e-05,18.80727008826146,0.000750353944568259,0.046511627906976744,0.0,0.0,0.0,0.009452396370309
p39_Y,8.210064720338831e-27,151.5355221443214,0.05635392534962726,0.0,0.6362794367323754,0.11420015342780022,0.12910357277341228,0.18718741765664304
p40_CFS,0.9373943010109963,0.006183552030864172,0.0,0.0,0.0,0.0,0.0,0.0
p40_G,0.1419724374556977,2.172074898422392,0.0,0.0,0.0,0.0,0.0,0.0
p40_I,0.0008266413626733187,11.497533448119437,0.002067002626795308,0.0,1.949069724965115e-05,0.09268909065172183,0.022997692354844747,0.02355465526612231
p40_L,1.3581864974377852e-11,50.979889125356316,0.007576431977536597,0.0,0.0017331730996324392,0.0,0.0,0.0018619210154338071
p40_M,0.005557146485344943,7.843281983118927,1.2781123305195452e-05,0.0,0.0,0.0,0.0,2.5562246610390903e-06
p40_V,0.003917979065796349,8.501256002750667,0.005442493927007272,0.16279069767441862,0.0015261376041129711,0.11428634641374874,0.08876942195019157,0.07456301951389584
p41_M,0.06895672621209198,3.340452242609162,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p41_Q,2.00695995459235e-67,649.0342827814654,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p41_T,5.39676217726231e-13,58.91026617018049,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p41_V,0.07765043032912981,3.1428516067385925,0.0,0.0,0.0,0.0,0.0,0.0
p42_C,0.06252435157730941,3.504793555510602,3.941537163117535e-05,0.0,0.0,0.0,0.0,7.88307432623507e-06
p42_G,0.002590029429480533,9.288116306320816,0.0003919279761583095,0.06976744186046512,0.0007301308626257386,0.0,0.0,0.014177900139849833
p42_S,3.973227793803449e-07,27.34236507893313,0.006728341570977214,0.0,7.474693046504507e-05,0.0,0.05139099336230122,0.011638816372748696
p42_T,9.929490999524361e-09,35.53368840842029,0.0023052917777694635,0.023255813953488372,0.00031999061081316803,0.0,0.0,0.005176219268414201
p43_C,0.0453508167192913,4.051711393957308,0.0010716883534840954,0.0,0.0,0.0,0.0,0.0002143376706968191
p43_F,0.011450610260550607,6.503277063900122,0.0014900305413380376,0.0,0.00017774677157008907,0.0,0.0,0.0003335554625816253
p43_I,0.0001119129908510802,15.480875295885056,0.0012134131167716598,0.0,0.0033670905714170093,0.17529653765065645,0.021079752108744867,0.040191358689517995
p43_L,0.03152580719592998,4.684038882961887,0.0006128624228680229,0.0,2.5160331659098293e-05,0.0,0.007480951036620375,0.0016237947582294992
p43_V,0.005016199847400202,8.035437977135304,0.006331681769343659,0.0,2.140520439058466e-05,0.0,0.0,0.0012706173947468486
p44_W,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p44_Y,1.0754638700665485e-16,81.07878607976022,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p45_M,0.07318824591663574,3.241105272462711,0.0001835501517278881,0.0,0.0005816221422034304,0.0,0.043018616843552286,0.008756757827496721
p46_G,1.7700477088083826e-63,580.0304602417198,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p46_I,1.05044996791364e-08,35.40625072292024,0.0006324156771895691,0.0,0.0005085184885808849,0.0,0.0,0.0002281868331540908
p46_L,0.9999338443728824,6.890404662388082e-09,0.0,0.0,0.0,0.0,0.0,0.0
p46_VCMA,0.0032002591005815943,8.884925603032837,0.0010309277872549254,0.0,0.0012258522419885157,0.0,0.0,0.00045135600584868816
p47_I,0.9657356746602392,0.0018495442284037573,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.16892506426690085,1.905017254831202,0.0,0.0,0.0,0.0,0.0,0.0
p47_M,0.38440876920153644,0.7595980891100079,0.0,0.0,0.0,0.0,0.0,0.0
p47_TVAS,0.12175326585633142,2.413289073056245,0.0,0.0,0.0,0.0,0.0,0.0
p48_L,1.3628653394895418e-13,62.369912347841385,0.04529838002046576,0.0,0.0004590029892695184,0.0,0.0,0.009151476601947057
p48_V,9.102581235206773e-13,57.60808079512832,0.07862692160873848,0.0,0.0007981342280271471,0.4580146854124391,0.4248108925447734,0.1924501267587956
p49_I,9.839287740403803e-16,75.14614534820508,0.007619977323881151,0.0,0.0,0.0,0.0,0.0015239954647762303
p49_V,1.2933724078671788e-13,62.50238538130522,0.03768305659629058,0.0,0.0014076544091118299,0.0,0.07271500565962054,0.02236114333300459
p50_C,0.004925835933751234,8.069603142420315,0.0015010596053597366,0.0,0.0005993182015902181,0.0,0.0,0.000420075561389991
p50_F,2.4917962721344766e-16,78.81227650554305,0.016603629739036264,0.16279069767441862,0.021189338604575707,0.39811873195935615,0.2806685627956331,0.17587419215460395
p50_I,6.489989735842303e-05,16.588495454044086,0.0016464734458178473,0.046511627906976744,0.0001471073725026019,0.021946709520759465,0.11705134645495403,0.037460652940202135
p50_L,0.025821938729598086,5.036272372007641,0.010659633145143864,0.09302325581395349,0.005062699439081985,0.2160728391451206,0.10276986982913891,0.08551765947448778
p50_M,0.01026063153377595,6.704684601141695,0.0013336121043978542,0.0,0.0,0.0,0.0,0.00026672242087957083
p50_V,0.007412001137271096,7.305871409798264,0.005548232720766455,0.023255813953488372,0.000729865212493086,0.19279257814368916,0.2750385368477528,0.09947300537563798
p51_F,0.19281840852124305,1.706438396565578,0.0,0.0,0.0,0.0,0.0,0.0
p51_G,0.45176807404169295,0.5682419310001806,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,0.03836112698510197,4.341191831416758,0.0010013412139837656,0.0,3.5328489742022114e-05,0.0,0.0,0.00020733394074515756
p51_L,0.0006102772039803919,12.093177108170416,0.0010010403887011003,0.023255813953488372,0.0,0.0,0.011486589821615512,0.007148688832760997
p51_T,0.0005048626507092967,12.467083451823214,0.000381534985969056,0.0,0.0,0.26117345881790777,0.22026627913148575,0.09636425458707251
p51_V,1.0147687581421052e-13,63.11730153139534,0.0035813478705080002,0.27906976744186046,5.84113266797236e-05,0.0537793444947322,0.17128132563422196,0.10155403935360048
p52_S,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p53_F,1.2392996893087895e-08,35.032421242944515,0.007478099805133858,0.11627906976744186,0.001020433588158093,0.07994403213542643,0.07237798794166889,0.05541992464756582
p53_L,0.03324832987541178,4.590743500197379,0.0003519225630900309,0.0,0.002418829379659722,0.0,0.0,0.0005541503885499506
p53_T,1.8679633775863566e-34,215.76293303621068,0.21352248788455752,0.0,0.009350350043917675,0.07972579048720571,0.06736027125042404,0.073991779933221
p53_V,2.478390966061726e-08,33.472374063997464,0.016910650448967026,0.0,0.0009858357646733572,0.018435763515860112,0.0,0.0072664499459001
p54_P,6.485470704938445e-10,41.80023748310565,0.027778215563862705,0.0,0.013878380061294562,0.0,0.5469303934207077,0.11771739780917298
p54_S,0.3989624662410354,0.714239105466265,0.0,0.0,0.0,0.0,0.0,0.0
p55_L,1.3273279524564127e-58,502.31368062456227,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p55_T,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p55_V,0.060714390555284846,3.554326107747017,0.000628308462654367,0.0,0.0015351628136053052,0.027532929715028395,0.0,0.005939280198257613
p57_F,1.2281307912157856e-08,35.052874841949,0.003639019666325739,0.046511627906976744,0.00013414608752978211,0.0,0.0,0.010056958732166454
p57_G,1.0582146317029387e-16,81.12257642036418,0.03108785315550104,0.0,0.016833464284043677,0.0,0.0,0.009584263487908943
p57_I,0.8144355924638549,0.05522058797108275,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.20425556611054543,1.621335476170566,0.0,0.0,0.0,0.0,0.0,0.0
p58_L,3.184648698769766e-56,467.1711403568848,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p58_MV,0.04288338794850444,4.148146313797006,0.0018942935223600346,0.0,0.00010462107600211983,0.0,0.0,0.00039978291967243093
p58_T,0.0003474182871831865,13.2077502146921,0.0024891102838074442,0.0,0.00010160586464607573,0.21439500789669813,0.0,0.04339714480903033
p59_V,6.239246640616289e-12,52.869677700775746,0.07862692160873848,0.0,0.0007981342280271471,0.4580146854124391,0.4248108925447734,0.1924501267587956
p60_L,0.06895872428202757,3.3404037949358525,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p60_V,0.7261808394336011,0.12296211894757665,0.0,0.0,0.0,0.0,0.0,0.0
p61_F,0.03876571132821166,4.32296505980597,0.0014783454606578565,0.0,2.2714599169898805e-05,0.0,0.0,0.00030021201196555106
p61_I,5.763321522490551e-16,76.56828955847104,0.005810727338111856,0.0,0.0005213624108066698,0.0,0.0,0.0012664179497837052
p61_L,0.8635436474020446,0.02960709966847558,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.049859748838099543,3.8890757259098545,0.011898533179421895,0.23255813953488372,0.0014230919289239278,0.3668683562787897,0.29348404104896814,0.1812464323941975
p61_Y,3.6690341962525656e-10,43.130658538123825,0.01526448628884503,0.0,0.0029900353754086454,0.0,0.03605478411112753,0.01086186115507624
p62_C,0.11184547967335191,2.5484356158043373,0.0,0.0,0.0,0.0,0.0,0.0
p62_V,0.916508593941303,0.011015283142083106,0.0,0.0,0.0,0.0,0.0,0.0
p64_F,0.29669464727631106,1.0942045746666664,0.0,0.0,0.0,0.0,0.0,0.0
p64_I,0.5168491472402894,0.4215416057566327,0.0,0.0,0.0,0.0,0.0,0.0
p64_L,1.2426085331044528e-06,24.87770087050787,0.002539678433953607,0.0,6.467740030553468e-05,0.0,0.0,0.0005208711668518284
p64_M,2.42608950230159e-06,23.44663738006234,0.01949487842338466,0.0,0.0,0.0,0.0,0.003898975684676932
p64_V,3.930121748496632e-05,17.615883280586225,0.001695195550594379,0.0,0.0006337722910375783,0.0,0.0,0.0004657935683263914
p65_H,1.1163740597446835e-07,30.124069939825937,0.0018254411041342985,0.0,0.000246313863384666,0.12880613837786514,0.16380133267426666,0.05893584520393016
p65_K,0.00026679231167728073,13.733897592420442,0.002045790836938754,0.023255813953488372,0.0006019742899673559,0.0,0.0,0.005180715816078896
p65_Q,0.00507864695564966,8.012195140680852,0.010825318072678138,0.13953488372093023,0.0,0.08720890555284855,0.05175817233008733,0.057865455935308854
p65_R,0.3329600357365794,0.941510773211895,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,0.006246672160807677,7.624495916757764,0.0018454796359461192,0.0,0.00013370684977823284,0.0,0.0,0.00039583729714487046
