feature,Lasso,LassoLars,Adaboost,gbc,lgbm,mean
58,0.0,0.0,0.006453391271574105,0.06724173738674,0.0,0.01473902573166282
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.04461409945924329,0.0008437140338306407,0.0021441385868082243,0.0,0.00952039041597643
62,0.0,0.0,0.0,1.0404900231489023e-05,0.0,2.080980046297805e-06
63,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
64,0.02070614808197323,0.0,0.0,0.0010841432763353414,0.0,0.0043580582716617145
65,0.0,0.0,0.0,0.0038822942525445453,0.0,0.000776458850508909
66,0.1049843940748519,0.0,0.005603653714435075,0.7547202090555067,0.11764705882352941,0.19659106313366465
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,8.903176722233427e-05,0.0,1.7806353444466855e-05
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,8.903176722233427e-05,0.0,1.7806353444466855e-05
71,0.0,0.0,0.0,0.00020503845126126522,0.058823529411764705,0.011805713572605193
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0023122591857626363,0.00016396318912487615,0.0,0.0004952444749775025
76,0.0,0.0,0.0065893824976375115,0.007618742504505003,0.0,0.0028416250004285027
77,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
78,0.0,0.0,2.880209569746401e-06,0.0018348741110740042,0.0,0.0003675508641287501
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.27049689753975714,0.0,0.01883463658483257,0.058554593416751545,0.0,0.06957722550826825
81,0.0,0.0,0.14920132620736395,0.03944105803569329,0.0,0.03772847684861145
82,0.00986859214066924,0.0,0.007071079432503418,0.005531559299078251,0.0,0.004494246174450182
83,0.0,0.0,0.0001391794530815898,0.015425496038156787,0.0,0.0031129350982476755
84,0.0,0.0,0.006764731100998805,0.10103042841429959,0.0,0.02155903190305968
85,0.0,0.0,0.0,0.0007083075792599108,0.0,0.00014166151585198215
86,0.005985985266683293,0.006216874123303888,0.009320334431148677,0.001472375033382952,0.0,0.004599113770903761
87,0.17718784644246005,0.17686895378320314,0.01513972346279163,0.011859132517684263,0.0,0.07621113124122783
88,0.16897124260912114,0.12631574754144897,0.00879857290034217,0.02426796216878778,0.0,0.06567070504394003
89,0.0,0.04298247639844522,0.0018563157509658504,0.009038791321741804,0.0,0.010775516694230575
90,0.03730359765890884,0.0,0.00019811406518187216,0.13369058645828305,0.0,0.03423845963647475
91,0.729960206848928,0.7256649448753955,0.0096232651790563,0.012049698390551545,0.0,0.29545962305878626
92,0.030739872181127132,0.020693336398334775,0.003566912670879019,0.028759429107870722,0.0,0.01675191007164233
93,0.0,0.0,0.010973545950682827,0.00034614872043360866,0.0,0.002263938934223287
94,0.6659183186833648,0.8619477403635364,0.11075294408585247,0.07705567672796776,1.0,0.5431349359721442
95,0.1318119940781409,0.0,0.00868670268471922,0.025763545752040474,0.058823529411764705,0.04501715438533306
96,0.1481743296386689,0.09930666566586083,0.002978135432521222,0.009917299081740607,0.09803921568627451,0.07168312910101321
97,0.0,0.0,0.0,0.0,0.0,0.0
98,0.007570939824695138,0.0,0.0253545375985675,0.008711898611566384,0.11764705882352941,0.03185688697167169
99,0.0,0.0,0.00025936632070104376,0.0,0.0,5.187326414020875e-05
100,0.0,0.046570234390625444,0.0014625316870489544,0.0028202664749733394,0.0,0.010170606510529548
101,0.0,0.0,0.007609293409303864,0.019906883718254022,0.0,0.005503235425511578
102,0.0,0.0,0.0,8.903176722233427e-05,0.0,1.7806353444466855e-05
103,0.0,0.0,0.008299502496591567,4.7629443705008755e-06,0.0,0.0016608530881924133
104,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
105,0.0,0.0,0.0,0.005550827552621293,0.0,0.0011101655105242585
106,0.12119210795916345,0.0,0.0,0.004274732466747161,0.0,0.025093368085182123
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.00015321959864263455,0.000608527765826818,0.0,0.00015234947289389052
109,0.0,0.0,0.00036396131635985936,0.0042824589841768314,0.0,0.0009292840601073382
110,0.06087283306752982,0.0,0.005576976416861211,0.0008894098690133435,0.0,0.013467843870680877
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0008927089279954326,0.0,0.00017854178559908654
113,0.9084298645587049,0.7209510741840568,0.006623409329762332,0.0070237811532948445,0.0,0.3286056258451638
114,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
115,0.0,0.0,0.00809178701507649,0.03888550988963682,0.0,0.009395459380942663
116,0.0,0.0,0.0038049037486833797,0.01511102359163935,0.0,0.003783185468064546
117,0.11799049311683796,0.11181596685140932,0.002245808673174078,0.006282216322891364,0.0,0.04766689699286254
118,0.0,0.0,0.006453391271574105,0.06850001062864629,0.0,0.014990680380044077
119,0.0,0.0,0.0,0.0,0.0,0.0
120,0.10997288417993464,0.0,0.019473387477022132,0.009072872552883297,0.0,0.027703828841968016
121,0.0,0.0,0.00017516983816721966,0.0011614645247561717,0.0,0.00026732687258467825
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.17574932543752123,0.0,0.011582270246292293,0.025989435563145438,0.0,0.04266420624939179
124,0.0,0.0,0.0,0.03356125504207772,0.0,0.006712251008415544
125,0.2636239881562818,0.0,0.0173739625845136,0.03936774270787096,0.0,0.06407313868973327
126,0.17574932543752123,0.0,0.021417532758402743,0.0707437759493145,0.0,0.05358212682904769
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
129,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
130,0.0,0.0,0.0,0.012634802559606455,0.11764705882352941,0.02605637227662717
131,0.17574932543752123,0.0,0.01722305019742139,0.07146811771029692,0.0,0.05288809866904791
132,0.0,0.0,0.003279154923610051,0.0,0.0,0.0006558309847220102
133,0.0,0.0,0.008241812923281739,0.03183115625360252,0.0,0.008014593835376851
134,0.0753969456651017,0.13746297549543574,0.00012968316035052188,9.527739254681342e-05,0.029411764705882353,0.04849932928386343
135,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0019280007113711476,7.45259232279886e-06,0.0,0.0003870906607387893
138,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
139,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0025517915742572206,0.05859613755996844,0.0,0.012229585826845132
141,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
142,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
144,0.0,0.0,0.009268417876924576,0.0023182191161565213,0.0,0.0023173273986162196
145,0.0,0.0,0.0,0.0003542121396839864,0.0,7.084242793679728e-05
146,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
148,0.14263847026196913,0.34770357101621563,0.01683688388805462,0.0,0.0,0.10143578503324788
149,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
150,0.5102343004210868,0.4813184320830345,0.009360872768832317,0.07272234237075678,0.0,0.21472718952874206
151,0.0,0.0004485540712356795,0.047384450532122036,0.004956946141217154,0.0,0.010557990148914974
152,0.0,0.0,0.0010688127242428006,0.009130605306773483,0.0,0.0020398836062032566
153,0.0,0.0,0.035848155286519294,0.023423342158382432,0.0,0.011854299488980344
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.031123676052624134,7.059671625849766e-05,0.0,0.006238854553776526
156,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0009543285698991877,0.008388186981157413,0.0,0.0018685031102113202
158,0.012211313407850359,0.0,0.002051059022269371,0.301714519917466,0.0,0.06319537846951714
159,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.007725538536310391,0.06028347764445073,0.058823529411764705,0.025366509118505166
161,0.13667216052099992,0.0,0.026816552943941727,0.00026451011811896993,0.0,0.032750644716612126
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.23463291318337237,0.2408971467050798,0.00036079602185769483,0.009261528579981597,0.0,0.0970304768980583
164,0.17574932543752123,0.0,0.011582270246292293,0.025959758307404664,0.0,0.042658270798243636
165,1.0,1.0,0.21422728570445543,0.3795301534819868,0.0,0.5187514878372884
166,0.13627198516978017,0.011550213317516744,0.00041631088188133757,0.008238535639529728,0.0,0.031295409001741596
167,0.2636239881562818,0.0,0.01737340536943844,0.038934803456050486,0.0,0.06398643939635415
168,0.17574932543752123,0.0,0.024446629430357025,0.09191435875273381,0.0784313725490196,0.07410833723392633
169,0.0,0.008548069551406268,0.00993545552253444,0.028136494913119297,0.0392156862745098,0.017167141252313962
170,0.0,0.0,0.0006381963759155088,0.00877865594369436,0.0,0.0018833704639219738
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0002050525342039903,0.004432288227340277,0.0,0.0009274681523088534
174,0.0015859120477894214,0.0,0.0,0.03846354289962131,0.0,0.008009890989482146
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,4.971833372691165e-05,0.0,9.94366674538233e-06
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.2617495451149118,0.0,0.0027233203569133405,2.920982359064386e-09,0.0,0.0528945736785615
180,0.0,0.0,0.00025936632070104376,0.0,0.0,5.187326414020875e-05
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.9312402568752426,0.9268313321351945,0.0010249010101466938,0.18836505415616756,0.0,0.40949230883535026
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.005539076409058001,0.002766383184802807,0.0,0.0016610919187721618
185,0.0,0.0,0.04559398066907903,0.012640187472203733,0.0,0.011646833628256551
186,0.0,0.0,0.07458895634497494,0.02527204555628084,0.0,0.019972200380251152
187,0.0,0.0,0.0,0.0036738795511784012,0.0,0.0007347759102356802
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.008299502496591567,0.0003461839394558468,0.0,0.0017291372872094827
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.9878512830185698,0.03197111540836768,0.08823529411764706,0.22161153850891688
193,0.0,0.0,0.03751821860373336,0.022284860621357237,0.0,0.011960615845018119
194,0.0,0.0,0.0024645957266409882,0.047356373440338446,0.0,0.009964193833395887
195,0.2636239881562818,0.0,0.01759714580068434,0.04853592433757556,0.0,0.06595141165890835
196,0.17574932543752123,0.0,0.012414697873887357,0.13816399701856974,0.0,0.06526560406599566
197,0.1322753264681205,0.040790665711123435,0.00868670268471922,0.01965071348350663,0.0,0.04028068166949396
198,0.0,0.0,0.6626607574941115,0.022164699544404573,0.058823529411764705,0.14872979729005614
199,0.07490282965149371,0.0,0.008878661838850527,0.0006002063107732454,0.0,0.016876339560223497
200,0.0,0.0,0.00356978865279678,0.012885966876181492,0.0,0.0032911511057956548
201,0.0,0.0,0.012992401281873355,0.09861803707117418,0.0,0.02232208767060951
202,0.0,0.0,0.00861182962068936,0.022955978008501108,0.0,0.006313561525838093
203,0.0,0.0,0.002132518005235957,0.06139591413422174,0.0,0.012705686427891539
204,0.008472762253447149,0.0,0.0,2.5965249954977407e-05,0.11764705882352941,0.02522915726538631
205,0.17574932543752123,0.0,0.01805264626807553,0.03901209965339657,0.0,0.04656281427179867
206,0.2636239881562818,0.0,0.01737340536943844,0.04040860728951881,0.0,0.06428120016304781
207,0.0,0.0,0.6078531467228238,0.13584862563358438,0.058823529411764705,0.16050506035363457
208,0.0,0.0,0.005533001664394378,0.008425978169113179,0.0784313725490196,0.01847807047650543
209,0.0,0.0,0.0024645957266409882,0.047356373440338446,0.0,0.009964193833395887
210,0.0,0.0,0.0,0.00015782984954240264,0.09803921568627451,0.019639409107163382
211,0.0,0.0,0.04443877985426195,0.0,0.0,0.00888775597085239
212,0.0,0.0,0.00016823153198854165,5.746436121576945e-05,0.058823529411764705,0.011809845060993803
213,0.0,0.0,0.03751821860373336,0.022284860621357237,0.0,0.011960615845018119
214,0.21275169620720016,0.469295935314746,0.11142477707351904,0.24202971667949888,0.0,0.20710042505499282
215,0.017781122081054642,0.03660586855086029,0.0005315694721919775,0.0046037663138207485,0.0,0.011904465283585531
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.010272349154796065,0.0008952612833898256,0.0,0.002233522087637178
219,0.01717636006354147,0.054248202590088127,0.01369510431084029,0.0997017104241872,0.0,0.036964275477731415
220,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.02526960511921291,0.23529411764705882,0.05211274455325434
222,0.0,0.0,0.016709570042539174,0.0701203415162311,0.0,0.017365982311754055
223,0.0,0.16457603441078722,0.0033861640768913723,4.9422066816859393e-05,0.0,0.03360232411089909
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.007405642549293451,0.0,0.0041146225598935595,0.01738798362349657,0.0,0.005781649746536716
226,0.0,0.015286506129365142,0.0,5.348874716485655e-05,0.0,0.0030679989753059998
227,0.0,0.0,0.18832816517077983,0.0,0.0,0.03766563303415597
228,0.06401878316187062,0.0,0.00208681803768253,0.07078130263309705,0.0,0.02737738076653004
229,0.0,0.031189987329276837,7.59128784206826e-05,0.0004768386928797376,0.0,0.006348547780115452
230,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.9878512830185698,0.03197111540836768,0.08823529411764706,0.22161153850891688
232,0.0,0.0,0.0018946306849315225,2.0089564952857788e-05,0.0,0.00038294404997687607
233,0.046845428401040994,0.0,0.016477754757291473,0.022522949169941856,0.0,0.017169226465654865
234,0.0,0.0,0.0002237404312458988,0.009648837843216816,0.0,0.001974515654892543
235,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
236,0.0,0.0,0.0,0.00027737709428751886,0.0,5.547541885750377e-05
237,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.008523242927837467,0.009653002537280127,0.0,0.0036352490930235187
239,0.09603014152820857,0.0,0.006626053305597729,7.766986641705838e-05,0.0,0.020546772940044672
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
242,0.0,0.0,0.004700664321861406,0.000633672367123465,0.0,0.0010668673377969742
243,0.0,0.0,0.005010310339596862,5.927457301804286e-06,0.35294117647058826,0.0715914828534974
244,0.0,0.0,0.0,4.971833372691165e-05,0.0,9.94366674538233e-06
245,0.0,0.0,0.0002237404312458988,0.009693353726827983,0.0,0.0019834188316147764
246,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0002873719744854565,0.058823529411764705,0.011822180277250034
250,0.0,0.0,0.008299502496591567,0.00031339141217597087,0.0,0.0017225787817535074
251,0.0,0.0,0.008523242927837467,0.009653002537280127,0.0,0.0036352490930235187
252,0.0,0.0,0.0,0.0005524225116723278,0.0,0.00011048450233446555
253,0.0,0.0,0.0,3.4649302380607254e-05,0.0,6.929860476121451e-06
254,0.0,0.0,0.0,1.0404900231489023e-05,0.0,2.080980046297805e-06
255,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
256,0.0,0.0,0.006070807234749162,0.00042187713484324467,0.0,0.0012985368739184813
257,0.0,0.0,0.0024538576843572916,0.002641571228483953,0.0,0.0010190857825682488
258,0.0,0.0,0.0,4.971833372691165e-05,0.0,9.94366674538233e-06
259,0.0,0.0,0.04224845248226961,0.0264930832991187,0.0,0.013748307156277662
260,0.0,0.0,0.005660544432995827,0.04097922141018379,0.0,0.009327953168635925
261,0.4089673475428799,0.08655089261207796,0.0002237404312458988,0.010028616787259711,0.0,0.10115411947469269
262,0.19213097837085405,0.1984943948737319,0.008299502496591567,0.011842476505272852,0.0,0.08215347044929008
263,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
264,0.03914539956918897,0.0,0.001099865367493736,0.004576427934196123,0.0,0.008964338574175766
265,0.0,0.0,0.0,0.002642902192807392,0.0,0.0005285804385614784
266,0.5272479763125636,0.0,0.03474681073887688,0.07777417298871749,0.0,0.12795379200803159
267,0.1332068750865372,0.37913642735225483,0.0017281087056796034,0.30372054097534756,0.0,0.16355839042396383
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.05719640735472532,0.0807119845715564,0.0017472964128673928,0.00011945860003388982,0.0,0.027955029387836606
271,0.14404521229231285,0.0,0.0,0.00015685598917344272,0.0,0.02884041365629726
272,0.17574932543752123,0.0,0.021428544861317504,0.048286968811089466,0.058823529411764705,0.060857673704338575
273,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
274,0.0,0.0,0.02483797773694299,0.012780040656631641,0.0,0.0075236036787149265
275,0.0,0.0,0.002221665814525882,1.8741516465418906e-05,0.0,0.0004480814661982602
276,0.2636239881562818,0.0,0.01759714580068434,0.04853592433757556,0.0,0.06595141165890835
277,0.0,0.0,0.4944094752577807,0.0257002256820077,0.10294117647058823,0.12461017548207531
278,0.0,0.0,0.04616673172887709,0.27101671535843075,0.0392156862745098,0.07127982667236352
279,0.048344811039768974,0.1804817686576296,0.008677230855001961,0.0016942252747960994,0.0,0.04783960716543933
280,0.0,0.0,0.03849818954446534,0.49997281303213875,0.058823529411764705,0.11945890639767376
281,0.0,0.0,0.0043022608477160705,0.045852843991440816,0.0,0.010031020967831377
282,0.17574932543752123,0.0,0.011668725686525976,0.025949642448993095,0.0,0.04267353871460806
283,0.2636239881562818,0.0,0.02567290786603001,0.03889125118842205,0.0,0.06563762944214677
284,0.0,0.0,0.0,0.0524712136202292,0.0,0.01049424272404584
285,0.0,0.0,0.00032844765985811335,0.0008730752513652554,0.0,0.00024030458224467375
286,0.0,0.0,0.9878512830185698,0.10334152162080217,0.14705882352941177,0.24765032563375672
287,0.0,0.1727148698354411,1.0,0.06171452757521495,0.08823529411764706,0.2645329383056606
288,0.1500614276896137,0.22256730867623342,0.001302824350820685,0.33804177665923685,0.0,0.14239466747518095
289,0.0,0.0,0.00785607299208298,0.1406986114113884,0.0,0.029710936880694278
290,0.0,0.0,0.008350005707424639,0.05900551643726765,0.17647058823529413,0.04876522207599728
291,0.0,0.0,0.008311491685797666,4.164694063311997e-06,0.0,0.0016631312759721954
292,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0016395774618050256,0.0,0.0,0.0003279154923610051
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.4559304346636291,0.0,0.002658756612780602,1.0,0.0,0.29171783825528197
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.3325780961295829,0.3246972815784533,0.0002973102122912524,0.003206440009419061,0.0,0.13215582558594932
299,0.03194116749409056,0.0,0.008299502496591567,0.08263383599520345,0.0,0.024574901197177115
300,0.2636239881562818,0.0,0.01737340536943844,0.03888708649435874,0.0,0.06397689600401579
301,0.0321041407464456,0.0,0.0009497882530835048,0.0006925190451743979,0.0,0.0067492896089407
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.17574932543752123,0.0,0.011582270246292293,0.025962530181507574,0.0,0.04265882517306422
309,0.0,0.0,0.00014916028749726586,0.006444108329604747,0.0,0.0013186537234204025
310,0.1679182381143463,0.11096961680905114,0.008299502496591567,0.0002270415014111766,0.0,0.05748287978428004
311,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
312,0.0,0.0,0.0003534235915964207,0.009648837843216816,0.0,0.0020004522869626474
313,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
314,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
315,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.001850531318356173,8.947918064495067e-05,0.0,0.00038800209980022475
317,0.0,0.0,0.0004474808624917976,0.019297675686433632,0.0,0.003949031309785086
318,0.0,0.0,0.0,1.1965006143777566e-06,0.0,2.3930012287555133e-07
319,0.0,0.0,0.008950633821865336,0.0016018636642213605,0.0,0.0021104994972173394
320,0.0,0.0,0.0002356157277309471,0.014855760268548849,0.0784313725490196,0.01870454970905988
321,0.0,0.0,0.006275741143963279,0.0,0.0,0.0012551482287926558
322,0.15031182619495545,0.20183335874310604,0.19387386447433416,0.14333225907604186,0.47058823529411764,0.231987908756511
323,0.0,0.0,0.027915971425666822,0.00039008078286718363,0.5294117647058824,0.11154356338288327
324,0.0,0.0,0.0018658184919255337,0.0,0.0,0.0003731636983851067
325,0.0,0.0,0.008921906166964835,0.00012674398971600621,0.0,0.001809730031336168
326,0.0,0.028103772473722498,0.008299502496591567,0.00015528990358918318,0.0,0.00731171297478065
327,0.0,0.0,0.005656395919603529,0.0497933813562558,0.0,0.011089955455171866
328,0.0,0.0,0.00012968316035052188,0.00663068821497947,0.0,0.0013520742750659984
329,0.2636239881562818,0.0,0.017503088529788963,0.03888708649435874,0.0,0.06400283263608589
330,0.0,0.030453380254357152,0.006685414608759206,0.003613797754450338,0.0,0.00815051852351334
331,0.05763882747089577,0.0,0.018655016018530098,0.000594794207954476,0.0,0.015377727539476069
332,0.0,0.0,0.0,0.0015237707082678654,0.0,0.00030475414165357306
333,0.0,0.0,0.009991778145004487,3.9867421619475616e-05,0.0,0.0020063291133247925
334,0.0,0.0,0.0,3.4649302380607254e-05,0.0,6.929860476121451e-06
335,0.012438174974087236,0.0,0.002993948772698993,0.005153765433183989,0.0,0.004117177835994044
336,0.034050307769318264,0.18904656877514708,0.00012878631615579055,0.023211683302425425,0.0,0.049287469232609314
