feature,p_value,score,lgbm,rf,gbc,BayesianRidge,xgb,mean
p8_N,1.0226127904847225e-17,81.41231597357424,0.21212121212121213,0.00033531991413193653,0.00017311896700372044,0.12090668188900053,1.6344765e-06,0.066707593473562
p8_S,9.643921387499779e-21,98.55447022069859,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p8_Y,0.007565439974202045,7.21280496615811,0.0,0.00023331282316605128,6.331012565146523e-06,0.02023056900885767,2.4164453e-06,0.004094525857985916
p9_F,3.162014509443153e-15,67.80408848901689,0.0,0.021465838927324045,0.010110087189421166,0.09488197814070988,7.568855e-06,0.025293094622476205
p9_I,5.568701171823117e-15,66.48521955360422,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p10_HLWV,6.277883830118188e-05,16.39222431518564,0.0,0.019386969524589317,0.0021954786704120265,0.12887820092194352,5.5769095e-05,0.030103283642312025
p10_Y,2.6129921463482202e-06,22.787334207105406,0.030303030303030304,0.0023463940599667034,0.0022984158170538237,0.012410515525278295,0.0,0.009471671141065825
p11_L,8.770100075630311e-99,865.3153464403244,0.0,0.4578771071212636,2.8163465524606332e-05,0.08161873020035794,1.37037945e-08,0.10790480289818813
p11_MQR,0.0020442367320766025,9.646178411212734,0.0,0.017069572893608144,0.00025099502221261473,0.10031321553311129,2.2356287e-05,0.023531227947275468
p11_T,1.7490731056810476e-18,85.69385397597473,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p11_V,6.669765494737069e-20,93.72808869248793,0.18181818181818182,0.005042662590016313,0.01745011522910073,0.10690062487853197,8.704473e-06,0.06224405779771576
p12_P,1.7247674737256878e-16,74.65107164484876,0.0,0.0155439567816032,0.004468703035786907,0.0001254609461864445,0.0,0.004027624152715311
p13_GAP,2.0360380570050956e-21,102.47435374712435,0.0,0.05572135193946404,0.00023034769174305126,0.05872524610463298,0.0,0.02293538914716801
p13_I,0.01209649248150215,6.359374133076948,0.0,0.016791909077837924,0.004659924477729039,0.07423169236532592,2.8039883e-06,0.019137265981840394
p13_L,0.0060436046046814275,7.6251737128293655,0.0,0.0007382297015437267,0.0,0.016230368926320623,9.3434875e-07,0.0033939065953224106
p13_M,3.5320512797504716e-12,51.75564325779762,0.09090909090909091,0.002092405863801714,2.5256913439987494e-05,0.04211553685132261,4.2735455e-06,0.027029312816636668
p13_V,0.19978262328070867,1.6498685393733084,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,3.996873381965553e-28,143.29497197879863,0.0,0.062042432517457786,0.00404035423730411,0.07854152804254169,0.0,0.02892486295946072
p14_T,0.2758898742827341,1.190752231485466,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.015615728605815034,5.900226564673943,0.0,0.016028587535606254,0.0,0.05032167063516672,0.0,0.013270051634154595
p14_Y,1.1878049197599967e-18,86.63787940592533,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p15_D,0.41009009439441424,0.6800853623846438,0.0,0.0,0.0,0.0,0.0,0.0
p15_GEPI,2.2148398783616235e-05,18.466534540848482,0.0,0.004253065949107651,0.0008744999331783343,0.08495214837207965,4.055052e-06,0.018016753861304916
p15_K,1.1290067790227102e-43,252.39035335941915,0.06060606060606061,0.025333926475091115,0.000864175783964502,0.034754692255769944,0.00017322596,0.024346416215221777
p15_N,0.4730685816560509,0.5158575943395836,0.0,0.0,0.0,0.0,0.0,0.0
p15_Q,1.1130340954609828e-12,54.35028110724279,0.0,0.0015198393263053233,0.00010237332290115418,0.027364045428333643,0.0,0.0057972516155080245
p15_S,3.237988853709835e-16,73.15863290699356,0.24242424242424243,0.003989732263630566,0.0,0.13300952123816187,6.6057883e-06,0.07588602034285852
p15_T,1.4303998127934753e-16,75.09553411930783,0.0,0.04512692665183748,0.04596056833126944,0.047990019495675114,1.8527511e-06,0.027815873445975893
p15_V,0.0011475542617415196,10.740582107097547,0.12121212121212122,0.0007052612141298312,7.245319725103125e-06,0.039430186303628836,0.00014677955,0.03230031872029485
p17_G,5.035246762698043e-06,21.45235583509573,0.0,0.0008956861955514041,0.001166325160224806,0.004597979005560518,1.7435474e-06,0.001332346781744639
p17_I,1.465486489717105e-54,342.4977906595094,0.12121212121212122,0.03805301840368239,0.0003528055423153982,0.030375062930372634,5.796401e-05,0.038010194419882494
p17_K,4.5799210475635916e-09,36.061543131743576,0.030303030303030304,0.0007492540299796465,0.0004735523443082826,0.013882203163286824,5.425498e-07,0.009081716478080783
p17_L,0.016841146346675873,5.765162394788672,0.0,0.001632984700356973,0.001168111495855264,0.0767170140313056,0.000100386475,0.015923699340406446
p17_QVMEHN,0.00024645221921069596,13.705522285213323,0.0,0.0016194209872447396,0.0012821581315120396,0.11292130565353492,7.995565e-08,0.023164592945587828
p17_R,0.0012998030259751497,10.503509310336959,0.0,0.0032403525447930494,0.0003681203310146422,0.032280582535569945,1.4472545e-08,0.007177813976784515
p17_S,2.530393849610462e-19,90.43079221369626,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p17_T,9.179931423394715e-05,15.641395271572721,0.030303030303030304,0.0008318034133948843,0.0001223445996492557,0.0009056749694165966,2.4138697e-06,0.006433053431028552
p18_S,1.2590419372915217e-116,1172.8445632778503,0.30303030303030304,0.5865854596929854,0.2185717747212533,0.17731116141719824,0.1801432,0.293128381234674
p18_T,1.035595377639629e-25,128.2020336233429,0.09090909090909091,0.17970494696847414,0.0,0.08499996719929694,0.0,0.0711228010153724
p19_G,2.1546184906542558e-29,151.4141639517456,0.0,0.052617160601721044,2.3772501004699833e-05,0.06413718841365088,0.0,0.023355624303275323
p19_KVLHQEDI,0.00014177354150672866,14.786579528373586,0.12121212121212122,0.0039023995779984815,0.002591705889980943,0.06730410685150959,1.4319227e-05,0.03900493055179712
p19_N,0.00019188761811117817,14.193885930090556,0.030303030303030304,0.0025902054058483206,0.0017368616286615064,0.05468962592464351,0.0004607606,0.017956096774379218
p19_S,1.5069132563174087e-11,48.52173363874532,0.30303030303030304,0.005471298275236876,0.0005167057866739131,0.12173590773701022,0.0,0.08615084296584481
p19_T,0.8345124450479664,0.04370839717496842,0.0,0.0,0.0,0.0,0.0,0.0
p20_L,0.23043190746501507,1.4429568523806136,0.0,0.0,0.0,0.0,0.0,0.0
p20_T,4.726212698669973e-22,106.18637493217203,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p20_V,8.672855817637927e-18,81.80995037665589,0.18181818181818182,0.004599185272375948,0.00013865168441343998,0.11426907917650098,3.8221407e-07,0.060165096033108115
p20_Y,0.014767206579774561,6.000343478618646,0.0,0.0,0.0,0.03735851011328358,0.0,0.007471702022656716
p21_V,1.4629091686113634e-29,152.50040983691756,0.0,0.052617160601721044,2.3772501004699833e-05,0.06413718841365088,0.0,0.023355624303275323
p22_R,2.2474823802135508e-119,1226.601529856857,0.0,0.6897521100572588,0.00020978571540207003,0.08068337791063934,0.0,0.15412905473666005
p23_G,9.886209640152884e-23,110.1967288355065,0.0,0.011507178099651216,0.032031006933936575,0.031635587851388515,4.4259785e-05,0.015043606533949722
p23_S,2.2508408885284736e-14,63.248941384067344,0.030303030303030304,0.02882728582822131,0.03504367293814932,0.036532771611892646,4.903899e-05,0.026151159934309758
p25_W,1.9637863367064966e-84,663.1663325996036,0.0,0.4578771071212636,2.8163465524606332e-05,0.08161873020035794,1.37037945e-08,0.10790480289818813
p25_Y,7.842650471492051e-07,25.25580107181342,0.09090909090909091,0.0023504699207880305,6.219919162741702e-05,0.12159286477846039,2.8173195e-06,0.042983488423884365
p26_E,6.947965439840229e-73,524.8400704247426,0.12121212121212122,0.3494120804633074,0.1826967085519172,0.1039827735528772,1.9436897e-05,0.15146462413539744
p26_L,0.005746329024189561,7.718113458801556,0.09090909090909091,0.0522977704605221,1.9751835099292917e-05,0.023084107505325174,0.0,0.033262144142007496
p27_G,2.0360380570050956e-21,102.47435374712435,0.0,0.05572135193946404,0.00023034769174305126,0.05872524610463298,0.0,0.02293538914716801
p27_V,0.005746329024189561,7.718113458801556,0.09090909090909091,0.0522977704605221,1.9751835099292917e-05,0.023084107505325174,0.0,0.033262144142007496
p27_Y,1.617066096873251e-19,91.53529505064164,0.15151515151515152,0.05815008639219719,0.0,0.05556641096246674,0.0,0.053046329773963084
p28_T,0.33160319067011446,0.9451130274657397,0.0,0.0,0.0,0.0,0.0,0.0
p29_Q,4.7262126986663455e-22,106.18637493217398,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p30_H,0.012514174068034812,6.29811439169164,0.0,0.00015307988483397362,1.186734103656794e-05,0.006065831865431708,8.308832e-06,0.0012478175845881928
p30_T,0.1985894940522922,1.6586742183024823,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.4888256256010908,0.48007181067426885,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,3.536129071108194e-27,137.31872054624193,0.0,0.052617160601721044,2.3772501004699833e-05,0.06413718841365088,0.0,0.023355624303275323
p32_L,0.001976062333959286,9.710152047419054,0.06060606060606061,0.021772402916730455,0.024754743660653,0.06641537098239339,2.2838315e-06,0.03471017239946019
p32_M,0.00015565028923331998,14.603491888782075,0.0,0.0017828787814105163,0.0008561796935435718,0.024192827913102764,0.0,0.00536637727761137
p33_G,0.0005169507378850133,12.269373252162946,0.06060606060606061,0.04538726255196959,0.012022458504893443,0.1098001779360976,0.0,0.04556319191980425
p33_V,9.778982006952902e-09,34.44291903862045,0.030303030303030304,0.005665551297787176,2.263425684552664e-05,0.07221545044486123,4.8099378e-06,0.021642295248057573
p34_E,8.898680194421276e-10,39.585691595984265,0.0,0.0007153197879691624,9.249181909491333e-06,0.0035563763823237243,1.5544956e-06,0.0008564999695627445
p34_HAY,0.24415141744023372,1.3608047457745827,0.0,0.0,0.0,0.0,0.0,0.0
p34_N,0.13924657874778262,2.19573543183871,0.0,0.0,0.0,0.0,0.0,0.0
p34_P,8.106307707699086e-21,98.9905164491682,0.0,0.05572135193946404,0.00023034769174305126,0.05872524610463298,0.0,0.02293538914716801
p34_S,0.19125802892791222,1.71418447103257,0.0,0.0,0.0,0.0,0.0,0.0
p35_M,1.0244249774184277e-15,70.44353212467678,0.0,0.003741763505155366,4.6863921245105776e-05,0.021002684469643606,5.2533982e-05,0.004968769175597469
p35_P,6.7182198740577595e-19,88.03183364649324,0.0,0.005540712592691615,9.566523902553111e-05,0.06767533204898141,3.7183305e-05,0.014669778637102124
p35_QLI,0.06146638431555006,3.518779645419579,0.0,0.007155891649955673,0.0001599030808510164,0.001606735755400432,0.00015357063,0.0018152202222646476
p35_R,7.550578100997992e-22,104.99229999746676,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p35_S,0.07246581729176764,3.2448193764817526,0.0,0.0023400127294318134,0.0,0.0015591267465373242,5.457043e-06,0.0007809193037516682
p35_V,1.741436334249341e-19,91.35232613490123,0.0,0.000516139970899933,0.0001847004797344812,0.040290294127676866,0.0,0.008198226915662256
p36_G,0.02942651063703684,4.7796000703558486,0.0,0.012659875946980186,5.015022242902242e-05,0.004892907392244896,4.1435433e-06,0.0035214154209838094
p36_I,0.00014833501407311323,14.697849123921143,0.0,0.0017828787814105163,0.0008561796935435718,0.024192827913102764,0.0,0.00536637727761137
p36_SMVFE,0.3919557367338933,0.7345899136011727,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,0.0009502259131877871,11.10059138361591,0.12121212121212122,0.014540032816583146,7.307554808809546e-05,0.05374940558023167,0.0,0.037914927031404824
p37_I,0.6901974487593102,0.15912140721540413,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,0.002232728564359825,9.480017109082759,0.15151515151515152,0.0008211390422394655,2.601063320447857e-05,0.08871467786695676,1.3204894e-06,0.0482156599093996
p37_L,0.1320253342968806,2.2786078498156694,0.0,0.0,0.0,0.0,0.0,0.0
p37_M,0.0013995865779502026,10.362995947977776,0.0,0.001212680840838865,3.225109937254901e-05,0.006061517313882119,7.593353e-06,0.0014628085214337483
p37_Q,2.865180701817471e-05,17.95188918936444,0.0,0.0009240668556531494,0.0019821764827955284,0.010663134911836685,4.32424e-05,0.0027225241297636803
p37_V,6.054510635012985e-15,66.2906734621283,0.0,0.03590281560197049,0.06282207638531194,0.07897515295210368,4.7845293e-07,0.035540104678463705
p38_Y,2.644583930992156e-46,273.0482627193334,0.12121212121212122,0.12075830532257195,0.009145595951031668,0.16405182323710293,8.626825e-06,0.08303529450949311
p39_H,1.7325672047957768e-06,23.627356643706474,0.0,0.0024327499650204734,0.00014897253155339202,0.024747055264101158,0.0004277777,0.005551311092998429
p39_K,5.919024779002756e-05,16.50881196769616,0.0,0.002068999647386378,6.353401456691024e-07,0.03263509092934654,0.0,0.006940945183375719
p39_M,0.011593345824071935,6.436134601573528,0.0,0.014499849738732999,0.0,0.04622784527587804,0.0,0.012145539002922208
p39_N,8.377883979427689e-07,25.119766680046386,0.0,0.008795740090434188,0.0009709443851362174,0.10115241912945394,2.4094447e-07,0.02218386890989952
p39_R,1.67111563698632e-08,33.30457316047383,0.0,0.0019815587378756864,0.0006831986695224144,0.0551725757748719,6.3760244e-06,0.011568741841340041
p39_S,7.214414527368588e-08,30.219075430453916,0.0,0.002172625777160184,3.185926352366198e-05,0.012701485270229722,6.508053e-08,0.0029812070782882405
p39_Y,6.750121687061248e-44,254.11838467298767,0.24242424242424243,0.05458287556650975,0.00018440941459301654,0.13026125388013174,2.7933238e-05,0.08549614290469858
p40_CFS,0.5152274724712218,0.4242538691492355,0.0,0.0,0.0,0.0,0.0,0.0
p40_G,0.016890274247697946,5.759961965640194,0.0,0.0032682734489013093,0.0,0.03182611553015171,0.0,0.007018877795810603
p40_I,7.932700228914502e-05,15.929557465889243,0.0,0.0007338134624476587,7.683294711903352e-05,0.02122205905853341,2.5714478e-06,0.004407055383178871
p40_L,1.4682027042326816e-17,80.54068044148693,0.12121212121212122,0.014225267636594317,0.0012978650935074531,0.08631216511499734,1.5749232e-05,0.044612633657896354
p40_M,0.00027665595378664466,13.480451732795387,0.06060606060606061,5.3081498023843006e-05,1.5805905017134925e-05,0.038310699679076535,3.0120018e-05,0.019803153541232018
p40_V,0.0004623000118110456,12.485050508788596,0.18181818181818182,0.005034076998520445,0.000853578195081572,0.10804293948664923,2.736721e-06,0.05915030264387543
p41_M,0.005795499235721889,7.702405509723757,0.09090909090909091,0.0522977704605221,1.9751835099292917e-05,0.023084107505325174,0.0,0.033262144142007496
p41_Q,1.4784764562276355e-111,1078.3927205807745,0.0,0.4578771071212636,2.8163465524606332e-05,0.08161873020035794,1.37037945e-08,0.10790480289818813
p41_T,5.278624082460013e-19,88.62308411341691,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p41_V,0.01814351981318544,5.632350979355076,0.0,0.0005858672939913164,0.00043024425327278706,0.032303510244274705,2.1105598e-05,0.006668145477832789
p42_C,0.015651319505803177,5.896151139110159,0.0,0.001406938897156436,0.0004533990772088758,0.04329716255068961,3.0092751e-05,0.009037518655277148
p42_G,0.0003913988542325335,12.80705081847513,0.12121212121212122,0.0013337061611620985,9.346334892941064e-05,0.06182659415083646,1.042821e-05,0.03689526261658221
p42_S,1.0293809417573358e-09,39.27087466804738,0.09090909090909091,0.00904701269813677,0.00014905096723552382,0.01843173105898528,3.703159e-06,0.023708117758511525
p42_T,8.704546765826327e-15,65.44735721525376,0.45454545454545453,0.0035727770082260475,0.0243109532856511,0.007104066432245078,0.0,0.09790665025431536
p43_C,0.011605040075352237,6.434311803680166,0.0,0.0009422564348654973,0.001050008251935702,0.05663170932753847,0.0,0.011724794802867934
p43_F,0.0007786183284225733,11.481805915229918,0.0,0.001553120356423703,2.4929981530659587e-05,0.030649398297875788,4.811458e-07,0.006445585956321163
p43_I,2.6969241397995207e-06,22.722819061835672,0.0,0.0005254772280790988,0.0014283568403701855,0.16232702708277158,6.537752e-07,0.03285630298528475
p43_L,0.05356580454408867,3.7501553148918796,0.0,0.000862034032085385,8.810714504508206e-06,0.01110969390457652,6.7595386e-07,0.0023962429210045715
p43_V,2.3073908644818378e-05,18.38461275424542,0.030303030303030304,0.0022046796106975825,0.0002341300891792614,0.02101733811166902,1.999776e-05,0.010755835174978995
p44_W,4.726212698669973e-22,106.18637493217203,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p44_Y,6.533610882211227e-29,148.31469765810024,0.0,0.052617160601721044,2.3772501004699833e-05,0.06413718841365088,0.0,0.023355624303275323
p45_M,0.017721509414777,5.674272914583278,0.0,0.00019173261087134582,0.0006637519688560254,0.044130331423511034,0.0,0.008997163200647681
p46_G,3.3430362910187245e-101,903.10159702752,0.0,0.4578771071212636,2.8163465524606332e-05,0.08161873020035794,1.37037945e-08,0.10790480289818813
p46_I,5.588412215816175e-13,55.906944825308095,0.0,0.0008494516560017171,1.6822287389125084e-05,0.006596196553970988,4.96406e-06,0.0014934869114376274
p46_L,0.3137983931736639,1.0173961683505266,0.0,0.0,0.0,0.0,0.0,0.0
p46_VMCA,0.0014408897594914872,10.307793258594105,0.0,0.0025763014164442745,0.0004556173805929605,0.06995802453971597,1.0839175e-05,0.014600156502360101
p47_I,0.9928322144437148,8.0814648696961e-05,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.044733621075215474,4.056243592775589,0.09090909090909091,0.0055520074636611055,0.0006285670866939555,0.027018692176168452,5.1154795e-05,0.02483190248613762
p47_M,0.2536299319112694,1.307274552495615,0.0,0.0,0.0,0.0,0.0,0.0
p48_L,1.6167395354732508e-22,108.93221297968695,0.0,0.07022032685420361,9.633525182487259e-06,0.0035685324316868665,0.0,0.014759698562214593
p48_V,1.807480836568865e-21,102.77586043118482,0.0,0.05572135193946404,0.00023034769174305126,0.05872524610463298,0.0,0.02293538914716801
p49_I,3.950978858257891e-27,137.01654764451902,0.06060606060606061,0.020313855161134844,0.010922693530099292,0.004799861546988181,3.8412483e-05,0.01933617666550929
p49_V,3.2530026813562466e-19,89.81236475259368,0.12121212121212122,0.013463321746818238,3.294088160710889e-05,0.15423937461147724,0.0,0.05778955169040476
p50_C,0.0001367002997733886,14.85808172303642,0.030303030303030304,0.0010574910993703369,7.524705155487681e-06,0.017066955418327312,1.5444124e-06,0.009687309187653616
p50_F,2.3431317480743572e-26,132.19280260096895,0.2727272727272727,0.018674088403171033,0.0120223879640084,0.2674200196859998,2.3807868e-05,0.11417351532974522
p50_I,3.8672334671597135e-05,17.354058311472027,0.21212121212121213,0.001268559598839173,0.00014303452877252745,0.0940529820058109,1.8852761e-05,0.06152092820313874
p50_L,0.02509852361934882,5.058225943443241,0.30303030303030304,0.021573844339932934,0.0020256603320334913,0.05426157991577894,6.2187646e-05,0.07619071505283133
p50_M,0.0004692057160996144,12.456409914985151,0.030303030303030304,0.0012833836823619512,1.2493694784767637e-05,0.06698752600445501,1.744566e-05,0.019720775868922
p50_V,0.012145791572089058,6.352030936452762,0.21212121212121213,0.008452989648968205,0.0009038764356913661,0.049434407679741936,3.6418758e-05,0.0541897809287427
p51_F,0.239944260185084,1.3853874406931126,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,0.0033255280400587032,8.733070975820114,0.0,0.007480874539597972,0.00021657327719679285,0.026107957235988574,3.846742e-06,0.006761850358946107
p51_L,1.1755705860834602e-05,19.738271883543632,0.030303030303030304,0.008879732716674374,2.718946133383218e-05,0.009498955470379203,2.3401062e-05,0.009746461802725141
p51_T,1.0278851090360674e-05,20.008790558740223,0.0,0.0019870468788201275,0.00012435925652118517,0.0354986183847917,0.0,0.007522004904026602
p51_V,1.3202116043047777e-22,109.45270889899817,0.48484848484848486,0.002024936617236174,0.001717463411763258,0.08686777763994119,6.338675e-06,0.11509300023850925
p52_S,4.726212698669973e-22,106.18637493217203,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p53_F,8.802897904978744e-12,49.71667322759661,0.24242424242424243,0.010703389799329386,0.0007248624169692334,0.03947831141693712,1.6754386e-05,0.05866951208865503
p53_L,0.002834096953079882,9.032140000704077,0.0,0.0003917885718885436,0.0005762579988639628,0.034125071709805686,1.0725615e-06,0.007018838168417868
p53_T,9.974356838766206e-51,309.36263568278997,0.21212121212121213,0.00871556258664065,0.0032219336194716135,0.03482310356747164,1.2381819e-06,0.051776610015335324
p53_V,7.151834143017967e-11,45.0824240692721,0.0,0.000712815190238752,1.5147978687519097e-05,0.0633443709851036,0.0,0.012814466830805976
p54_P,5.476321269447578e-10,40.63724682318511,0.0,0.011511376851636241,0.0011281091723379948,0.07417236348935168,0.0,0.01736236990266518
p54_SAVI,0.015787077538937863,5.880693429004233,0.0,0.00033880172882911746,9.910975658970664e-07,0.05116465706990796,1.2059783e-06,0.010301131174913556
p55_I,1.0243659914712154e-15,70.44366741207008,0.0,0.002193882642991645,8.48670701357369e-06,0.10038981212490614,1.2787165e-05,0.02052099372805434
p55_L,1.7413924636640184e-88,716.6285729813306,0.030303030303030304,0.44363422638951644,0.01986010743428912,0.010337903517553494,7.959695e-07,0.10082721272278321
p55_T,1.6231492090561555e-21,103.04840541798406,0.12121212121212122,0.08513872812264514,0.00650916941015466,0.09231119421790128,0.0,0.06103424259256446
p55_V,0.02818133240944308,4.855127614257963,0.0,0.0004867986566142126,0.0002654194109070984,0.017396378501110893,1.7355129e-05,0.003633190339501511
p57_F,1.5856234369502048e-12,53.55322108546348,0.030303030303030304,0.00422139960331017,0.00017878454972494002,0.008891778809319555,1.0971667e-05,0.008721192986396486
p57_G,1.4186573980201448e-25,127.36103399990277,0.030303030303030304,0.0033818398153219716,0.0023509852658991134,0.09147437468644844,0.0029965297,0.026101351951206643
p57_I,0.6378009418164532,0.22199698125982195,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.05225471459326022,3.7920514211852656,0.0,0.001429105762841454,0.00313814054765765,0.029592312405518507,0.0,0.006831911743203523
