feature,p_value,score,lgbm,gbc,BayesianRidge,rf,xgb,mean
p19_S,2.0481622446334002e-17,78.02296809214192,0.0784313725490196,3.983521627892983e-05,0.033290835367716896,0.0006437759439152311,3.7207738e-07,0.022481238230862226
p19_TKVLIHD,5.5899684562501684e-05,16.538938734690518,0.0,0.0002212269163954418,0.015774805262727253,0.005274903767912043,3.7750553e-05,0.004261737300010863
p20_L,0.04723025377592781,3.9579713009903177,0.058823529411764705,2.7286361269147684e-05,0.016456168481149034,0.0041287349945834054,0.0,0.01588714384975326
p20_T,2.6309786419358698e-27,133.26609912790505,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p20_V,1.0288915001240968e-21,101.34781814203727,0.11764705882352941,0.006000225841830063,0.07554000637045301,0.0018132438985203904,4.326752e-05,0.040208760490621914
p20_Y,0.028949109577669514,4.800119322228473,0.0,0.0,0.025674473104666126,8.065542286369619e-05,0.0,0.0051510257055059645
p21_V,3.168558805333555e-40,214.22462417871316,0.0,0.0,0.0634915947999396,0.039748829949586645,0.0,0.02064808494990525
p22_R,1.7179438193295874e-156,1666.648423526848,0.0,0.07576816520864688,0.14110917889015825,0.45716131052142633,0.0,0.1348077309240463
p23_G,2.0660115962086703e-24,116.51668961828835,0.058823529411764705,0.00016377792744074298,0.02758740956637016,0.013447447338630732,1.7492301e-06,0.020004782694868616
p23_S,1.4974261838747626e-17,78.74509167416247,0.0,0.010329344070494887,0.18300756218409747,0.018984392640876688,5.065481e-07,0.04246436108870908
p25_W,3.8840142863249606e-92,666.9513785302049,0.0,0.0004960656857785004,0.08000859459646724,0.09735434528174573,2.8788703e-05,0.035577558853453393
p25_Y,9.33999681459534e-10,39.03752967444069,0.0392156862745098,0.00029631430016910306,0.08126532543747464,0.04500177437043318,6.8008776e-05,0.03316942183171683
p26_E,2.7227560380882314e-78,522.7797201865235,0.058823529411764705,0.011735432440566873,0.10669346529468743,0.18906221692115213,7.905091e-06,0.07326450983174818
p26_L,0.012768261761276864,6.248807637274898,0.0,5.1460636443843115e-05,0.007449693884109905,0.027744074664386387,0.0,0.007049045836988027
p27_G,1.574524688262671e-32,164.74504817103747,0.0,0.00013098970243052133,0.11646890919013692,0.038654311697353,6.0748942e-05,0.03106299190636515
p27_V,0.012768261761276864,6.248807637274898,0.0,5.1460636443843115e-05,0.007449693884109905,0.027744074664386387,0.0,0.007049045836988027
p27_Y,2.3388552711695246e-26,127.72220540250441,0.0,0.00023568646172049062,0.05479163153930647,0.04337365851385792,2.6077391e-06,0.01968071685080377
p28_TE,0.8116464898092792,0.05685209580701848,0.0,0.0,0.0,0.0,0.0,0.0
p29_Q,2.6309786419364865e-27,133.26609912790443,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p30_H,0.001543956146117927,10.144231528417288,0.0196078431372549,0.0,0.014761201959661205,0.000729215583097258,2.6984437e-06,0.007020191824747212
p30_TFW,0.6214642085222069,0.24413856336310336,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.9612700020676008,0.002360588184747276,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,6.44394790469239e-42,225.6169606904714,0.0,0.0,0.0634915947999396,0.039748829949586645,0.0,0.02064808494990525
p32_L,0.00048561238626483155,12.342688214929643,0.1568627450980392,0.0002834953531589133,0.013488154277277788,0.026025223005144225,0.03419337,0.04617059764497728
p32_M,5.2929925051196465e-05,16.646151921640264,0.0,0.0001238325198791905,0.05885042888624017,0.0018481524516592133,0.0,0.012164482771555716
p33_G,0.00019592060700677133,14.092133808605796,0.0784313725490196,6.04144249524811e-05,0.07163061557868179,0.040802490520565275,0.0,0.03818497861464383
p33_V,5.57758253843852e-11,45.042507777641816,0.0,0.0003417631367699767,0.08835113063551278,0.008096145840224509,0.0,0.019357807922501455
p34_E,1.5284456472408154e-15,68.18471496353705,0.0,0.0001790907234463787,0.04021201648175566,0.027936000602836072,1.9736866e-05,0.013669368934868947
p34_HYA,0.23740713696289234,1.3994970138786063,0.0,0.0,0.0,0.0,0.0,0.0
p34_N,0.05101091979053532,3.8275074333662893,0.0196078431372549,1.189459167880143e-05,0.01674029186552182,0.0004953069977226472,3.0811043e-05,0.00737722952702792
p34_P,1.0909418054329806e-32,165.7315377682947,0.0,0.00013098970243052133,0.11646890919013692,0.038654311697353,6.0748942e-05,0.03106299190636515
p34_S,0.04789333048623053,3.9343069314218253,0.0,0.00016155736473890347,0.05910145438327519,0.0003242746006127282,0.00045970225,0.012009397719508942
p35_M,1.595695983067292e-14,62.91562267895794,0.0,0.00016053401294738637,0.011576544438131048,0.0007233378750898648,1.2770967e-05,0.002494637458685602
p35_P,2.1686844941600907e-27,133.75896444667188,0.0,2.0576248486600427e-05,0.048332265562790515,0.03333023986127757,7.02928e-09,0.0163366177403669
p35_QLIA,0.1679882273901962,1.906697285292752,0.0,0.0,0.0,0.0,0.0,0.0
p35_R,6.334694464926481e-27,131.03016840571405,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p35_S,0.10980178762600692,2.5667965262828125,0.0,0.0,0.0,0.0,0.0,0.0
p35_V,3.0669360510901555e-27,132.8753293427417,0.0,4.6412865702037293e-05,0.10881604700073533,0.010091297167359162,3.8056146e-06,0.023791512529678663
p36_G,0.05337280704337714,3.7511073722123665,0.0,0.07781052721081477,0.028209394912418348,0.010570224476388671,2.2578224e-06,0.023318480884407584
p36_I,8.754965561322239e-05,15.659980428229147,0.0,0.0001238325198791905,0.05885042888624017,0.0018481524516592133,0.0,0.012164482771555716
p36_SVMET,0.8573529737051738,0.03234374596491176,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,4.060875220123477e-05,17.167369994186185,0.0784313725490196,7.17889667153083e-05,0.06044953053412263,0.0028392477630687072,3.4347938e-08,0.02835839483217282
p37_I,0.44630674764918743,0.5809924030321104,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,6.224794150598106e-05,16.327846157580222,0.0392156862745098,0.00014059830753671246,0.0974984069583035,0.0002063197338257886,7.0529422e-06,0.02741361284328263
p37_LTF,0.42057618618063664,0.6498463073361614,0.0,0.0,0.0,0.0,0.0,0.0
p37_M,0.00020093673273255183,14.04315160689106,0.0196078431372549,8.017171834413961e-05,0.039314568651097795,0.00048182401510753377,7.2958926e-08,0.011896896096146076
p37_Q,3.09302291314827e-08,31.70655739585826,0.0196078431372549,5.070796189357047e-06,0.02130065346540357,0.00022797312920602196,2.4278206e-06,0.008228793669734434
p37_V,5.9926965661125326e-18,80.86252504620089,0.0,0.05447324307642408,0.08474397700007921,0.012324200187152861,0.0,0.030308284052731227
p38_Y,5.053788311360147e-54,312.9465243796128,0.21568627450980393,0.030529737978582893,0.14699842586620582,0.06913600488981539,1.4372471e-06,0.09247037609829734
p39_H,6.373266647266607e-08,30.21063499677022,0.0,0.00435838067226972,0.12213773995936816,0.006732484850583173,0.0003869034,0.026723101778785962
p39_K,6.852589998708107e-06,20.699224632584098,0.0196078431372549,0.00010273313086732066,0.017381002045470488,0.0006304900971646362,6.356834e-07,0.007544540818835582
p39_M,0.01861720348348889,5.575905163200112,0.0,3.9655177643962405e-05,0.028250853228224532,0.0012448872547173792,0.0,0.005907079132117175
p39_N,1.89526697011634e-09,37.5437665181743,0.0,0.00604028660453023,0.11211213873695344,0.0004313372173840851,0.0,0.023716752511773555
p39_R,4.8045251160564033e-14,60.45964192410925,0.0,0.0002956810457152464,0.02815307384213056,0.0021432848241714577,0.0,0.006118407942403453
p39_S,1.187544328955764e-13,58.45295382560666,0.0392156862745098,5.8848873232493865e-05,0.0021826442976305483,0.00015139074886129567,0.00012220962,0.008346155962443725
p39_T,0.00010658622193151043,15.275780875152671,0.0,0.0007808615737795864,0.11118722928508948,0.006410449025462495,3.6172983e-06,0.023676431436518673
p39_Y,1.278101171661669e-49,279.96873029407453,0.2549019607843137,0.05929898240503413,0.1431827070730928,0.03428749230615559,9.4244915e-06,0.09833611341202105
p40_G,0.026590207655550514,4.948387396848373,0.0,0.0,0.00014292564998791865,5.683518968843948e-06,3.4379138e-07,2.9790592068291273e-05
p40_I,8.909750913707983e-06,20.174831875805012,0.0196078431372549,0.0002720416515430551,0.08484178988376793,0.001216150043087895,4.0957933e-05,0.021195756529806577
p40_L,9.411338624776487e-31,153.8527646471285,0.2549019607843137,4.4262307569117484e-05,0.13096914472681023,0.01713598583866498,7.773546e-05,0.08062581782307862
p40_M,4.843190913030293e-07,26.04990463990072,0.058823529411764705,6.898929968867161e-05,0.060067055628196704,0.00010467735276299179,2.3116986e-06,0.023813312678204322
p40_V,2.360708667248701e-05,18.238313557137147,0.13725490196078433,0.00018611899504237603,0.06254750313478787,0.001934576772760634,1.4516195e-05,0.04038752341163983
p41_M,0.012372112213489326,6.30542441977699,0.0,5.1460636443843115e-05,0.007449693884109905,0.027744074664386387,0.0,0.007049045836988027
p41_Q,2.5956227179300286e-150,1540.997105631572,0.0784313725490196,0.12965935558813715,0.14597614129285402,0.9016234974149766,0.31024802,0.3131876768312167
p41_T,1.0025592253511996e-24,118.3098899016825,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p41_V,0.006792715533812394,7.392438780482725,0.0,6.084496409468714e-05,0.0001628021138156151,0.0005130136952257483,0.0,0.0001473321546272101
p42_C,0.004913228728544633,7.98677272657304,0.0,5.157459036094072e-05,0.0004062940086308672,0.00010324391207426727,2.101055e-05,0.00011642461220758181
p42_G,1.4459836159848966e-05,19.21049348901008,0.0196078431372549,0.0005451745114758083,0.0043696067291410885,0.0003740064751559261,0.00029188028,0.005037702226282035
p42_S,2.169185464999384e-11,47.07457772880121,0.0392156862745098,0.00041650896322584187,0.012328079257741176,0.0038743907414989795,0.00018957765,0.011204848577660468
p42_T,1.3313652766045743e-17,79.01637262493328,0.0392156862745098,0.00032466477513247276,0.008918586977265539,0.0009456880993860004,0.0,0.009880925225258764
p43_C,0.008567059789732316,6.969567042612581,0.0,5.326560115044215e-05,0.0499692080770711,5.697331322279568e-06,0.0,0.010005634201908763
p43_F,0.00024084214246872842,13.692580526496693,0.0196078431372549,0.0005753926727650424,0.04327973576575945,0.0012270585861466237,0.0,0.012938006032385202
p43_I,7.014637148387637e-07,25.295837083529868,0.0,0.0012291894861030852,0.07469117516295645,0.0028762638136196343,5.663142e-06,0.0157604583209397
p43_L,0.005235974353521217,7.869678908920565,0.0,0.002303546774706441,0.09987281738517949,0.0009562418960538038,1.8114551e-05,0.020630144121486817
p43_V,1.460733759302928e-07,28.50255771331845,0.0,0.00010495607416822103,0.03337085278261024,0.0013041428919351485,1.5216035e-05,0.006959033556667935
p44_W,2.6309786419358698e-27,133.26609912790505,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p44_Y,1.6478137602201208e-42,229.6506009718177,0.0,0.0,0.0634915947999396,0.039748829949586645,0.0,0.02064808494990525
p45_M,0.007922428884767628,7.111819565620837,0.0,5.326560115044215e-05,0.0499692080770711,5.697331322279568e-06,0.0,0.010005634201908763
p46_G,1.08459885988238e-130,1189.0024659556084,0.0784313725490196,0.12965935558813715,0.14597614129285402,0.9016234974149766,0.31024802,0.3131876768312167
p46_I,8.933699392687253e-19,85.29147603614246,0.0196078431372549,3.866483668562767e-05,0.06267988673961412,0.001359914084482477,0.0,0.01673726175960743
p46_L,0.11478496756795363,2.4963455894243096,0.0,0.0,0.0,0.0,0.0,0.0
p46_VAMCT,0.007170639937610048,7.293552398094432,0.0,0.00031212514276228725,0.0003039646264581187,0.001124236303213678,9.331901e-06,0.00034993159474888897
p47_I,0.2876077835777701,1.1333589536494209,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,5.149313144246302e-05,16.70022275325308,0.0196078431372549,0.0010460665125705028,0.005631946093897845,0.007502635575219384,3.2892494e-05,0.00676427676265773
p47_M,0.06587878015014807,3.398693266306542,0.058823529411764705,0.0008188879141326,0.06949585711846236,0.0013341304248980616,5.3114945e-07,0.026094587203742203
p47_TAVS,0.014361356558514466,6.038095723387535,0.0,0.0020641202847534344,0.09874679431935486,0.006694005594958633,5.4439024e-06,0.021502072820295336
p48_L,3.4504424263994618e-34,175.09451692609957,0.0,2.9396378263017684e-05,0.0068186866634174755,0.01635415953797914,0.0005237074,0.004745190000324361
p48_V,3.770095548284383e-33,168.59713767190186,0.0,0.00013098970243052133,0.11646890919013692,0.038654311697353,6.0748942e-05,0.03106299190636515
p49_I,6.060339073141117e-41,219.03892297199764,0.0392156862745098,8.114085110594307e-05,0.0044771943602667855,0.02112720456212519,9.204104e-06,0.012982086030334012
p49_V,5.298484812094775e-25,119.89617807591557,0.0196078431372549,4.92657052026159e-05,0.14148844003397176,0.008256303257169372,7.546645e-05,0.03389546371685034
p50_C,1.732308234256285e-05,18.85169632445365,0.0,0.0002489410979614234,0.01813961816457024,0.003972800696036101,1.5588276e-06,0.004472583757243212
p50_F,7.779299280585757e-35,179.17627119738384,0.09803921568627451,0.001117341804895252,0.08227574330653147,0.011552308004063486,8.140544e-06,0.03859854986919216
p50_I,5.346427758166379e-07,25.848484246471177,0.1568627450980392,0.0006546969568969117,0.004754284754763872,0.0021004384796172114,2.1811436e-05,0.032878795345154296
p50_L,0.019184353326102615,5.522740636641432,0.13725490196078433,0.0005570033930065862,0.07401553981614205,0.00461847934486133,6.402525e-05,0.043301989952441125
p50_M,0.00013368160774334862,14.834451270934794,0.0196078431372549,0.00038396008107748113,0.06381568770575671,2.4049422018245856e-05,4.547997e-05,0.0167754040632495
p50_V,0.02098958697310212,5.3637740133572525,0.0392156862745098,0.00046419020452839575,0.037785413126084494,0.0013867415491229135,2.4836236e-06,0.01577090295556417
p51_F,0.16909767479450527,1.8967661015052926,0.0,0.0,0.0,0.0,0.0,0.0
p51_G,0.5112526456580173,0.4321616548146445,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,2.501610773616325e-06,22.722060512775588,0.0196078431372549,0.0010962812516501625,0.043507510678611756,0.002276812859920235,8.562147e-05,0.013314813879150483
p51_L,6.170814430882852e-11,44.82560438000085,0.0,0.001224230360147352,0.027950368823369612,0.002101920876960625,0.0004162442,0.006338552853206135
p51_T,5.930345066790698e-07,25.63742894052418,0.0196078431372549,5.779627041932807e-07,0.03562975142274832,0.007669330193872732,2.0267976e-06,0.01258190590283087
p51_V,2.4454746949254362e-31,157.42000919693936,0.19607843137254902,0.0005173945439151369,0.1169507829625339,0.0069277792592592575,1.696715e-05,0.06409827105752136
p52_S,2.448775847313165e-27,133.44910100714796,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p53_F,1.6769681980941022e-19,89.21575310985469,0.11764705882352941,0.0019213051687021999,0.01882297925766053,0.010372033543776218,4.7093022e-07,0.02975276954477717
p53_L,0.0005815195193425521,11.99771140796013,0.0196078431372549,8.66416477512032e-05,0.049241872390194355,0.0003809659796581702,2.8513664e-06,0.01386403490424957
p53_T,3.0703294749340487e-75,493.5535799418402,0.0196078431372549,0.010214389790643116,0.09739637111488443,0.10680781460752686,1.4481498e-05,0.04680818002958208
p53_V,4.1140393420801164e-14,60.804570480992716,0.0196078431372549,0.000492086377483255,0.05745854609159958,0.0005329236032369731,4.156192e-08,0.015618288154298615
p54_F,1.902923274829215e-24,116.72032950493302,0.0,2.8326225602107118e-05,0.06592161690647662,0.024427153161721938,9.977289e-06,0.018077414716511166
p54_P,4.158491691599865e-12,50.65207472066211,0.0,3.6062377257200287e-06,0.07288730851976621,0.010707194659751484,0.0,0.016719621883448683
p54_S,0.4249743477255449,0.6376303464985239,0.0,0.0,0.0,0.0,0.0,0.0
p55_I,6.160090926636916e-22,102.58496555964015,0.0196078431372549,5.897869582964662e-05,0.13430470424782803,0.06572853597537659,4.851628e-07,0.043940109443815115
p55_L,1.8507321369036738e-121,1045.4364811045534,0.0,0.00025185117223007497,0.006126429574862573,0.12727682652607913,0.0002110889,0.02677323923535387
p55_T,5.90813734173689e-26,125.386866108152,0.0,0.044782821724952605,0.08231052252650872,0.04329337806355847,0.0,0.03407734446300396
p55_V,0.0005948115115928915,11.954513168056915,0.21568627450980393,1.0345242011332991e-05,0.0333329314134161,0.0006763821076293719,9.1211434e-05,0.04995942894132319
