Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wt_vert_mnm,H2_PKB_,gbr,0.9802874822601565,4.761604130976854,0.010131536249965451,51.32582628529614,7.091317717643856
wt_vert_mnm,H3_P1_,xgb,0.9814484750474634,4.419931260026056,0.009327874570269973,48.24189465407164,6.849724105003392
wt_vert_mnm,H3_P1_,gbr,0.9741207105796551,5.0345438831887055,0.010714751655701155,67.16504800859254,7.974163032973813
wt_vert_mnm,H3_P2_,xgb,0.9790662566249783,4.6959189304958,0.009957586265919673,54.449341678446046,7.204004824118728
wt_vert_mnm,H3_P2_,gbr,0.9765584155601541,5.105052116188889,0.01102960915029202,61.64790447008669,7.794963654062954
wt_vert_mnm,H3_V_,gbr,0.9780867770351269,5.0830963931272715,0.010895125219667678,57.94484530856548,7.558952987117586
wt_vert_mnm,H3_V_,xgb,0.9774009381045345,4.859897666844074,0.010332103022887859,58.544125922121964,7.523571141624497
wt_vert_mnm,H3_NCI_,gbr,0.9734509801184732,5.318913856446345,0.011369662446364535,69.31850604075622,8.245122734810405
wt_vert_mnm,H3_NCI_,xgb,0.9722514776027374,5.057496513386795,0.010887303722289226,73.78876256462459,8.132617454017508
wt_vert_mnm,H3_MASS_,gbr,0.9738686411548005,5.373962977548776,0.011573375389365637,68.05462500522113,8.161133775216303
wt_vert_mnm,H3_MASS_,xgb,0.9697622152889229,5.2565294371915545,0.011336014424653037,78.66572997907602,8.631611506660875
wt_vert_mnm,H3_SASA_,xgb,0.9784345410031909,4.808459731881507,0.010229386497424584,56.11788504591048,7.354739058873781
wt_vert_mnm,H3_SASA_,gbr,0.968822804205562,5.4727245514464755,0.011785165176758984,80.08250722449898,8.819066502728877
wt_vert_mnm,H3_SCT_,xgb,0.9795928033275653,4.744907434076672,0.010052661648390483,53.34617168805355,7.203593403315745
wt_vert_mnm,H3_SCT_,gbr,0.9751292371211869,5.2605477764663835,0.011134012394575638,65.47345433696992,7.946301787516163
wt_vert_mnm,H3_PKA_,gbr,0.9750381702974937,4.960235646091071,0.01052097256781159,64.04692384648898,7.873353151349953
wt_vert_mnm,H3_PKA_,xgb,0.9750049244454789,4.922752352372086,0.010336060609971354,64.14409750690477,7.731475783051984
wt_vert_mnm,H3_PKB_,xgb,0.9796633027867315,4.611927965949563,0.009847129493352173,53.6594013922642,7.183159848819007
wt_vert_mnm,H3_PKB_,gbr,0.9780178857414535,4.948177877969771,0.010623274113343401,57.365634705589834,7.546331271490217
wt_vert_mnm,P1_P2_,xgb,0.9820081465703472,4.460189018885853,0.00941413637213213,46.57519221466497,6.711042150019514
wt_vert_mnm,P1_P2_,gbr,0.9808960166671434,4.857471455204772,0.010285623770532042,49.82025660935123,7.007670571167426
wt_vert_mnm,P1_V_,xgb,0.9818478856380916,4.504627317406819,0.009505868728878156,47.48299544185757,6.7543342690475985
wt_vert_mnm,P1_V_,gbr,0.9797663383856939,4.848703770985882,0.010388861154720201,53.00695156596006,7.255843792774584
wt_vert_mnm,P1_NCI_,xgb,0.9819643551627276,4.471395093668334,0.00942349746654995,47.41382833227722,6.785805580658464
wt_vert_mnm,P1_NCI_,gbr,0.975967188748488,5.061208595580807,0.010789216488832392,62.431402806734624,7.826112624232421
wt_vert_mnm,P1_MASS_,xgb,0.9814893387747062,4.5947611601631095,0.009704165131121318,48.9221780583758,6.937131564335592
wt_vert_mnm,P1_MASS_,gbr,0.9796735130650553,4.766370955325799,0.0101740602005325,52.72372821286156,7.175647787439
wt_vert_mnm,P1_SASA_,xgb,0.9821776075229277,4.406773306668276,0.00930222429918334,46.31216320894122,6.707951650331005
wt_vert_mnm,P1_SASA_,gbr,0.9797494588008826,4.676003411763079,0.009912167117904488,52.23941144451196,7.1551721239379305
wt_vert_mnm,P1_SCT_,xgb,0.9828926927754275,4.370116743534882,0.009198487212610186,44.8641706453881,6.6315862203582565
wt_vert_mnm,P1_SCT_,gbr,0.9795497768746195,4.793820418652513,0.010214590457981,53.659003424703236,7.299110027877861
wt_vert_mnm,P1_PKA_,xgb,0.9812018868146511,4.522565535628241,0.009504567127856451,48.8066190978619,6.902502982040026
wt_vert_mnm,P1_PKA_,gbr,0.9777015992679907,4.988862416392275,0.010595994489389408,57.66836583223509,7.52448308895122
wt_vert_mnm,P1_PKB_,xgb,0.9839222232085139,4.351222618578609,0.009202964030505958,42.29427158535957,6.434520094471241
wt_vert_mnm,P1_PKB_,gbr,0.9761621208432167,4.984267030303799,0.010597031051485496,61.932269502450346,7.749151889476974
wt_vert_mnm,P2_V_,xgb,0.9771475508902828,5.142898800174221,0.010804169264527642,59.136018828166414,7.543090596562601
wt_vert_mnm,P2_V_,gbr,0.9738853165110116,5.544988136185166,0.011737529588675908,67.72214222734073,8.173481356497906
wt_vert_mnm,P2_NCI_,xgb,0.9800775646249692,4.856954277782089,0.01017161670017372,52.01631772669117,7.1155795010919105
wt_vert_mnm,P2_NCI_,gbr,0.9724078182978845,5.503977723825303,0.01178425359926345,70.86412142089215,8.346264920570492
wt_vert_mnm,P2_MASS_,xgb,0.981043127739188,4.770743468488068,0.01006740670069509,49.84503231845395,6.974247111685836
wt_vert_mnm,P2_MASS_,gbr,0.9730670964407908,5.396421122288969,0.011578765824818359,69.16036740052262,8.186517933629835
wt_vert_mnm,P2_SASA_,xgb,0.9760671385021726,5.222752313789721,0.01098541360170267,61.930025649404925,7.718939289784164
wt_vert_mnm,P2_SASA_,gbr,0.9747264680925243,5.410231068068715,0.011561249892510601,65.69284458100955,8.027808615670407
wt_vert_mnm,P2_SCT_,xgb,0.9809338235292205,4.503364400352899,0.009505456817277854,49.33616101044761,6.879395787533284
wt_vert_mnm,P2_SCT_,gbr,0.9807109153421412,4.71272100513505,0.010029421395815615,49.862609298485346,7.036080944017298
wt_vert_mnm,P2_PKA_,gbr,0.9789770668754605,4.818901131386616,0.010242412359160031,53.62498789241887,7.2043838834025475
wt_vert_mnm,P2_PKA_,xgb,0.978885491180943,4.680025394295683,0.009890826427220707,54.58193516568874,7.260941147185875
wt_vert_mnm,P2_PKB_,xgb,0.9807099713376483,4.625075308487434,0.009784551495522828,50.5317348500467,6.990898750168095
wt_vert_mnm,P2_PKB_,gbr,0.9767197573933218,4.971941784193177,0.010624537823006045,60.175085870915815,7.607980103487701
wt_vert_mnm,V_NCI_,xgb,0.9779485831574505,5.103906764163585,0.010749629270199335,57.03391990906714,7.416905080043189
wt_vert_mnm,V_NCI_,gbr,0.9753483672904177,5.513484773359831,0.011752341615468639,63.42208212412661,7.923300304946467
wt_vert_mnm,V_MASS_,xgb,0.9771664032062122,5.108855218929193,0.01078277119305569,60.21093381368503,7.704853249207689
wt_vert_mnm,V_MASS_,gbr,0.9746421131384053,5.281504937297923,0.011302677666160457,65.7257187510729,8.05625679927811
wt_vert_mnm,V_SASA_,xgb,0.9775167658312753,5.034808737844411,0.010613041019674476,57.90308899201936,7.464383148690567
wt_vert_mnm,V_SASA_,gbr,0.9706904982093763,5.679965716433648,0.012173758156341889,75.437652510507,8.614027895897909
wt_vert_mnm,V_SCT_,xgb,0.9805913581811284,4.635090714237792,0.009788461810286917,50.53556001027954,6.981447055991202
wt_vert_mnm,V_SCT_,gbr,0.9795060390878987,4.944129404486949,0.010507400361801922,53.445729407813175,7.280753848948312
wt_vert_mnm,V_PKA_,xgb,0.9782880766437275,4.795250490639061,0.010155033352605074,56.261836653600255,7.381668339109342
wt_vert_mnm,V_PKA_,gbr,0.977945973826475,4.990394697969261,0.010596916847260707,56.28221202882929,7.3940803324006215
wt_vert_mnm,V_PKB_,xgb,0.9818179896363157,4.5064048381266195,0.009477939432935624,47.23424308465415,6.7636612114633365
wt_vert_mnm,V_PKB_,gbr,0.975262998762265,5.148798791172789,0.011033701099849306,64.07270368409169,7.907241785436699
wt_vert_mnm,NCI_MASS_,xgb,0.9794569419430097,4.793120606165376,0.010160027330493236,54.60356347558768,7.321364935561124
wt_vert_mnm,NCI_MASS_,gbr,0.9741010112437488,5.288665048776802,0.011373894835389626,67.43551002426446,8.1403327929016
wt_vert_mnm,NCI_SASA_,xgb,0.9773548346769045,5.050544515581273,0.010619417494220088,58.532109918656715,7.522890120839575
wt_vert_mnm,NCI_SASA_,gbr,0.9728105753566482,5.464461447839214,0.01174141144477064,70.83111606958143,8.365141211999575
wt_vert_mnm,NCI_SCT_,xgb,0.9762516128447528,4.670027855796914,0.00994239503917728,63.029404245713394,7.441871942449204
wt_vert_mnm,NCI_SCT_,gbr,0.9759387740374205,5.092383282597007,0.010949017964571435,63.484632672380215,7.897493643223299
wt_vert_mnm,NCI_PKA_,gbr,0.9739331361336727,5.197605454924588,0.011185623832368787,66.94094458707204,8.078017016108369
wt_vert_mnm,NCI_PKA_,xgb,0.9715833767860586,5.004912513953956,0.010599464482875959,74.44137322795082,8.267120154722317
wt_vert_mnm,NCI_PKB_,xgb,0.98343663651894,4.481772242973936,0.009455226203823209,44.3425418721391,6.570189920455718
wt_vert_mnm,NCI_PKB_,gbr,0.9739710810240407,5.293153615689898,0.011396178861878384,67.06768496085085,8.101577591680892
wt_vert_mnm,MASS_SASA_,xgb,0.9782980298100938,4.959046206453372,0.010481747211511993,56.21071926825532,7.423554906391145
wt_vert_mnm,MASS_SASA_,gbr,0.973549064691641,5.467694656834782,0.011781825301860933,70.28771881471793,8.288491802765721
wt_vert_mnm,MASS_SCT_,xgb,0.9747325402025003,4.9438088457410645,0.010608758050865202,66.36128879302188,7.937160913225978
wt_vert_mnm,MASS_SCT_,gbr,0.9744632029931737,5.163366838691703,0.01110053453603774,67.59541530770622,8.111942713414077
wt_vert_mnm,MASS_PKA_,xgb,0.9803909798488977,4.710307065647248,0.009959179278170223,51.504979506880396,7.114123354367207
wt_vert_mnm,MASS_PKA_,gbr,0.9768845684423647,5.105197770936934,0.010821299794303076,60.00423911166722,7.687456962463415
wt_vert_mnm,MASS_PKB_,xgb,0.9810618988335994,4.68249218385611,0.009905937388869383,49.54460405784666,6.990954399076609
wt_vert_mnm,MASS_PKB_,gbr,0.97619295506913,5.154780784549633,0.011013458653745986,61.13471090140497,7.715383712852296
wt_vert_mnm,SASA_SCT_,xgb,0.9812970254128845,4.560353829883713,0.009662387944687342,48.67987985542709,6.8717592171146205
wt_vert_mnm,SASA_SCT_,gbr,0.9780668298434305,4.895906689757992,0.01045265394455946,57.13217602194343,7.4963949554337175
wt_vert_mnm,SASA_PKA_,xgb,0.979715263135456,4.688608369902626,0.009898766438993305,52.44676943725655,7.124363196861985
wt_vert_mnm,SASA_PKA_,gbr,0.9743190811785863,5.150033342777616,0.010936955113548776,68.17322307539153,8.161755789496363
wt_vert_mnm,SASA_PKB_,xgb,0.9811586225813986,4.570113581924505,0.009641432459010764,49.26316030660916,6.904518947192829
wt_vert_mnm,SASA_PKB_,gbr,0.9763259108058385,4.914488261950166,0.010473058458158099,60.59328215942257,7.679982104716355
wt_vert_mnm,SCT_PKA_,gbr,0.9783396931970391,4.867155795954036,0.010328194065419126,56.16692704553335,7.459516202651267
wt_vert_mnm,SCT_PKA_,xgb,0.9775871788282778,4.663301921841134,0.009813546595352319,57.77754949462335,7.364297004520192
wt_vert_mnm,SCT_PKB_,xgb,0.9814916492928834,4.538107514820987,0.009659629900886724,48.31320409854051,6.852642414970674
wt_vert_mnm,SCT_PKB_,gbr,0.9760765724916066,5.157305587156422,0.011019190315429677,62.871572979029665,7.842747725069603
wt_vert_mnm,PKA_PKB_,xgb,0.981682785042968,4.531362799291971,0.009589363275527335,47.82479868837159,6.861287372900263
wt_vert_mnm,PKA_PKB_,gbr,0.9801594799843955,4.7072214103138705,0.010021444729112153,51.591269990616105,7.107360585376453
wt_vert_mnm,H1_H2_H3_,xgb,0.9811335381786863,4.464548899020094,0.00934116637875526,48.82770209951869,6.8223723732181085
wt_vert_mnm,H1_H2_H3_,gbr,0.9779518799294757,4.842573801154073,0.010345873492652402,57.4788999343279,7.484330034205425
wt_vert_mnm,H1_H2_P1_,gbr,0.9789139574036083,4.842475185643066,0.01033295534105651,54.53585486816182,7.282098989344408
wt_vert_mnm,H1_H2_P1_,xgb,0.9767029949555427,4.758098470203911,0.010047030055320831,60.509195718944696,7.638433568405193
wt_vert_mnm,H1_H2_P2_,xgb,0.9836059001493218,4.308671537404315,0.00903597340157479,42.36278414843311,6.383177660488935
wt_vert_mnm,H1_H2_P2_,gbr,0.9805996611784339,4.870514815362553,0.010332000238996695,50.206401779201826,7.039426070858795
wt_vert_mnm,H1_H2_V_,xgb,0.9813271795876488,4.499683021900421,0.009421017668165398,48.04451832785166,6.75183336985081
wt_vert_mnm,H1_H2_V_,gbr,0.9786290630339443,4.850745952918425,0.010393799440887811,55.79825681133898,7.4001719474442496
wt_vert_mnm,H1_H2_NCI_,xgb,0.981752600880038,4.40331947896018,0.009235349279306705,47.63345436739904,6.771118580090201
wt_vert_mnm,H1_H2_NCI_,gbr,0.9785333322449151,5.037350668993846,0.010790603875536244,56.27920644285723,7.440036671203826
wt_vert_mnm,H1_H2_MASS_,gbr,0.9824225286988526,4.687684434101444,0.009988709312416515,46.415615324740216,6.780035135284019
wt_vert_mnm,H1_H2_MASS_,xgb,0.981403520454163,4.52583977944606,0.009505645406940124,48.707043303207726,6.840912548369102
wt_vert_mnm,H1_H2_SASA_,xgb,0.9830955105883031,4.364821897243805,0.009167814675086887,43.5956938321092,6.494686090034612
wt_vert_mnm,H1_H2_SASA_,gbr,0.9805483848076202,4.689702375428803,0.009995752043275147,49.77208828325739,6.966768796710959
wt_vert_mnm,H1_H2_SCT_,xgb,0.9826379906726667,4.4374556112582475,0.009277172107913758,45.174332077388456,6.619544162317102
wt_vert_mnm,H1_H2_SCT_,gbr,0.9764724276987493,5.09368519896034,0.01083284287608216,61.837860409989204,7.724399305898233
wt_vert_mnm,H1_H2_PKA_,xgb,0.9810615018601588,4.481585409216342,0.009434658584325096,49.21159701672221,6.898220882559895
wt_vert_mnm,H1_H2_PKA_,gbr,0.9786404323820577,4.82732326791059,0.010280483316814991,55.51655169215785,7.264277565025585
wt_vert_mnm,H1_H2_PKB_,xgb,0.9829919546500054,4.362278831153715,0.009099621888345202,43.559523085468456,6.45830062735258
wt_vert_mnm,H1_H2_PKB_,gbr,0.9812131295888543,4.638828144876181,0.009859754473383577,48.21071151357389,6.831833497684512
wt_vert_mnm,H1_H3_P1_,xgb,0.9793715947489801,4.657404144260315,0.00984370071923813,53.69105695760212,7.250555388360664
wt_vert_mnm,H1_H3_P1_,gbr,0.9777237238686587,5.023040162216321,0.010720908565553609,58.2774025561978,7.595890591327171
wt_vert_mnm,H1_H3_P2_,xgb,0.982871870266074,4.333786979186315,0.00909707195586901,44.40825434316512,6.469523069518685
wt_vert_mnm,H1_H3_P2_,gbr,0.9796306901077647,4.808856571341732,0.010266072687977471,52.799114405867535,7.1826625510767315
wt_vert_mnm,H1_H3_V_,xgb,0.982294299518624,4.403988396005738,0.009277635801628962,45.52825130932247,6.563722149362289
wt_vert_mnm,H1_H3_V_,gbr,0.9756385328890624,5.063288620952002,0.010833946441037455,62.17747319413919,7.732084310704783
wt_vert_mnm,H1_H3_NCI_,xgb,0.9753540644045643,4.653307368920705,0.009802341409987682,64.4324027027025,7.559531932603908
wt_vert_mnm,H1_H3_NCI_,gbr,0.9738150912443411,5.164174684261981,0.011058134776114363,68.42938173956112,8.184131750809296
wt_vert_mnm,H1_H3_MASS_,xgb,0.9804078368964234,4.665508272809036,0.009834009672995966,51.648884785059764,7.02002965495421
wt_vert_mnm,H1_H3_MASS_,gbr,0.9768634408923065,4.966733634429636,0.010617502687944914,59.359597661542054,7.590073647761921
wt_vert_mnm,H1_H3_SASA_,xgb,0.9827724542065983,4.3668972258530125,0.009174123431249414,44.35960006038131,6.505452594758646
wt_vert_mnm,H1_H3_SASA_,gbr,0.9748669335856611,5.11727018455686,0.010918824341742807,63.71802367524324,7.805750783556434
wt_vert_mnm,H1_H3_SCT_,xgb,0.9801924115597835,4.455466462655272,0.009376344993181492,51.57469041143397,6.909844277005087
wt_vert_mnm,H1_H3_SCT_,gbr,0.9801439655127588,4.672993000911288,0.009946889691421908,50.92499797634703,7.074428753668981
wt_vert_mnm,H1_H3_PKA_,gbr,0.9781279900293572,4.849900545238496,0.010277932420958145,57.139261989709794,7.437369539854025
wt_vert_mnm,H1_H3_PKA_,xgb,0.9747388135249226,4.819498941825082,0.010219406186865843,65.71539528903527,7.879561801948684
wt_vert_mnm,H1_H3_PKB_,xgb,0.9840439229089452,4.219248227595864,0.008837201479377492,40.94985072483924,6.280616085305531
wt_vert_mnm,H1_H3_PKB_,gbr,0.9780249131899426,4.925097555701488,0.010484905396980842,56.64900841055085,7.466948319835508
wt_vert_mnm,H1_P1_P2_,gbr,0.9798617218849056,4.820922317170545,0.010221279042533102,52.29399742190952,7.164041617311375
wt_vert_mnm,H1_P1_P2_,xgb,0.9782372501697759,4.622791142250174,0.009800411906275047,56.25015936482248,7.3544995158286355
wt_vert_mnm,H1_P1_V_,gbr,0.9796046933980243,4.754974603511338,0.010220741940536661,52.59472690317932,7.172554909965028
wt_vert_mnm,H1_P1_V_,xgb,0.9765709515865849,4.745376274905988,0.010062763189518285,60.70967269542624,7.572171656119998
wt_vert_mnm,H1_P1_NCI_,xgb,0.9790690681109607,4.685311454257178,0.009926683516496374,54.43895319404656,7.27788529851029
wt_vert_mnm,H1_P1_NCI_,gbr,0.9773551672719665,4.984054858646677,0.010617652191186702,58.57749005665319,7.593439540264802
wt_vert_mnm,H1_P1_MASS_,xgb,0.9774596467743452,4.772971794255686,0.010139315766056485,58.834521837807756,7.55374176912778
wt_vert_mnm,H1_P1_MASS_,gbr,0.9763739014048214,4.962623572605506,0.01055074693093384,60.72686962265986,7.663198186273911
wt_vert_mnm,H1_P1_SASA_,xgb,0.9788764142849476,4.567044222917966,0.009662806244890776,54.65894698729547,7.210800540675182
wt_vert_mnm,H1_P1_SASA_,gbr,0.9761295033565002,5.001877419469868,0.010663931653053463,61.13611560554102,7.739911659539855
wt_vert_mnm,H1_P1_SCT_,xgb,0.978879637610645,4.657858368268235,0.009847525089800855,54.967755483195546,7.320726968202327
wt_vert_mnm,H1_P1_SCT_,gbr,0.9783263404178048,4.800153162148911,0.010207319222494293,55.69236414060653,7.316280817187144
wt_vert_mnm,H1_P1_PKA_,xgb,0.9794756377538947,4.686259759730473,0.00986583781034581,53.44438099769762,7.2347575099150445
wt_vert_mnm,H1_P1_PKA_,gbr,0.9779460150150774,4.870898273747248,0.010409040903789548,57.16934525269435,7.424900115911434
wt_vert_mnm,H1_P1_PKB_,xgb,0.9816027434339789,4.395721721163541,0.009259272735730507,46.820967290122105,6.712061294439292
wt_vert_mnm,H1_P1_PKB_,gbr,0.9779800028225752,4.829794120704389,0.010274424816803272,56.134474258258265,7.381885403396204
wt_vert_mnm,H1_P2_V_,xgb,0.9821948377865717,4.394952485818837,0.009213480602459414,45.86250540512682,6.568489018865565
wt_vert_mnm,H1_P2_V_,gbr,0.9789049801801282,4.8341678182709975,0.01025675624391771,55.58171778618216,7.370130928229168
wt_vert_mnm,H1_P2_NCI_,xgb,0.9817037738851073,4.4696816172612355,0.009397296071146494,47.48858050685983,6.771348922137496
wt_vert_mnm,H1_P2_NCI_,gbr,0.9808311168620474,4.648872489633908,0.00987885984438071,49.76140403463741,7.012245038801412
wt_vert_mnm,H1_P2_MASS_,xgb,0.9819830052594447,4.508780102951679,0.0094746677553617,47.117328349656546,6.721860014008621
wt_vert_mnm,H1_P2_MASS_,gbr,0.9796066792308842,4.8412387995967165,0.010303847821257758,53.10658066182227,7.152157555703812
