feature,lgbm,rf,BayesianRidge,gbc,xgb,mean
30,0.015151515151515152,0.030229305959218175,0.21711956334950117,0.013442158943597165,0.0013998576905578375,0.0554684802188779
31,0.0404040404040404,0.08867102548597573,0.17237861377513833,0.03274380433815354,0.0008903559646569192,0.06701756799359299
32,0.0,0.1185630971528135,0.09359144839014027,0.0,0.0,0.04243090910859075
33,0.07070707070707072,0.026801237914526946,0.1605678973288265,0.027931421015911798,0.0011295435251668096,0.057427434098300555
34,0.1111111111111111,0.018725362672675834,0.28237912973832596,0.0008110262129371016,0.00016573883476667106,0.08263847371396334
35,0.015151515151515152,0.03560613163938801,0.17714390125597473,0.004516062297013095,0.0002177023998228833,0.046527062548742774
36,0.0202020202020202,0.0026976341539974966,0.050491367593657535,8.668898177862452e-05,0.001146804541349411,0.01492490309456065
37,0.0404040404040404,0.035033496761654924,0.18468804092099814,0.025840978632226626,0.02351788617670536,0.061896888579125085
38,0.07575757575757576,0.0052447577548154645,0.23835258363821324,0.09362939406694934,1.2863840311183594e-05,0.082599435011573
39,0.0404040404040404,0.019073912046917826,0.16687694890408472,0.009929916905557524,0.0004245137097314,0.04734186639406637
40,0.022727272727272728,0.01810275565888291,0.09192098378646889,0.000700946234176121,6.495407433249056e-05,0.02670338249622663
41,0.024242424242424242,0.24132881028984204,0.11047433928853152,0.022964189762356133,0.2000005841255188,0.11980206954173456
42,0.13636363636363635,0.0033035632840542123,0.10970375179722944,0.006240891931143068,8.191259257728234e-05,0.05113875119372807
43,0.03787878787878788,0.015071372604479038,0.19202159411377195,0.001468706539500653,4.813898340216838e-05,0.04929772002398834
44,0.024242424242424242,0.27095732951758505,0.18255904367808384,0.04142418051238372,9.448419859836577e-07,0.10383678455849257
45,0.12121212121212122,0.002113807408054616,0.20075623585502897,1.692279301657683e-05,1.5623959370714147e-06,0.06482012993283168
46,0.07575757575757576,0.19538623291572035,0.15167559928153004,0.0009904009822320464,1.0414737516839523e-05,0.08476404473491501
47,0.03787878787878788,0.03177068765584957,0.11762772763927103,0.0027204255521500317,0.00010222633136436343,0.03801997101148457
48,0.045454545454545456,0.1795927661667626,0.03922669516159298,0.0010486231464923075,0.0,0.053064525985878665
49,0.09848484848484848,0.43736272163136464,0.2454543493399255,0.17713851928963648,0.8995161652565002,0.37159132080045504
50,0.0808080808080808,0.014657648414420812,0.25753453854000413,0.004003064383943653,4.6591623686254025e-05,0.07140998475402713
51,0.03787878787878788,0.03321288553900152,0.1749402748171274,0.0028762249966147466,0.00012789457105100155,0.04980721356051651
52,0.030303030303030304,0.05350248768640174,0.21029575458229222,7.912404077892213e-05,0.0,0.05883607932250064
53,0.012121212121212121,0.061581085858605444,0.20374531152631567,0.008513178069858135,2.68998173851287e-05,0.0571975374786753
54,0.030303030303030304,0.02094349447451069,0.08753672347305515,0.0004753560376874243,0.0,0.02785172085765671
55,0.012121212121212121,0.16744846894061646,0.11557568762524273,0.0007558394908399423,6.18852845946094e-06,0.05918147934127414
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.045454545454545456,0.04008768629428252,0.123826616024743,0.0002140823009544097,5.202064858167432e-05,0.04192699014462141
58,0.0202020202020202,0.05137600670629778,0.13930478469833196,0.0025591336962874434,4.511928273132071e-05,0.04269741291713374
59,0.030303030303030304,0.049068747274699474,0.07585892997042616,0.000685281692704371,0.0,0.031183197848172063
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.06818181818181818,0.026192780290613418,0.1613729682564265,0.0037511631837624047,0.00021326552086975425,0.05194239908669805
62,0.0,0.028701994879323022,0.0284236445197805,0.0022336403018540863,0.0,0.01187185594019152
63,0.0,0.005943908760264625,0.003748993802301593,0.0,0.0,0.0019385805125132437
64,0.07575757575757576,0.014441821414051977,0.1290673868360907,0.0002541512805958106,0.0006820422713644803,0.044040595511935746
65,0.06060606060606061,0.015851638764072355,0.09614159498680935,0.001519759625058281,1.5871577488724142e-05,0.03482698511189787
66,0.0,0.2524925613438482,0.16767570455968772,7.380389846081092e-05,0.3841700851917267,0.16088243099874466
67,0.0,0.00016153012908618812,0.12519064711267466,0.00011612858720676882,0.0,0.025093661165793524
68,0.0,0.012686265969924755,0.01973989841062575,0.00012219521008629994,4.260494677055249e-07,0.006509757128020903
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.00687613647480872,0.1808955970958482,0.002159567129904546,1.341845199931413e-05,0.037988943830512156
71,0.0,0.048314725659958924,0.20641382610747822,0.0028837061500280206,0.0,0.051522451583493035
72,0.030303030303030304,0.077306479950225,0.19614235683439307,0.001954729194882136,3.726640898094047e-07,0.06114139378932406
73,0.0,0.005408090849027996,0.059722511537817984,0.006539205983818116,0.0,0.01433396167413282
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0101010101010101,0.0863213183262681,0.11351733257861765,7.092657177368036e-05,0.0,0.042002117515533906
76,0.015151515151515152,0.004017445901595152,0.05675440290770056,5.467667190042216e-06,0.0,0.015185766325600184
77,0.07575757575757576,0.013170724737098457,0.07916026817278012,0.001720316758504461,0.0,0.033961777085191755
78,0.0,0.03175821422700025,0.1948804161887196,0.0004475199739700419,0.0,0.04541723007793798
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.030303030303030304,0.502845942098503,0.13690376646120572,0.057496950378061185,0.5000008940696716,0.24551011666209438
81,0.09090909090909091,0.945428631256133,0.03328510619912316,1.0,3.98870870412793e-05,0.4139325430902776
82,0.30303030303030304,0.16984855399485801,0.11994574679593269,0.00494239498566119,0.000252372061368078,0.11960387417362461
83,0.15151515151515152,0.007136652914296046,0.2683092026101113,0.09325554196256167,8.312588033732027e-05,0.10405993497649157
84,0.15151515151515152,0.5843574316652923,0.1679266521032104,9.780052847020682e-05,0.0,0.18077940716242485
85,0.12121212121212122,0.025172538911420336,0.22506009433891247,0.006411453073536526,0.00024476286489516497,0.07562019408017714
86,0.12121212121212122,0.014322735997975932,0.24898226329409787,0.0013271838770474182,0.00012354837963357568,0.07719357055217521
87,0.41414141414141414,0.13464624381503956,1.0,0.05267499902304403,0.0018278182251378894,0.3206580950409271
88,0.01818181818181818,0.06517634794322406,0.07593444890016958,0.0034468959401233565,0.00017411517910659313,0.032582725228888346
89,0.0404040404040404,0.007772733187023537,0.2136526334288553,0.0006314048950522219,2.5539446141920052e-05,0.052497270272222674
90,0.06666666666666667,0.04163060337962529,0.17899309873793898,0.003365744538476932,0.00024865276645869017,0.05818095321783331
91,0.23484848484848486,0.11419438688848678,0.6095499829500673,0.006487457147452663,0.00022573964088223875,0.19306121029507478
92,0.015151515151515152,0.25448697361204936,0.09928154732142307,0.0003263108348883154,0.0001544265978736803,0.07388015470354992
93,0.0101010101010101,0.09831764627082826,0.1858674727469347,0.00018964938613737288,0.0,0.05889515570098208
94,0.15151515151515152,0.11137747919561773,0.6669572083650821,0.005419712920443322,8.401797094848007e-05,0.18707071399344863
95,0.2222222222222222,0.21219296256999803,0.3074406657477198,0.022626379009201628,0.16725341975688934,0.1863471298612062
96,0.09090909090909091,0.04682822901538639,0.13764539735434045,0.009566963215272126,0.00022329800412990153,0.057034595699643954
97,0.045454545454545456,0.03422041601235195,0.23084928278692488,0.00111798789685574,0.00025459457538090646,0.06237936534521179
98,0.10101010101010101,0.045723764281009306,0.2769826186539114,0.0028894070457733782,0.0006758083472959697,0.08545633986761822
99,0.05303030303030303,0.050481104338037326,0.08954328208815483,0.003621063895283945,3.299856325611472e-05,0.039341750383007044
100,0.030303030303030304,0.009722916150236752,0.12192592620733654,0.0026313213158921304,0.0002924869186244905,0.03297513617902405
101,0.08484848484848484,0.022177337332231026,0.1506645748311934,0.09346496520526013,0.00035306275822222233,0.07030168499507831
102,0.0,0.009238100973162012,0.23629610101063533,0.0004190384007327661,0.0002597002894617617,0.04924258813479838
103,0.0,0.012465996036511382,0.16261431930865022,0.004846115144623232,2.143815072486177e-05,0.035989573728101944
104,0.015151515151515152,0.052274183820550504,0.40039144891324374,0.027450559154869943,0.001760536222718656,0.09940564865257959
105,0.1111111111111111,0.013914886452039272,0.15749618530162202,0.0012644234847445806,6.63375758449547e-05,0.056770588785072386
106,0.030303030303030304,0.04881142072710265,0.162335024212943,0.001987009635095353,1.523891569377156e-06,0.04868760175394814
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.05303030303030303,0.07379165189612062,0.16923958843657758,0.00029711608594537435,2.3538010282209143e-05,0.05927643949184576
109,0.0404040404040404,0.043888778208966,0.06811393731092988,0.00018668242168484522,2.2388753677660134e-06,0.030519135444197775
110,0.19696969696969696,0.13956405234626193,0.46048236394742925,0.00751508429617019,0.00982748344540596,0.16287173620099288
111,0.0,0.001072162517533141,0.09670987091684159,5.761590804041328e-05,4.083233022811328e-07,0.019568011533143487
112,0.09090909090909091,0.020442936320298775,0.1507563992883415,0.0007424933616157821,0.00012382047134451568,0.0525949480701383
113,0.10101010101010101,0.02187214114198719,0.16648466327927053,0.0008030089071744802,2.182208299927879e-05,0.0580383472843065
114,0.36363636363636365,0.08424515333319993,0.6329299628496587,0.004568536740315133,0.00018969146185554564,0.2171139416042786
115,0.12121212121212122,0.18711304813795,0.28121838691624074,0.0038455433017593912,7.693144289078191e-05,0.11869320620219241
116,0.0,0.013350319937477232,0.10050454644645788,8.29297575412803e-05,2.9859445476176916e-06,0.022788156417204802
117,0.19393939393939394,0.02499620587775255,0.4453744399221149,0.006948450388607193,0.0013255482772365212,0.134516807681021
118,0.015151515151515152,0.06929468584259668,0.2082001423400727,0.0003039162939557348,0.0,0.05859005192562805
119,0.06060606060606061,0.07190622685524622,0.5816683093441776,0.01552709906211565,0.00011937526141991839,0.145965414225804
120,0.03787878787878788,0.020594160476191312,0.18641910122968253,0.0017308413242260495,2.2919335606275126e-05,0.049329162048898804
121,0.0,0.04264866220679738,0.1341633421148711,0.0010811034442344068,1.974682163563557e-05,0.0355825709175077
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.23484848484848486,0.28388472069866283,0.22253345427341248,0.029163261990220346,0.25008633732795715,0.20410325182774755
124,0.050505050505050504,0.08091934372836168,0.16918011667732125,0.02084717371298356,1.6539326679776423e-05,0.06429364479007935
125,0.050505050505050504,0.34101831517628595,0.1652521573879171,0.036541361280174295,0.3333394229412079,0.18533126145812712
126,0.030303030303030304,0.350616658428043,0.2634999779187495,0.03641069741288498,0.3333333432674408,0.20283274146602973
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.030303030303030304,0.009849974078514165,0.13955321150005492,0.0005252167400208137,0.0,0.036046286524324046
129,0.0,0.02723813789299029,0.31271260359830894,7.691552261158313e-06,0.0,0.06799168660871208
130,0.0,0.03307209823941543,0.08176361902184331,5.11743922661618e-05,0.0,0.02297737833070498
131,0.015151515151515152,0.28079874340237476,0.14117725094794503,0.027375758920227016,0.25004908442497253,0.14291047056940692
132,0.09090909090909091,0.05072667459274796,0.10641815092084318,0.0005171372981343134,0.0,0.049714210744163274
133,0.030303030303030304,0.011038567494644679,0.2943650454138876,0.0051708613276972475,0.0,0.06817550090785196
134,0.0101010101010101,0.041572658299990746,0.09035536673765242,0.00043183079620972713,3.5125503927702084e-06,0.028492875697051157
135,0.0,0.010594502017598163,0.052684075980785616,0.0008025029782585387,0.0,0.012816216195328464
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.015151515151515152,0.004417157104068246,0.05915742259958657,0.0002869979799446621,0.0,0.015802618567022926
138,0.0,0.0305759856910186,0.1948533899222545,0.017746164691616072,5.559006240218878e-05,0.048646226073458275
139,0.0,0.0,0.0,0.0,0.0,0.0
140,0.12121212121212122,0.0014265136881289758,0.22229797298652693,0.0089921838805727,0.000826459436211735,0.07095105024071231
141,0.0,0.015510980090216534,0.281536259044425,0.011336734602207509,0.0,0.0616767947473698
142,0.0,0.04274901599290239,0.25305015850842516,0.004299068810316793,0.00010425520304124802,0.06004049970293711
143,0.0,0.02723813789299029,0.31271260359830894,7.691552261158313e-06,0.0,0.06799168660871208
144,0.030303030303030304,0.010212127553639627,0.1333468367294402,0.006216154945497805,0.0,0.03601562990632158
145,0.06060606060606061,0.04560698356965501,0.028126233019881233,0.0014774500119623484,0.0,0.02716334544151184
146,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.006024968660315408,0.06324074134817124,0.0010488923942260859,1.3942274563305546e-05,0.01406570893545521
148,0.0,0.023343956171167777,0.13604350230663034,0.015024014670979084,0.0,0.034882294629755436
149,0.0,0.02723813789299029,0.31271260359830894,7.691552261158313e-06,0.0,0.06799168660871208
150,0.09696969696969697,0.013853482805235276,0.11882918215837969,0.0006196969779270235,1.1662514225463383e-05,0.04605674428509289
151,0.0101010101010101,0.05570894874680148,0.13480780027954556,0.0006009085807288937,2.1640526028932072e-06,0.04024416635213778
152,0.045454545454545456,0.023717243525032457,0.09595819693440534,0.0006711267669505718,1.5524192349403165e-05,0.033163327374656645
153,0.0,0.018967461059669247,0.13540965920328044,8.120207802284246e-05,0.0,0.030891664468194507
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.06060606060606061,0.07004901185249572,0.13820382717759216,0.00017307855096850794,0.00012740385136567056,0.05383187640769653
156,0.06060606060606061,0.03461851464843959,0.23745286073469826,0.0003461645131191337,3.9441823901142925e-05,0.06661260846524375
157,0.0,0.015294732831626013,0.14294349625487437,0.003528391824033135,0.0,0.03235332418210671
158,0.050505050505050504,0.007185100620723244,0.058519664922651905,0.00011440575621471047,3.2194380764849484e-05,0.023271283237081043
159,0.0101010101010101,0.004239580149688905,0.12974160418972883,0.0007212331685426383,2.5268707759096287e-05,0.028965739263345912
160,0.0202020202020202,0.00631863408600913,0.07917782448460954,0.057339188630957376,4.11787441407796e-05,0.032615769229547405
161,0.07575757575757576,0.016155850766791654,0.23486836529952174,0.002233500190318794,0.0008256559958681464,0.06596818960201523
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.19696969696969696,0.016531272666589505,0.26842881361277615,0.0016010330587085493,0.00032059376826509833,0.09677028201520725
164,0.015151515151515152,0.2620915760819916,0.13944797804307793,0.027311063549127445,0.25000062584877014,0.13880055173489642
165,0.12121212121212122,0.5161445161403609,0.4169913337071978,0.057252151749180316,0.5000272989273071,0.3223254843472335
166,0.015151515151515152,0.13959916089786475,0.1958287460255175,0.002682137285641205,4.558105138130486e-05,0.07066142808238399
167,0.030303030303030304,0.06007072122194758,0.19585587302262292,0.00132173251907818,0.0001969245495274663,0.05754965632324129
168,0.0202020202020202,0.4115771381202628,0.18158129814260657,0.05961322687351108,0.3333333432674408,0.20126140532116832
169,0.1111111111111111,0.02110556201895421,0.20063864574526394,0.010941687665296735,6.792506610509008e-05,0.06877298632134622
170,0.030303030303030304,0.03862886881720245,0.23826352816938656,0.011616707299089452,0.0,0.06376242691774177
171,0.12121212121212122,0.0003227725443457131,0.10569328910093752,1.6104910984056027e-05,0.0,0.045448857553677696
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.20331071570779638,0.173401258353651,0.0606058948060222,0.0,0.08746357377349392
174,0.06060606060606061,0.013467782812978795,0.08361275527337594,0.0005752799910001092,1.7683752957964316e-05,0.03165591248727469
175,0.0,0.1820518247682241,0.37881255458889274,0.0002457410975008439,0.0,0.11222202409092355
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.48484848484848486,0.06317867789763698,0.43656323687346354,0.006187654464393818,0.00034388049971312284,0.19822438691673847
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.030303030303030304,0.0810197477246852,0.2599503855001477,0.0029967427786152063,0.00032455913606099784,0.07491889308850788
180,0.045454545454545456,0.03571779539363438,0.10205005132375232,0.00028000812844527904,7.826710498193279e-05,0.036716133481071875
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.07575757575757576,0.0027434788338507776,0.2535038712667675,0.06591288075081542,0.00017050262249540538,0.07961766184630097
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.06060606060606061,0.015833330821928133,0.18897178996479866,0.00019469776115459272,0.0,0.0531211758307884
185,0.0202020202020202,0.06687940422440362,0.20015107405184107,0.027945521612809606,0.0011295435251668096,0.06326151272324827
186,0.015151515151515152,0.024059798538270727,0.17876927747065555,0.000542799971110457,0.0,0.04370467822631038
187,0.06060606060606061,0.02207076084205298,0.040540361364575714,0.00033279425241161876,4.855157749261707e-05,0.024719705728518705
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.022727272727272728,0.015318129801918563,0.14823097411763508,0.02094379681730697,0.0008774710586294532,0.04161952890455256
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.6543772365759242,0.07222832205294105,0.025809758753928113,0.0,0.15048306347655865
193,0.0,0.02112101384904828,0.04201050748054178,7.67041606972081e-05,0.0,0.012641645098057453
194,0.0,0.10662418757185914,0.20200599128465138,0.06692625550121215,1.5992051203284063e-06,0.0751116067125686
195,0.025252525252525252,0.17559751465320558,0.06009204498632454,0.018794480702934976,0.16667042672634125,0.08928139846426633
196,0.07070707070707072,0.09873704975623722,0.14224457604696147,0.027416452940948036,2.3327454982791096e-05,0.06782569538124004
197,0.0101010101010101,0.07294686746331129,0.07581006951701205,0.0007320926602836236,0.0,0.03191800794832341
198,0.015151515151515152,0.28965556772905227,0.10573606128020714,0.050974893838415615,1.3889783986087423e-05,0.09230638555663526
199,0.06060606060606061,0.052299429923891166,0.10663657988219148,0.0003811911542312398,1.2252956366864964e-05,0.04398710290454827
200,0.045454545454545456,0.03309003027082335,0.08492980052261344,0.0005727777333543209,5.638939342134108e-07,0.032809543575054154
201,0.007575757575757576,0.07582321954165361,0.14878935794010004,0.00023008510831424903,0.0,0.04648368403316509
202,0.0101010101010101,0.04761863620953221,0.14917488033076992,0.0006952307031974233,0.0,0.041517951468901935
203,0.045454545454545456,0.48207688906362367,0.15229603266340414,0.0009470152547891649,1.010491587294382e-06,0.1361550985855899
204,0.0,0.033038832991720585,0.4779977091409405,0.0002338698161034128,0.0,0.10225408238975289
205,0.07070707070707072,0.41637114447590956,0.1281422891888143,0.03628007864663391,0.33333492279052734,0.19696710116179117
206,0.06060606060606061,0.292155833656168,0.25338553879582515,0.027491599565459286,0.25005608797073364,0.17673902411884934
207,0.050505050505050504,0.5045038090220003,0.1634614140912168,3.5047135902830105e-05,0.001499471953138709,0.14400095854146183
208,0.0202020202020202,0.16353051946374625,0.27768071772079617,0.0230174002057234,4.4537704525282606e-05,0.09689503905936225
209,0.1313131313131313,0.13008601364903458,0.3783115178132671,0.0021735539546415728,0.01610114611685276,0.13159707256938546
210,0.21212121212121213,0.013964721931109302,0.11972424921994212,0.0014293231076002156,4.4223979784874246e-05,0.06945674607192973
211,0.0404040404040404,0.125578142437112,0.21535509349032567,0.02380863132800607,0.0,0.08102918153189684
212,0.0,0.02970760658568121,0.13983327917032226,0.0002903016283433837,8.681447798153386e-05,0.03398360037246567
213,0.0,0.0574679526472658,0.06967596052670798,0.0031013532341502468,0.0,0.026049053281624806
214,0.06060606060606061,0.05726011729538415,0.3356982250400495,0.00755161429985044,0.0005442260298877954,0.0923320486542465
215,0.030303030303030304,0.02117526445282134,0.20796914289647075,0.0022615566449752295,0.00014023711264599115,0.05236984628198872
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.002186792963358232,0.07288847192342858,4.836371401385572e-05,4.1416774365643505e-06,0.015025554055647447
218,0.13939393939393938,0.019341667650546155,0.22216092202193666,0.006604478369866739,0.000419473071815446,0.07758409610162087
219,0.015151515151515152,0.015490187501493252,0.13862836554591218,0.0016979437441328321,1.773259100446012e-05,0.03419714890681158
220,0.0,0.002582057717387221,0.10225683776611956,1.384492007063595e-06,1.2168537068646401e-05,0.020970489702516498
221,0.030303030303030304,0.02642394123697782,0.06818082255818729,0.0003113078095675626,7.790328027112992e-07,0.02504397618811314
222,0.030303030303030304,0.06687953574464763,0.09411611793099911,1.5438326646471306e-05,0.0,0.0382628244610647
223,0.0404040404040404,0.006958641402868149,0.17963616110118652,9.238709096114126e-05,2.6575482479529455e-05,0.04542356109630715
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.08484848484848484,0.1057898194635217,0.3199424261395372,0.012691292334126608,0.0032453127205371857,0.1053034671012415
226,0.007575757575757576,0.007990334979558835,0.08883698024673715,0.002134032510162999,0.00011965582962147892,0.021331352228367607
227,0.0,0.11497182724065938,0.11624097517408136,0.003946994314720303,0.0,0.04703195934589221
228,0.0,0.03132166257168618,0.15497416475012854,0.00030918093775543964,1.3328493650988094e-06,0.03732126822178705
229,0.03896103896103897,0.035038346107694705,0.12322704346896199,0.020425840060426602,0.0005139513523317873,0.04363324399009082
230,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.6676039730568327,0.2614974351574065,0.1364510388868656,6.594000865334237e-07,0.21311062130023828
232,0.015151515151515152,0.008471401497933165,0.20102085437172365,0.0002952196277141703,3.5988185231872194e-07,0.044987870106147694
233,0.0,0.023364890700759054,0.11725671714987393,0.0007367085582395884,0.0,0.028271663281774516
234,0.0,0.03507462463423995,0.04031903405008537,0.0005779411733268733,0.0,0.01519431997153044
235,0.0,0.010594502017598163,0.052684075980785616,0.0008025029782585387,0.0,0.012816216195328464
236,0.015151515151515152,0.021002885219270677,0.05200661122191748,0.0001157753416994718,1.4960661246732343e-05,0.017658349519129903
237,0.0,0.004572533991773896,0.013214336095451334,1.7477897556065017e-05,0.0,0.003560869596956259
238,0.0,0.018916319955294223,0.18269833978954728,0.00040509726525984847,0.0,0.040403951402020265
239,0.030303030303030304,0.026853117783152344,0.11366858224072894,0.0004366689191912656,3.213749266706145e-07,0.0342523441242059
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.008269205388931394,0.028216534891543604,0.00040125148912926935,0.0,0.007377398353920854
242,0.030303030303030304,0.031041555557256784,0.12514557364618573,0.00028240112900171436,0.0,0.037354512127094903
243,0.06060606060606061,0.010015054840831891,0.08418002425759971,0.00144941219734869,4.086183253093623e-06,0.031250927617018795
244,0.06060606060606061,0.005049609195434844,0.10199346886982921,0.0002569498009097583,0.0,0.033581217694446885
245,0.07070707070707072,0.019297474279541104,0.17258322161740228,0.0283927891224411,0.0011295435251668096,0.0584220198503244
246,0.0,0.005442409042702825,0.05127409590831909,0.0005203982573049813,0.0,0.011447380641665379
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.014607397555070947,0.14006317877024588,0.0005478318999107883,5.025965492677642e-06,0.03104468683814406
250,0.0,0.02723813789299029,0.31271260359830894,7.691552261158313e-06,0.0,0.06799168660871208
251,0.0,0.018916319955294223,0.18269833978954728,0.00040509726525984847,0.0,0.040403951402020265
252,0.045454545454545456,0.01266141673528952,0.0044881846075358195,0.001941965686120607,0.0,0.012909222496698281
253,0.030303030303030304,0.06452841085620437,0.1068191985836826,0.002135651549964409,0.0,0.04075725825857633
254,0.030303030303030304,0.0036700886112616023,0.07480460720240847,0.00011640399449467341,0.0,0.02177882602223901
255,0.0,0.005939859028976851,0.1219777808093589,1.4010141839284668e-05,0.0,0.025586329996035002
256,0.06060606060606061,0.00618055451448535,0.2546262411483379,0.0005616244968475743,4.02495004436787e-07,0.06439497665214718
257,0.030303030303030304,0.028935867114588665,0.15241659683756856,0.00011293359828856704,9.064596815733239e-05,0.042371814764326686
258,0.0,0.018916319955294223,0.18269833978954728,0.00040509726525984847,0.0,0.040403951402020265
259,0.045454545454545456,0.13340166748713186,0.12178377566536526,0.028197491767471394,9.9091869287804e-07,0.06576769425864136
260,0.06666666666666667,0.028385871145007548,0.1764684130197344,0.0013408756928868406,0.0009868807392194867,0.05476974145270298
261,0.030303030303030304,0.023273356587029007,0.1295589395722726,4.5067040610217806e-05,0.0005454944912344217,0.03674517759883531
262,0.25757575757575757,0.021274215755770216,0.497304546318572,0.004006715557731638,0.0006271079182624817,0.1561576686252188
263,0.015151515151515152,0.038153442583844885,0.19428576678436757,0.0003464866224827646,0.0,0.04958744222844207
264,0.06818181818181818,0.02629684338461605,0.19649558440332315,0.0006475413926041719,0.0009733246988616884,0.058519022412244645
265,0.0,0.001013060512987365,0.10342964120570734,0.0038046845644759265,0.0,0.021649477256634127
266,0.06060606060606061,1.0,0.2058436895836772,0.10864744475177526,1.0,0.47501943898830257
267,0.022727272727272728,0.008551814541705019,0.09696372399393807,0.012512067184038448,4.3072752305306494e-05,0.02815959023985191
268,0.0,0.0,0.0,0.0,0.0,0.0
