feature,BayesianRidge,gbc,lgbm,xgb,rf,mean
19,0.2299836252624249,0.01231229446198806,0.044444444444444446,0.0002656335709616542,0.01744438874450447,0.06089007729686471
20,0.06914627412857811,0.01645494440473217,0.017777777777777778,1.122080811910564e-05,0.011697385347900649,0.023017520493421564
21,0.0872734481378096,0.0,0.0,0.0005144681199453771,0.10180843279946965,0.037919269811444924
22,0.12128139933337023,0.07390743229132625,0.011111111111111112,5.376106742005504e-07,0.09474364671487046,0.06020882541227044
23,0.3082635412708226,0.00024141970295812778,0.007407407407407407,2.1411138732219115e-05,0.016867635782803078,0.06656028306054469
24,0.042769313224820964,3.698890846188413e-05,0.0,1.088791304937331e-05,0.014747755174452242,0.011512989044156893
25,0.14711758193391786,0.10453384730864058,0.03888888888888889,0.4018164575099945,0.1321557172301268,0.16490249857431372
26,0.09564110133978666,0.0005693013813416896,0.044444444444444446,0.0005974025116302073,0.021870693119451428,0.03262458855933088
27,0.14189067465724695,0.05396927161532852,0.03703703703703704,7.245911888276169e-07,0.020056455065783976,0.05059083259331706
28,0.1447052999515872,0.006156259655155501,0.022222222222222223,0.0,0.012268678492961609,0.03707049206438531
29,0.16373801912349112,0.035485319455809766,0.0,0.0,0.04846976446628126,0.04953862060911643
30,0.2102558770902994,0.00024085405670684845,0.016666666666666666,2.1913921955274418e-05,0.037209058137991094,0.05287887397472385
31,0.08815094085864417,0.00038109747414058384,0.011111111111111112,0.0017275083810091019,0.01022318846530604,0.0223187692580422
32,0.11776852511768968,0.00354665843377368,0.0,0.0,0.0044649305162144225,0.025156022813535555
33,0.11652831822847438,0.0024860977724841565,0.013333333333333332,9.837977268034592e-05,0.014263595488724504,0.02934194491913934
34,0.2124917682397273,0.00016063112188732372,0.05555555555555555,0.0001910698920255527,0.021674897217512406,0.058014784405341635
35,0.13550645208780315,0.023283655480445906,0.0,3.150105112581514e-05,0.017915217183558173,0.03534736516058661
36,0.07478038370387222,0.0001933310715993721,0.0,9.585172847437207e-06,0.005912825433765504,0.016179225076416906
37,0.18769487047062164,0.004199639148139862,0.028571428571428574,5.267233427730389e-05,0.027104616486997007,0.04952464540229288
38,0.23372123546745951,0.009880757570650444,0.044444444444444446,3.9784696127753705e-05,0.020260302138748063,0.06166930486348604
39,0.2690691926729512,0.028166261200737282,0.06419753086419754,0.00046281583490781486,0.013381506809911565,0.07505546147654109
40,0.08739971715269453,0.00040905807243646846,0.044444444444444446,1.625504228286445e-05,0.008222751567212552,0.028098445255814168
41,0.09392344726707974,0.1023716529331171,0.013333333333333332,0.32143068313598633,0.12263351870008549,0.1307385270739204
42,0.08046366435757993,0.00011103464199609056,0.007407407407407407,0.00032699460280127823,0.003030933538242993,0.01826800690960554
43,0.3095644707135086,0.0011472950241034282,0.005555555555555556,0.0005604788311757147,0.005923020527661057,0.06455016413040088
44,0.11506768015181287,0.2690432884464996,0.0,0.0,0.5171732196567508,0.18025683765101266
45,0.13782686187784413,0.0,0.08888888888888889,2.151041655906738e-07,0.0008709864402417412,0.045517390462228066
46,0.14846732717914815,0.0008614230441205134,0.022222222222222223,4.927329300130623e-08,0.025139847073686404,0.03933817375849406
47,0.23358035044890627,0.0010261278961445374,0.044444444444444446,0.00020779039186891168,0.028143875248095515,0.06148051768589193
48,0.16501638236520533,0.08115797005427743,0.022222222222222223,0.0,0.013485989740630267,0.05637651287646704
49,0.15807639952309252,0.010920554231949119,0.05,0.5632344484329224,0.3424470860956094,0.22493569765671467
50,0.17827670979486357,0.0030458959998388127,0.05555555555555555,0.00023066367430146784,0.02950077039208197,0.05332191908332827
51,0.20990718190550497,3.77224833658132e-05,0.044444444444444446,2.713544381549582e-05,0.014269341883673242,0.05373716523216079
52,0.15983677504498578,2.2449280990539438e-05,0.011111111111111112,0.0,0.00926966646406335,0.03604800038023016
53,0.1956128966608121,0.0006213686262136766,0.022222222222222223,0.0002879898820538074,0.0036935797365293507,0.04448761142556623
54,0.06622747558452528,0.022202994595083247,0.0,0.0,0.020578087333681577,0.02180171150265802
55,0.0597701030267415,0.14748153110407486,0.022222222222222223,4.346195419202559e-05,0.12979858043874237,0.07186317974919461
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.09802988641251682,0.0089884914226724,0.022222222222222223,0.0017420179210603237,0.00763469053924195,0.027723461703542746
58,0.23031194733914165,0.02433982769087593,0.059259259259259255,5.4851985623827204e-05,0.17319879316921133,0.09743293588882239
59,0.022617943586107535,1.4413018060283967e-05,0.0,0.0,0.01589177201557415,0.0077048257239483945
60,0.024208834897716726,0.009567512876894946,0.044444444444444446,1.8003660215981654e-06,0.0016009452073594715,0.01596470755848744
61,0.1877910323874726,0.000858107001805017,0.07777777777777778,9.346468141302466e-05,0.01209290820465361,0.055722658010624405
62,0.03499987793913845,0.0003296963516240812,0.0,0.0,0.016616108805538345,0.010389136619260175
63,0.0814701397799636,0.03716784829893138,0.0,0.0,0.0012357741698713384,0.023974752449753264
64,0.15057648846761076,0.0012124239449296018,0.027777777777777776,5.8913046814268455e-05,0.0043281619558085994,0.0367907530385882
65,0.16931145960146887,0.0005677971347293404,0.05,0.00020078958186786622,0.00686147506242648,0.045388304276098516
66,0.21774102165470616,0.0004965932121727264,0.06222222222222222,1.0,0.1484690307178596,0.2857857735613921
67,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
68,0.1826525926865443,0.0,0.0,0.0,0.009133258122810371,0.038357170161870936
69,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
70,0.14449772260846158,0.0049961734582037775,0.014814814814814814,0.0,0.00663003790311678,0.03418774975691939
71,0.28585568882739204,0.007233741250380347,0.022222222222222223,0.0,0.07629359958402773,0.07832105037680445
72,0.09327084282979776,0.0,0.0,2.4388405108766165e-06,0.0610506867118024,0.030864793676422208
73,0.13053810900899998,0.03965694315749308,0.0,0.0,0.00942933007520356,0.03592487644833932
74,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
75,0.08524943460662937,0.02739331892908482,0.007407407407407407,0.0,0.021685185423199797,0.028347069273264282
76,0.14808857436238845,0.01858392414946569,0.011111111111111112,0.0,0.002780300852365594,0.036112782095066166
77,0.07113033399027867,0.012476352629090122,0.0,0.0,0.013905508843455736,0.019502439092564904
78,0.10736934895547465,0.0007725864042995127,0.03333333333333333,9.267099085263908e-05,0.006836379847041224,0.029680863906200273
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.13130403879614216,0.0008905341595820574,0.05555555555555555,0.0,0.3018000366759002,0.09791003303743599
81,0.3039799510943309,0.0009941401996124745,0.0,7.662398274987936e-05,0.20401004072994763,0.10181215120132818
82,0.1623661183333464,0.01244056578812378,0.014814814814814814,0.000441203621448949,0.009753031941215464,0.03996314689978988
83,0.05369813481637395,0.0009306760271091259,0.15555555555555556,0.0,0.018442944019105605,0.04572546208362885
84,0.11473728190768667,0.0,0.0,1.2206740393594373e-05,0.4508078894708661,0.11311147562378927
85,0.1178340688606489,0.001291990002786586,0.08888888888888889,1.1585434549488127e-05,0.03565126178010304,0.04873555899339538
86,0.21572419965343995,0.011672414536410602,0.044444444444444446,0.0006271683378145099,0.007400873484492423,0.05597382009132038
87,0.850800263904359,0.24000286869251017,0.16666666666666666,0.001406117808073759,0.09727034478534574,0.2712292523713911
88,0.09599158322185461,0.017221507647075442,0.013333333333333332,0.00020488952577579767,0.036493289095469776,0.0326489205647018
89,0.14507101029670144,0.007757206518773544,0.07407407407407408,0.00021038236445747316,0.008337698189751816,0.04709007428875167
90,0.08577170191002968,0.000626020198968264,0.0037037037037037034,0.0010316408006474376,0.004674411707028704,0.01916149566407556
91,0.7385982422399053,0.0867381107354727,0.17777777777777778,0.000488838239107281,0.12975015160672757,0.22667062411979813
92,0.07658896106385543,0.00026616357153477646,0.005555555555555556,6.485339690698311e-05,0.042878603491912755,0.025070827415953102
93,0.20445728609114824,0.06312455163433049,0.14814814814814817,7.570509478682652e-05,0.023519464907387648,0.08786503117516027
94,0.44012376632293654,0.017655703779244244,0.10555555555555556,0.00025768810883164406,0.04010873973252405,0.1207402906998184
95,0.15845178475725594,0.08544326219128669,0.008888888888888889,0.32147663831710815,0.11629345486530299,0.13811080580396853
96,0.11543747721227972,0.017543992600526647,0.03111111111111111,0.023593200370669365,0.10121671090458798,0.057780498439834974
97,0.21150982126877513,0.008512452090694752,0.035555555555555556,0.0003558911557774991,0.029165046788365602,0.057019753371833716
98,0.2629965397518146,0.00011192650474390336,0.06666666666666667,0.0001403322967234999,0.005117421414288807,0.06700657732684748
99,0.08781532184577132,0.020741294090789727,0.044444444444444446,0.00012925195915158838,0.026884860078449185,0.036003034483721254
100,0.11225504088480058,7.858417217111706e-05,0.022222222222222223,3.3002725103870034e-05,0.003318848782132843,0.02758153975728613
101,0.1938517185453945,0.00044942867177272776,0.0044444444444444444,9.667508129496127e-05,0.006703266032429966,0.04110910655506732
102,0.15067333643703187,0.0,0.0,0.0,0.0023893095362068416,0.030612529194647742
103,0.2041720962511941,0.15606112322298496,0.0,0.0,0.01046657698583852,0.07413995929200352
104,0.46848262004970204,0.013538113051284583,0.011111111111111112,0.0,0.11181702513977798,0.12098977387037516
105,0.13393035485157545,0.0009849641200287832,0.12592592592592594,0.00055886764312163,0.008789276051002722,0.05403787771833089
106,0.3629791727297212,3.223247129459438e-05,0.022222222222222223,0.0006430547800846398,0.01272163153036385,0.0797196627467373
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.19198681410402682,3.154535352079499e-05,0.05555555555555555,5.4376880143536255e-05,0.0021635833089701934,0.049958375040443384
109,0.17940194678191151,0.021635450499290783,0.08333333333333333,0.0003323598066344857,0.04732523416713575,0.06640566491766117
110,0.3267533949005856,0.007826686139964761,0.12777777777777777,0.02395140752196312,0.09114570432913177,0.1154909941338846
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.08302463173387215,0.000665806042582309,0.06666666666666667,4.132436515646987e-06,0.004503305975291533,0.03097290857098566
113,0.1721637956392871,0.0011804790633797224,0.10370370370370371,0.0002919664257206023,0.009833794912086991,0.057434747948835616
114,0.13241720980534225,0.26473040314232704,0.08888888888888889,0.00010997720528393984,0.024387681958528154,0.10210683220007406
115,0.34296726889193563,0.008786970605405385,0.26666666666666666,0.0002511007769498974,0.022592492451008705,0.12825289987839325
116,0.1087535404156154,0.0007524176539223272,0.016666666666666666,4.946748958900571e-06,0.00917929372920301,0.02707137304287326
117,0.32881703037269766,0.005229203226509407,0.0925925925925926,0.00014997100515756756,0.015519290462292473,0.08846161753184993
118,0.2529476904871804,0.04102257767162144,0.03333333333333333,0.0,0.08830943410108769,0.08312260711864457
119,0.22873841618191043,0.0007577827858993791,0.022222222222222223,0.00013255828525871038,0.017511155715250196,0.053872427038108184
120,0.16476123756889677,0.0020774388854477616,0.03888888888888889,9.346530714537948e-05,0.03878034154224668,0.0489202744385251
121,0.25779192902859166,0.017725957163727324,0.03111111111111111,0.0011577117256820202,0.028110006352214868,0.0671793430762654
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.3784976912201125,0.11106466933783159,0.19444444444444445,0.4026111364364624,0.1479374719985668,0.24691108268748355
124,0.10209001097981812,4.825191057341214e-05,0.059259259259259255,0.0003116925072390586,0.08732371171523448,0.049806585274424865
125,0.12954811549108572,0.1392719095042507,0.059259259259259255,0.5360010862350464,0.17884558267996173,0.20858519063392075
126,0.2191768642265216,0.10837791207470089,0.011111111111111112,0.4017883539199829,0.14981979641493975,0.17805480754945124
127,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
128,0.12764666176559913,0.0027644900686553332,0.08888888888888889,0.0,0.004816644420379144,0.0448233370287045
129,0.23421592410701877,0.012757531616502317,0.0,0.0,0.019624512550033345,0.05331959365471088
130,0.07158874508805005,0.021065452829013388,0.0,3.379417830728926e-05,0.03651228239981854,0.025840054899037852
131,0.10165818242876436,0.060191919975935856,0.027777777777777776,3.1080360258783912e-06,0.11522291813233132,0.06097078127016704
132,0.1362316965265554,7.82767427868995e-05,0.08888888888888889,0.014156457968056202,0.03452954614308025,0.054776973253873526
133,0.2174632136374382,0.0001731785258107109,0.0,0.0,0.013330621017331703,0.046193402636116127
134,0.08672632621853048,0.027336512458732965,0.014814814814814814,3.367273393450887e-06,0.018216115051409607,0.029419427163376262
135,0.025766699382969282,0.0009890890548722435,0.0,0.0,0.008327873200413777,0.007016732327651061
136,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
137,0.09458865882072512,0.0002165504930779496,0.05555555555555555,4.403544153319672e-05,0.0053411120228434444,0.031149182466747048
138,0.09553750455132785,0.035656105120336935,0.14444444444444443,1.2930541743116919e-05,0.04412326923883424,0.06395485077933731
139,0.0,0.0,0.0,0.0,0.0,0.0
140,0.07960093900803701,0.002956723511550902,0.011111111111111112,0.0,0.008920972753065259,0.020517949276752857
141,0.323472165962031,0.0,0.0,0.0,0.020074199697607632,0.06870927313192773
142,0.3990590497232624,0.003695146044682628,0.0,9.318238153355196e-05,0.04686909398049168,0.08994329442599405
143,0.23429518474081623,0.0004698145872030881,0.011111111111111112,0.0,0.019891822792501707,0.053153586646326426
144,0.25085105405469776,0.0027201278000630533,0.014814814814814814,0.00030428916215896606,0.02864273638763061,0.05946660444387304
145,0.0522547685778981,0.013591767572926702,0.011111111111111112,0.0,0.016324034761494726,0.018656336404686127
146,0.05133566515339433,0.0005123689944129871,0.022222222222222223,4.431216439115815e-06,0.004681775596009994,0.015751292636495728
147,0.06723845349897031,0.01254269836846191,0.0,0.0,0.0075377730230486465,0.017463784978096173
148,0.1682284930455413,0.003751320349686338,0.05,8.624015208624769e-06,0.01750098547296534,0.04789788457668032
149,0.3105888162705464,0.0005523732752877846,0.0,0.0,0.02881888174011435,0.0679920142571897
150,0.22519773621975173,0.0012760080625372557,0.04888888888888889,3.5621222195914015e-05,0.014727187801874712,0.0580250884390497
151,0.2073733684479339,0.009220808059582874,0.013333333333333332,0.00012515198613982648,0.010059939699380967,0.04802252030527417
152,0.07178166446372927,0.005286949751326625,0.022222222222222223,0.0001993295009015128,0.00420880537095967,0.020739794261827864
153,0.09769587180589602,0.008148806997076805,0.0,0.0,0.009537102864853176,0.023076356333565202
154,0.059543866309494216,0.012941361760752902,0.0,0.0001540865923743695,0.013866142973655347,0.017301091527255365
155,0.12129526343896328,0.0006685900286560957,0.016666666666666666,0.0011168646160513163,0.012226159829834327,0.03039470891603434
156,0.15912491620773847,0.0,0.022222222222222223,1.1020242709491868e-05,0.008983852158446772,0.03806840216622339
157,0.1867907329497505,0.01766224444268402,0.014814814814814814,0.0,0.0047782547751814425,0.04480920939648615
158,0.05546802990786818,0.0008302728276388677,0.03333333333333333,0.000679635617416352,0.01778029948611358,0.02161831423447406
159,0.17293870877341871,0.00893703931061278,0.027777777777777776,4.9670303269522265e-05,0.0032614676681689994,0.04259293276664956
160,0.17769907867821813,0.003127795087186489,0.011111111111111112,0.0002711157430894673,0.009689747827565367,0.04037976968943412
161,0.18800206957123997,0.0014532937013431928,0.005555555555555556,6.548104283865541e-05,0.01082423562334976,0.04118012709886543
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.196835488886625,0.009862681890886533,0.13333333333333333,0.00017787757678888738,0.008005091231566485,0.06964289458384006
164,0.15638628260969648,0.10451211992005617,0.016666666666666666,0.4019434154033661,0.14227605453687955,0.16435690782733298
165,0.3502344385301617,0.16610528477633277,0.08888888888888889,0.0005197139689698815,0.40436343459076346,0.20202235215102332
166,0.13344621806682808,0.0017310966005432567,0.01851851851851852,0.0003437295963522047,0.09072311438939062,0.04895253543432654
167,0.11248023306791957,0.0005207904914185725,0.0037037037037037034,0.0023247860372066498,0.045657742890885235,0.03293745123822674
168,0.15738258505115685,0.1558113364576163,0.029629629629629627,0.535717785358429,0.1854723446012413,0.21280273621961462
169,0.22353299606271268,0.0066603631058647925,0.027777777777777776,0.0,0.02762105258553706,0.05711843790637846
170,0.19567734797016426,0.0035496091047433195,0.03703703703703704,0.0006260699592530727,0.05031902399309235,0.05744181761285801
171,0.1984798779304199,0.0,0.1111111111111111,4.1447316334597417e-07,0.001765832038229256,0.06227144711058473
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.12492457578857279,0.034880374627558934,0.0,1.142243604590476e-06,0.12668075735842446,0.05729737000363215
174,0.06248090135345736,0.00011793237950065346,0.022222222222222223,5.08015145896934e-05,0.0056494935393836205,0.01810427020183071
175,0.33984473743141214,0.26695804069770157,0.0,0.0,0.1813646980298012,0.15763349523178297
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.11163918524047015,0.004471454025679511,0.011111111111111112,0.0,0.0012607844469420494,0.025696506964840566
178,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
179,0.2602517410668161,0.0015539832239150789,0.044444444444444446,0.00036946480395272374,0.032407689371485526,0.06780546458212278
180,0.12113721816794285,0.03119446726210109,0.10370370370370371,0.00019947900727856904,0.0197820650383513,0.055203386635875505
181,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
182,0.5332547272641989,0.02239946801202041,0.13333333333333333,0.0006433301605284214,0.015307442933832559,0.14098766034078272
183,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
184,0.16837724912291796,0.0010093620159218092,0.011111111111111112,1.118570139624353e-06,0.010973947533642024,0.03829455767074651
185,0.15095081121755832,0.0395889891635666,0.014814814814814814,0.0,0.025638519609348414,0.04619862696105763
186,0.03973443705134692,0.0,0.0,0.0,0.0033396938598585723,0.008614826182241098
187,0.15765297408541604,0.0,0.0,4.228892066748813e-06,0.004737507976856502,0.03247894219086786
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.09705724211375688,0.006311225577092502,0.044444444444444446,0.0001289516658289358,0.01244158063154475,0.0320766888865335
191,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
192,0.07492485756521901,0.0004530394901791371,0.03333333333333333,0.0,0.38127069699429594,0.09799638547660548
193,0.1055140018159373,0.030807134645080895,0.0,0.0,0.008596925970773567,0.028983612486358355
194,0.26900959726047247,0.007590569350033127,0.0,9.650361789681483e-07,0.1151549459008305,0.07835121550950301
195,0.10616302100538517,0.07574089504617174,0.022222222222222223,0.26818665862083435,0.09488421629686414,0.11343940263829552
196,0.14299973292850854,0.09089229465753977,0.022222222222222223,0.3214406371116638,0.10747551559239732,0.13700608050246632
197,0.1490145436405827,0.0016381079822214554,0.022222222222222223,2.2956528766826523e-07,0.07807165705452196,0.050189352092967196
198,0.08191263092165547,0.05745194666035451,0.011111111111111112,1.3260122386782314e-06,0.16439474941207943,0.06297435282348784
199,0.16871441945936058,0.004205923933871244,0.013333333333333332,1.7462894902564585e-05,0.03877105892989216,0.04500843971027198
200,0.0998900614205975,0.017468364821508847,0.08444444444444445,4.157602597842924e-05,0.0351807626017976,0.04740504186286536
201,0.12771038157658035,0.05808422456934269,0.008888888888888889,5.494564902619459e-05,0.023221372505919408,0.0435919626379515
202,0.2061134735860981,0.02757398329964896,0.0,0.0003528652305249125,0.02579001265774817,0.05196606695480403
203,0.15661971503773617,0.7995830296433741,0.007407407407407407,0.0015916365664452314,0.1294749631951134,0.21893535037001527
204,0.4852780718187509,0.0,0.022222222222222223,0.0,0.0020966570475037874,0.10191939021769539
205,0.14907208688187953,0.14273488703941595,0.022222222222222223,0.5357356667518616,0.21794050726350417,0.2135410740317767
206,0.23433931819774603,0.0866741078585221,0.022222222222222223,0.32144972681999207,0.10636965610596344,0.15421100624088918
207,0.16159121663622736,0.027060521542560965,0.0,0.0,0.123858674972054,0.06250208263016846
208,0.35421778902733064,0.0053938150021322715,0.007407407407407407,3.059499431401491e-05,0.03398590857736458,0.08020710300170979
209,0.5237720743962064,0.08333112893577299,0.05,0.028668183833360672,0.07835452691083815,0.15282518281523566
210,0.36599095585401503,0.0036360805501033165,0.2,0.0009114858112297952,0.013095637102725665,0.11672683186361477
211,0.1323556948932869,0.0006042542383366681,0.027777777777777776,0.0,0.007009316409597056,0.033549408663799685
212,0.21216670588182238,0.0003682488501918564,0.0,0.0008648748626001179,0.025400877254498765,0.04776014136982262
213,0.07596122166489369,0.008478503348700888,0.0,0.0,0.008176496646908036,0.018523244332100522
214,0.34067643407845705,0.04786022932258982,0.044444444444444446,0.001866054255515337,0.04059674031757783,0.0950887804837169
215,0.23738113500939478,0.0013754964850793685,0.08888888888888889,0.00029513309709727764,0.011868985682876794,0.06796192783266743
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.1904004509744679,0.0,0.0,0.0,8.887393648934634e-05,0.03809786498219145
218,0.21270476101685848,0.000708405195605595,0.03111111111111111,0.0004682889848481864,0.010440287785912477,0.05108657081886717
219,0.20934218938221483,9.147153451663566e-05,0.10370370370370371,8.366085239686072e-05,0.008009610214384118,0.06424612713744324
220,0.1211801905409657,0.00026880074860893675,0.0,6.752939225407317e-05,0.0019475271698103577,0.024692809570327812
221,0.09637401586011031,0.0003937947889039697,0.007407407407407407,0.00010504542296985164,0.026044141374874524,0.02606488097085321
222,0.2014661281067767,0.08166187189540841,0.0,0.0,0.09394231200551677,0.07541406240154037
223,0.08488911346883304,0.0002349635169784057,0.0,0.0,0.001817527848041735,0.017388320966770638
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.29377034119133333,0.09159433936616622,0.05333333333333333,0.1370244175195694,0.061036087981347804,0.12735170387835004
226,0.12861859077691581,0.0029891102215392376,0.017777777777777778,0.00346317607909441,0.013913695143682955,0.03335246999980204
227,0.1178284400393666,0.08166187189540841,0.0,0.0,0.08733209176252574,0.05736448073946014
228,0.1359567055860162,0.016439223926754478,0.013333333333333332,1.1001306177149672e-07,0.0610564064024692,0.045357155852327
229,0.12452669189240259,0.0032790438117202506,0.009523809523809523,7.158396329032257e-05,0.03955204436919126,0.03539063471208279
230,0.3131091698043875,8.625934593830971e-05,0.0,0.07385367155075073,0.12219502746455474,0.10184882563312625
231,0.132931946356733,0.4978426974711773,0.0,0.0,1.0,0.32615492876558205
232,0.09934417937599033,0.00036071345560977617,0.022222222222222223,4.082138548255898e-05,0.03547593995824088,0.03148877527950915
233,0.1155952165368089,0.0,0.0,0.0,0.02239291153869315,0.027597625615100412
234,0.04577000864866789,0.0016323874431085187,0.0,0.0,0.05857360520567377,0.021195200259490038
235,0.025766699382969282,0.0009890890548722435,0.0,0.0,0.008327873200413777,0.007016732327651061
236,0.08557416019278012,0.004045493105075579,0.022222222222222223,9.774797945283353e-05,0.004070369783746046,0.023201998656655363
237,0.05489763853777629,0.0003226253558907227,0.0,0.0,0.013621730385110027,0.013768398855755407
238,0.1591671358339318,0.012389282766310461,0.0,0.0,0.007184504278704501,0.035748184575789356
239,0.27566131897542506,0.00644224544251308,0.05185185185185186,0.0047188191674649715,0.02216234598260953,0.07216731628397291
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.053618419581466445,0.019078468676901814,0.0,0.0,0.004781823685142557,0.015495742388702164
242,0.0713925666144862,5.800806450716755e-05,0.0,3.8482635318359826e-06,0.0013002867391295287,0.014550941936330946
243,0.05134308051325489,0.0003720649685952056,0.022222222222222223,3.5946786738350056e-06,0.002461707517327676,0.015280533980014766
244,0.213460725342567,0.018889875978514305,0.0,0.0,0.0021361929331388846,0.046897358850844034
245,0.10915803207003044,0.016492952474067294,0.014814814814814814,0.0,0.004929692200750765,0.02907909831193266
246,0.12748480905142417,0.0003296963516240812,0.0,8.258716843556613e-05,0.005132673950525692,0.0266059533044019
247,0.0725591017598008,0.0,0.0,0.0,0.00024353896863453156,0.014560528145687068
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.04298305057478782,3.532140074303915e-05,0.044444444444444446,1.4221230912880856e-06,0.002594457291523945,0.018011739166918107
250,0.23124557810029783,0.0003682488501918564,0.0,0.0,0.019293767482954412,0.050181518886688814
251,0.1591671358339318,0.012389282766310461,0.0,0.0,0.007184504278704501,0.035748184575789356
252,0.056694413870072256,3.030900536749482e-05,0.06666666666666667,5.039835286879679e-06,0.0770336852983628,0.04008602293515122
253,0.09866217503840041,0.0,0.011111111111111112,0.0,0.006212364458548418,0.023197130121611988
254,0.1435056666097311,0.0,0.0,0.0,0.001025387177066665,0.02890621075735955
255,0.05060281351520994,0.0,0.011111111111111112,2.58345426118467e-05,0.0016161621822326953,0.01267118427023312
256,0.24423494140263138,0.0006337383418730298,0.007407407407407407,1.124400023400085e-05,0.004806251752453137,0.05141871658091979
257,0.1791145573889992,0.006874804772020074,0.027777777777777776,0.0,0.029693552768979597,0.048692138541555324
258,0.23421592410701877,0.012757531616502317,0.0,0.0,0.019624512550033345,0.05331959365471088
259,0.2248325528384099,0.008007517991041272,0.029629629629629627,0.03896600753068924,0.023757206309818462,0.0650385828599177
260,0.2445664243108187,0.007233235748938022,0.013333333333333332,5.217987927608192e-05,0.010479763171389543,0.055132987288751135
261,0.11051621470792451,0.0003296963516240812,0.007407407407407407,0.0,0.07604997132799295,0.03886065795898978
262,0.3350482114646365,0.0007616867022111312,0.1111111111111111,0.00018365518189966679,0.017898236483808012,0.09300058018873328
263,0.21117162329931505,0.00025589006839111384,0.0,0.0,0.028929520395084757,0.04807140675255818
264,0.19546872352240482,0.0011465461217269627,0.07222222222222222,3.355151056894101e-05,0.00701589890417832,0.05517738845622024
265,0.08069968075672089,3.832751047741084e-05,0.011111111111111112,0.0,0.002188905761694511,0.018807605028000784
266,0.2140599706155224,0.20949049764990443,0.07777777777777778,0.8035767078399658,0.5611548348621884,0.3732119577490718
267,0.11143177754001315,5.169995315592251e-05,0.06111111111111111,0.0005427272990345955,0.006056323486410145,0.03583872787794498
