feature,p_value,score,lgbm,rf,gbc,xgb,BayesianRidge,mean
p3_S,1.0890092380244443e-160,1226.0697771186635,0.012048192771084338,0.19583384059155406,0.06439272500706496,9.042902e-06,0.018844732431945337,0.058225706740748326
p3_V,0.42529282099166443,0.6363278848485021,0.0,0.0,0.0,0.0,0.0,0.0
p4_E,1.962186674478065e-35,171.2379416282654,0.1566265060240964,0.0005872795610294424,0.0015304522505415574,2.2491564e-05,0.05108071823623933,0.04196948952715499
p4_G,1.241087430999835e-22,102.22403651714096,0.10843373493975904,0.04587029500366142,0.000892856163010297,4.755504e-06,0.029287576957762667,0.03689784371364888
p4_GAP,0.8534284442229908,0.03415422911575817,0.0,0.0,0.0,0.0,0.0,0.0
p4_S,0.920197562881645,0.010043678658223767,0.0,0.0,0.0,0.0,0.0,0.0
p5_G,0.005240141443359749,7.839927771734493,0.0,0.0010191842622329311,1.3806556711149264e-05,6.674176e-06,0.004154885906741116,0.0010389101803156072
p5_GAP,3.822482509511389e-157,1183.8933481321378,0.024096385542168676,0.004305397525379166,0.00010828401976682345,1.4844765e-06,0.04222199239143002,0.014146708791040222
p5_K,7.248620119034576e-11,43.688065029537604,0.04819277108433735,0.00401598969903456,0.0,0.00015539002,0.0017452699156946677,0.010821884144207972
p5_MSEQD,0.044902823263889384,4.035608283824657,0.012048192771084338,0.0015471430605539572,0.0007710029273415375,8.314133e-05,0.08784291726733193,0.020458479470701417
p5_R,1.189073189526465e-45,230.4126132857046,0.12048192771084337,0.042604105662326384,0.0006266324713639825,5.5070293e-05,0.06490883591320379,0.045735314410238724
p5_T,9.292987495771498e-22,97.71203434571201,0.0,0.00040075689379578537,0.0005742342234858546,0.0,0.036326122164989406,0.0074602226564542086
p6_E,2.5077372040949625e-08,31.71979940251563,0.21686746987951808,0.016859983868369184,0.0007022441004942316,4.2029214e-06,0.07701922088932125,0.06229062433182966
p6_GAP,4.781780214171807e-08,30.41570934847216,0.024096385542168676,0.0031752225490448787,0.008948700678401094,3.3870316e-07,0.038684211376292355,0.014980971769813351
p6_H,2.8224952434187396e-43,216.32093911840644,0.012048192771084338,0.000639269069761198,6.120222025631829e-06,1.3348403e-05,0.012820140124639695,0.00510541411804565
p6_KS,0.01485907674043329,5.960252457581021,0.18072289156626506,0.0032620423842877077,0.005173488945070587,6.564731e-07,0.06010239014708031,0.04985229390316177
p6_Q,2.5629376804285477e-15,65.26928962493946,0.04819277108433735,0.0015812068004986896,0.000527737064128242,1.2854522e-05,0.011476977572806794,0.01235830940867991
p6_R,0.03914967176846023,4.269105224427691,0.0,0.0009423792438459461,1.4526679250721216e-05,0.0,0.04288207313967702,0.008767795812554737
p7_GAP,4.245713926777892e-168,1317.192837605289,0.060240963855421686,0.348498850452001,0.0,0.0,0.04387225476025371,0.09052241381353528
p7_HFAMR,0.09889046725543392,2.730030156152328,0.0,0.0,0.0,0.0,0.0,0.0
p7_P,0.43299305330698856,0.6154353759390931,0.0,0.0,0.0,0.0,0.0,0.0
p7_Q,3.1257820903735752e-52,270.5386470151752,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p8_E,8.62444863579891e-96,580.9413730913966,0.060240963855421686,0.027446445790464038,0.000538090094588781,1.3436734e-05,0.02472696586695845,0.022593180468237058
p8_GAP,6.898497023702034e-13,53.399196230249736,0.0,0.004541798955802241,0.0010899729009952084,0.0,0.053041296550742564,0.011734613681508002
p8_I,0.02020967297675111,5.416449106811395,0.0,0.00013009484371637664,0.0001020386396950313,1.5509933e-06,0.014661077642321897,0.002978952423798848
p8_K,0.0015004053608352022,10.15194897592454,0.012048192771084338,0.0002523180146955539,0.0,3.5671528e-07,0.01008549785668953,0.004477273071549081
p8_P,4.911442280987532e-13,54.11391802912391,0.04819277108433735,0.0008242155251575634,0.00012694608007593055,4.4572757e-06,0.03606151026225922,0.017041980045513223
p8_QHAFMLG,0.019957004083655028,5.438580488037169,0.0,0.0015819074120442672,0.0004106773504960795,2.1891371e-06,0.051867161297120594,0.010772387039361966
p8_S,1.0227491248985265e-45,230.8037380231008,0.012048192771084338,0.0018337375728383978,0.0029451566788186215,7.5169504e-05,0.009354940522855576,0.005251439409973564
p8_W,0.6605444322854446,0.19301435674256892,0.0,0.0,0.0,0.0,0.0,0.0
p9_E,5.979389932197394e-15,63.458721794084916,0.13253012048192772,0.0009772743715384688,0.0024597717969598487,1.2076827e-05,0.13948222733552712,0.05509229416264281
p9_GAP,2.3835280326902477e-11,45.994513524381496,0.0,0.0005047899433036144,0.00218545555685915,6.384948e-07,0.026590784260202296,0.005856333651029488
p9_N,5.134208351675247e-17,73.68722348266763,0.012048192771084338,0.0006942977015086545,0.0001411032870154573,8.274991e-06,0.027791259121275155,0.008136625574408692
p9_S,2.9719136673923456e-54,283.19660070450874,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p9_Y,0.008999339868292936,6.858203882672754,0.012048192771084338,9.588053838098247e-05,3.485637182429389e-05,1.2922336e-06,0.0013716636776899683,0.0027103771185170073
p10_GAP,2.3835280326902477e-11,45.994513524381496,0.0,0.0005047899433036144,0.00218545555685915,6.384948e-07,0.026590784260202296,0.005856333651029488
p10_HLTVM,0.4575782629055991,0.552375752863514,0.0,0.0,0.0,0.0,0.0,0.0
p10_I,5.0532214184653485e-52,269.24156672580835,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p11_GAP,3.175006920277252e-11,45.399061528610375,0.0,0.0005047899433036144,0.00218545555685915,6.384948e-07,0.026590784260202296,0.005856333651029488
p11_HTL,0.01733169573203899,5.687369275231885,0.04819277108433735,0.0023677808277933255,0.0008743110752038028,7.0778195e-05,0.024886427416753867,0.01527841371974573
p11_Y,2.58742483516221e-54,283.5756804989826,0.012048192771084338,0.003549931834382166,0.008786940645285417,3.7588845e-06,0.032266075124198525,0.011330979851896416
p12_I,0.0159386147522856,5.83574571529474,0.0963855421686747,0.01564763288536257,0.0013687024028497482,2.9715678e-05,0.010157657598850687,0.02471785014684063
p12_L,3.286464424467371e-230,2265.747986909063,0.0,0.3272139729106766,0.03708183131733485,0.40083295,0.08223192912406047,0.16947213688419
p12_T,6.010138625094241e-52,268.77367725681785,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p12_V,1.2025392895014073e-16,71.84663988080972,0.0,0.0006538043174049783,0.0002434372677892856,1.03446665e-08,0.0819630829060525,0.016572066967182643
p13_P,6.170830119492761e-16,68.32305098381919,0.0,0.0031353772125148273,0.0022612239192847288,1.1168344e-05,0.051435543657857984,0.011368662626714956
p14_GAP,1.1917090571927648e-16,71.8661802971609,0.0,0.0031353772125148273,0.0022612239192847288,1.1168344e-05,0.051435543657857984,0.011368662626714956
p14_I,0.048725179276197246,3.897310365335896,0.024096385542168676,0.0001766907311513391,0.0,5.218257e-07,0.01880359495302919,0.008615438610412146
p14_L,0.02004742715803551,5.430627090221475,0.0,0.0002077894074431405,1.5218619766138738e-05,0.0,0.03266691594023417,0.006577984793488691
p14_M,3.919848092602392e-09,35.48955921076059,0.024096385542168676,0.019849503862759743,6.537347241021338e-05,2.490209e-06,0.057005618891155206,0.020203874395498568
p14_V,0.4444796044190299,0.585300635537358,0.0,0.0,0.0,0.0,0.0,0.0
p15_GAP,1.2160844435654939e-43,218.47680775146247,0.012048192771084338,0.018873062673104086,0.0,1.1094862e-06,0.06027237666849244,0.018238948319780218
p15_ILTAH,0.9894633147503344,0.00017451746983307756,0.0,0.0,0.0,0.0,0.0,0.0
p15_V,0.03532368217926967,4.4453237714430385,0.024096385542168676,0.001110091133908076,0.00019895444474983174,0.00012942674,0.0168616820848856,0.008479307989583516
p15_Y,3.146722776981932e-52,270.520605553472,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p16_GAP,0.25809654840740404,1.2808579155206559,0.0,0.0,0.0,0.0,0.0,0.0
p16_K,2.8857422825825874e-47,240.11107729162154,0.03614457831325301,0.0012483206977421692,0.00022958699332962306,7.85993e-06,0.01792909775195569,0.011111888737178154
p16_NVGARDLP,0.8959207937793799,0.01712430466065665,0.0,0.0,0.0,0.0,0.0,0.0
p16_Q,1.6364425391189794e-15,66.23000941451632,0.08433734939759036,0.0008507113510722038,0.0001187415494495816,5.3459866e-07,0.03134032878181549,0.02332953313571655
p16_S,7.044109948686109e-31,146.04081175301874,0.0,0.008155511631720607,8.622387246108869e-05,5.0332374e-09,0.0818838320579716,0.018025114519078136
p16_T,4.003246528998567e-48,245.30202982040962,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p17_N,0.25809654840735263,1.2808579155208717,0.0,0.0,0.0,0.0,0.0,0.0
p18_G,0.0067540082080225425,7.377653916406498,0.0,0.0007600995724493414,2.555289257062231e-05,5.8358022e-05,0.07425564066844066,0.015019930231135233
p18_GAP,0.25809654840740404,1.2808579155206559,0.0,0.0,0.0,0.0,0.0,0.0
p18_H,6.554664802306034e-14,58.36692802817986,0.0,0.002920723434503934,6.900773338302468e-05,0.0,0.05219661626293187,0.011037269486163766
p18_I,4.2605729618812915e-130,890.3071287469434,0.03614457831325301,0.08277166990843611,0.0020745619811850403,1.1417064e-05,0.008044268329199898,0.025809299119283376
p18_K,5.199048327699844e-13,53.99414249511441,0.03614457831325301,6.4062575596901e-05,0.00011310316799012876,2.1922767e-06,0.017267920422031978,0.010718371351119324
p18_L,0.17202088796398293,1.8687641875446248,0.0,0.0,0.0,0.0,0.0,0.0
p18_R,0.0014985075943239644,10.154313723192164,0.0,0.003014171126776263,2.1368827160621545e-05,0.0,0.005338242081938254,0.001674756407175028
p18_S,1.3103621111717434e-52,272.89047786472565,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p18_T,0.0047399888272635455,8.023364358040281,0.0,6.26001034993803e-05,0.0,0.0,0.00720847765554854,0.0014542155518095842
p18_VQYED,3.0058326477598512e-05,17.62687341794711,0.024096385542168676,0.0009657849044989026,0.0010110256393336162,6.4230466e-05,0.10168824189840595,0.025565133690040598
p19_N,1.4285065820361706e-52,272.65670744793124,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p19_S,1.3747171781173594e-192,1649.239318014791,0.024096385542168676,0.44329395495789026,0.014689141713282602,0.0,0.07648404402172343,0.111712705247013
p19_T,2.8027711257017925e-35,170.36959370327915,0.0,0.024871334157433686,0.05314254123200433,0.0029173284,0.0970178050882079,0.035589801772283894
p20_G,5.044577228369546e-23,104.24992002495415,0.0,0.00040075689379578537,0.0005742342234858546,0.0,0.036326122164989406,0.0074602226564542086
p20_GAP,0.19055887962315132,1.7163539211485785,0.0,0.0,0.0,0.0,0.0,0.0
p20_N,1.752239565811332e-16,71.03399639488859,0.07228915662650602,0.000809073884817368,0.00045956648552912034,4.6265097e-05,0.0008181886540998641,0.01488445014957016
p20_S,6.854733815707151e-12,48.58941290612809,0.0,0.017172564193433933,0.00011667213574868051,7.262235e-05,0.07057078812663024,0.017586529361478816
p20_TIKL,0.15720477898020868,2.0048665163858552,0.0,0.0,0.0,0.0,0.0,0.0
p20_V,3.6580688226715863e-09,35.63050420980999,0.0,0.001466048480730186,0.0002277033558978041,0.0,0.006114814389127838,0.0015617132451511656
p21_I,4.062773911823604e-10,40.131766542940916,0.024096385542168676,0.0008428274080231626,4.179395021688417e-05,1.8991323e-05,0.06783662168544759,0.018567323981686614
p21_L,0.23504091466491953,1.4123317657510945,0.0,0.0,0.0,0.0,0.0,0.0
p21_T,2.9719136673923456e-54,283.19660070450874,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p21_V,9.296746071933369e-56,292.718698371211,0.012048192771084338,0.0031497307582403003,2.4688485606617815e-05,2.5177062e-06,0.008652280144295909,0.004775481973086847
p21_Y,0.048725179276197246,3.897310365335896,0.024096385542168676,0.0001766907311513391,0.0,5.218257e-07,0.01880359495302919,0.008615438610412146
p22_R,1.9662163664606756e-107,678.7935107960267,0.0,0.22980316972388395,1.9835609305576504e-06,0.0,0.07771366031489388,0.06150376271994168
p23_GAP,1.0811248165221401e-08,33.42523183657424,0.0,0.0,9.455784705954968e-06,0.0,0.0281420597247625,0.005630303101893691
p23_S,4.59703137098802e-11,44.63134802605786,0.04819277108433735,0.012380314326893597,0.0001035571158368985,1.5810575e-07,0.005597025353938553,0.013254765197351068
p24_P,1.0811248165213526e-08,33.42523183657571,0.0,0.0,9.455784705954968e-06,0.0,0.0281420597247625,0.005630303101893691
p25_GAP,1.0811248165221401e-08,33.42523183657424,0.0,0.0,9.455784705954968e-06,0.0,0.0281420597247625,0.005630303101893691
p25_T,0.007197069346288821,7.262344159716921,0.0,1.4586914358144012e-05,7.559301417150515e-09,0.0,0.0357151446072086,0.007145947816173633
p25_W,1.4560162069055594e-167,1310.4722847645041,0.0,0.3272139729106766,0.03708183131733485,0.40083295,0.08223192912406047,0.16947213688419
p25_Y,2.739861266979182e-06,22.32672246065588,0.012048192771084338,0.0003356077842335012,0.0009945092665315726,3.305096e-06,0.05574678494606239,0.013825679972785467
p26_E,2.194962246724838e-76,432.4580525788208,0.03614457831325301,0.004920832029302209,0.32181412027214407,1.6551145e-06,0.01905644106735301,0.07638752535930808
p26_GAP,1.0811248165221401e-08,33.42523183657424,0.0,0.0,9.455784705954968e-06,0.0,0.0281420597247625,0.005630303101893691
p26_L,0.04667939328976276,3.9698423934796905,0.0,0.009388520792455174,0.0,0.0,0.009507558288059633,0.003779215816102961
p27_G,1.3924736684303184e-32,155.3832398904492,0.012048192771084338,0.012519590330031765,0.03990228790083611,0.0,0.010988969603363057,0.015091808121063052
p27_GAP,1.0811248165221401e-08,33.42523183657424,0.0,0.0,9.455784705954968e-06,0.0,0.0281420597247625,0.005630303101893691
p27_V,0.04667939328976276,3.9698423934796905,0.0,0.009388520792455174,0.0,0.0,0.009507558288059633,0.003779215816102961
p27_Y,2.1398064864849043e-12,51.02347711864475,0.03614457831325301,0.00010804573271264762,0.00011315888314381015,0.0,0.030270614141262198,0.013327279414074333
p28_P,8.424069555370753e-11,43.37711589334543,0.04819277108433735,0.01647079458342072,0.00013811818540884847,0.0010219406,0.007850655056323205,0.014734855903972333
p28_TAG,0.008486769630922588,6.964033258412363,0.0,0.0041306133124698885,6.590771033162083e-05,0.0,0.020291404668439213,0.004897585138248144
p29_N,1.4285065820361706e-52,272.65670744793124,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p29_Q,6.080892866486101e-67,366.3052418594634,0.0,0.0035531419545549495,0.0007206986191544196,0.0,0.013384382388370739,0.0035316445924160216
p30_GAP,1.0811248165221401e-08,33.42523183657424,0.0,0.0,9.455784705954968e-06,0.0,0.0281420597247625,0.005630303101893691
p30_THG,0.05250027387064147,3.7715556746405223,0.0,0.0011421016074647777,5.921186714774463e-06,0.0,0.02219836467407716,0.004669277493651342
p30_Y,2.9452656618140192e-06,22.18383436930106,0.012048192771084338,0.0025215378352313653,5.008071943794562e-05,0.0,0.0033780511845461947,0.003599572502059969
p31_L,1.6753906521954957e-09,37.22557211149739,0.012048192771084338,0.003964920376282054,3.6560396632905124e-05,2.089503e-06,0.053053554625254795,0.01382106353443358
p31_MFK,0.002914171169673119,8.918186011363247,0.0,0.0005482149834298662,0.00015550015566043784,3.8651124e-06,0.10953379016821743,0.022048274083936732
p31_Y,2.1584965808064444e-22,100.98118960452388,0.0,0.00040075689379578537,0.0005742342234858546,0.0,0.036326122164989406,0.0074602226564542086
p32_L,0.3739063410225728,0.7915733285997029,0.0,0.0,0.0,0.0,0.0,0.0
p32_M,0.00025859305933696465,13.475610473661014,0.0,0.0,4.612622938708815e-05,0.0,0.01785459198852076,0.00358014364358157
p32_V,0.17601626250446764,1.834357394972524,0.0,0.0,0.0,0.0,0.0,0.0
p33_D,1.5891344471916214e-14,61.375564296315076,0.0,0.0008064944026122946,0.0,1.3143579e-05,0.032380529681983926,0.006640033532729959
p33_G,0.0014891832906190196,10.165976784346256,0.012048192771084338,0.0004269568825276416,6.50194297738582e-05,0.0,0.02654371150499502,0.007816776117676172
p33_H,0.035412906031379296,4.440990307305736,0.0,0.003743044460363878,1.554536978405225e-05,3.440172e-06,0.023679379586054778,0.005488281917619523
p33_SYPN,0.5956090805148746,0.2819070874966254,0.0,0.0,0.0,0.0,0.0,0.0
p33_V,1.7675899352148093e-06,23.194296800752547,0.024096385542168676,0.0004660852667651527,1.5834169523622283e-05,1.344486e-05,0.014811580900772382,0.007880666147863463
p34_E,1.2468939874484095e-14,61.891864453716465,0.0,0.003332577935282779,0.0008177652033821233,7.989456e-06,0.04558546340181926,0.009948759199338377
p34_N,0.1626175801979985,1.953504067229473,0.0,0.0,0.0,0.0,0.0,0.0
p34_P,2.4085608141709873e-18,80.3420706552599,0.012048192771084338,0.04666520179598412,0.09611622858195007,0.0,0.03262046916560175,0.03749001846292406
p34_SHA,0.5623126242868981,0.3360110213709234,0.0,0.0,0.0,0.0,0.0,0.0
p35_K,4.725514714814675e-24,109.60299128513343,0.03614457831325301,0.01133399871845853,2.6522175550715015e-05,8.3608563e-07,0.02972306432243817,0.01544579992306663
p35_M,1.257887289849017e-13,56.98740461134854,0.0,0.0006507458613390709,0.00023094624308273867,7.005271e-07,0.010496710633381834,0.0022758206529799063
p35_P,5.44409809212851e-18,78.56237175725934,0.0,0.0073553566561543274,0.0,0.0,0.02110071014692144,0.005691213360615154
p35_R,9.269928474789373e-54,280.08926416370025,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p35_S,0.09398534374033549,2.8117864502634418,0.0,0.0,0.0,0.0,0.0,0.0
p35_V,2.994152150232822e-69,382.12311576285435,0.0,0.0010060373548321634,0.000815327303036513,0.0,0.04276723936714335,0.008917720805002406
p35_YQAIF,0.6591268549336498,0.1947389667467093,0.0,0.0,0.0,0.0,0.0,0.0
p36_G,0.08626973757649718,2.950285558665719,0.0,0.0,0.0,0.0,0.0,0.0
p36_I,0.00025859305933696465,13.475610473661014,0.0,0.0,4.612622938708815e-05,0.0,0.01785459198852076,0.00358014364358157
p36_SFV,0.9305374642784678,0.007603410801446868,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,0.012439357496085768,6.277034464885653,0.0,0.003823541248818978,0.023508451642123167,0.0,0.03870631327738055,0.013207661233664538
p37_I,0.5154335607265319,0.4234170843355536,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,0.000787251839830156,11.362560608933553,0.0,0.0011391901331131418,2.3981042529983997e-05,7.5233874e-07,0.012338950726412197,0.002700574848158127
p37_L,0.011968911415098024,6.34596965567481,0.03614457831325301,0.01713684857772201,0.00016943540408865466,2.4706183e-06,0.0587498175127305,0.022440630085209988
p37_M,0.00025859305933696465,13.475610473661014,0.0,0.0,4.612622938708815e-05,0.0,0.01785459198852076,0.00358014364358157
p37_Q,3.8291458619002364e-09,35.53729502644322,0.024096385542168676,0.00018109272449084486,0.0002827282878656441,3.0098804e-06,0.006414037078037739,0.006195450702592942
p37_R,0.35971688448922057,0.839897190396808,0.0,0.0,0.0,0.0,0.0,0.0
p37_V,8.229698753132645e-42,207.7337380318443,0.0,0.008965640775566712,0.0005186546360061223,0.0,0.025954581659118684,0.007087775414138303
p37_Y,1.9392430857402398e-16,70.8152594133791,0.012048192771084338,0.004692137696486678,0.00028839982883766555,0.0,0.0860064576829832,0.020607037595878376
p38_H,9.048219901212541e-09,33.7868383772288,0.0,2.8591242072998007e-05,0.00030466237561350496,0.0,0.003185069800334397,0.00070366468360418
p38_Y,8.026919008517276e-70,386.07643796923793,0.14457831325301204,0.0175364058477181,0.00024605691799920256,1.9053807e-06,0.11030794171801557,0.054534124623491706
p39_G,1.5891344471916214e-14,61.375564296315076,0.0,0.0008064944026122946,0.0,1.3143579e-05,0.032380529681983926,0.006640033532729959
p39_H,0.010551315208357816,6.571914819196121,0.03614457831325301,0.028857709943553852,0.004545292012542524,0.0,0.08778574903707152,0.03146666586128418
p39_K,6.922911484972618e-05,16.008471652023694,0.0,0.0037285163011166276,0.00029981359461274414,0.0,0.0879857421817118,0.018402814415488238
p39_M,0.028843311312039616,4.7951472020753725,0.0,0.001698723573233525,0.0,5.1771945e-06,0.029893450689729803,0.0063194702914832045
p39_R,1.1074091283316808e-10,42.81161154965652,0.024096385542168676,0.0024310968330263296,3.758212608904923e-05,3.0887662e-05,0.034059581619441594,0.012131106756631748
p39_S,1.679481683361131e-13,56.37658603090451,0.0,0.00010376913800082415,0.00020467938803728797,0.0,0.055736516800148406,0.011208993065237304
p39_TNILF,0.008170165418946962,7.032729865417938,0.08433734939759036,0.004693300275400385,0.01265375384958645,2.6187068e-05,0.0946235627493766,0.039266830668033804
p39_Y,8.61569117650463e-27,124.03451360519084,0.07228915662650602,0.0036424867613075677,0.0007682399939498537,6.351769e-06,0.04612256655368901,0.024565760340913696
p40_CF,0.10675854392708309,2.607735886736945,0.0,0.0,0.0,0.0,0.0,0.0
p40_G,0.7503993234319676,0.1012691401569698,0.0,0.0,0.0,0.0,0.0,0.0
p40_I,1.6528189808712031e-06,23.327376707650068,0.0,0.00036417439567112725,1.9555583510128703e-05,2.4003748e-06,0.0028492214081789285,0.0006470703524313783
p40_L,4.1016067725251345e-24,109.92421912940999,0.03614457831325301,0.008617207870830316,0.09872325559425955,1.0819746e-06,0.028579246530695646,0.03441307405672249
p40_M,8.886319473786437e-08,29.167120710378388,0.012048192771084338,0.0009201774387158455,5.419263006838325e-06,0.0,0.005525630125853304,0.003699883919732065
p40_V,0.002668417831775588,9.081124123524832,0.03614457831325301,0.0023533668987978096,0.0001487720809651535,2.4598833e-07,0.0007150564798517689,0.007872403952239935
p41_L,3.1429437482442957e-37,181.36730787767135,0.0,0.02242076964840824,0.002656839810899623,3.2312656e-07,0.029945274245247958,0.011004641366222489
p41_M,0.04694103810243621,3.9603805307938855,0.0,0.009388520792455174,0.0,0.0,0.009507558288059633,0.003779215816102961
p41_Q,9.662930532780368e-224,2149.5001481619697,0.0,0.3272139729106766,0.03708183131733485,0.40083295,0.08223192912406047,0.16947213688419
p41_T,1.399018913457039e-53,278.9673191640694,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p41_V,0.00024493783100150353,13.57924954959443,0.0,0.00031069849440682097,8.485997686117803e-05,0.0,0.065609283024847,0.013200968299223001
p42_CY,0.19669984251416162,1.6696375600448485,0.0,0.0,0.0,0.0,0.0,0.0
p42_G,2.203695587665523e-14,60.680185903191564,0.0,0.003415442860606149,0.0327907130211897,1.041899e-06,0.00661215943618381,0.00856387144340676
p42_S,5.920045078371748e-39,191.20622667518296,0.012048192771084338,0.0026501477329765703,5.892911262490735e-05,1.6203121e-05,0.019248188717106773,0.006804332290968383
p42_T,3.334929160193413e-14,59.80000247112621,0.060240963855421686,0.002606836014469639,0.0016550237605531327,1.898253e-05,0.04033832553065423,0.020972026338136135
p43_F,5.681784042849329e-18,78.46923080961888,0.0,0.004893321939132108,0.03640339922710184,4.0247681e-07,0.08910350640453514,0.026080126009516723
p43_I,0.0015634793138435202,10.075035065147164,0.04819277108433735,0.0008067131502049642,0.0001750232277842827,4.5320172e-05,0.05499036456067422,0.020842038438984373
p43_LCTM,0.1302512530375629,2.294470400137701,0.0,0.0,0.0,0.0,0.0,0.0
p43_V,5.874152235129733e-33,157.45169783636155,0.012048192771084338,0.0014233406312935243,0.0007248919730738713,1.3874454e-06,0.05402855690559406,0.013645273945293671
p44_F,2.4817190290571374e-233,2323.5068210484915,0.20481927710843373,1.0,0.04442391765734782,1.0,0.07272437083583974,0.4643935131203242
p44_I,0.07467023822168183,3.1860010737813025,0.0,1.287770818974939e-05,0.0,6.2728825e-05,0.003981465808057245,0.0008114144681613188
p44_LV,0.039528967167047874,4.252630311620737,0.024096385542168676,0.0033221517790799023,0.005004920472944355,2.3767647e-07,0.04014964081453764,0.014514667257040925
p44_T,7.969600610993815e-12,48.27504849031164,0.024096385542168676,7.770554463587731e-05,2.116961774998997e-05,1.1554905e-06,0.02812850097984737,0.010464983434982107
p44_W,2.9719136673923456e-54,283.19660070450874,0.0,0.04057399775446259,0.00020836042140625927,0.0,0.03552781491359199,0.015262034617892167
p44_Y,5.106451107679105e-24,109.4271649727041,0.0,0.00040075689379578537,0.0005742342234858546,0.0,0.036326122164989406,0.0074602226564542086
p45_M,2.499690220455418e-14,60.41232132866924,0.012048192771084338,0.000947127798247233,0.000736862379678219,2.185214e-06,0.057569608998089904,0.014260795432228638
p45_Y,0.0720909114320919,3.2437898761235124,0.0,0.020427968110840626,0.00039953364925249095,0.0,0.06432961430212249,0.01703142321244312
p46_F,2.665433836915335e-22,100.50794901603307,0.012048192771084338,0.06310618273472997,0.0392966507039812,5.927492e-05,0.010099184691841127,0.024921897164368163
p46_G,4.091283076545282e-196,1701.2419277910456,0.0,0.3272139729106766,0.03708183131733485,0.40083295,0.08223192912406047,0.16947213688419
p46_I,1.8159313653220164e-36,177.05579156449252,0.0963855421686747,0.010245388025616597,1.7464388826768933e-05,5.0784655e-07,0.08142521057856736,0.0376148226016472
p46_L,0.23897605437819563,1.3888037963868558,0.0,0.0,0.0,0.0,0.0,0.0
p46_T,3.2227138453698336e-10,40.60840296933506,0.0,0.0032152750591595007,0.0002730502497676374,2.9344426e-06,0.04355318965465178,0.009408889881234013
p47_F,0.00024231080946477546,13.599856170453235,0.25301204819277107,0.0074592188978542095,0.0020251312813404716,5.9731956e-06,0.012955264774468008,0.05509152726840363
p47_I,0.6454805316052599,0.21181454086321094,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,1.3940672986376524e-08,32.90929583394863,0.0,0.003995664265498418,0.0005397969883694647,1.3676119e-05,0.0862936236302482,0.018168552200648076
