feature,lgbm,rf,gbc,BayesianRidge,Adaboost,mean
32,0.0,0.050086212336661086,0.0015237970418107152,0.13740359878364203,0.0,0.037802721632422764
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.05471133609253062,0.0010160285031828502,0.08978678184057935,0.0003454972065847252,0.02917192872857551
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.09743705082770773,0.0005020632356035515,0.12813176031330611,0.0,0.045214174875323476
37,0.0,0.7147388155438602,0.01819283780823419,0.38393090107995526,0.009008987334807763,0.2251743083533715
38,0.0,0.16249785255277568,0.02090067939964415,0.21591314300910153,0.0008750854591399927,0.08003735208413228
39,0.0,0.014367071497824787,0.01483876502989095,0.16353879417176756,0.001155943774186274,0.038780114894733916
40,0.0,0.14819068771976007,0.004626215690453574,0.14248772265630336,0.03398602294214204,0.06585812980173181
41,0.0,0.00974108123613844,0.003946760978503217,0.12450801005088717,0.0012051617513479424,0.027880202803375352
42,0.34615384615384615,0.012958088113396916,0.013220053701182479,0.14066516609743093,0.0009378742640619519,0.10278700566598369
43,0.0,0.08834960679666228,0.0033205174667915224,0.06750713433598768,0.0,0.031835451719888296
44,0.0,0.051376350223564814,0.12739506888207114,0.07209691423441486,0.0,0.05017366666801017
45,0.0,0.07726320312297416,0.004700728539166419,0.33795242701977796,0.0,0.08398327173638372
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.20026670896146392,1.0,0.28381948332901646,0.09460573947325315,0.31573838635274665
48,0.038461538461538464,0.03182252771706301,0.034073362741819706,0.2698044782823926,0.0,0.07483238144056277
49,0.0,0.020367595607280315,0.03699950043527048,0.4340078199375849,0.003387666757063537,0.09895251654743985
50,0.0,0.050527368686040096,0.0023918868294995448,0.02170380025656859,0.004673851719170907,0.015859381498255828
51,0.0,0.1026768680005623,0.12249970602544863,0.10352887900343924,0.0,0.06574109060589003
52,0.0,0.045528849125179204,0.251922511100305,0.061382554018560534,0.0002199300381759389,0.07181076885644413
53,0.0,0.07438486046729292,0.0007981646031479162,0.23733200024237652,0.0,0.06250300506256348
54,0.07692307692307693,0.22070839084725305,0.001023080804472131,0.25051218314304813,0.096074553552671,0.12904825705410425
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.6153846153846154,0.10224494897737085,0.05363652872895801,0.10483264503762585,0.0,0.17521974762571402
57,0.15384615384615385,0.04211196996230838,0.1758013204653331,0.3010397327118095,0.0,0.13455983539712096
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.06350644084258837,0.017689148844700187,0.23986738545122815,0.0008573666993141764,0.06438406836756619
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.05128205128205128,0.011494078321134795,0.0025857656618724985,0.33646572708602607,0.0006935351318968095,0.08050423149659629
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.31172782206587335,0.004371123515655221,0.13080409970585186,0.039761524103765995,0.09733291387822929
66,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.04051080694505822,0.008811923342892016,0.1691620412542672,0.0,0.04369695430844349
70,0.0,0.03271618260624039,0.0027943960323304775,0.10604212670730787,0.0,0.028310541069175743
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.05128205128205128,0.11297051467330223,0.0035194560797395264,0.08463446039424963,0.0,0.050481296485868535
75,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.14960603752314472,0.005330274913649385,0.23260429831954743,0.03678035627833923,0.08486419340693614
80,0.0,0.29382489988823884,0.007237431059330251,0.26333327560002645,0.06797204588428409,0.1264735304863759
81,0.11538461538461539,0.10371652150744518,0.0305088526772847,0.2583291417268914,0.006909574304755838,0.1029697411201985
82,0.0,0.06370689152060842,0.002750089146786689,0.30281657053570255,0.00026528749029885074,0.07390776773867931
83,0.0,0.11671632297183868,0.005080668664277987,0.20748958073286367,0.0,0.06585731447379607
84,0.0,0.12402421689438653,0.004016973404999722,0.5483977696544647,0.018919535963943634,0.1390716991835589
85,0.25,0.03261407043294243,0.03500807295878648,0.22634735798612493,0.0030361569242529493,0.10940113166042136
86,0.0,0.2618614584049873,0.0511371727068428,0.3480162741066229,0.0338596042893367,0.13897490190155795
87,0.0,0.08955196149600096,0.0005917271819577986,0.056410880923350754,0.0,0.029310913920261906
88,0.4230769230769231,0.03016027869927463,0.053428025704182966,0.6075235294854313,0.0032093003349231027,0.22347961146014703
89,0.07692307692307693,0.035501564850857946,0.007687804735607059,0.2183553836140363,5.7565681523002883e-05,0.06770507916102024
90,0.0,0.29382489988823884,0.007237431059330251,0.26333327560002645,0.06797204588428409,0.1264735304863759
91,0.0,0.13692135212288306,0.0026767490108273962,0.14895285487354828,0.022657348628094695,0.062241660927070695
92,0.038461538461538464,0.32756838673124816,0.0014094611570769798,0.25326000552278777,0.0,0.12413987837453026
93,0.46153846153846156,0.043278652794426595,0.0497744401234432,0.30876924902095954,0.005900297856146999,0.17385222026668756
94,0.03076923076923077,0.11288201750448239,0.0032537103507632847,0.2057101915664734,0.05253049965423754,0.08102912996903748
95,0.4230769230769231,0.2963878048195038,0.5351248998752631,0.47894003514793315,0.0,0.3467059325839246
96,0.0,0.01658605393199373,0.042112524669714,0.1933180856760812,2.6261847959810605e-07,0.05040338537925369
97,0.15384615384615385,0.02150584385344214,0.024332651800880616,0.32268061189168207,0.0,0.10447305227843173
98,0.038461538461538464,0.09084185590529552,0.012913210567984263,0.11114445050833084,0.0,0.050672211088629814
99,0.0,0.02118553406281001,0.0067280809087552395,0.28485113500267273,0.00033705091232168254,0.06262036017731193
100,0.0,0.1111507217513273,0.03977164674121677,0.31916524564409177,0.007630685394688754,0.09554365990626491
101,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0201829740700636,0.02547773813108676,0.013855146538541802,0.0,0.011903171747938432
103,0.0,0.020379081047488326,0.04059139259450583,0.3989756776204841,3.432879885692019e-05,0.09199609601226702
104,0.4230769230769231,0.02118866552302422,0.011016966197792508,0.21382249467773426,0.005903962459749271,0.13500180238704468
105,0.6923076923076923,0.03728378215082238,0.05810387793390777,0.5139243945457868,0.00026573591587528915,0.26037709657081687
106,0.0,0.0,0.0,0.0,0.0,0.0
107,0.07692307692307693,0.015457602671698439,0.014690920484583595,0.1894968085037403,0.0019392173322563746,0.059701525183071126
108,0.0,0.19169993389814638,0.0024261357634549684,0.08449310970968446,0.0,0.05572383587425715
109,0.0,0.029314557417121457,0.0053261292669085,0.21761904709048088,0.003315612710594056,0.051115069297020976
110,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.011417279222774213,0.007847561642837182,0.08026994321300693,0.0,0.019906956815723666
112,0.0,0.01742983860429756,0.01997056422414428,0.1110843639457448,0.0,0.02969695335483733
113,0.0,0.0,0.0,0.0,0.0,0.0
114,0.15384615384615385,0.06268889765894489,0.026963225623254143,0.3051611623080842,0.00014269121520904592,0.10976042613032924
115,0.0,0.04077040314342724,0.006296732155894214,0.6939674031925102,0.0,0.14820690769836634
116,0.02564102564102564,0.07115999712375123,0.023249960055053413,0.4333049383319162,0.005789737063311249,0.11182913164301153
117,0.038461538461538464,0.1449329086543165,0.08796874311936233,0.27258102177619986,0.0063247425255590125,0.11005379090739523
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.19230769230769232,0.049480102177034746,0.001424239347395217,0.0589208217273079,0.002193338463089207,0.06086523880450388
120,0.0,0.06716177696774868,0.0005644452260123849,0.051163924418969095,0.0,0.02377802932254603
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.46153846153846156,0.12388664085327479,0.026525246556431483,0.5252868122701895,0.028549947675096624,0.23315742177869078
123,0.12820512820512822,0.017990919662698918,0.11234763120836914,0.07720806552027558,0.0,0.06715034891929438
124,0.0,0.15922605433153428,0.005363330879668294,0.2516676694175953,0.035510940582298964,0.09035359904221936
125,0.358974358974359,0.6635291769597318,0.7893176612868454,0.30564647483343566,1.0,0.6234935344108743
126,0.0,0.0720593138718596,0.6538054423278541,0.4117430326120933,0.0,0.2275215577623614
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.03703015014819596,8.830966539736034e-05,0.17749467024491575,0.0,0.04292262601170181
129,0.0,0.04110433380989076,0.04377209277736352,0.38874014132593815,0.0018436716349618267,0.09509204790963086
130,0.0,0.05052725518712049,0.0004415653489113234,0.008163651248704948,0.0,0.011826494356947352
131,0.0,0.06519635144147816,0.0007147692512304567,0.08834340955170736,0.01868821040635675,0.03458854813015455
132,0.23076923076923078,0.2739891971316613,0.008572780376896268,0.35239052917867975,0.04196945739100577,0.18153823896949478
133,0.0,0.1683274795034753,0.0009829162116843653,0.04985303312178581,0.0,0.04383268576738909
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.037410577723513916,0.0019283776028384573,0.19138609107002205,0.0,0.04614500927927488
137,0.23076923076923078,0.054954170519426276,0.13882945923679854,0.034012816124058286,9.806578446319779e-05,0.09173274848679541
138,0.0,0.04040962463367581,0.002595044038792128,0.08935959340592105,0.0,0.026472852415677796
139,0.0,0.39324142518347116,0.21321400266583188,0.1623790776475547,0.006187435912077944,0.15500438828178714
140,0.0,0.08219452280564103,0.03442470785209673,0.3222640427693087,0.0,0.0877766546854093
141,0.0,0.09367048081882443,0.02188670558379612,0.2075987859848738,0.00031190907016467146,0.0646935762915318
142,0.0,0.026546622151940154,2.121025952273782e-05,0.2064104875048264,0.0,0.04659566398325786
143,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.038335019867081536,0.02810890440923357,0.05859126658948889,0.0,0.0250070381731608
145,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.04433096247428343,0.01228677822826114,0.3515201416688924,0.0,0.0816275764742874
147,0.19230769230769232,0.055731341454118594,0.022667305387653318,0.023066452540253007,0.005820755490985027,0.05991870943614046
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.11538461538461539,0.10326150848130888,0.010051117716252065,0.1549528930617219,0.005629597314468013,0.07785594639167324
150,0.0,0.05019269934727618,0.0005653758754328019,0.14119209972792807,0.0004917284194996937,0.038488380674027343
151,0.0,0.0146807574349696,7.380937445337073e-05,0.314023163200801,2.051091815672237e-06,0.06575595622040792
152,0.0,0.03074710837202777,0.04358947933261224,0.025820281248514324,0.0,0.020031373790630864
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.10114277460203021,0.7516379710398339,0.36081294136375186,0.014217491319396808,0.24556223566500254
155,0.23076923076923078,0.016748150018157004,0.00015842420632806352,0.26494621912690186,0.0,0.10252440482412353
156,0.038461538461538464,0.605995381323181,0.0724354201857392,0.09861092635108827,0.10817239134128177,0.18473513153256574
157,0.23076923076923078,0.06680571509159536,0.054836805684013126,0.22676993507614399,0.003059330090547758,0.11644820334230618
158,0.0,0.0,0.0,0.0,0.0,0.0
159,0.3076923076923077,0.03414598963864387,0.057974387119476195,0.24434466025956975,0.0,0.1288314689419995
160,0.15384615384615385,0.04051750312717217,0.07070016436024598,0.2848468070712129,0.008188473090291939,0.11161982029901536
161,0.0,0.0,0.0,0.0,0.0,0.0
162,0.15384615384615385,0.02918385306352148,0.004693237749760111,0.08485813661556749,0.004510833379928098,0.0554184429309862
163,0.0,0.09975708624659355,0.0037161771832655024,0.16392193332003993,0.01699301147107102,0.056877641644193996
164,0.12820512820512822,0.22487316171716273,0.34348882918373524,0.3170703590251756,0.02922546664306379,0.20857258895485314
165,0.0,0.0302232818327301,0.003615398687212533,0.3206349530612172,0.00281497752277938,0.07145772222078785
166,0.0,0.17457548042553514,0.04303106322989613,0.632978212347588,0.0,0.17011695120060386
167,0.19230769230769232,0.1816272835761099,0.012727475316014264,0.18670590224701164,0.4276374663883903,0.2002011639670437
168,0.15384615384615385,0.050949831325597314,0.0343241750544418,0.4017029529380927,0.0008131461919816837,0.12832725187125346
169,0.0,0.09946458705819522,0.20642124389683872,0.12476194111175407,0.0007653639191990601,0.08628262719719743
170,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.06348935337137217,0.0009764100147994809,0.14999680158646078,0.0009824430164097463,0.043089001597808436
173,0.0,0.004513586250966633,0.014323881372693486,0.013296603878024012,0.00017367272751143972,0.006461548845839114
174,0.0,0.04751367814445176,0.00015540907127198288,0.1485788529850051,0.0,0.039249588040145764
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.037811525113424914,0.018986126241181515,0.7420009093216754,0.0,0.15975971213525636
179,0.0,0.1683274795034753,0.0009829162116843653,0.04985303312178581,0.0,0.04383268576738909
180,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.04832800824132853,0.004718558072044838,0.6048325567381101,0.07262543196399766,0.14610091100309622
182,0.0,0.0,0.0,0.0,0.0,0.0
183,0.10256410256410256,0.051654924877738206,0.03573278006928755,0.3407834052031012,0.03534601878550383,0.11321624629994667
184,0.019230769230769232,0.04840551260915786,0.02173439036652019,0.1414349928556901,0.0,0.04616113301242748
185,0.15384615384615385,0.02150584385344214,0.024332651800880616,0.32268061189168207,0.0,0.10447305227843173
186,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.11738808621235285,0.0048550638889471075,0.2884857466510428,0.0,0.08214577935046855
189,0.0,0.02128575981168003,0.00591544441069051,0.22037025969921187,0.0,0.04951429278431648
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.05128205128205128,0.3022359827764529,0.08170104494261286,0.07126866025361472,0.048102586009979,0.11091806505294215
192,0.0,0.18503173580643056,0.07616708949456558,0.14447470925545458,0.0,0.08113470691129014
193,0.0,0.10133106407258848,0.004380786188095057,0.06950899023890565,0.016623797607667086,0.038368927621451256
194,0.0,0.29382489988823884,0.007237431059330251,0.26333327560002645,0.06797204588428409,0.1264735304863759
195,0.0,0.1710764540647837,0.005977994565687544,0.43408291616906824,0.07029873892414087,0.13628722074473607
196,0.015384615384615385,0.07116240727724651,0.005623811865903128,0.12277828728889179,0.016738657798008663,0.046337555922933094
197,0.0,0.34585827127046626,0.0007479406879854374,0.42738554969640297,0.05121212191486679,0.1650407767139443
198,0.02564102564102564,0.08197639397926579,0.4891704514808192,0.08098760063588621,0.00010434495144710753,0.1355759633376888
199,0.0,0.0720839447875163,0.001644825781594246,0.14543775184221033,0.002382427127367537,0.044309789907737686
200,0.0,0.14874013940953298,0.0003299916105881104,0.16627907212771592,0.0,0.0630698406295674
201,0.0,0.15678174329689126,0.0007045600028913881,0.5727323660089363,0.0,0.1460437338617438
202,0.0,0.40114191156128964,0.00607180356196285,0.19507125260361508,0.0008436963622507828,0.12062573281782367
203,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.23107618969585708,0.004110173635507308,0.15659315436090612,0.03398602294214204,0.08515310812688251
205,0.41025641025641024,0.09987568069578961,0.03834645330315782,0.28007548066006005,0.004254684272301797,0.16656174183754388
206,0.0,0.2986800934092344,0.0004983261910830029,0.14687869551094518,0.06850482740622929,0.10291238850349838
207,0.0,0.030906586899266404,0.00038237272685994394,0.16215287902655684,2.0784848766228334e-05,0.03869252470028988
208,0.0,0.08765797757705568,0.01658246788727726,0.08242611181043852,0.0,0.03733331145495429
209,0.0,0.046996515516405865,0.0153348956713797,0.10889547962583207,0.0,0.03424537816272353
210,0.15384615384615385,0.17887683057333026,0.036065396955164336,0.2998712493226578,0.0,0.13373192613946125
211,0.0,0.0750064854809399,0.001584856405941122,0.08921761297910241,0.0,0.033161790973196686
212,0.0,0.13169102976394778,0.011782531486207804,0.4235128883829626,0.041737560375957355,0.1217448020018151
213,0.0,0.08674923229690448,0.045257869940754,0.31768541743187295,4.521346829126657e-05,0.08994754662756455
214,0.0,0.04717506305600732,0.012684293058730398,0.12147331576715863,0.010855333740158618,0.03843760112441099
215,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.029178954355893856,0.0001646377947493314,0.28387755165816503,0.0,0.06264422876176165
217,0.15384615384615385,0.05162887957068629,0.008789995996982844,0.07610510584729398,0.048561214128285644,0.06778626987788053
218,0.07692307692307693,0.019412036289792593,0.01551295310359741,0.26937267348248445,0.0,0.07624414795979027
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.07692307692307693,0.028067329651592553,0.12429946993745022,0.38133493009013986,0.0014282082401987062,0.12241060296849167
221,0.0,0.1683274795034753,0.0009829162116843653,0.04985303312178581,0.0,0.04383268576738909
222,0.07692307692307693,0.012233673786059183,0.0006647689817673064,0.1954489377361798,0.0,0.057054091485416646
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.15384615384615385,0.5104862241944205,0.17215464272807082,0.24977149615747907,0.6062760197379877,0.33850690733282235
225,0.0,0.11703674327783528,0.03489092454914185,0.1770434746839775,0.0013038389158354468,0.06605499628535802
226,0.0,0.1757235964363397,0.022726278088019386,0.08680336968776783,0.08162519158294818,0.07337568715901502
227,0.0,0.13134242768052717,0.006157161970649926,0.031344728059690165,0.0,0.03376886354217345
228,0.0,0.02362356895475891,0.0023944662674487815,0.08625797774701371,0.0002766388859799951,0.02251053037104028
229,0.0,0.0013631050788221806,0.012809092479749004,0.39599503256944696,0.0,0.08203344602560363
230,0.0,0.5208029266456282,0.000159234218104169,0.13586903686660867,0.07550693441575104,0.14646762642921843
231,1.0,0.03810675720579081,0.004458593515454128,0.09925897206384038,0.0005001531082068593,0.22846489517865845
232,0.07692307692307693,0.020554634409342232,0.001495507103938057,0.1828152761328662,0.0,0.05635769891384468
233,0.5384615384615384,0.23945661100127458,0.04782547633075172,0.643845522011529,0.035539945126904046,0.30102581858639954
234,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0019283742809542664,0.00012949344741005622,0.033188089978123,0.0,0.007049191541297466
236,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.02128575981168003,0.00591544441069051,0.22037025969921187,0.0,0.04951429278431648
238,0.0,0.053970583894332715,0.10151064269124833,0.1469047196653649,0.01597516291077128,0.06367222183234345
239,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.1400339678924991,0.0007969629928926368,0.05594865813213921,0.003355909159565092,0.040027099635419214
242,0.0,0.03461555304754325,0.0010747402250870098,0.15786577691384046,0.0001789297073646528,0.03874699997876708
243,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.006988475650636074,0.03218201956287015,0.11499919049909123,0.0,0.03083393714251949
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.20512820512820512,0.015721123479559455,0.006643593662493606,0.23237226422515472,0.002274517036032927,0.09242794070628917
249,0.0,0.05646547856236185,0.0012500681409092255,0.19032032695595877,0.0,0.04960717473184597
250,0.0,0.026546622151940154,2.121025952273782e-05,0.2064104875048264,0.0,0.04659566398325786
251,0.038461538461538464,0.05903607760408248,0.024792577407268798,0.12688734155209355,0.008247159025451594,0.05148493881008698
252,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.01373114965831832,0.10123114847909795,0.4731257173387066,0.0,0.11761760309522458
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.08695134376091727,0.010211089777758966,0.23812300755054866,0.0,0.06705708821784498
257,0.0,0.0015275562366431662,0.00043440082902187485,0.10104289260010405,0.0,0.02060096993315382
258,0.2692307692307692,0.28633404775797466,0.01658293710446189,0.24382009939765434,0.06167617973424379,0.1755288066450208
259,0.0,0.05953868990477687,0.006981696939775665,0.19972798777507267,0.0019516769133842995,0.053640010306601905
260,0.0,0.2024601268412919,0.00015811629161157977,0.02063938081177237,0.0,0.04465152478893517
261,0.0,0.09743705082770773,0.0005020632356035515,0.12813176031330611,0.0,0.045214174875323476
262,0.0,0.13613168168271464,0.13814388558576576,0.2510073591248733,0.0032068735516318355,0.10569795998899711
263,0.0,0.0624031327955546,0.05972487260242045,0.12905455484997433,0.004791424323520788,0.05119479691429404
264,0.0,0.1035164426277995,0.0004631509654694689,0.5302666451053228,0.0,0.12684924773971834
265,0.0,0.29382489988823884,0.007237431059330251,0.26333327560002645,0.06797204588428409,0.1264735304863759
266,0.07692307692307693,0.026909391940229625,0.04270562535684754,0.5511270128393655,0.0,0.1395330214119039
267,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.03755765832759706,0.0006283032692977355,0.1497731389787869,0.004189101836226902,0.03842964048238172
270,0.0,0.043412713615258315,0.003749567000176319,0.17320592795772272,0.0,0.044073641714631476
271,0.0,0.06348573167586946,0.028881062678595176,0.23505449731706238,0.0007670155412231776,0.06563766144255004
272,0.0,0.02128575981168003,0.00591544441069051,0.22037025969921187,0.0,0.04951429278431648
273,0.0,0.18501762832742444,0.0024270452652975557,0.12055382124681002,0.08694619654285418,0.07898893827647724
274,0.0,0.0721458160956743,0.27111049288180517,0.13871461053456757,0.0,0.09639418390240942
275,0.0,0.6242953627990394,2.548829737106001e-05,0.35527454489343385,0.0025073435270553056,0.1964205479033799
276,0.0,0.10215143244701672,0.0002275394002099861,0.2355223474339763,0.0,0.0675802638562406
277,0.19230769230769232,0.4823094095964155,0.030619542443313733,0.11797951725961045,0.07707421312187239,0.18005807494578088
278,0.07692307692307693,0.037344438235085944,0.008623312665177338,0.2609925465418183,0.001971993085364226,0.07717107349010455
279,0.05128205128205128,0.3404648583676967,0.037362025790951665,0.24881728072467452,0.014004542157076425,0.13838615166449011
280,0.20512820512820512,0.10378661817399513,0.15746598979806684,0.22183488639393426,0.0016518644558834294,0.13797351279001696
281,0.0,0.23107618969585708,0.004110173635507308,0.15659315436090612,0.03398602294214204,0.08515310812688251
282,0.0,0.08218148967492533,0.06853200418198244,0.27079910985981887,0.01699301147107102,0.08770112303755953
283,0.0,0.35080271863067836,0.14167666074664303,0.2961631782575209,0.002139256837127396,0.15815636289439394
284,0.0,0.1683274795034753,0.0009829162116843653,0.04985303312178581,0.0,0.04383268576738909
285,0.11538461538461539,0.4738286526976171,0.000785084252330568,0.2193750282195752,0.07615089765244801,0.17710485564131725
286,0.4230769230769231,1.0,0.05642057858517132,0.29922246596044466,0.20283067632267315,0.3963101287890424
287,0.038461538461538464,0.009534517396804743,0.3251665342441187,0.15432106933117812,2.0388645707637124e-05,0.10550080961586954
288,0.0,0.29382489988823884,0.007237431059330251,0.26333327560002645,0.06797204588428409,0.1264735304863759
289,0.05128205128205128,0.022533543744327953,0.003711556318919364,0.16444040560429796,0.000497800860065011,0.04849307156193231
290,0.0,0.01633282751045419,0.0058068776106715275,0.1812113711992034,0.0,0.04067021526406582
291,0.0,0.038162565268916246,0.051927247972523245,0.4160777201040895,0.0,0.1012335066691058
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.17498150640172816,0.0007334683823326394,0.1823952944567028,0.0,0.07162205384815272
294,0.0,0.03628737708990335,0.010291704754428666,0.3674634406710051,0.033402362917371316,0.08948897708654169
295,0.0,0.17362643806295697,0.0018912173488202174,0.15590480480610983,0.0,0.0662844920435774
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.013724443092047733,0.0004567676419508353,0.4660172523677943,0.004545718175053211,0.09694883625536922
298,0.12820512820512822,0.0702471399124721,0.0012336843449963935,0.1892490778252211,0.008059229719098242,0.07939885200138322
299,0.0,0.2693455378696563,0.0045509643550456546,0.13839201059741693,0.037292746547593215,0.08991625187394242
300,0.07692307692307693,0.03614025798861912,0.0043835861812766275,0.061424998921935564,0.0002680856768920978,0.035828001138360065
301,0.0,0.039679291360929084,0.2098887093532305,0.11201405655674367,0.01739119020983508,0.07579464949614767
302,0.0,0.04751367814445176,0.00015540907127198288,0.1485788529850051,0.0,0.039249588040145764
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.009675432964497535,0.001720872457004101,0.10095936907554907,0.0,0.02247113489941014
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.07536458380937916,0.008228650538278724,0.2384035338238499,0.001792861813817922,0.06475792599706515
