feature,p_value,score,BayesianRidge,gbc,xgb,rf,lgbm,mean
p10_Y,0.18251932660749623,1.7832854912254055,0.0,0.0,0.0,0.0,0.0,0.0
p11_I,0.0007912473067107225,11.43927840817457,0.050199767986498,0.036016547876599164,0.00014772719,0.022225712591601124,0.06666666666666667,0.03505128446170116
p11_V,0.018646263834661562,5.580679681145045,0.05687082003961242,0.003585635212627351,0.00043903515,0.01755819203990031,0.16666666666666666,0.049024069822411205
p12_P,0.18251932660749623,1.7832854912254055,0.0,0.0,0.0,0.0,0.0,0.0
p13_L,0.2525540988397397,1.3129742348647981,0.0,0.0,0.0,0.0,0.0,0.0
p13_M,0.31142023421567605,1.0272873366707957,0.0,0.0,0.0,0.0,0.0,0.0
p14_LTID,0.0002966267879649942,13.32925297356663,0.21416647268086905,0.01263294827632478,0.002474546,0.028138852182587572,0.0,0.051482563821323046
p14_N,4.846773050889227e-21,99.51358900647674,0.060245647901298216,0.0005655662358992252,0.0005354017,0.0964239112447076,0.0,0.031554105414438136
p14_S,1.7779088126331843e-07,28.265379769043836,0.10976334695558879,0.06468647075597203,0.00029902774,0.020791913318750178,0.3333333333333333,0.10577481842124589
p14_V,0.5682845388388198,0.32611093022389076,0.0,0.0,0.0,0.0,0.0,0.0
p16_K,0.14917145261930792,2.0888826438653636,0.0,0.0,0.0,0.0,0.0,0.0
p16_R,0.029270761626370743,4.786575633220751,0.019283676672804225,0.002061968689988387,0.00018876317,0.09829020067030642,0.016666666666666666,0.027298255173169
p16_T,0.3595999559284955,0.8412572427241909,0.0,0.0,0.0,0.0,0.0,0.0
p19_L,9.028492594711918e-16,70.34582123149147,0.03067554269472843,0.10464861610243775,0.0002304049,0.06257121276833398,0.016666666666666666,0.04295848862595196
p19_V,1.4815743690336907e-07,28.644000039469542,0.006713038035789618,0.0020104338430246317,0.0001840176,0.03194148395123845,0.18333333333333332,0.04483646135214689
p22_S,0.6540327255263425,0.20116075533555636,0.0,0.0,0.0,0.0,0.0,0.0
p24_Y,0.03346693778409813,4.553662258615986,0.1899426000578228,0.024799816604006177,0.0004518015,0.043062137306682575,0.18333333333333332,0.08831793775842327
p25_E,1.6146852829615733e-06,23.72397131849611,0.1089129864528278,0.011480425930839783,0.0009406204,0.013640036339226693,0.0,0.026994813819645153
p26_Y,0.14246823353919852,2.159745246847358,0.0,0.0,0.0,0.0,0.0,0.0
p27_T,1.3281605140925246e-08,33.697596777035976,0.008918349837067518,0.008141963752108582,0.00085664203,0.0430947988825996,0.0,0.012202350900204776
p29_Y,0.2618522277312324,1.2625639315191433,0.0,0.0,0.0,0.0,0.0,0.0
p31_M,4.149724321533969e-13,56.32499440514293,0.12079145536069943,0.0014283463467162163,0.0003007129,0.03270728217537505,0.016666666666666666,0.03437889269240672
p32_V,3.0831489468542264e-08,31.92363526205967,0.027679680700566665,0.04711513075593817,0.00039332503,0.010239266109755174,0.03333333333333333,0.02375214718519465
p33_E,0.5206393317679443,0.41336913572077294,0.0,0.0,0.0,0.0,0.0,0.0
p33_KAYP,0.004405287490413532,8.203469374536631,0.11900824984125706,0.008758033155509076,4.7545745e-05,0.0066208787185708965,0.0,0.026886941492162215
p33_N,0.8416408244000657,0.03997093746824962,0.0,0.0,0.0,0.0,0.0,0.0
p33_S,0.21799146634773556,1.5224169955399725,0.0,0.0,0.0,0.0,0.0,0.0
p35_I,2.3909359219338265e-13,57.56649351744588,0.11456640611467651,0.0012423524714740123,0.0,0.07547801380941989,0.0,0.03825735447911408
p35_VSE,0.003648307647419638,8.553553458994712,0.07346831357841505,0.0077237099850887845,5.4383057e-05,0.024516673453518528,0.0,0.021152616014890782
p35_W,0.00019811356260091616,14.114002738836355,0.10103095006767976,0.005496309450235184,0.00028670402,0.017838825052887128,0.016666666666666666,0.028263891050817065
p36_K,0.008675488946052554,6.95807678142,0.0017803456842930912,0.0054929366220498235,0.00043853646,0.02684548556905485,0.11666666666666667,0.03024479420023577
p36_M,1.9015383601099745e-10,42.78956351126204,0.044190466019246935,0.010876242820173606,0.0,0.052700565369540674,0.016666666666666666,0.024886788175125574
p36_Q,0.28906063800572324,1.1270348669784347,0.0,0.0,0.0,0.0,0.0,0.0
p37_Y,1.5095982360407374e-07,28.6050667008716,0.14631191815919367,0.04681286922363284,0.0024979538,0.03803710177376362,0.4,0.1267319685970029
p38_FRTG,0.06422542025134968,3.444124850593585,0.0,0.0,0.0,0.0,0.0,0.0
p38_K,0.005909043916919655,7.66118188052298,0.0017797571791133746,0.023727881065063103,0.00015726486,0.017821579538902215,0.016666666666666666,0.012030629862274567
p38_S,0.43548705592051695,0.6093912243284799,0.0,0.0,0.0,0.0,0.0,0.0
p39_I,4.628579327294986e-09,35.93193819103154,0.16617280186558883,0.012032488392961274,0.0021718692,0.031880304720766424,0.23333333333333334,0.0891181594939064
p39_L,7.855921838926414e-09,34.80871819831851,0.04438081091649615,0.007669617106480728,0.00065896404,0.040847696293261515,0.0,0.01871141767119925
p39_M,0.0341866652771585,4.516807735354599,0.09282952524567617,0.03896016042413186,0.0010284157,0.019088806114490105,0.26666666666666666,0.08371471483959034
p39_V,0.6282979866430987,0.2347443304159257,0.0,0.0,0.0,0.0,0.0,0.0
p40_V,0.33618085179202695,0.9272107845159357,0.0,0.0,0.0,0.0,0.0,0.0
p41_C,0.274821687304497,1.1958542372909289,0.0,0.0,0.0,0.0,0.0,0.0
p41_G,8.105625114783243e-05,15.865068388955653,0.09895587937610513,0.0009803900276645426,0.0009338654,0.011003089452664575,0.2833333333333333,0.07904131151321
p41_S,0.008000599117304816,7.10575561995232,0.1400088687796997,0.011873254123311906,0.0019967742,0.019737770608274238,0.0,0.03472333354754259
p42_C,0.04549268616237242,4.025849479751135,0.15779361068903092,0.004866642153038534,0.0010392227,0.033915274251085856,0.08333333333333333,0.056189616624843196
p42_F,0.892255611679423,0.018370653950484084,0.0,0.0,0.0,0.0,0.0,0.0
p42_L,1.9025532639727663e-07,28.124801315941024,0.18214114959162778,0.0031408506277524023,1.382577e-06,0.012064671210384325,0.0,0.03946961080135512
p42_V,0.48593893819610623,0.4864246121673012,0.0,0.0,0.0,0.0,0.0,0.0
p44_M,0.15405835962881714,2.039458737117687,0.0,0.0,0.0,0.0,0.0,0.0
p45_MLV,0.0017350971754738623,9.946847888973867,0.009266860064798809,0.013452577673415072,0.003564632,0.030947165283708233,0.0,0.011446247010797739
p46_L,0.2476549095826498,1.340466210863214,0.0,0.0,0.0,0.0,0.0,0.0
p46_M,0.2759324272151396,1.1903251129530203,0.0,0.0,0.0,0.0,0.0,0.0
p48_MFVL,2.0747224285787562e-08,32.75681314436112,0.037785880630734923,0.0007350983138483145,0.0029834912,0.029401622471355818,0.0,0.014181218517045563
p49_F,0.7998853687637304,0.06434702217864954,0.0,0.0,0.0,0.0,0.0,0.0
p49_I,6.071710251211101e-08,30.503392809432217,0.0790350119614891,0.09972539287173798,0.00020485875,0.03663338504720918,0.1,0.06311972972578227
p49_L,0.16493232894334667,1.9356166868590399,0.0,0.0,0.0,0.0,0.0,0.0
p49_M,0.11672043011715452,2.471656137893442,0.0,0.0,0.0,0.0,0.0,0.0
p49_S,0.0010382199453229208,10.920779773996424,0.17926882726892665,0.0824938458149666,0.005266024,0.0395074569933468,0.0,0.06130723077540341
p49_V,0.1301532928896864,2.3002958257062245,0.0,0.0,0.0,0.0,0.0,0.0
p50_F,2.81566516454782e-08,32.1143229641963,0.042509763187477276,0.00634794837941006,2.1522355e-05,0.0047820467280040805,0.1,0.030732256130054748
p50_L,0.014660997718820611,6.009817533081179,0.005721480118172218,0.007010186400821699,0.0010139768,0.02231488505709037,0.08333333333333333,0.023878772332807656
p50_T,0.14485781664791494,2.1340593370517014,0.0,0.0,0.0,0.0,0.0,0.0
p50_V,0.8123313766509703,0.056443823482675834,0.0,0.0,0.0,0.0,0.0,0.0
p51_G,0.9978143294159667,7.513510853718142e-06,0.0,0.0,0.0,0.0,0.0,0.0
p52_L,0.8135622181147922,0.05569197896875163,0.0,0.0,0.0,0.0,0.0,0.0
p52_T,2.3909359219338265e-13,57.56649351744588,0.11456640611467651,0.0012423524714740123,0.0,0.07547801380941989,0.0,0.03825735447911408
p54_LM,0.002954302916653524,8.947028940079637,0.029251774713827623,0.014914618462403332,1.1035325e-05,0.021833005685594955,0.0,0.01320208683733721
p54_V,0.708783101880887,0.13969787308956738,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,1.06917556354394e-05,19.89546617112538,0.1471124218334286,0.005041467314739329,0.00020343423,0.08370282460715378,0.03333333333333333,0.05387869626420892
p56_G,4.2574349797432925e-08,31.24649932888632,0.08470051677978867,0.003818670588670164,0.0,0.0526277050624455,0.0,0.028229378486180866
p56_I,0.003468927610747004,8.647413950688957,0.0582072678886715,0.12778350466543975,0.0025847866,0.009976143535354894,0.25,0.08971034054189145
p56_V,6.442076086712568e-14,60.534941218409266,0.06655921248008705,0.033541024192784596,0.0,0.11345520119317712,0.0,0.04271108757320975
p60_L,0.14882477225295337,2.0924584195518854,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,1.64337745308144e-27,137.9711094533554,0.04418977601555188,0.0018094739845866809,1.9172096e-05,0.1137590167597145,0.03333333333333333,0.038622154437749814
p60_Y,5.3841842706104165e-15,66.2126585473674,0.010325617997917163,0.00722014936027856,0.004134729,0.03269483672913007,0.06666666666666667,0.024208399958583288
p63_F,0.6538860378440672,0.20134332612490147,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.009039683133135792,6.883216694409289,0.23228661441281165,0.027849359213653068,0.023758711,0.03337405434628778,0.4,0.14345374785321846
p63_L,0.0001478051800674501,14.68598935755247,0.17098014789837304,0.042394527422298,6.963906e-05,0.013245930254393043,0.11666666666666667,0.06867138226103421
p63_V,0.12436835028661974,2.371559020799125,0.0,0.0,0.0,0.0,0.0,0.0
p64_K,0.1735888710872562,1.8584101815169511,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,3.142274964677801e-08,31.88373695963795,0.12215476667692776,0.0037481889351937427,0.0007669555,0.10280563923298847,0.2,0.08589511006715994
p64_T,6.093762555393816e-11,45.26677553230287,0.014857065585282214,0.0002682107576708071,0.0,0.05041539392556271,0.0,0.013108134053703147
p65_N,0.46149454660460365,0.5433329355309758,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,1.4845713025399798e-11,48.36415216032399,0.029819054846915712,7.02747688954119e-05,0.00014975946,0.07749494354870527,0.0,0.02150680652569646
p70_T,0.01173527782859831,6.410221661566754,0.01772067651023492,0.0036012972641524745,0.0,0.044233694865202,0.016666666666666666,0.01644446706125121
p71_P,0.5593680567197001,0.3413815894907256,0.0,0.0,0.0,0.0,0.0,0.0
p74_Y,0.9326787086383288,0.007145190193333157,0.0,0.0,0.0,0.0,0.0,0.0
p77_V,0.027381992425697603,4.903085081623372,0.014752206722977878,0.0008508379920156057,0.1344929,0.03819584107352092,0.0,0.03765835794726892
p81_IAMTL,0.009795062200175267,6.737373431918959,0.06407907618601794,0.009511330221940232,0.0061451592,0.01876937324453723,0.0,0.019700987780151606
p81_V,3.4264717129723e-09,36.57213273567431,0.05730756695950994,0.003452114084507229,0.0041592573,0.07324576840819692,0.13333333333333333,0.05429960801342382
p82_S,0.2909725395670168,1.1181228684850908,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,0.03683673568080981,4.387800786431031,0.15058484310474265,0.004549557701490318,0.0007285863,0.03956264005288672,0.016666666666666666,0.04241845876139409
p83_N,0.000140035593372022,14.791640292573426,0.27240692441055464,0.13274578891409397,0.0027722884,0.17382209187016578,0.5833333333333334,0.2330160853850205
p84_L,0.00052766167807179,12.21657012336944,0.05871099678848672,0.0061050447263599145,8.125952e-05,0.01654858147719149,0.0,0.016289176501842376
p84_T,2.2198089451168434e-07,27.805089176386996,0.006184318448289253,6.919645733047398e-05,2.4218263e-05,0.01938574322468498,0.0,0.005132695278702226
p85_I,0.026325425138217517,4.971980349799013,4.389632584963876e-05,0.003196688112312427,0.0,0.017234134338474,0.0,0.004094943755327213
p85_VCLW,0.05417798031484992,3.729507786136342,0.0,0.0,0.0,0.0,0.0,0.0
p86_TEV,0.00048318389377564094,12.386113453927383,0.23181585049561743,0.07693361401801754,0.0009571781,0.06582330911027331,0.0,0.07510599035009265
p87_C,2.3909359219338265e-13,57.56649351744588,0.11456640611467651,0.0012423524714740123,0.0,0.07547801380941989,0.0,0.03825735447911408
p87_V,1.1096271495795871e-10,43.959992549086266,0.20881534593027196,0.012964781617444925,0.00021834527,0.08823050367755861,0.11666666666666667,0.08537912863325521
p88_C,0.0013034927162623804,10.4882161502071,0.19061531503516385,0.05330420823591428,0.0060330103,0.039292833696734114,0.06666666666666667,0.07118240678992578
p88_F,0.0006193957611559206,11.908501975651099,0.017316333739842194,0.00902651527282421,0.0013024226,0.018721628430458055,0.15,0.03927338000990214
p88_I,1.4165157033987353e-09,38.45971204804633,0.11511714186763874,0.0025272733072762665,0.0,0.015426200128200035,0.0,0.026614123060623007
p88_L,0.6623142550030989,0.19101376220555433,0.0,0.0,0.0,0.0,0.0,0.0
p88_VM,0.10340975043340091,2.664519564495022,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,0.26162922430260666,1.2637468471538298,0.0,0.0,0.0,0.0,0.0,0.0
p89_G,0.04165946473917052,4.176297462375127,0.031934229227422346,0.0033717977599169897,5.8970723e-05,0.020521960988334413,0.0,0.011177391739800806
p92_T,6.046975694366607e-05,16.442972963507,0.028764304279551147,0.001769925558169821,0.0002506656,0.028903297806214073,0.0,0.011937638646261624
p93_T,0.08723191210955152,2.9393871617087437,0.0,0.0,0.0,0.0,0.0,0.0
p93_V,1.3581476388093218e-12,53.66830941538067,0.09884876072368869,0.01695336748163121,0.008369142,0.012730192004813122,0.1,0.04738029247995099
p94_S,1.692861495035183e-10,43.041831025354234,0.18120036631962724,0.0005505699937297485,0.0011982841,0.0026975077316372994,0.0,0.0371293456280295
p94_T,1.308708358121178e-24,120.35572438358302,0.7564756946769547,0.2837978454616759,0.017601334,0.3048222247599545,0.4,0.352539419691429
p95_I,0.310813117074683,1.0298718960519684,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.024997442286015845,5.062785568974493,0.21913385694460816,0.049911474105372014,0.0018287315,0.046755535650198216,0.3,0.12352591964070321
p95_M,0.10845359746640408,2.5883765460015273,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,0.7862084713313628,0.07367027415400262,0.0,0.0,0.0,0.0,0.0,0.0
p96_N,0.014789010452872573,5.994238884191865,0.02121012523799158,0.005132190880930334,0.00043895605,0.03359183016806549,0.0,0.012074620467205099
p96_T,7.204663310734092e-15,65.54232716622383,0.24276705194637585,0.2802169040737971,0.06237887,0.14648623280123216,0.2833333333333333,0.20303647812307873
p96_V,0.9251331358312086,0.008841666960364727,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,2.5695183691355185e-08,32.30665610640229,0.07842493451999877,0.0018930813489044355,0.00044654848,0.044645082120068666,0.05,0.035081929294135304
p97_S,0.34546283954762647,0.8921974938152302,0.0,0.0,0.0,0.0,0.0,0.0
p97_T,3.359273397381988e-05,17.60774079435224,0.0676675164563301,0.02847350714220169,0.0009625401,0.022434420583106778,0.25,0.0739075968563003
p98_C,7.66032986230969e-26,127.76524769598977,0.05172996170470109,0.2351250455551127,0.0010839417,0.17200165094703612,0.016666666666666666,0.09532145330761266
p98_S,0.0006832140495788183,11.720382016113009,0.2633703713210409,0.007190623001828244,3.3923465e-05,0.03400026975337922,0.48333333333333334,0.15758570417487597
p99_I,0.9387586070812289,0.005910442446719076,0.0,0.0,0.0,0.0,0.0,0.0
p99_L,0.2124576368946124,1.5596651696025543,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.012348532425005833,6.318339068515102,0.06923694619157035,0.014983368764471915,0.00014446669,0.021449683707546765,0.06666666666666667,0.034496226403054095
p99_W,0.9069518577159679,0.013679535381833658,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.7585536916163964,0.09461450274555813,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,5.000693428218541e-27,134.99394134014128,0.24410731209144723,0.5589787906229323,0.005859366,0.32328523058718256,0.05,0.23644613989079954
p100_Y,9.862375982581408e-06,20.057736666957993,0.12160896861948065,0.062438610467556416,0.0,0.018248112352251163,0.016666666666666666,0.04379247162119097
p101_G,0.0050218302819772355,7.961127463924234,0.0033991621528347785,0.09314969276382991,0.0009163835,0.020163872836488447,0.0,0.023525822254677503
p102_Y,0.8237751006825765,0.049658070132976344,0.0,0.0,0.0,0.0,0.0,0.0
p103_M,6.442076086712568e-14,60.534941218409266,0.06655921248008705,0.033541024192784596,0.0,0.11345520119317712,0.0,0.04271108757320975
p104_I,0.6454224387465114,0.2120469320121265,0.0,0.0,0.0,0.0,0.0,0.0
p104_S,5.799579435582006e-22,104.81293218101635,0.11993538086393632,0.013521576395706465,0.0071104737,0.19565358951970294,0.0,0.06724420409584268
p104_V,4.836248704204442e-19,88.22660787103993,0.11516194967914352,0.010087911110637103,0.014868683,0.17493401194752065,0.2,0.10301051118380089
p105_L,0.9820593581353063,0.0005063162292178234,0.0,0.0,0.0,0.0,0.0,0.0
p105_MIH,2.9962938387492567e-14,62.2777034221617,0.12274238559091474,0.01762202545846047,0.009796708,0.06530257037729,0.0,0.0430927378635186
p107_R,0.736294411864719,0.11357113350933754,0.0,0.0,0.0,0.0,0.0,0.0
p107_TQESKH,0.6879338181385024,0.1615698272452613,0.0,0.0,0.0,0.0,0.0,0.0
p107_V,0.10583309473334011,2.6274378798665787,0.0,0.0,0.0,0.0,0.0,0.0
p108_I,8.823849534469842e-06,20.28153916587305,0.07911993714059792,0.00848139651349369,0.0006869352,0.01188133657803308,0.03333333333333333,0.02670058775455978
p108_L,0.0004652870828280548,12.458845916524627,0.09182599705649092,0.005544789925628601,0.0044700974,0.015340874289716023,0.11666666666666667,0.04676968506104453
p108_T,9.127456419629717e-12,49.43702465357526,0.08154782295237227,0.04890756022152536,0.0064162426,0.03907373616517428,0.13333333333333333,0.06185573904841805
p108_V,0.077183482550455,3.139682062032349,0.0,0.0,0.0,0.0,0.0,0.0
p109_G,2.390935921936859e-13,57.56649351744301,0.11456640611467651,0.0012423524714740123,0.0,0.07547801380941989,0.0,0.03825735447911408
p110_R,1.8461994942141042e-09,37.89248525689656,0.18818378174012698,0.011065409269760415,0.0018591098,0.045443578652371294,0.16666666666666666,0.08264370923553262
p111_N,0.04310692450066501,4.117831570554624,0.2052737288491998,0.012600059269006118,0.036902133,0.045268952158002244,0.0,0.060008974730322885
p111_T,3.880549226868554e-21,100.06577065073091,0.05127175941265813,9.165393598403309e-05,0.0,0.20686445993563624,0.0,0.051645574656855674
p111_V,7.297725276005651e-14,60.25171252877988,0.11292543565551406,0.003308462186446758,0.0003872529,0.046464258853980187,0.0,0.03261708191728918
p111_Y,0.059931208656442324,3.559815442339597,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.26853837764038163,1.227669553105374,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.03408765583346126,4.52182907722163,0.05061471217535794,0.016744907090122593,0.00042599166,0.014977561008416405,0.13333333333333333,0.04321930105353598
p112_M,3.6918775746963347e-13,56.58791248351121,0.06386839231733653,0.010497255203386947,3.7679747e-05,0.07174893444938808,0.0,0.029230452343429924
p112_V,4.368405488210698e-11,45.994561779250034,0.22050586087130059,0.08867262923921539,0.01004984,0.0666768711115938,0.15,0.10718104033149908
p116_M,0.022174799767625295,5.273741876007593,0.03990335731318265,0.0006424075535239107,0.0015015962,0.06343377404924903,0.05,0.03109622701989434
p119_I,1.6724386914111406e-22,107.94434856736748,0.10212613581086001,0.4192717746061192,0.03134703,0.20891562699076674,0.0,0.15233211326377194
p119_L,6.668705280105746e-09,35.156180525346706,0.07102444354870029,0.008198025721720341,0.0014296293,0.057511138459850696,0.016666666666666666,0.03096598073524771
p122_I,0.0021805452579921666,9.516310353461384,0.046736240779977824,0.007417264421559691,0.00027275438,0.01823140724229697,0.0,0.014531533363978031
p122_M,0.8576372476691763,0.03222042345785025,0.0,0.0,0.0,0.0,0.0,0.0
p122_Q,1.644025252054059e-21,102.2047986653437,1.0,0.38447692174167336,0.007704283,0.5692137637458905,0.8666666666666667,0.5656123270530056
p123_V,4.273293018289965e-09,36.10184179178122,0.003979406080187676,0.0734956323271277,0.0011891399,0.019778179845292933,0.18333333333333332,0.0563551382980792
p124_G,0.09130170183350943,2.865293856024295,0.0,0.0,0.0,0.0,0.0,0.0
p124_S,2.980188570010418e-14,62.290000207227656,0.15734937487263037,0.057050436968243426,0.0024702395,0.03597182245587893,0.18333333333333332,0.08723504143226697
p127_S,0.6289360099197867,0.23387318525002765,0.0,0.0,0.0,0.0,0.0,0.0
p129_V,4.750116596352624e-05,16.920427303196686,0.11265355667286923,0.004526658295919688,0.0065881694,0.012447886513587067,0.0,0.027243254171189574
p133_V,5.7464850904326286e-08,30.618521031857696,0.036091306334032666,0.00583788202773667,0.00019808832,0.02833773829995939,0.18333333333333332,0.050759669663891595
p136_Y,0.28226232307688026,1.1593431127096772,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.07828972126596669,3.1162878435149497,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.22383264579986253,1.48430762350147,0.0,0.0,0.0,0.0,0.0,0.0
p137_V,0.19627535334744997,1.6755613245275371,0.0,0.0,0.0,0.0,0.0,0.0
p139_V,0.03334932203517232,4.559763887875933,0.050853667300202486,0.0037285177738084698,5.4492917e-05,0.0056585217039357635,0.0,0.012059039939012457
p143_M,0.833505139096763,0.04424625326959254,0.0,0.0,0.0,0.0,0.0,0.0
p143_VTL,0.02525673035635644,5.044666595726537,0.07335129183412345,0.00442889040860658,0.00057996146,0.004160682040762083,0.0,0.016504165148528906
p144_G,0.004711856527522373,8.078909644492995,0.06257067419856864,0.058385572110295623,0.00097655755,0.019229795101970613,0.0,0.02823251979263674
p144_S,0.006038625825381146,7.621278309337535,0.09789430052604549,0.026624671318161906,0.0010147091,0.006994091076657907,0.0,0.02650555440885512
p145_S,0.0609851558004673,3.5306188483298424,0.0,0.0,0.0,0.0,0.0,0.0
p147_R,0.026325425138211147,4.971980349799503,4.389632584963876e-05,0.003196688112312427,0.0,0.017234134338474,0.0,0.004094943755327213
p149_S,0.04587763320159473,4.011487075268564,0.09018500438713697,0.011627681557175548,0.0,0.010352864799484107,0.0,0.022433110148759323
p149_T,0.5321700754581793,0.39093717292567265,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.01699466676519098,5.7457656712710925,0.02513690193363575,0.04439355794151668,0.00046167188,0.01406554618489479,0.05,0.026811535587959023
p150_G,6.297342020198185e-14,60.586568367646,0.14389980654863888,0.00013101106170968198,0.0,0.16537451874412556,0.0,0.06188106727089482
p150_S,0.40083851660557845,0.7073435867582721,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.9625430723842602,0.002208295393461525,0.0,0.0,0.0,0.0,0.0,0.0
p151_QKA,0.8506712834685162,0.03548929822661405,0.0,0.0,0.0,0.0,0.0,0.0
p151_S,0.446225335865287,0.581390146239733,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.990645468278862,0.00013763741061769853,0.0,0.0,0.0,0.0,0.0,0.0
p153_S,1.4933143671544675e-20,96.72885617924294,0.11021695766657862,0.26359353997510004,0.0,0.09117853725277993,0.0,0.09299780697889172
p154_FSYT,0.25035719091848097,1.325220394895564,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.003384048023417171,8.69356938139378,0.0050601918165736745,0.0020775618778563726,0.00040620775,0.009308499851001347,0.0,0.003370492259010295
p154_I,0.39690933723946986,0.71924061054889,0.0,0.0,0.0,0.0,0.0,0.0
p154_L,0.3971363007846127,0.718548755411735,0.0,0.0,0.0,0.0,0.0,0.0
p154_M,3.2639881522078553e-06,22.291469676615936,0.06386587255180777,0.03146098199560913,0.00026979618,0.028211217632202645,0.0,0.024761573671007224
p154_V,0.823775100682348,0.04965807013310016,0.0,0.0,0.0,0.0,0.0,0.0
p155_M,0.001482550586133827,10.244249507217207,0.013222733969694894,0.0025491464151321617,5.047245e-05,0.03753060228281985,0.0,0.010670591023227911
p155_VIL,2.1970158969620357e-05,18.453378295278597,0.13812158556529133,0.0010118586672602146,9.7283104e-05,0.009390656564641123,0.0,0.029724276780232328
p157_I,0.00017024590881354514,14.40975031165906,0.09458087292805724,0.010953652152656285,0.00069978257,0.008986901643803053,0.13333333333333333,0.049710908525455386
p157_L,0.6363107558615879,0.22394806771185186,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,4.799735393295435e-09,35.85472010467838,0.01484421828801283,0.011957671952371891,0.004406162,0.026762391531981317,0.06666666666666667,0.02492742210220116
p158_G,0.2637341712644887,1.2526308690854022,0.0,0.0,0.0,0.0,0.0,0.0
p158_IVMCF,0.7040875224084149,0.14446473433890022,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,6.411818152528672e-12,50.21783447017108,0.06706551456627091,0.06584876562773707,0.0013521014,0.06336423728305035,0.03333333333333333,0.046192790451676735
p158_S,0.13109311224390457,2.289053216258907,0.0,0.0,0.0,0.0,0.0,0.0
p158_T,0.830090364284872,0.04610833669112256,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,0.6155687531765055,0.2525470881697187,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.8904683903624705,0.018989072957054706,0.0,0.0,0.0,0.0,0.0,0.0
