feature,p_value,score,rf,Adaboost,gbc,BayesianRidge,LassoLars,mean
p7_D,1.8829909791913744e-05,19.87564797271692,0.0013924678643367336,0.00010259823432849318,2.5933509956223473e-05,0.09089182022725917,0.0,0.018482563967176124
p7_E,4.110840952187086e-12,59.524110353979914,0.027308783677167128,0.0001996132231524738,0.00013133544714771206,0.027404620175043554,0.0,0.011008870504502173
p7_I,0.07293026489285336,3.2735314404730222,0.0,0.0,0.0,0.0,0.0,0.0
p7_K,0.2353766670292579,1.4224291711372252,0.0,0.0,0.0,0.0,0.0,0.0
p7_P,5.727457734173685e-06,22.564932367042577,0.000238751208657442,0.0,1.1166554422526513e-06,0.019535823394015644,0.0,0.003955138251623068
p7_QGNM,0.015453748424764024,6.036702632590201,0.0006860711754431317,0.0,0.0016812052663896996,0.097817071620323,0.0,0.020036869612431167
p7_S,0.0005231714020793078,12.716008339286615,0.0014427139586002914,0.0,3.5939224743945936e-05,0.08569213039743491,0.0,0.01743415671615583
p8_E,1.4895922859069853e-06,25.685582648311925,0.0017739400246270464,1.8751956101068723e-06,0.0004538421431709043,0.029645000312140204,0.0,0.006374931535109653
p8_FWA,0.7644948832957736,0.09016227025848732,0.0,0.0,0.0,0.0,0.0,0.0
p8_N,2.7924090175834665e-06,24.219290857895007,0.003234091485892502,0.0,4.807126794941848e-05,0.12075626327946715,0.0,0.024807685206661816
p8_S,5.4742822225340275e-06,22.668360707649814,0.02377820712507929,0.0006297017840685941,0.031216522916391765,0.1704735237033452,0.0,0.04521959110577697
p8_Y,0.03652279995336166,4.472893309694145,0.0005530437985595891,0.0,1.1694689500987577e-05,0.003114494132661535,0.07026294387094208,0.014788435298332838
p9_F,0.000534884568508568,12.67015087000192,0.02380012479016418,0.0006311687660899915,0.0005495670964063882,0.0635261026458483,0.0,0.017701392659701772
p9_I,2.316603484458626e-05,19.41400696028381,0.007818332080107276,0.0,0.0,0.10262938321865732,0.0,0.02208954305975292
p10_Y,6.444787650264109e-05,17.16407882154453,0.015681700051001807,0.0,5.128538700778726e-05,0.2737327101299703,0.05428198677817322,0.06874953646923063
p11_L,7.727844135591024e-32,261.7782582787328,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p11_QM,0.01339044610120691,6.303713455658443,0.040311157459734924,0.0,0.025820559872909585,0.18414975062804648,0.0,0.05005629359213819
p11_T,1.150092713963353e-06,26.294303776375816,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p11_V,6.98357418376885e-10,45.01739421490136,0.006055161781500134,0.0,0.0003157228934299052,0.22134443956279415,0.0,0.04554306484754484
p12_P,3.2390260981714285e-09,40.930698197445324,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p13_GAP,1.1863952787435548e-10,49.8787646702881,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p13_I,0.3690674816135645,0.8129612440400952,0.0,0.0,0.0,0.0,0.0,0.0
p13_L,0.12326112015668826,2.4094388563448375,0.0,0.0,0.0,0.0,0.0,0.0
p13_M,8.879486860549015e-06,21.56665550077265,0.004731417962985138,0.0,3.9785420764174004e-05,0.14678680514759018,0.0,0.0303116017062679
p13_V,0.7387531762623512,0.11174624106752268,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,6.561753127796471e-12,58.148737390969075,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p14_T,0.8537975230493574,0.03410522998081813,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.35472544087085434,0.8632003039778356,0.0,0.0,0.0,0.0,0.0,0.0
p14_Y,9.37394659181215e-06,21.443886531582027,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p15_D,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p15_GQPE,3.076148499285251e-05,18.785540209672085,0.010853497524081985,0.0,0.00017457306928735805,0.22453583021462784,0.0,0.047112780161599435
p15_K,1.4078669631115175e-16,92.7338381381011,0.0009584174080256364,0.0,0.00020921428332420423,0.05191526821344378,0.0,0.010616579980958723
p15_N,0.9882183447329688,0.00021897231500300223,0.0,0.0,0.0,0.0,0.0,0.0
p15_S,1.2849950267805541e-06,26.03291739443066,0.002734297166405784,1.9184661676985943e-05,1.3604570019938305e-05,0.03798315535049883,0.0,0.008150048349720307
p15_T,0.0003564928258422325,13.514487043537502,0.03136600041486973,0.0018183409786348228,0.04786526619317144,0.1997300502091098,0.0,0.05615593155915716
p15_V,0.012265309817789173,6.4680598926003325,0.00047735582754137944,0.0,4.0893512297627746e-09,0.035416906887077194,0.0,0.0071788533607939605
p17_G,0.02494526924250003,5.157407432179399,0.0015246355609786157,0.0,0.00039947307657352916,0.06874282403012859,0.0,0.014133386533536147
p17_I,3.497600196657146e-13,66.95790098211046,0.010250699549764281,0.0003894309629661338,0.0008527546084325916,0.19168020751153064,0.15973845725080418,0.07258230997669957
p17_K,0.00011684151004332804,15.878471858223058,0.004109779896355883,0.0,0.00232744628676611,0.05445522741939083,0.0,0.012178490720502564
p17_L,0.14177587607021333,2.187515293394632,0.0,0.0,0.0,0.0,0.0,0.0
p17_Q,0.0005061747822673407,12.784457551191032,0.03082800858391924,0.0,7.266761600469074e-06,0.10193409317285229,0.0,0.026553873703674402
p17_R,0.10464892491021593,2.6738901083618996,0.0,0.0,0.0,0.0,0.0,0.0
p17_S,1.1852642881658503e-06,26.223257716063916,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p17_T,0.008666707847894,7.124229346585498,0.00047735582754137944,0.0,4.0893512297627746e-09,0.035416906887077194,0.0,0.0071788533607939605
p18_S,1.6871677306406233e-36,336.77379432791923,0.37024436900285185,0.08693752359287744,0.7284542121103718,0.28857100650845924,0.0,0.29484142224291204
p18_T,6.471854840974085e-11,51.575758597638966,0.011885202420587302,0.0,0.03583149320108554,0.05466811071525182,0.0,0.020476961267384932
p19_G,1.3210200749786714e-12,62.90961583910408,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p19_KVHTEI,0.04190740403570532,4.229752177557591,0.01701562261891086,0.0005614771886661991,0.004945308518557878,0.011517942963314619,0.0,0.006808070257889912
p19_N,0.0015127825173891357,10.54649783440847,0.002852245918567833,0.0,1.6167905395931492e-05,0.03395442124280718,0.0,0.00736456701335419
p19_S,5.463766442716342e-05,17.523885728705878,0.004691857037537155,5.28750382272363e-05,0.0004983202950250096,0.1311713792537191,0.0831455089637408,0.04391198811764986
p20_L,0.3907475010331912,0.7420183269473853,0.0,0.0,0.0,0.0,0.0,0.0
p20_PG,0.02494526924250003,5.157407432179399,0.0015246355609786157,0.0,0.00039947307657352916,0.06874282403012859,0.0,0.014133386533536147
p20_T,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p20_V,8.124680545352372e-05,16.661548707334358,0.024264457408607543,0.008940755538020087,0.0006386307695446008,0.03498202710225911,0.0,0.013765174163686267
p20_Y,0.41104298845779963,0.6805646494264981,0.0,0.0,0.0,0.0,0.0,0.0
p21_V,1.3210200749786714e-12,62.90961583910408,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p22_R,4.463660943686317e-40,404.25781513451295,0.4193204935835031,0.1412712334780797,0.9714457901778066,0.3382249518897321,0.11810596792361315,0.397673687410547
p23_G,2.9291661390529653e-12,60.52787546881733,0.021368860621861954,1.9236543955169287e-06,0.0004127834590361461,0.08753114337520113,0.0061577066589540794,0.023094483553889766
p23_S,5.087208568089826e-08,33.870462775444125,0.06297884247927117,3.332554349061294e-06,0.0979470152966048,0.12470333645645233,0.0,0.05712650535733547
p25_W,2.4485164358481614e-28,213.71796010922253,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p25_Y,0.0017682364792138126,10.232948642886047,0.0004854355784405882,0.0,2.2895031841057853e-05,0.049602583893806965,0.0,0.010022182900817722
p26_E,2.8327819445972532e-21,134.53802479651915,0.08666762061421793,0.0019379323750633116,0.006570551562915249,0.1725841596846211,0.009453582367919176,0.05544276932094735
p26_L,0.3566062247856665,0.856452754015878,0.0,0.0,0.0,0.0,0.0,0.0
p27_G,1.1863952787435548e-10,49.8787646702881,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p27_V,0.3566062247856665,0.856452754015878,0.0,0.0,0.0,0.0,0.0,0.0
p27_Y,3.920422455532038e-08,34.52341082414437,0.0035717509459927714,0.0005233872699931405,0.0,0.08410940386815643,0.0,0.017640908416828468
p29_Q,2.4054519833420984e-07,30.04089621904254,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p30_H,0.17302246627334586,1.8790467426023547,0.0,0.0,0.0,0.0,0.0,0.0
p30_TFV,0.7968818592107779,0.06654436890852417,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.9254177041228193,0.008800351470352111,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,1.3210200749786714e-12,62.90961583910408,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p32_L,1.8933159585083876e-05,19.863441564027536,0.02261887212932005,0.012067210217257703,0.0171249628212853,0.014663645003079206,0.0,0.013294938034188453
p32_MV,0.3012765313217376,1.0778832590385716,0.0,0.0,0.0,0.0,0.0,0.0
p33_G,0.1021868988238681,2.7127599270830043,0.0,0.0,0.0,0.0,0.0,0.0
p33_V,0.0011465368710174104,11.106950810922397,0.0006083831168875719,0.0,0.0,0.009026821760250485,0.0,0.0019270409754276112
p34_E,2.826862588327209e-05,18.97244492576695,0.0002605706038205481,0.0,5.151699476134358e-05,0.042321346195817976,0.0,0.008526686758879975
p34_N,0.17616544939604017,1.851630874402127,0.0,0.0,0.0,0.0,0.0,0.0
p34_P,1.3830167883433206e-10,49.45221570017252,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p34_S,0.2876057214580504,1.1409881278814336,0.0,0.0,0.0,0.0,0.0,0.0
p35_M,1.0306850909353594e-08,37.920565721378736,0.0014304970979397164,1.281356310243651e-05,0.00019297865388935673,0.09353577143174617,0.0,0.019034412149335538
p35_P,1.5587939491978306e-08,36.85985152544292,0.017705563272576618,0.00014529389167929643,0.0004424513791107463,0.11456226999596293,0.0,0.026571115707865918
p35_R,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p35_S,0.6372438918253249,0.22351061373385073,0.0,0.0,0.0,0.0,0.0,0.0
p35_V,2.0668107738594148e-05,19.667916274157207,0.0017927379288538408,0.00023087622647292917,0.0013325930157496659,0.05930402378352725,0.0,0.012532046190920737
p36_G,0.49716301949439723,0.4638290190806083,0.0,0.0,0.0,0.0,0.0,0.0
p36_ISF,0.49777358169594477,0.4625112880100232,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,0.027049619698469505,5.010773446384172,0.01910356712057136,0.0,0.00020299829254961197,0.050010545213566134,0.0,0.013863422125337421
p37_I,0.5819181023215083,0.3048098028726722,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,0.02733588221109563,4.991760296898632,0.0029629685450377552,0.0,0.00018509234853197548,0.06988706938463361,0.0,0.014607026055640668
p37_MLF,0.31865118509174895,1.0028610729563776,0.0,0.0,0.0,0.0,0.0,0.0
p37_Q,0.004368393391705477,8.444106828558391,0.0001110525048018724,2.285706478618298e-05,0.0018658662664428828,0.024510490194519938,0.0,0.005302053206110175
p37_V,2.158661768390084e-06,24.81778259330133,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p38_Y,8.886234424812862e-16,86.34565036307711,0.08698971152468137,0.031049390472947552,0.016288827107669667,0.46645558394723413,0.09631146356939127,0.1394189953243848
p39_H,0.0005427596859556436,12.639894633678786,0.002963683983864509,0.0,3.520268034077137e-05,0.015487520796540855,0.0,0.003697281492149227
p39_K,0.06275859190665976,3.5287951110074256,0.001718273187735661,0.0,0.0007120999557822127,0.1756563756143906,0.0,0.03561734975158169
p39_M,0.32496171990896006,0.9769366619876186,0.0,0.0,0.0,0.0,0.0,0.0
p39_NT,0.05931919538054058,3.625381433642522,4.253409947228507e-05,0.0,1.1470604249329846e-05,0.12248638148428011,0.0,0.024508077237600345
p39_R,0.0711615563201011,3.31503412427163,0.0,0.0,0.0,0.0,0.0,0.0
p39_S,0.00025087904691407123,14.252404481260768,7.632483110143669e-05,0.0,0.0,0.05039892061296431,0.0,0.01009504908881315
p39_Y,7.429836154117765e-21,130.4917284869054,0.029863390004987087,0.0,2.1075460815832335e-05,0.11486971467740215,0.0,0.028950836028641014
p40_FC,0.9298027963599165,0.007793298379160016,0.0,0.0,0.0,0.0,0.0,0.0
p40_G,0.35472544087085434,0.8632003039778356,0.0,0.0,0.0,0.0,0.0,0.0
p40_I,0.06987039207864165,3.3460446294586927,0.0,0.0,0.0,0.0,0.0,0.0
p40_L,1.3901736334709451e-08,37.152602093991796,0.028332257540133635,0.0012249886302349473,0.004960262072323782,0.10501268446289384,0.0,0.02790603854111724
p40_M,0.01505135616201317,6.085732283078613,7.642011756489738e-05,0.0,0.0,0.0017778147141534705,0.0,0.00037084696634367357
p40_V,0.015134193962508058,6.075527813018348,0.010804957729833553,0.0025292079812855484,0.005000546864609377,0.5231166018420026,0.1138334232370205,0.13105694753095032
p41_M,0.3566062247856665,0.856452754015878,0.0,0.0,0.0,0.0,0.0,0.0
p41_Q,8.230762334699764e-41,419.30300650393303,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p41_T,2.316603484458626e-05,19.41400696028381,0.007818332080107276,0.0,0.0,0.10262938321865732,0.0,0.02208954305975292
p41_V,0.10081281411082321,2.7349072387513718,0.0,0.0,0.0,0.0,0.0,0.0
p42_C,0.09638455918068613,2.8086194891805807,0.0,0.0,0.0,0.0,0.0,0.0
p42_G,0.006569349918333631,7.654122705896146,0.00018339292057259547,0.0,0.0,0.07958053436597326,0.0,0.01595278545730917
p42_S,0.0033750132752168433,8.94925970882531,0.0008574962246592906,0.0,0.000168579899355161,0.018529687115564613,0.0,0.003911152647915813
p42_T,2.7861697158971583e-06,24.2244787096967,0.007806483987871115,0.0,0.0007845084190325407,0.10648056517293253,0.31506454430932046,0.08602722037783132
p43_C,0.10081281411082321,2.7349072387513718,0.0,0.0,0.0,0.0,0.0,0.0
p43_F,0.13450949922567676,2.2704755401203154,0.0,0.0,0.0,0.0,0.0,0.0
p43_I,0.0004998542637046186,12.810514536663534,0.026150101295218477,7.711414558228725e-05,0.00024167283244810317,0.11072122426312257,0.0,0.02743802250727429
p43_LT,0.028877647791817455,4.892842158547606,0.0063024143700869395,0.0,0.00029950608856275885,0.08908876436530663,0.0,0.019138136964791268
p43_V,0.020662390008888153,5.500861297385469,0.004830374255736168,0.00010780167196438567,0.0009721472196258389,0.12439547829636691,0.0,0.02606116028873866
p44_W,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p44_Y,1.3210200749786714e-12,62.90961583910408,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p45_M,0.09638455918068563,2.808619489180612,0.0,0.0,0.0,0.0,0.0,0.0
p46_F,2.884226208952231e-12,60.57380788308688,0.17367073869300548,0.0,0.00015534598853358454,0.11366358645052214,0.0,0.05749793422641224
p46_G,2.3417125173250992e-36,334.276749127908,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p46_I,0.000374067169731671,13.413905253987563,0.00149278559781032,0.0,1.2983316817891233e-07,0.02825300471576605,0.0,0.00594918402934891
p46_L,0.6372438918253249,0.22351061373385073,0.0,0.0,0.0,0.0,0.0,0.0
p47_I,0.9175006713504069,0.010774998495853479,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.2104922633623679,1.5850962552075676,0.0,0.0,0.0,0.0,0.0,0.0
p47_M,0.707597267963872,0.14136494838562022,0.0,0.0,0.0,0.0,0.0,0.0
p48_L,5.062742924457764e-11,52.26847168740054,0.07075797655093485,0.00016562108200655372,0.0276932159159125,0.058252494676722,0.0,0.03137386164511518
p48_V,1.1863952787435548e-10,49.8787646702881,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p49_I,1.2820773712637064e-11,56.19803818872486,0.005160149573505506,0.0007570803465282033,0.001959813869387521,0.07415197878277861,0.0,0.01640580451443997
p49_V,6.249385754908124e-06,22.365680641197958,0.021574946277575887,0.0006489149187495353,0.00022591610688138663,0.1830945615030225,0.0,0.04110886776124586
p50_C,0.13553216029074833,2.258496627025637,0.0,0.0,0.0,0.0,0.0,0.0
p50_F,4.54177558383769e-09,40.045173873948315,0.0644085221127826,0.00036453491594217786,0.019659817638743575,0.45655805702419305,0.228417855120048,0.1538817573623419
p50_I,0.0029237751745710317,9.232091954459376,0.003668868833451899,0.0006623168233565762,0.002103984908846859,0.1576384735763987,0.06838536581546152,0.046491801991503115
p50_L,0.04431153651910568,4.131742180210545,0.01495614515993995,0.0026139295383983273,0.0,0.19526698000768491,0.0,0.042567410941204635
p50_M,0.04281571598963617,4.192034676581206,7.642011756489738e-05,0.0,0.0,0.0017778147141534705,0.0,0.00037084696634367357
p50_V,0.01665244048085586,5.898191769577342,0.01933385233602565,0.0,0.0003434289210162894,0.201774539013913,0.41706750763654216,0.12770386558149943
p51_F,0.16476847978312542,1.9538902575546717,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,0.1448893941927823,2.1534345831260318,0.0,0.0,0.0,0.0,0.0,0.0
p51_L,0.0002572771357918931,14.199307125859464,0.0019012603531172528,0.0,0.0006294803634962229,0.0961445477317307,0.021729511787924552,0.024080960047253748
p51_T,0.024311570080340926,5.204128323653092,0.0019129806210413664,0.0,4.000765875973198e-07,0.1353459326621063,0.005743603021535156,0.02860058327625408
p51_V,1.4764173300140056e-08,36.9986133240281,0.00894765280796121,0.00031861452422479156,0.0004490917833187069,0.13818720698512704,0.0,0.029580513220126347
p52_S,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p53_F,3.1846726852439504e-07,29.36085362000777,0.020042387673587,0.0022233920868373292,0.029267826526903375,0.1574103616412824,0.0,0.04178879358572202
p53_L,0.06082171406213439,3.5824634278315965,0.0021954917770554473,0.0,0.0033549414182225366,0.17942261607110974,0.0,0.036994609853277544
p53_T,6.398239139809146e-23,151.09867365571571,0.1550592241877342,0.008175027678931319,0.07555713476841693,0.3663921227346768,0.0,0.12103670187395185
p53_V,0.00027394783707098775,14.067067474409605,0.01107635533763255,0.0,4.870211556636086e-05,0.07053557351053406,0.0,0.016332126192746595
p54_P,0.0003048902308272456,13.842122874559275,0.0012085941142173614,0.0,0.010962149035519411,0.19719665739316278,0.0,0.04187348010857991
p54_SA,0.41104298845779963,0.6805646494264981,0.0,0.0,0.0,0.0,0.0,0.0
p55_L,4.669832867051077e-34,295.7932726648594,0.3380672891975515,0.009394208296553158,0.08983562891752012,0.04548237012877487,0.0,0.09655589930807994
p55_T,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p55_V,0.10199225751823021,2.715877023525087,0.0,0.0,0.0,0.0,0.0,0.0
p57_F,2.4725049760552214e-08,35.68630719136864,0.005193018295631644,0.0002571182726128535,0.001863147673976569,0.12838658610808776,0.0,0.027139974070061766
p57_G,2.811968138949705e-06,24.203104105034036,0.030037318889162147,0.0,0.0012746364350624641,0.17927067795999582,0.0,0.04211652665684409
p57_I,0.8927139131439377,0.018268161725496793,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.48833411201092614,0.4831942649395642,0.0,0.0,0.0,0.0,0.0,0.0
p58_L,2.411229440134863e-29,226.8759648362499,0.30691776394584586,0.01105139655622488,3.755345548148574e-05,0.1380998050378234,0.0,0.09122130379907514
p58_M,0.7968818592107779,0.06654436890852417,0.0,0.0,0.0,0.0,0.0,0.0
p58_VT,0.005176581222162412,8.114090799009508,5.249841359907611e-05,8.784180532553206e-05,0.051055856416197073,0.10962620027314753,0.0,0.03216447938165384
p59_V,1.3196665550505942e-09,43.30879627450907,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p60_L,0.3566062247856703,0.8564527540158675,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.7586761804042244,0.09481905086210679,0.0,0.0,0.0,0.0,0.0,0.0
p61_F,0.038423609165713565,4.382949519920987,0.0015114878605731177,0.0,0.00020246836573215067,0.20955549368851784,0.0,0.04225388998296462
p61_I,6.392711180565743e-12,58.22520652869404,0.06991572942971798,8.492241355286594e-05,0.0010508106250697745,0.016214616442509083,0.0,0.01745321578216994
p61_L,0.4826601093486166,0.4959519096421663,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.5046027035434357,0.44795806385477727,0.0,0.0,0.0,0.0,0.0,0.0
p61_Y,8.819715366179268e-07,26.9221111102405,0.0010536624946114752,3.3111744222833996e-05,0.012751652158570779,0.028896970117652448,0.0,0.008547079303011507
p62_C,0.5525926371352969,0.3547052143927157,0.0,0.0,0.0,0.0,0.0,0.0
p62_V,0.7272184337087435,0.12225602823646621,0.0,0.0,0.0,0.0,0.0,0.0
p64_F,0.23587992500930197,1.4193575577154998,0.0,0.0,0.0,0.0,0.0,0.0
p64_I,0.660868740218879,0.19343735116239905,0.0,0.0,0.0,0.0,0.0,0.0
p64_L,0.0937779964727859,2.8537769909298136,0.0,0.0,0.0,0.0,0.0,0.0
p64_M,0.013786130912980414,6.249318855678985,0.010892052460389682,0.0,0.013170277360808915,7.577175992645743e-05,0.0,0.004827620316225011
p64_V,0.0008310347037701252,11.762963997952864,0.011799119582952577,0.000375232233434139,5.2312735171071755e-05,0.021898240281194543,0.0,0.006824980966550466
p65_H,0.0005740061954931004,12.5241259800207,0.00046015393091724724,0.00026212922022929796,0.001031387524697186,0.10413080171906255,0.0,0.021176894478981256
p65_K,0.00037675466899743094,13.398952099000184,0.0021333474695954904,0.00525248170171641,0.002989673673898608,0.09523602743263322,0.0,0.021122306055568744
p65_Q,0.006096084290524311,7.798041203892747,0.037820511962985116,0.002887901406092787,0.0003969935270724747,0.11498218612803206,0.0,0.031217518604836486
p65_R,0.15026066706567862,2.0965585051145355,0.0,0.0,0.0,0.0,0.0,0.0
p65_TL,0.3012765313217376,1.0778832590385716,0.0,0.0,0.0,0.0,0.0,0.0
p66_H,2.9044086992429253e-10,47.40450206974761,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p66_N,0.27897571772257757,1.1828438040000029,0.0,0.0,0.0,0.0,0.0,0.0
p66_Y,9.356563689373132e-43,461.2723818825445,1.0,1.0,0.03691420273873468,0.3611243857164813,0.12289226061523113,0.5041861698140894
p71_Q,1.4778034342107465e-16,92.56316134796876,0.032158985634196995,0.0,0.10428455478772108,0.20445022202524563,0.0,0.06817875248943275
p71_S,0.3566062247856665,0.856452754015878,0.0,0.0,0.0,0.0,0.0,0.0
p71_T,1.9056055449181134e-07,30.60810841059925,0.007235110465230516,0.0001119980956893199,0.01469195463031183,0.06624150929349168,0.0,0.01765611449694467
p72_P,0.3566062247856703,0.8564527540158675,0.0,0.0,0.0,0.0,0.0,0.0
p75_W,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p75_Y,2.8404824279060092e-08,35.335274603299204,0.013005840539304855,0.0006456647983574127,0.02707242452853427,0.267095284789244,0.0,0.06156384293108811
p78_V,1.9056055449180165e-07,30.60810841059938,0.007235110465230516,0.0001119980956893199,0.01469195463031183,0.06624150929349168,0.0,0.01765611449694467
p80_L,8.230762334705615e-41,419.30300650392684,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
