opn6-Takifugu_rubripes---rna-XM_029850632.1_1	421
opn6-Poecilia_reticulata---rna-XM_008420807.2_1	414
opn6-Oreochromis_niloticus---rna-XM_013276541.3_1	414
opn6-Anguilla_anguilla---rna-XM_035400882.1_1	409
opn6-Gadus_morhua---rna-XM_030378228.1_1	416
opn6-Poecilia_reticulata---rna-XM_008430285.2_1	410
opn6-Oreochromis_niloticus---rna-XM_025897731.1_1	548
opn6-Sebastes_umbrosus---rna-XM_037781542.1_1	410
opn6-Gasterosteus_aculeatus_aculeatus---rna-XM_040177709.1_1	409
opn6-Takifugu_rubripes---rna-XM_011617028.2_1	408
opn6-Hippocampus_zosterae---rna-XM_052080803.1_1	414
opn7a-Zebrafish-opn7a	456
opn7a-Gadus_morhua---rna-XM_030372099.1_1	494
opn7a-Lepisosteus_oculatus---rna-XM_015339535.1_1	443
opn7a-Anguilla_anguilla---rna-XM_035412882.1_1	441
opn7a-Anguilla_anguilla---rna-XM_035428457.1_1	386
opn7a-Gadus_morhua---rna-XM_030363523.1_1	468
opn7a-Takifugu_rubripes---rna-XM_029831023.1_1	436
opn7a-Sebastes_umbrosus---rna-XM_037788385.1_1	450
opn7a-Gasterosteus_aculeatus_aculeatus---rna-XM_040170412.1_1	441
opn7a-Poecilia_reticulata---rna-XM_008434044.2_1	447
opn7a-Oreochromis_niloticus---rna-XM_003437884.4_1	451
opn7a-Hippocampus_zosterae---rna-XM_052087840.1_1	423
opn7b-Gadus_morhua---rna-XM_030364964.1_1	398
opn7b-Hippocampus_zosterae---rna-XM_052056811.1_1	399
opn7b-Takifugu_rubripes---rna-XM_003963359.2_1	399
opn7b-Sebastes_umbrosus---rna-XM_037771567.1_1	399
opn7b-Poecilia_reticulata---rna-XM_008413897.2_1	413
opn7b-Oreochromis_niloticus---rna-XM_005448813.4_1	413
opn7b-Zebrafish-opn7b	399
opn7b-Anguilla_anguilla---rna-XM_035381196.1_1	398
opn7b-Polypterus_senegalus---rna-XM_039735425.1_1	396
opn7b-Lepisosteus_oculatus---rna-XM_015364771.1_1	408
opn7b-Zebrafish-opn7c	405
opn7b-Zebrafish-opn7d	404
opn7b-Gadus_morhua---rna-XM_030365189.1_1	421
opn7b-Poecilia_reticulata---rna-XM_008414379.2_1	397
opn7b-Oreochromis_niloticus---rna-XM_005448493.4_1	407
opn7b-Gasterosteus_aculeatus_aculeatus---rna-XM_040192343.1_1	426
opn7b-Takifugu_rubripes---rna-XM_003963556.2_1	398
opn7b-Sebastes_umbrosus---rna-XM_037772106.1_1	399
opn8a-Lepisosteus_oculatus---rna-XM_015343997.1_1	346
opn8a-Zebrafish-opn8a	336
opn8a-Gadus_morhua---rna-XM_030344471.1_1	341
opn8a-Takifugu_rubripes---rna-XM_003971574.2_1	358
opn8a-Sebastes_umbrosus---rna-XM_037751100.1_1	361
opn8a-Gasterosteus_aculeatus_aculeatus---rna-XM_040161199.1_1	359
opn8b-Polypterus_senegalus---rna-XM_039749873.1_1	355
opn8b-Polypterus_senegalus---rna-XM_039749443.1_1	336
opn8b-Lepisosteus_oculatus---rna-XM_015351606.1_1	352
opn8b-Anguilla_anguilla---rna-XM_035422602.1_1	380
opn8b-Zebrafish-opn8b	358
opn8b-Gadus_morhua---rna-XM_030345419.1_1	352
opn8b-Takifugu_rubripes---rna-XM_029850060.1_1	345
opn8b-Poecilia_reticulata---rna-XM_008398279.2_1	344
opn8b-Oreochromis_niloticus---rna-XM_003440805.5_1	364
opn8b-Hippocampus_zosterae---rna-XM_052053597.1_1	367
opn8b-Sebastes_umbrosus---rna-XM_037750909.1_1	348
opn8b-Gasterosteus_aculeatus_aculeatus---rna-XM_040160045.1_1	343
opn8c-Anguilla_anguilla---rna-XM_035423031.1_1	400
opn8c-Lepisosteus_oculatus---rna-XM_015347078.1_1	436
opn8c-Zebrafish-opn8c	399
opn8c-Gadus_morhua---rna-XM_030344941.1_1	513
opn8c-Gasterosteus_aculeatus_aculeatus---rna-XM_040160566.1_1	400
opn8c-Hippocampus_zosterae---rna-XM_052052563.1_1	417
opn8c-Sebastes_umbrosus---rna-XM_037751059.1_1	442
opn8c-Takifugu_rubripes---rna-XM_003971846.2_1	407
opn8c-Oreochromis_niloticus---rna-XM_025898960.1_1	410
opn9-Polypterus_senegalus---rna-XM_039762411.1_1	404
opn9-Lepisosteus_oculatus---rna-XM_015337843.1_1	399
opn9-Zebrafish-opn9	522
opn9-Gadus_morhua---rna-XM_030371533.1_1	495
opn9-Sebastes_umbrosus---rna-XM_037785219.1_1	512
opn9-Gasterosteus_aculeatus_aculeatus---rna-XM_040165777.1_1	469
opn9-Takifugu_rubripes---rna-XM_029832414.1_1	486
opn9-Takifugu_rubripes---rna-XM_011605927.2_1	486
parapinopsin-Lepisosteus_oculatus---rna-XM_006631127.2_1	322
parapinopsin-Anguilla_anguilla---rna-XM_035380863.1_1	345
parapinopsin-Zebrafish-parapinopsin-2	340
parapinopsin-Gadus_morhua---rna-XM_030375119.1_1	326
parapinopsin-Hippocampus_zosterae---rna-XM_052076686.1_1	340
parapinopsin-Takifugu_rubripes---rna-XM_003973285.2_1	336
parapinopsin-Sebastes_umbrosus---rna-XM_037778556.1_1	339
parapinopsin-Gasterosteus_aculeatus_aculeatus---rna-XM_040205081.1_1	339
parapinopsin-Poecilia_reticulata---rna-XM_008409720.1_1	347
parapinopsin-Oreochromis_niloticus---rna-XM_003459743.4_1	337
parapinopsin-Zebrafish-parapinopsin-1	342
parapinopsin-Gadus_morhua---rna-XM_030364508.1_1	354
parapinopsin-Takifugu_rubripes---rna-XM_029834573.1_1	345
parapinopsin-Takifugu_rubripes---rna-XM_029831790.1_1	342
parapinopsin-Sebastes_umbrosus---rna-XM_037772006.1_1	344
parapinopsin-Gasterosteus_aculeatus_aculeatus---rna-XM_040192247.1_1	337
parapinopsin-Hippocampus_zosterae---rna-XM_052057274.1_1	325
parapinopsin-Oreochromis_niloticus---rna-XM_003448294.5_1	347
parietopsin-Hippocampus_zosterae---rna-XM_052061458.1_1	347
parietopsin-Hippocampus_zosterae---rna-XM_052060659.1_1	347
parietopsin-Gadus_morhua---rna-XM_030366384.1_1	375
parietopsin-Zebrafish-parietopsin	337
parietopsin-Poecilia_reticulata---rna-XM_008411831.2_1	357
parietopsin-Oreochromis_niloticus---rna-XM_019361725.2_1	322
parietopsin-Takifugu_rubripes---rna-XM_003967659.2_1	374
parietopsin-Sebastes_umbrosus---rna-XM_037767346.1_1	214
parietopsin-Gasterosteus_aculeatus_aculeatus---rna-XM_040161852.1_1	360
pinopsin-Polypterus_senegalus---rna-XM_039756907.1_1	322
pinopsin-Lepisosteus_oculatus---rna-XM_015367820.1_1	359
rgr-Polypterus_senegalus---rna-XM_039772349.1_1	295
rgr-Lepisosteus_oculatus---rna-XM_006630284.2_1	295
rgr-Anguilla_anguilla---rna-XM_035403667.1_1	292
rgr-Zebrafish-rgr2	292
rgr-Poecilia_reticulata---rna-XM_008436872.2_1	293
rgr-Oreochromis_niloticus---rna-XM_003441787.5_1	293
rgr-Hippocampus_zosterae---rna-XM_052069490.1_1	302
rgr-Gadus_morhua---rna-XM_030341045.1_1	293
rgr-Takifugu_rubripes---rna-XM_003961230.3_1	293
rgr-Sebastes_umbrosus---rna-XM_037756111.1_1	293
rgr-Gasterosteus_aculeatus_aculeatus---rna-XM_040177056.1_1	293
rgr-Anguilla_anguilla---rna-XM_035399438.1_1	294
rgr-Zebrafish-rgr1	296
rgr-Poecilia_reticulata---rna-XM_008429537.2_1	295
rgr-Oreochromis_niloticus---rna-XM_003451937.5_1	295
rgr-Gasterosteus_aculeatus_aculeatus---rna-XM_040179086.1_1	295
rgr-Gadus_morhua---rna-XM_030379348.1_1	298
rgr-Sebastes_umbrosus---rna-XM_037783417.1_1	296
rgr-Takifugu_rubripes---rna-XM_003964019.3_1	295
rgr-Hippocampus_zosterae---rna-XM_052079451.1_1	295
rh1_exorh-Lepisosteus_oculatus---rna-XM_015347937.1_1	361
rh1_exorh-Polypterus_senegalus---rna-XM_039771012.1_1	354
rh1_exorh-Anguilla_anguilla---rna-XM_035383231.1_1	360
rh1_exorh-Zebrafish-exorh	355
rh1_exorh-Hippocampus_zosterae---rna-XM_052056272.1_1	355
rh1_exorh-Hippocampus_zosterae---rna-XM_052056050.1_1	355
rh1_exorh-Poecilia_reticulata---rna-XM_008414049.2_1	353
rh1_exorh-Oreochromis_niloticus---rna-XM_003438995.5_1	351
rh1_exorh-Takifugu_rubripes---rna-NM_001033849.1_1	353
rh1_exorh-Sebastes_umbrosus---rna-XM_037773869.1_1	353
rh1_exorh-Gasterosteus_aculeatus_aculeatus---rna-XM_040192176.1_1	354
rh1_exorh-Gadus_morhua---rna-XM_030353516.1_1	352
rh1_exorh-Lepisosteus_oculatus---rna-XM_006630625.2_1	354
rh1_exorh-Anguilla_anguilla---rna-XM_035383510.1_1	352
rh1_exorh-Zebrafish-rh1.2	356
rh1_exorh-Zebrafish-rh1.1	355
rh1_exorh-Poecilia_reticulata---rna-NM_001312652.1_1	354
rh1_exorh-Oreochromis_niloticus---rna-XM_003439005.3_1	354
rh1_exorh-Takifugu_rubripes---rna-NM_001078631.1_1	353
rh1_exorh-Hippocampus_zosterae---rna-XM_052057555.1_1	354
rh1_exorh-Sebastes_umbrosus---rna-XM_037773667.1_1	352
rh1_exorh-Gadus_morhua---rna-XM_030364006.1_1	351
rh2-Polypterus_senegalus---rna-XM_039749234.1_1	355
rh2-Lepisosteus_oculatus---rna-XM_006628473.2_1	355
rh2-Zebrafish-rh2.4	350
rh2-Zebrafish-rh2.3	350
rh2-Zebrafish-rh2.1	350
rh2-Zebrafish-rh2.2	350
rh2-Anguilla_anguilla---rna-XM_035381452.1_1	347
rh2-Anguilla_anguilla---rna-XM_035381460.1_1	350
rh2-Anguilla_anguilla---rna-XM_035381459.1_1	350
rh2-Sebastes_umbrosus---rna-XM_037778973.1_1	345
rh2-Takifugu_rubripes---rna-XM_029826028.1_1	345
rh2-Poecilia_reticulata---rna-NM_001297460.1_1	345
rh2-Oreochromis_niloticus---rna-XM_003448346.5_1	352
rh2-Sebastes_umbrosus---rna-XM_037768937.1_1	345
rh2-Gadus_morhua---rna-XM_030375093.1_1	347
rh2-Gadus_morhua---rna-XM_030375092.1_1	349
rh2-Gadus_morhua---rna-XM_030375091.1_1	356
rh2-Takifugu_rubripes---rna-NM_001033712.1_1	352
rh2-Gasterosteus_aculeatus_aculeatus---rna-XM_040203617.1_1	352
rh2-Sebastes_umbrosus---rna-XM_037775992.1_1	352
rh2-Sebastes_umbrosus---rna-XM_037768925.1_1	352
rh2-Hippocampus_zosterae---rna-XM_052075496.1_1	352
rh2-Poecilia_reticulata---rna-NM_001297458.1_1	352
rh2-Oreochromis_niloticus---rna-XM_005453560.4_1	352
rh2-Oreochromis_niloticus---rna-XM_003448344.3_1	352
rrh-Hippocampus_zosterae---rna-XM_052085831.1_1	341
rrh-Gadus_morhua---rna-XM_030357147.1_1	336
rrh-Zebrafish-rrh	335
rrh-Anguilla_anguilla---rna-XM_035417426.1_1	332
rrh-Polypterus_senegalus---rna-XM_039759810.1_1	332
rrh-Lepisosteus_oculatus---rna-XM_015345233.1_1	347
rrh-Poecilia_reticulata---rna-XM_008400164.1_1	336
rrh-Oreochromis_niloticus---rna-XM_005477698.4_1	336
rrh-Takifugu_rubripes---rna-XM_029833004.1_1	333
rrh-Sebastes_umbrosus---rna-XM_037796471.1_1	336
rrh-Gasterosteus_aculeatus_aculeatus---rna-XM_040199514.1_1	336
sws1-Polypterus_senegalus---rna-XM_039761436.1_1	349
sws1-Lepisosteus_oculatus---rna-XM_015352227.1_1	229
sws1-Lepisosteus_oculatus---rna-XM_006633219.2_1	346
sws1-Zebrafish-sws1	337
sws1-Sebastes_umbrosus---rna-XM_037760727.1_1	347
sws1-Gasterosteus_aculeatus_aculeatus---rna-XM_040175195.1_1	338
sws1-Poecilia_reticulata---rna-NM_001297490.1_1	335
sws1-Oreochromis_niloticus---rna-XM_003448756.3_1	335
sws2-Polypterus_senegalus---rna-XM_039774491.1_1	362
sws2-Lepisosteus_oculatus---rna-XM_006625292.2_1	362
sws2-Anguilla_anguilla---rna-XM_035386914.1_1	359
sws2-Zebrafish-sws2	355
sws2-Takifugu_rubripes---rna-XM_003973672.3_1	353
sws2-Poecilia_reticulata---rna-NM_001297454.1_1	354
sws2-Oreochromis_niloticus---rna-XM_003442630.3_1	351
sws2-Sebastes_umbrosus---rna-XM_037771277.1_1	352
sws2-Gadus_morhua---rna-XM_030373672.1_1	351
sws2-Gadus_morhua---rna-XM_030375486.1_1	352
sws2-Sebastes_umbrosus---rna-XM_037771253.1_1	351
sws2-Gasterosteus_aculeatus_aculeatus---rna-XM_040203013.1_1	351
sws2-Sebastes_umbrosus---rna-XM_037771265.1_1	351
sws2-Hippocampus_zosterae---rna-XM_052075393.1_1	352
sws2-Poecilia_reticulata---rna-NM_001297456.1_1	351
sws2-Oreochromis_niloticus---rna-XM_003442631.4_1	351
tmt1-Polypterus_senegalus---rna-XM_039743858.1_1	310
tmt1-Lepisosteus_oculatus---rna-XM_015364410.1_1	381
tmt1-Oreochromis_niloticus---rna-XM_003444281.5_1	394
tmt1-Gadus_morhua---rna-XM_030353760.1_1	400
tmt1-Anguilla_anguilla---rna-XM_035392713.1_1	374
tmt1-Zebrafish-tmt1a	371
tmt1-Zebrafish-tmt1b	382
tmt1-Gadus_morhua---rna-XM_030343580.1_1	377
tmt1-Gadus_morhua---rna-XM_030343547.1_1	377
tmt1-Poecilia_reticulata---rna-XM_008434773.2_1	359
tmt1-Oreochromis_niloticus---rna-XM_005457818.4_1	380
tmt1-Sebastes_umbrosus---rna-XM_037789793.1_1	380
tmt1-Gasterosteus_aculeatus_aculeatus---rna-XM_040202122.1_1	409
tmt1-Takifugu_rubripes---rna-XM_011608244.2_1	383
tmt1-Hippocampus_zosterae---rna-XM_052082274.1_1	383
tmt2-Oreochromis_niloticus---rna-XM_013272441.3_1	363
tmt2-Sebastes_umbrosus---rna-XM_037749101.1_1	381
tmt2-Gasterosteus_aculeatus_aculeatus---rna-XM_040180810.1_1	378
tmt2-Takifugu_rubripes---rna-XM_011611415.2_1	388
tmt2-Poecilia_reticulata---rna-XM_017308636.1_1	389
tmt2-Zebrafish-tmt2a	358
tmt2-Anguilla_anguilla---rna-XM_035432875.1_1	399
tmt2-Lepisosteus_oculatus---rna-XM_006632994.2_1	339
tmt2-Anguilla_anguilla---rna-XM_035408547.1_1	393
tmt2-Zebrafish-tmt2b	380
tmt2-Gadus_morhua---rna-XM_030368604.1_1	395
tmt2-Poecilia_reticulata---rna-XM_008420682.2_1	385
tmt2-Oreochromis_niloticus---rna-XM_005467442.4_1	386
tmt2-Sebastes_umbrosus---rna-XM_037779264.1_1	380
tmt2-Takifugu_rubripes---rna-XM_003970179.3_1	326
tmt2-Hippocampus_zosterae---rna-XM_052079026.1_1	387
tmt3-Anguilla_anguilla---rna-XM_035421376.1_1	395
tmt3-Zebrafish-tmt3a	388
tmt3-Gadus_morhua---rna-XM_030363920.1_1	242
tmt3-Poecilia_reticulata---rna-XM_008433140.2_1	235
tmt3-Hippocampus_zosterae---rna-XM_052087154.1_1	406
tmt3-Oreochromis_niloticus---rna-XM_025900620.1_1	432
tmt3-Takifugu_rubripes---rna-NM_001032606.1_1	402
tmt3-Sebastes_umbrosus---rna-XM_037787497.1_1	410
tmt3-Gasterosteus_aculeatus_aculeatus---rna-XM_040172154.1_1	406
tmt3-Polypterus_senegalus---rna-XM_039760890.1_1	390
tmt3-Lepisosteus_oculatus---rna-XM_006637783.2_1	394
tmt3-Lepisosteus_oculatus---rna-XM_006637633.2_1	396
tmt3-Zebrafish-tmt3b	398
tmt3-Anguilla_anguilla---rna-XM_035413076.1_1	402
tmt3-Gadus_morhua---rna-XM_030348260.1_1	398
tmt3-Hippocampus_zosterae---rna-XM_052054472.1_1	403
tmt3-Oreochromis_niloticus---rna-XM_003439291.5_1	413
tmt3-Sebastes_umbrosus---rna-XM_037757341.1_1	436
tmt3-Takifugu_rubripes---rna-XM_003968127.3_1	406
tmt3-Poecilia_reticulata---rna-XM_008396477.2_1	396
tmt3-Gasterosteus_aculeatus_aculeatus---rna-XM_040167752.1_1	414
va-Hippocampus_zosterae---rna-XM_052079813.1_1	384
va-Takifugu_rubripes---rna-XM_003963622.2_1	387
va-Oreochromis_niloticus---rna-XM_003458690.5_1	390
va-Sebastes_umbrosus---rna-XM_037781375.1_1	387
va-Gasterosteus_aculeatus_aculeatus---rna-XM_040179264.1_1	384
va-Poecilia_reticulata---rna-XM_008430418.2_1	387
va-Gadus_morhua---rna-XM_030379847.1_1	391
va-Anguilla_anguilla---rna-XM_035403407.1_1	396
va-Zebrafish-va2	393
va-Anguilla_anguilla---rna-XM_035399805.1_1	404
va-Zebrafish-va1	378
va-Polypterus_senegalus---rna-XM_039770561.1_1	427
va-Lepisosteus_oculatus---rna-XM_006630393.2_1	389
