feature,p_value,score,lgbm,gbc,rf,BayesianRidge,xgb,mean
p4_M,0.006449193802484018,7.467212264256996,0.0,0.0,0.006750495185728284,0.008734281984249139,1.0405714e-06,0.003097163548279335
p4_R,8.916203183243542e-22,98.6398587706032,0.06382978723404255,0.0008651521190630335,0.006811185647889428,0.10092614206938068,2.153417e-07,0.03448649648241514
p4_S,0.004679181469399606,8.053504068002626,0.0,9.726748907057029e-05,0.0005681755267243162,0.009388532960727052,2.8744847e-05,0.0020165441647925827
p4_T,2.7836312708993523e-47,244.98199816399173,0.0851063829787234,1.471962033735689e-05,0.006721505972088249,0.046197966791892954,8.741761e-06,0.027609863424832633
p5_E,1.933944103280196e-05,18.518550510591908,0.0425531914893617,0.0001361979044894891,0.011246212877436062,0.0007905016072213719,3.1537914e-07,0.010945283851529663
p5_GAP,0.7907466065085151,0.07046231757176588,0.0,0.0,0.0,0.0,0.0,0.0
p5_H,9.41288911292219e-12,48.1343616291641,0.0,0.0,0.0011114637768462633,0.018895432104278225,3.5481694e-06,0.004002088810102602
p5_K,0.05760871036543193,3.6173624542870852,0.06382978723404255,0.0,0.006374374607664241,0.031412525080129365,1.7073324e-08,0.020323340799032048
p5_Q,5.3303437666943675e-09,34.97380137314386,0.1276595744680851,0.0013662618408537893,0.00260364912028747,0.08964350881432162,0.00041127513,0.044336853875500834
p5_R,0.006716928062623372,7.393187690920141,0.1276595744680851,0.0001903792057486026,0.009906787723134658,0.06898164944785455,4.4857247e-06,0.04134857531391065
p6_GAP,1.970934560007304e-130,949.1281326006841,0.02127659574468085,0.00021256810696491037,0.2640457358382739,0.09909242694087704,5.892515e-06,0.07692664382920311
p6_P,0.03932886050781444,4.263305973974027,0.0,0.024544194883037045,0.027791471875070018,0.01707153590634112,2.0343712e-06,0.013881847407122432
p6_Q,9.13281058871683e-24,109.12587027489344,0.0,4.67449781691239e-05,0.01574762096493161,0.010660383041203689,0.0,0.005290949796860884
p6_RHFMK,0.01017571782757521,6.641557325993099,0.0,4.592297628096614e-05,0.0009319913914557182,0.03818387116509101,1.495333e-07,0.007832387013226864
p7_D,5.0257593298028245e-20,89.53673360824547,0.1276595744680851,7.51803878524158e-05,0.004914536915596932,0.006863998973410312,3.2461943e-05,0.027909150537627388
p7_E,8.983884325448318e-64,354.4668033070793,0.0425531914893617,0.0009946806290702362,0.03364623790533677,0.026756558135665832,4.958606e-05,0.020800050843605766
p7_GAP,0.0017926700776599335,9.829362380190211,0.0,8.791252601799401e-06,3.981968508944615e-05,0.0018606811674029653,1.1689632e-06,0.00038209221365777946
p7_I,0.0005233481613004823,12.148547242229439,0.02127659574468085,1.9801477117943186e-05,0.000688327363201622,0.02316572986799023,1.3600914e-05,0.009032811073381507
p7_K,0.0015521645900677587,10.098579872708557,0.06382978723404255,5.219675133925357e-05,0.0020263812715493926,0.04915788110481192,2.8971485e-07,0.023013307215318156
p7_LGNMV,7.04793393309286e-05,15.99801155016205,0.0851063829787234,0.0006986055936025179,0.0007136683301715896,0.0492044484317669,1.3271534e-05,0.027147275373661718
p7_P,1.3338353406877182e-18,82.22086263019936,0.0851063829787234,0.00037333764137794436,0.0014045298062284137,0.0001759641620853963,8.515363e-06,0.017413745990349748
p7_Q,0.0003736845777440412,12.789553237091988,0.0,0.0017756321723761566,0.0002516278857906329,0.060175530836334,6.746041e-07,0.01244069309972205
p7_S,4.7462945014409775e-15,64.3152487759276,0.0425531914893617,5.0712993811159624e-06,0.0009653785551243704,0.02278360165229837,3.3798715e-06,0.013262124573530449
p8_E,4.1607675303687666e-23,105.63806584951402,0.0,0.0001821616460023071,0.002415501271482397,0.12076267986919527,9.906157e-06,0.024674049788770906
p8_FWAGHMT,0.3911332864517333,0.7363706933142327,0.0,0.0,0.0,0.0,0.0,0.0
p8_N,2.262893309926124e-34,167.62168953152909,0.02127659574468085,1.1243401901691298e-05,0.03188070856094209,0.10124243941308117,2.2967456e-06,0.030882656773242388
p8_S,5.231056125302374e-35,171.27160967218413,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p8_Y,0.0006731466333722711,11.671235526603152,0.0425531914893617,3.518028999601683e-05,0.0004993695928239558,0.007935399938759267,2.7278134e-06,0.010205173824858783
p9_I,8.711869494180231e-24,109.2346699815933,0.0,4.67449781691239e-05,0.01574762096493161,0.010660383041203689,0.0,0.005290949796860884
p9_VTLAMY,7.705665141925089e-05,15.825103474802718,0.0425531914893617,0.0002273771707664982,0.003402385191900672,0.032420425178282794,9.464235e-06,0.015722568652984027
p10_HWL,7.351948462191875e-05,15.916152553800112,0.0,7.917384188032834e-05,0.00477298493820555,0.0183100987482003,5.0663675e-06,0.004633464779161449
p10_Y,2.521177732305544e-12,50.910242320842315,0.0,0.0009913481033501654,0.016404340503888535,0.036886725622581544,0.0,0.01085648284596405
p11_L,1.5022283680244026e-181,1630.901518955029,0.0,0.006678164418997825,0.2220442030118296,0.11499316849247493,0.0,0.06874310718466047
p11_MQRA,0.0024984085277734644,9.211425387870529,0.0,0.0001343717987009979,0.0024505462868190477,0.02728370510875564,1.1214521e-05,0.005975967543011583
p11_T,6.373708596470412e-32,153.71653738052157,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p11_V,4.21715409367748e-39,195.15553539921757,0.1276595744680851,0.018515120429148674,0.010218544100200021,0.0919590520102227,9.821272e-07,0.0496706546269665
p12_P,4.706051484053755e-33,160.11063727584286,0.0,3.625371826322845e-05,0.03989156597438148,0.04527613702756033,0.0,0.017040791344041007
p13_GAP,1.9115002929841527e-44,227.38052770944594,0.0,0.00016308738224398112,0.08806174845364471,0.06934058068244497,3.45626e-06,0.03151377455565607
p13_I,0.0011536100154881956,10.655052644584117,0.0,0.0,0.030228001710639947,0.06554112763641735,0.0,0.019153825869411462
p13_L,0.0004554785846687767,12.412564513061696,0.02127659574468085,7.198005072174235e-06,0.0011846579884600222,0.035985845365313025,5.6963677e-06,0.01169199869424117
p13_M,8.646547859797462e-24,109.25202483511356,0.1276595744680851,4.32256876719263e-05,0.001998471515819794,0.052224497109713865,8.482328e-06,0.03638685022180964
p13_V,0.25636213660004703,1.2905025679461826,0.0,0.0,0.0,0.0,0.0,0.0
p14_GAP,1.4438121885732248e-59,325.34300717221953,0.0,0.02711283792334589,0.03380123352522492,0.06446733380831046,0.0,0.025076281051376253
p14_IA,0.24248187965380133,1.368526074253572,0.0,0.0,0.0,0.0,0.0,0.0
p14_T,0.138090253413664,2.2043796940493596,0.0,0.0,0.0,0.0,0.0,0.0
p14_V,0.005275034976211137,7.833976481957192,0.02127659574468085,0.0,0.004441031916827656,0.045765195353666015,0.0,0.014296564603034906
p14_Y,6.8634369274203275e-31,147.92951773240824,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p15_DGEPLH,1.1297418555189022e-08,33.43718182113538,0.02127659574468085,0.0016877806679400982,0.0008007283209254014,0.04427919455867513,4.714903e-05,0.013618289664676514
p15_K,1.889762431382309e-71,409.8598922759813,0.0851063829787234,0.0028837303800721475,0.0043300142417781635,0.005207375169265473,0.0,0.019505500553967835
p15_N,0.2720925714826621,1.2081582608809933,0.0,0.0,0.0,0.0,0.0,0.0
p15_Q,6.1482071340292155e-24,110.03876997059322,0.0851063829787234,0.00033662693894807004,0.0011145625708805025,0.0382382614747528,3.1454558e-05,0.02496545770421229
p15_S,1.7213696634217237e-32,156.92217259474626,0.02127659574468085,0.0008467467111327733,0.002055515596722576,0.12464073305817953,1.3883547e-06,0.029764195893081123
p15_T,3.218244285247676e-29,138.64947731848906,0.02127659574468085,0.0323679134735493,0.07627763825385177,0.026043242796943703,2.4639654e-05,0.03119800598459105
p15_V,1.199889559365527e-05,19.455267427207705,0.3829787234042553,4.7115808845041575e-05,0.0004881811956677196,0.08504134805719302,2.752897e-05,0.09371657948708023
p17_G,2.3417720592719338e-09,36.66218770031171,0.02127659574468085,0.0004946950263567856,0.00040333601420071663,0.06863214305794979,0.0,0.018161353968637627
p17_I,2.478898103417023e-104,683.3326013756006,0.0,0.0041403256889426315,0.14978570834325622,0.047573926894242044,1.3408691e-05,0.04030267392354862
p17_K,1.6804353150294266e-17,76.62085228475628,0.0425531914893617,0.0001389142392058559,0.0008740478269590583,0.028105108370936258,4.7354416e-07,0.014334347094124993
p17_L,0.0014939354840254192,10.170140480348236,0.0,9.626471569975364e-05,0.00025644481877963994,0.07142026137733999,3.7429317e-07,0.014354669040996948
p17_R,5.5956213943020856e-06,20.95875101378631,0.0,7.219823242429937e-06,0.004344230002190467,0.022283851503876233,7.353163e-07,0.005327207329120108
p17_S,4.7512831444216383e-35,171.51191482665604,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p17_T,8.543365688521496e-08,29.324689765802585,0.0,3.413029355976735e-05,0.0011035005390527858,0.012427735504521186,5.857226e-07,0.0027131904119473203
p17_VQEMH,9.211423729308352e-07,24.543738315945756,0.02127659574468085,0.000965754943885262,0.0026383660505903445,0.14710991877195695,1.1628122e-05,0.034400452726559345
p18_S,5.012661503787983e-210,2128.6651705250515,0.2127659574468085,0.08976260113000392,0.8061476575401394,0.13276882620591662,0.0656648,0.261421968068837
p18_T,3.3683335046743316e-52,276.3270806772473,0.02127659574468085,1.2661435024563618e-05,0.10234821323463263,0.06686389997273141,0.0,0.038100274077413884
p19_G,4.095746875919349e-59,322.2578171250913,0.0,0.02711283792334589,0.03380123352522492,0.06446733380831046,0.0,0.025076281051376253
p19_KVLIHED,6.515289305625785e-08,29.873269321911398,0.02127659574468085,0.0005376108113700693,0.0014337640591876315,0.09191575158291136,1.3936271e-05,0.023035531693827736
p19_N,3.2936764682690853e-07,26.604164948975747,0.14893617021276595,0.00032148010261977365,0.0029133901601692057,0.006034615363815203,2.166236e-05,0.031645463639745776
p19_S,8.792983669022422e-22,98.67148188167704,0.2978723404255319,0.000592006876981808,0.0033210175023224734,0.02667337280160234,5.450443e-07,0.06569185653015079
p19_T,0.7706888505469477,0.08502599529376037,0.0,0.0,0.0,0.0,0.0,0.0
p20_L,0.0970797071978751,2.760612994142136,0.0,0.0,0.0,0.0,0.0,0.0
p20_T,4.741235366819703e-38,188.9586544733711,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p20_V,2.1183898027605577e-28,134.14475404888,0.19148936170212766,0.0001641531308787163,0.0018529735666331071,0.051207326002887465,5.226296e-06,0.04894380813966497
p20_Y,0.005573799275991229,7.733269392958025,0.0,0.0,0.003946518959171147,0.027285289181828605,0.0,0.006246361628199951
p21_V,4.79195746820549e-59,321.7941287416097,0.0,0.02711283792334589,0.03380123352522492,0.06446733380831046,0.0,0.025076281051376253
p22_R,1.0271526121187687e-215,2240.335204450605,0.0,0.0,1.0,0.027614162885316474,0.0,0.20552283257706327
p23_G,3.7633990218765287e-38,189.54821183858434,0.10638297872340426,0.00023513896408459086,0.07089672299627484,0.03308973252255366,0.0,0.04212091464126346
p23_S,9.798465203505017e-27,125.05988627928791,0.02127659574468085,0.00014301930586999405,0.036791012281735765,0.005860240173982077,0.0,0.012814173501253736
p25_W,7.502496658279338e-136,1010.5701886481371,0.0,0.006678164418997825,0.2220442030118296,0.11499316849247493,0.0,0.06874310718466047
p25_Y,3.0237841669249153e-12,50.526389514239,0.2127659574468085,3.739848567713882e-05,0.002732884290787733,0.11045255118462496,3.92035e-06,0.06519854235159606
p26_E,1.805453534925304e-111,751.3398821455604,0.02127659574468085,0.08514962354017525,0.06105439547221965,0.098944051705398,3.1901945e-05,0.053291313681590034
p26_L,0.0009030563883370318,11.11604139875686,0.0,2.9935799009109954e-05,0.05444105843640406,0.010213753275498052,0.0,0.012936949502182243
p27_G,1.9115002929841527e-44,227.38052770944594,0.0,0.00016308738224398112,0.08806174845364471,0.06934058068244497,3.45626e-06,0.03151377455565607
p27_V,0.0008840162163606921,11.15623365132431,0.0,2.9935799009109954e-05,0.05444105843640406,0.010213753275498052,0.0,0.012936949502182243
p27_Y,5.39178451584168e-38,188.63064069011082,0.02127659574468085,9.882667968013387e-06,0.035342925717909424,0.09113215677412816,0.0,0.02955231218093729
p28_T,0.21097528136770238,1.5677248914383175,0.0,0.0,0.0,0.0,0.0,0.0
p29_Q,4.741235366811819e-38,188.95865447337542,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p30_H,0.0004308593467032461,12.518308925605407,0.0,5.887242246775219e-05,0.0012011156806810501,0.020661053235236426,2.2215634e-05,0.004388651394494978
p30_T,0.16782214186772784,1.9064238078791196,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.679480633232584,0.17086051178716113,0.0,0.0,0.0,0.0,0.0,0.0
p31_Y,8.304633165841486e-53,280.2783500934143,0.0,0.02711283792334589,0.03380123352522492,0.06446733380831046,0.0,0.025076281051376253
p32_L,4.402278994707607e-05,16.912237772994168,0.02127659574468085,0.004652864778283676,0.017930484029132967,0.01300589265631429,0.0047315205,0.01231947155062987
p32_M,4.795816015366402e-07,25.850049310003822,0.0,0.0,0.003581852693941095,0.0038307328560969987,0.0,0.001482517110007619
p33_G,2.6500873853657464e-06,22.439118335079836,0.06382978723404255,0.01603919323148823,0.06566262603467614,0.08661397370507151,2.8804754e-06,0.04642969213614554
p33_V,2.0615547693932335e-15,66.11884775989043,0.0851063829787234,5.378813645927112e-06,0.0013205735104003555,0.08315278483114891,2.1970416e-06,0.03391746343509718
p34_E,1.7264606808462948e-19,86.77392076981782,0.0425531914893617,1.3170039850666547e-05,0.0003480565772141027,0.01155768663370624,1.7937161e-06,0.010894779691254021
p34_N,0.019826047471052977,5.453307678790634,0.1276595744680851,6.597158230461858e-05,0.0007582850812906522,0.04698043511864379,9.299792e-06,0.03509471320838482
p34_P,4.397852529912524e-47,243.73820039242335,0.0,0.004705051920945191,0.09325228080462977,0.0602497592423729,0.0,0.03164141839358957
p34_S,0.03625990288874981,4.402539046794731,0.06382978723404255,5.199847678878628e-05,0.0005918049387280544,0.060095866538407094,2.073976e-05,0.02491803938972476
p35_M,1.4221894496401856e-19,87.20723331524935,0.06382978723404255,0.0002599738030888501,0.0012433319033833166,0.030415970644716697,3.5058913e-06,0.01915051389530627
p35_P,2.1738734320154884e-38,190.95070138272243,0.0425531914893617,0.0002623799345193423,0.015392155794767775,0.011227327871002519,0.0,0.013887011017930268
p35_QLAI,0.0027699481456740314,9.020082374944401,0.0,0.00237776885287669,0.004084006928838335,0.032072566213324424,1.05828685e-05,0.007708984972713169
p35_R,1.2679556588072787e-37,186.45244278146083,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p35_S,0.05281958356601701,3.7629634352459194,0.06382978723404255,0.0,0.006374374607664241,0.031412525080129365,1.7073324e-08,0.020323340799032048
p35_V,2.352970549910722e-35,173.26950311585844,0.0,1.2874365437964575e-05,0.003739010372351162,0.04972204194324576,1.3447081e-05,0.010697474752421684
p36_G,0.008525287325104223,6.960799176048815,0.0425531914893617,8.775443466216183e-05,0.012589949721186834,0.05600611511556157,0.0,0.022247402152154455
p36_I,4.5730719196288163e-07,25.94541627763272,0.0,0.0,0.003581852693941095,0.0038307328560969987,0.0,0.001482517110007619
p36_SVMFET,0.5467837265856361,0.36348080867522026,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,1.1335870110577308e-06,24.12939460166976,0.06382978723404255,0.0,0.007817626604179005,0.0332600814310017,3.076208e-07,0.020981560578006417
p37_I,0.40221668344842565,0.7025824383760961,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,4.209504251753822e-06,21.521711491667606,0.0425531914893617,0.0001301231200818933,0.006844741506240526,0.02763246043434861,4.7434116e-07,0.015432198178239282
p37_L,0.05959162026264238,3.5608088761851704,0.0,0.0004105384567355355,0.000770487592753221,0.04487017501165044,0.00030920873,0.009272081957855883
p37_M,4.027450987593484e-06,21.609244959831198,0.0,0.0,0.0017338130180565262,0.053737587048125326,0.0,0.011094280013236372
p37_Q,5.046915098847307e-10,39.82832020154051,0.02127659574468085,0.00018022206753201108,0.0017955725083949627,0.0453723741513614,8.525186e-08,0.013724969944766338
p37_V,5.704512947548493e-25,115.54752734687276,0.0,0.01587906377415744,0.05837648427003277,0.10270688227197015,0.0,0.03539248606323207
p38_Y,2.1126919502261796e-77,454.8715768530935,0.10638297872340426,0.011391676580363804,0.004937335701972549,0.12402177951666392,6.2867744e-06,0.04934801145935108
p39_H,9.544610436772688e-10,38.511314744451305,0.0,0.0008426527571072738,0.0023220259946802376,0.04852456193982946,0.0,0.010337848138323395
p39_K,7.516903615440014e-08,29.58370510553814,0.0,6.147078794639675e-05,0.0009595707885975171,0.030972271501646553,1.5120146e-06,0.006398965018556445
p39_M,0.0034009113011545062,8.640575182542898,0.0851063829787234,0.015620513255782049,9.148506708347713e-05,0.0032867847984005155,2.0042272e-07,0.020821073304541575
p39_N,9.285662739741094e-12,48.16296706778294,0.0,0.0006531265503678461,0.0015272551874218386,0.07656530927459267,8.342105e-07,0.015749305044572875
p39_R,6.912077839582989e-17,73.51527298166614,0.0,0.00010842415420336623,0.0025098420879940656,0.009768690726077965,6.0329112e-05,0.0024894572160300862
p39_S,1.1572636823803107e-17,77.44236276930059,0.02127659574468085,0.00017277022838044025,0.0005957493047356111,0.014424665079445405,1.3412357e-05,0.007296638542761626
p39_T,4.189696503579832e-05,17.008595520249937,0.0,0.0012460121960667107,0.0014543755559217636,0.07249133887613995,3.5793769e-06,0.01503906120100173
p39_Y,1.1172254263935166e-72,418.99831791023354,0.14893617021276595,0.08513064539368982,0.11626675535546321,0.10199042024656296,9.328907e-07,0.0904649848198392
p40_G,0.0062573681632643405,7.522210017777754,0.0425531914893617,0.0,0.0008435367038317038,0.0038767926280413546,6.0358605e-05,0.009466775885240798
p40_I,1.2424210581922847e-07,28.567828269780055,0.0425531914893617,0.00021288977005904397,0.0012340172228729209,0.08272956434261873,3.8410126e-05,0.025353614590153128
p40_L,1.1095436136460702e-35,175.15380744443988,0.06382978723404255,9.852190668878322e-05,0.04218890731934085,0.11041972303012114,2.3011176e-05,0.043311990133314916
p40_M,5.1081487332118845e-08,30.366415352365795,0.23404255319148937,6.572425483539202e-05,0.00038961866879496347,0.03498298132380858,2.3086202e-06,0.05389663721182493
p40_SCFT,0.023731524717023025,5.137595310815383,0.0,0.00010385302816601318,0.001569832128555781,0.0512547544463207,1.6751484e-06,0.010586022950285035
p40_V,2.6559201973959267e-06,22.434753426000228,0.1702127659574468,0.0003768454634829547,0.002454948013253989,0.05917369933135108,6.9095026e-06,0.046445033653635906
p41_M,0.0008764254626623364,11.172502320152908,0.0,2.9935799009109954e-05,0.05444105843640406,0.010213753275498052,0.0,0.012936949502182243
p41_Q,1.2337674793987919e-201,1971.719261894838,0.0,0.006678164418997825,0.2220442030118296,0.11499316849247493,0.0,0.06874310718466047
p41_T,2.4158572891795357e-33,161.75496635749582,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p41_V,0.0017766310663344656,9.846140067410003,0.02127659574468085,7.458442530543731e-05,0.0001700843912364347,0.0320690742984602,0.0,0.010718067771936584
p42_C,0.0012116863668960754,10.562778607506203,0.02127659574468085,0.000398172550742486,0.0004293461171146068,0.036622726116850635,1.1735704e-06,0.011745602819948473
p42_G,4.865316466112559e-07,25.821202875359806,0.0425531914893617,0.0010036819779878853,0.0007535485346117526,0.016080139092466104,8.5095667e-07,0.01207828241021887
p42_S,1.1555332183264211e-14,62.39647337677416,0.1702127659574468,8.495492643414107e-05,0.0043221496243958666,0.04778081731030094,3.9388383e-06,0.044480925331373586
p42_T,5.830829885079242e-21,94.38539924594073,0.2765957446808511,0.046559852054712796,0.0021745261707450665,0.011370423306506604,0.0,0.0673401092425631
p43_C,0.0010091086157714285,10.906803327428682,0.06382978723404255,0.0002847734456992062,0.00019545490153309797,0.08050453047460285,7.1276185e-07,0.028963051763544734
p43_F,6.550893164559887e-06,20.647465175216446,0.02127659574468085,0.0015847170159245326,0.001727682678807529,0.005278246940494898,0.0,0.005973448475981562
p43_I,6.5114414934905945e-09,34.56387108684951,0.02127659574468085,0.0008946096196937799,0.002200242335200016,0.0980742808623933,1.0760796e-05,0.024491297871534267
p43_L,0.026635839732574978,4.936054645140811,0.0,0.0004280018096543258,0.0008843256837840028,0.007247188952696842,4.730731e-06,0.0017128494353829452
p43_V,1.9073856169765975e-11,46.6518258014823,0.23404255319148937,3.28521807950421e-05,0.011115451488095621,0.026274566713914437,8.469651e-06,0.05429477864510297
p44_W,4.741235366819703e-38,188.9586544733711,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p44_Y,6.280597878495739e-57,307.501674513156,0.0,0.02711283792334589,0.03380123352522492,0.06446733380831046,0.0,0.025076281051376253
p45_M,0.0020109326293021117,9.61509428029092,0.0,5.3395557469859425e-05,0.0008004736084428123,0.050411166475433596,4.7827594e-05,0.010262572647118084
p46_G,7.625944068739331e-178,1573.0134975459066,0.0,0.006678164418997825,0.2220442030118296,0.11499316849247493,0.0,0.06874310718466047
p46_I,1.0130985727431958e-21,98.34967283035202,0.0425531914893617,1.4007548797658132e-05,0.0007214804974219305,0.005770233254254087,0.0,0.009811782557967077
p46_L,0.27308656787167573,1.203155511012738,0.0,0.0,0.0,0.0,0.0,0.0
p46_V,6.068547334960761e-09,34.70810595687541,0.0,6.33691511719173e-06,0.0002824898168791216,0.04618358443040657,7.152497e-06,0.009295912731858907
p47_I,0.4984722479204109,0.45868726622639244,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,1.464195102504123e-06,23.61911558422037,0.0851063829787234,0.0002267023946409552,0.006070419605880421,0.07467324558764607,8.664294e-06,0.03321708297217827
p47_M,0.14195436989335142,2.1617418032062385,0.0,0.0,0.0,0.0,0.0,0.0
p47_TVAS,0.00011680940112463808,15.020730214784253,0.0,0.0001550868389844666,0.006542471027115807,0.0014878983145312308,3.2143357e-06,0.0016377341032703528
p48_L,1.2279048374612051e-45,234.73558156743385,0.02127659574468085,0.0027317757297454486,0.03751969657464898,0.00795576446450794,0.0,0.013896766502716642
p48_V,3.684258299209553e-44,225.63146805906413,0.0,0.00016308738224398112,0.08806174845364471,0.06934058068244497,3.45626e-06,0.03151377455565607
p49_I,6.552251785527418e-57,307.3784662047154,0.0,0.00019294906795947137,0.008570163857372177,0.042147564771257834,1.8787836e-06,0.010182511296030752
p49_V,1.1493178274462527e-33,163.5908953625553,0.06382978723404255,7.112542746028946e-05,0.03885333750713797,0.10505442430565753,4.6020935e-07,0.04156182693672962
p50_C,3.4279023773856003e-07,26.52392447083872,0.02127659574468085,0.00018880067901829554,0.002967427504171238,0.031025665317817048,4.3777345e-07,0.011091785403827738
p50_F,7.187104416362027e-52,274.1953536367481,0.3829787234042553,0.0011084460361738884,0.028917897038859358,0.2141857121890946,2.0435187e-05,0.12544224277112717
p50_I,3.8548185541176345e-09,35.638356967327596,0.19148936170212766,2.9893777351163104e-05,0.0014258793450901313,0.05527776044115461,1.988331e-06,0.04964497671933482
p50_L,0.0006157054711065139,11.840195932808566,0.19148936170212766,0.007603066098380029,0.012444384522662746,0.09710397205917165,9.048898e-06,0.06172996665614672
p50_M,1.7028310806289634e-05,18.767986453819454,0.0851063829787234,1.977498494724813e-05,0.0006741680234687022,0.047626987656523324,1.5158149e-05,0.02668849435851779
p50_V,0.009073547398496787,6.848192017895256,0.10638297872340426,0.00047227810337359806,0.004371664320617533,0.05211707907455061,4.250745e-06,0.03266965019337934
p51_F,0.19051358073596653,1.7171223939865277,0.0,0.0,0.0,0.0,0.0,0.0
p51_GMSC,0.44790387466023485,0.5766297366733578,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,2.1850421656405017e-07,27.429499466934878,0.0851063829787234,0.0005869218005787174,0.0052288180849236945,0.04688321895933484,8.9580567e-07,0.027561247525846055
p51_L,2.9166769376899303e-12,50.60252212979154,0.0425531914893617,5.915349642476205e-05,0.0005100270439489,0.021609243602164215,0.0,0.012946323126379916
p51_T,2.0317632041180854e-09,36.954288003789806,0.0,0.0001299035414818693,0.000504514774186691,0.0171948887169078,1.0897136e-06,0.00356607934923088
p51_V,3.598880499995366e-41,207.4893164523022,0.0425531914893617,0.0038879621513695675,0.0040741852698895,0.08464534916294131,1.0507651e-05,0.02703423914482963
p52_S,3.4379563784580384e-38,189.779183802786,0.0,0.00012254156099300164,0.054998182204068324,0.06590492623345803,0.0,0.024205129999703874
p53_F,1.5693952549550178e-25,118.55506325051424,0.0425531914893617,0.0045841849095708785,0.011768006018121934,0.0036187409381626115,3.9052444e-05,0.012512635159794117
p53_L,9.043196027130063e-05,15.515261039227573,0.02127659574468085,0.00011345630259350134,0.0016524761355219807,0.02111394645938593,3.6941194e-07,0.008831368810823595
p53_T,4.296476131535447e-99,635.5038404186375,0.0851063829787234,0.00018429533999584383,0.006265080879518431,0.030079751415527562,3.5516703e-06,0.024327812456805247
p53_V,9.53320634006576e-20,88.102095283293,0.02127659574468085,4.515950156872575e-05,0.012252260300028501,0.10661900940175617,4.0998117e-07,0.028038686985840656
p54_F,1.2973983141895897e-33,163.29110165537057,0.0,0.01709285463372472,0.02012283641646876,0.07163147149755368,4.5433754e-07,0.021769523377057086
p54_P,1.758218729161505e-15,66.46366715103298,0.0,2.9389160270154644e-06,0.021023193896602097,0.05356565202558952,0.004485171,0.015815391132161842
p54_S,0.2506049515942889,1.322219724041797,0.0,0.0,0.0,0.0,0.0,0.0
p55_L,5.258411789411526e-167,1411.9305493175634,0.0,0.07130458714661704,0.43849481465841933,0.11597602819394087,0.0,0.12515508599979547
