feature,p_value,score,gbc,rf,BayesianRidge,Adaboost,et,mean
p6_P,0.021489180409450585,5.388182444538948,0.0011118402721045962,0.01365804412398571,0.07723976562473456,0.0,0.0,0.018401930004164974
p6_Q,0.01816894455058666,5.691981517517189,0.02143825150809778,0.09792492954252977,0.22690974950787024,0.0,0.0,0.06925458611169956
p6_R,3.1598317862754857e-06,23.27542612870435,0.023630259204274105,0.03241072210752177,0.33486140660238717,0.0011579233683406312,0.0,0.07841206225650474
p7_D,0.08899181935452925,2.926730434316857,0.0,0.0,0.0,0.0,0.0,0.0
p7_E,3.6645126063698216e-08,33.37291513652212,0.0,0.015950212206126003,0.22870176751918686,0.007601667216820839,0.0,0.05045072938842674
p7_G,0.009423130160026319,6.900660898669933,0.0020190968230821616,0.002496436483728177,0.23303039047345606,0.0,0.0,0.04750918475605328
p7_GAP,0.5635669460811272,0.33490920290580994,0.0,0.0,0.0,0.0,0.0,0.0
p7_I,0.32832420729473344,0.9611490435740171,0.0,0.0,0.0,0.0,0.0,0.0
p7_K,0.36812713862272883,0.8144103271614702,0.0,0.0,0.0,0.0,0.0,0.0
p7_L,0.47704858651390025,0.5079030303430276,0.0,0.0,0.0,0.0,0.0,0.0
p7_NTV,0.4186285644397302,0.6574331366202195,0.0,0.0,0.0,0.0,0.0,0.0
p7_P,0.003263645596646043,8.91081275278039,0.0,0.01819084662580006,0.11271269315073776,0.0,5.254775725585018e-08,0.026180718464859015
p7_Q,0.22207907157680917,1.502135479998832,0.0,0.0,0.0,0.0,0.0,0.0
p7_S,0.05592475623002589,3.706064537748413,0.05057167499488041,0.0047923938204680865,0.17464141947082384,0.0,0.0,0.046001097657234466
p8_D,2.9271869166648317e-05,18.474335840322603,0.011584711922161794,0.011460472448395704,0.19253812436714843,0.0,0.0003461353612791139,0.04318588881979701
p8_E,4.36976412099268e-05,17.628180311621325,0.0005808295799310695,0.0257821456484597,0.3522737978941025,0.0074892770709684845,0.03174195744383858,0.08357360152746006
p8_F,0.3490323652030556,0.8819509013230247,0.0,0.0,0.0,0.0,0.0,0.0
p8_G,0.17344416789761827,1.8689468437140322,0.0,0.0,0.0,0.0,0.0,0.0
p8_GAP,0.4344802003782856,0.6137914008345869,0.0,0.0,0.0,0.0,0.0,0.0
p8_HVWLIMT,0.00020638209527720433,14.40432335082179,0.03702262991806598,0.10867270749366753,0.2994277124740275,0.0,3.941081794188763e-08,0.08902461785931579
p8_N,0.07979836985168419,3.1069652769261764,0.0,0.0,0.0,0.0,0.0,0.0
p8_S,1.678740469157908e-09,40.727221287285985,0.39036599553710305,0.16911701074017496,0.4064983917167037,0.0,0.0,0.19319627959879634
p8_Y,0.26297464651359587,1.2615767113614813,0.0,0.0,0.0,0.0,0.0,0.0
p9_F,0.0015880213936919005,10.311081271234052,0.00661640453373358,0.060022155523863904,0.06418327255511576,0.0007473274025900936,1.3136939313962543e-08,0.026313834630448528
p9_GAP,0.19833792733774452,1.667881294496665,0.0,0.0,0.0,0.0,0.0,0.0
p9_I,0.00019267964272647435,14.545088796869067,0.0003430833777866647,0.016339948179615104,0.3437647832685523,0.0,0.0,0.07208956296519081
p9_L,0.247913080310338,1.3444656396842734,0.0,0.0,0.0,0.0,0.0,0.0
p9_V,0.00042057620255402236,12.956551732497656,0.0,0.0028205142002127245,0.048826666965187,0.0,0.0,0.010329436233079945
p9_YPMT,0.12010687853032183,2.440978461849417,0.0,0.0,0.0,0.0,0.0,0.0
p10_F,1.6446783922957929e-06,24.714891750839936,8.187321730366335e-05,0.03566767795807777,0.13211484574860705,0.0,0.0,0.033572879384797694
p10_GAP,0.6444162741205375,0.21379273374697041,0.0,0.0,0.0,0.0,0.0,0.0
p10_LHSRTN,2.2964519166002207e-06,23.977255926226597,0.012874212874464963,0.13391707715836695,0.026348091522500432,0.0020364368686018233,0.0,0.03503516368478683
p10_W,0.03306585245633482,4.619135655660379,0.005843452932663918,0.029662036369205787,0.14623111769443942,0.0,0.0,0.03634732139926182
p10_Y,0.1191938859828142,2.4531460408413106,0.0,0.0,0.0,0.0,0.0,0.0
p11_GAP,0.08317740870390604,3.038205599568901,0.0,0.0,0.0,0.0,0.0,0.0
p11_I,0.30499119717995704,1.0587771601435723,0.0,0.0,0.0,0.0,0.0,0.0
p11_L,9.788110366348657e-16,79.06188535586897,0.0007678766298802279,0.13521533412687545,0.22285448329245008,0.0,0.0,0.07176753880984114
p11_P,8.542123693683311e-06,21.11001471149258,0.0826823695925754,0.033895493775420026,0.10032856877957355,0.0,0.0,0.04338128642951379
p11_RQKMS,0.8983152266515023,0.016380332987866928,0.0,0.0,0.0,0.0,0.0,0.0
p11_T,2.4127688917923035e-06,23.868384521767776,0.0,0.0011742936496268864,0.41940226162172045,0.0,0.0,0.08411531105426948
p11_V,0.0004044810846362493,13.03538307465556,0.0013321809715377028,0.03407844824546057,0.18139149359494391,0.0,0.0,0.043360424562388436
p12_L,0.9870852567708707,0.00026280753373509984,0.0,0.0,0.0,0.0,0.0,0.0
p12_MEFQYA,0.04741409577425183,3.989655628857264,0.012603927457048523,0.021190948820661366,0.7188573009580571,0.00041630234496265654,0.0,0.15061369591614596
p12_P,0.24691577181818056,1.3501731841212326,0.0,0.0,0.0,0.0,0.0,0.0
p13_GAP,5.438378326779989e-05,17.168554808245613,0.22083157031291453,0.20853047839134656,0.39775049887372255,0.0,0.0,0.16542250951559673
p13_I,0.018628587398095114,5.6466160174135105,0.0,0.0038242861988868667,0.0823199545267317,0.0,0.0,0.017228848145123713
p13_L,0.23078497906365095,1.4466125103483254,0.0,0.0,0.0,0.0,0.0,0.0
p13_M,0.0007306575990957591,11.847497615106114,0.03482172821453334,0.015224531235825362,0.5075165191190625,0.0,0.0,0.11151255571388423
p13_Q,0.0032340881498823964,8.928333924383724,0.0025104434766213962,0.02754310610752265,0.03291870047249889,0.0,0.0,0.012594450011328587
p13_V,0.332973444298477,0.9427922549184006,0.0,0.0,0.0,0.0,0.0,0.0
p14_DEGPILH,0.00041646168984840694,12.97640732110175,0.007571441835534944,0.011963855639520543,0.5577818641788387,0.00043658604119134454,0.0,0.11555074953901709
p14_GAP,1.9289291648560823e-05,19.361082953602065,0.00159526425474735,0.06426094389187881,0.2576598284464595,0.0,2.6273878627925087e-08,0.06470321257339287
p14_K,1.67223376398238e-07,29.8625539979032,0.001251365558947663,0.021991114655397992,0.2982134763417074,0.0029069001597265757,0.0,0.06487257134315592
p14_N,0.04058204826263848,4.259742850445955,0.008904853010403248,0.04734421463523241,0.0895611862862171,0.0,0.0,0.029162050786370554
p14_S,0.0006598517151941389,12.051206389662624,0.0009955471839409088,0.08815394128209604,0.11282145871314024,0.0,1.3136939313962545e-08,0.0403941920632233
p14_T,6.568924991449328e-10,43.025176049722496,0.3047962437309221,0.029657661142874596,0.09868799834409897,0.0,0.0,0.08662838064357914
p14_V,0.23968243576596748,1.392435666045315,0.0,0.0,0.0,0.0,0.0,0.0
p15_N,1.9289291648561056e-05,19.36108295360204,0.00159526425474735,0.06426094389187881,0.2576598284464595,0.0,2.6273878627925087e-08,0.06470321257339287
p16_GAP,1.9289291648560823e-05,19.361082953602065,0.00159526425474735,0.06426094389187881,0.2576598284464595,0.0,2.6273878627925087e-08,0.06470321257339287
p16_GEVHNYMD,0.9197039450569481,0.010192948485843957,0.0,0.0,0.0,0.0,0.0,0.0
p16_I,1.0587811215255785e-10,47.57616020439513,0.0016497114689292926,0.23589098876198855,0.03569940978549595,0.0,0.00022168585092311797,0.05469235917346739
p16_K,0.09497583288979579,2.8200308710523116,0.0,0.0,0.0,0.0,0.0,0.0
p16_L,0.07269941005002374,3.2623388029051927,0.0,0.0,0.0,0.0,0.0,0.0
p16_Q,0.8541320408333667,0.03390581746537086,0.0,0.0,0.0,0.0,0.0,0.0
p16_R,0.33754343370624995,0.9250805609281721,0.0,0.0,0.0,0.0,0.0,0.0
p16_S,5.831813955682241e-09,37.72063587267067,0.0019477284064531937,0.041557300664560745,0.10324886133316476,0.0,0.0,0.02935077808083574
p16_T,0.02485090307309738,5.126974360342904,0.0009119782808493968,0.006139475202599453,0.21877462584184365,0.0,0.0,0.0451652158650585
p17_N,1.5211073588628639e-10,46.66423298008529,0.3047962437309221,0.029657661142874596,0.09868799834409897,0.0,0.0,0.08662838064357914
p17_S,3.2680564694663604e-15,75.57122744790315,3.453992556659711e-05,0.003003689945772142,0.35171502185072706,0.0006118789304557556,3.9410817941887627e-08,0.0710730340126679
p17_T,4.947759014416561e-05,17.36698132567056,0.0004438618910164252,0.274137571130879,0.00463280493983133,0.00048395500886055297,0.0,0.055939638594117456
p18_G,9.036304539451448e-05,16.108385865005932,0.3942162110761951,0.03878250471309432,0.0286200219779098,0.0,0.0,0.09232374755343983
p18_GAP,1.9289291648560823e-05,19.361082953602065,0.00159526425474735,0.06426094389187881,0.2576598284464595,0.0,2.6273878627925087e-08,0.06470321257339287
p18_KHLDE,0.11627385947495276,2.492771063369034,0.0,0.0,0.0,0.0,0.0,0.0
p18_N,4.5672846993147215e-05,17.53516126004811,0.0,0.020037787011199733,0.028344010555314044,0.0,0.0,0.009676359513302755
p18_S,0.00010330269875572176,15.830530136485525,0.004889485062799475,0.03163192670367376,0.5587218388947245,0.0,0.0,0.11904865013223956
p18_T,0.9173551456843436,0.010800189071227791,0.0,0.0,0.0,0.0,0.0,0.0
p18_V,0.023541957154493524,5.224008943962582,0.0015729523788497021,0.16148960292423198,0.24846367336540331,0.0,2.6273878627925087e-08,0.08230525098847272
p19_I,0.13026457968274788,2.312201889570642,0.0,0.0,0.0,0.0,0.0,0.0
p19_L,0.22700890711673533,1.4703782691983556,0.0,0.0,0.0,0.0,0.0,0.0
p19_T,1.5211073588628639e-10,46.66423298008529,0.3047962437309221,0.029657661142874596,0.09868799834409897,0.0,0.0,0.08662838064357914
p19_V,0.05519890425305854,3.7283893212165893,0.005972253797911788,0.03360892815752905,0.24183207112595156,0.0,1.3136939313962545e-08,0.056282653243666346
p20_GAP,0.0008368881422568575,11.576902044727218,0.3942162110761951,0.03878250471309432,0.0286200219779098,0.0,0.0,0.09232374755343983
p20_V,0.0002001771962549045,14.46684867404738,0.3942162110761951,0.03878250471309432,0.0286200219779098,0.0,0.0,0.09232374755343983
p21_KDY,0.8541320408333667,0.03390581746537086,0.0,0.0,0.0,0.0,0.0,0.0
p21_R,2.6726210804127424e-16,82.87885739051806,0.0034055571380071366,0.11458663823029311,0.968920835556812,0.0,0.0,0.21738260618502245
p22_G,0.0744726225184816,3.2220341681190874,0.0,0.0,0.0,0.0,0.0,0.0
p22_GAP,0.26464772480406445,1.2527347036258623,0.0,0.0,0.0,0.0,0.0,0.0
p22_S,0.4571224072839004,0.5555263338843476,0.0,0.0,0.0,0.0,0.0,0.0
p23_P,0.21897510146269122,1.522570114597719,0.0,0.0,0.0,0.0,0.0,0.0
p24_GAP,0.21897510146269122,1.52257011459773,0.0,0.0,0.0,0.0,0.0,0.0
p24_W,3.173315381512779e-10,44.82645837378468,0.47719821090473935,0.19909119187353305,0.018520388390619664,0.00018945905401844104,0.0,0.1389998500445821
p24_Y,0.1349581582595143,2.256455776245738,0.0,0.0,0.0,0.0,0.0,0.0
p25_E,1.3073018779818595e-11,52.92419497986056,0.00039465206597860653,0.31172818756958676,0.32961515549940046,0.003182694948237988,1.3136939313962545e-08,0.1289841406440286
p25_K,0.009098201805857567,6.966099837192292,0.0015729523788497021,0.16148960292423198,0.24846367336540331,0.0,2.6273878627925087e-08,0.08230525098847272
p25_L,0.01172650465448263,6.494688359832753,0.0011118402721045962,0.01365804412398571,0.07723976562473456,0.0,0.0,0.018401930004164974
p25_N,5.793562548686296e-07,27.043665552016215,0.02935766406470449,0.06541093545501911,0.1531988081140749,0.0005005736659595076,0.0,0.04969359625995161
p26_G,0.22669145964545914,1.4723980109605583,0.0,0.0,0.0,0.0,0.0,0.0
p26_V,0.017669498467308697,5.7426530675648895,0.040604131123838066,0.04182441923748964,0.13994176221947158,0.0,1.3136939313962543e-08,0.04447406514354772
p26_Y,0.000308655794037464,13.583301941065827,0.3942162110761951,0.03878250471309432,0.0286200219779098,0.0,0.0,0.09232374755343983
p27_P,0.42795609674579216,0.6314567410438853,0.0,0.0,0.0,0.0,0.0,0.0
p27_T,0.1746616189684752,1.8583486615975355,0.0,0.0,0.0,0.0,0.0,0.0
p28_N,7.270293750722943e-09,37.19346793450421,0.16304620933721267,0.17026861906412408,0.38690047009708944,0.0,0.0,0.14404305969968526
p28_P,0.28429952589863644,1.1538694774038551,0.0,0.0,0.0,0.0,0.0,0.0
p28_Q,0.0017842951074471885,10.082827814223897,0.0,0.05442915932210071,0.4623534479744715,0.0,7.882163588377525e-08,0.10335653722364162
p29_E,0.4331483827419774,0.6173645996228371,0.0,0.0,0.0,0.0,0.0,0.0
p29_H,0.2974349651111904,1.092511935044648,0.0,0.0,0.0,0.0,0.0,0.0
p29_TSFAW,0.0007575972271546247,11.775244617394787,0.009249893020068536,0.03753270020438456,0.3389615242548826,0.0,7.882163588377525e-08,0.07714883926019431
p29_Y,0.02768242503476895,4.934236737266627,0.0007144684780717004,0.047625285671580656,0.061518737482819774,0.0,0.0,0.021971698326494427
p30_L,0.28646642705253905,1.1435000877388088,0.0,0.0,0.0,0.0,0.0,0.0
p30_MKFAGD,0.5527418460540825,0.3538676812352714,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,0.00647499890482127,7.604432744043869,0.3942162110761951,0.03878250471309432,0.0286200219779098,0.0,0.0,0.09232374755343983
p31_L,0.4169863558184268,0.6620966082710266,0.0,0.0,0.0,0.0,0.0,0.0
p31_M,0.1733899437946055,1.8694208823817355,0.0,0.0,0.0,0.0,0.0,0.0
p31_V,0.20614878655722235,1.610851311973853,0.0,0.0,0.0,0.0,0.0,0.0
p32_D,0.00019760900508911238,14.493307606406157,0.0001778682665320423,0.17625245923720412,0.13024752241548937,0.0,0.0,0.06133556998384511
p32_G,0.003143245949663998,8.983231766971548,0.04992118587867371,0.06730015112493502,0.006577981027256415,0.0,0.0,0.02475986360617303
p32_H,0.228552428928377,1.4606061979697023,0.0,0.0,0.0,0.0,0.0,0.0
p32_P,7.468371019810984e-07,26.47368224859482,0.9105873702124088,0.01743400311862771,0.22852341415620836,8.069665168243731e-06,0.0,0.23131057143048267
p32_QYSFMN,0.1164883263082144,2.4898231786000866,0.0,0.0,0.0,0.0,0.0,0.0
p32_V,0.010211512585497622,6.751126751582839,0.0,0.013208748931819399,0.19888726101485923,0.0,0.0,0.04241920198933573
p33_D,0.6796258096502417,0.17114995233174987,0.0,0.0,0.0,0.0,0.0,0.0
p33_E,0.2902889099163874,1.1254504412009174,0.0,0.0,0.0,0.0,0.0,0.0
p33_N,0.8904057447704617,0.019044673695571286,0.0,0.0,0.0,0.0,0.0,0.0
p33_P,0.46874990761126323,0.5273401956486105,0.0,0.0,0.0,0.0,0.0,0.0
p33_S,0.5203985228671815,0.41486686476660506,0.0,0.0,0.0,0.0,0.0,0.0
p34_H,0.13556198152846968,2.2494430331385096,0.0,0.0,0.0,0.0,0.0,0.0
p34_M,6.383373089440007e-07,26.825804135064015,0.0033625328562474745,0.06951348201804326,0.07649113341646185,0.0006100501631668928,0.0,0.029995439690783898
p34_P,0.008944488264588636,6.997904564653101,0.01047053132660663,0.0488665774437336,0.06124912691360437,0.00010921366119017821,0.0,0.024139089869026957
p34_R,3.017774532041176e-10,44.95150893024769,0.3047962437309221,0.029657661142874596,0.09868799834409897,0.0,0.0,0.08662838064357914
p34_S,0.31722335916623234,1.00641489853966,0.0,0.0,0.0,0.0,0.0,0.0
p34_V,0.003404639085093864,8.829417454282314,0.0005182822911912527,0.009685880738572803,0.11894188910961892,0.0,0.0,0.025829210427876594
p35_G,0.06962251312609737,3.334867382972448,0.0,0.0,0.0,0.0,0.0,0.0
p35_I,0.2754279587931232,1.1973962535472527,0.0,0.0,0.0,0.0,0.0,0.0
p35_VSFETM,0.3055692863280669,1.0562410594928806,0.0,0.0,0.0,0.0,0.0,0.0
p35_W,0.5673342190031276,0.32847463092694257,0.0,0.0,0.0,0.0,0.0,0.0
p36_I,0.24916070648678207,1.3373652596592454,0.0,0.0,0.0,0.0,0.0,0.0
p36_K,0.3025213979741313,1.0696831513743859,0.0,0.0,0.0,0.0,0.0,0.0
p36_L,2.8697413766070933e-09,39.42664795549987,0.004937063656804896,0.08995645335557599,0.5809428678609825,0.000681374045878451,0.0,0.13530355178384837
p36_M,0.5609500215499176,0.33942815062236065,0.0,0.0,0.0,0.0,0.0,0.0
p36_Q,0.36782028572187897,0.8154570371812815,0.0,0.0,0.0,0.0,0.0,0.0
p36_RNEF,0.7046227281407828,0.1442035668269227,0.0,0.0,0.0,0.0,0.0,0.0
p36_T,0.1695884096641578,1.903089653839999,0.0,0.0,0.0,0.0,0.0,0.0
p36_V,9.26268730954978e-09,36.616118265032924,0.3047962437309221,0.029657661142874596,0.09868799834409897,0.0,0.0,0.08662838064357914
p36_Y,0.00017621434593440718,14.728390172524024,0.25887315449802795,0.02060276231732504,0.24240485995274305,0.0,0.0,0.10437615535361922
p37_H,0.2871022701181361,1.1404763524385033,0.0,0.0,0.0,0.0,0.0,0.0
p37_Y,9.447501559200111e-11,47.863846717305094,0.028645748688424663,0.1453387948086543,0.26169895962323475,0.0,0.0,0.08713670062406274
p38_F,0.9757246349061254,0.0009287413372858726,0.0,0.0,0.0,0.0,0.0,0.0
p38_GTMI,0.6790903610406918,0.17175664686028225,0.0,0.0,0.0,0.0,0.0,0.0
p38_H,0.0970309496313274,2.7850791516697315,0.0,0.0,0.0,0.0,0.0,0.0
p38_K,0.2777963431002246,1.1856039116532493,0.0,0.0,0.0,0.0,0.0,0.0
p38_L,1.661012318957281e-05,19.68047283965197,0.339210012497468,0.10570854611618452,0.40522999953977945,0.0011334015334177217,0.0,0.17025639193736994
p38_N,6.492188849568378e-05,16.79769157757722,0.0002879016382120262,0.01581962876108808,0.17303848918741177,0.0003159895752931382,0.0,0.037892401832401
p38_R,0.8104519645615085,0.057708219026832035,0.0,0.0,0.0,0.0,0.0,0.0
p38_S,0.057158932844544354,3.6688085268193196,0.0,0.0,0.0,0.0,0.0,0.0
p38_Y,9.734902962072634e-18,92.89975644251835,0.08366196828909883,0.2074607970449562,0.5894741014853547,0.0,0.00022168585092311797,0.17616371053406657
p39_C,0.9057347290722088,0.014066239414781679,0.0,0.0,0.0,0.0,0.0,0.0
p39_F,0.01717890106798365,5.7939023472879265,0.012154671156478232,0.015018883985571739,0.2182703444033989,0.0,0.0,0.049088779909089775
p39_G,0.2510962389170624,1.3264363227775324,0.0,0.0,0.0,0.0,0.0,0.0
p39_I,0.7735417643978852,0.08306784833724178,0.0,0.0,0.0,0.0,0.0,0.0
p39_L,0.35499505699238143,0.8603226678772298,0.0,0.0,0.0,0.0,0.0,0.0
p39_M,0.6028068173124894,0.2718223260321918,0.0,0.0,0.0,0.0,0.0,0.0
p39_S,0.04841117264101196,3.953732691562457,0.0,0.012803905434170882,0.17764896795383944,0.0,2.6273878627925087e-08,0.038090579932377785
p39_V,0.06085998348097825,3.5620529147356543,0.0,0.0,0.0,0.0,0.0,0.0
p40_L,0.01404670816400159,6.162020066372321,0.00012505505207286897,0.13219968393980008,0.15325703314690975,0.0,5.2547757255850173e-08,0.057116364937307984
p40_M,0.003029874417857061,9.054076793578636,0.0031334746549543076,0.05298821475278431,0.14818170444250436,0.0,0.0,0.0408606787700486
p40_Q,2.3078207488979058e-17,90.24912196226805,0.0007678766298802279,0.13521533412687545,0.22285448329245008,0.0,0.0,0.07176753880984114
p40_T,2.4600809200175667e-07,28.981542465711193,0.0020154546403076817,0.0009174110229495843,0.0038406621821899358,0.0,0.0,0.0013547055690894404
p40_V,0.263683915377805,1.2578197493963028,0.0,0.0,0.0,0.0,0.0,0.0
p41_G,0.2547839341472414,1.3058993428580377,0.0,0.0,0.0,0.0,0.0,0.0
p41_S,0.0012576818815047879,10.769794169802864,0.005359876683083379,0.0011537509990382122,0.0931257693058558,8.822803910116042e-05,0.0,0.019945525005415708
p41_T,0.006831251551141089,7.503441376220281,0.0002576219810958425,0.014758766974734376,0.13036519262984755,0.0,3.9410817941887627e-08,0.02907632419929914
p42_CSGM,0.6661438170651283,0.1868125052582316,0.0,0.0,0.0,0.0,0.0,0.0
p42_F,0.0023540233664001227,9.542707387395872,0.03743579063879959,0.02837782187093457,1.0,0.0,0.0,0.21316272250194684
p42_I,0.23600282013910512,1.4145387250425894,0.0,0.0,0.0,0.0,0.0,0.0
p42_L,0.06180648342116128,3.5358693987602976,0.0,0.0,0.0,0.0,0.0,0.0
p42_T,0.37766966748985753,0.7824586783374099,0.0,0.0,0.0,0.0,0.0,0.0
p42_V,0.0004191778164529506,12.963277671047434,0.006577007914225579,0.031540706266307665,0.2904146436030181,0.0007677507615469968,2.6273878627925087e-08,0.06586002696379539
p43_I,0.6553742870842605,0.19991253243824506,0.0,0.0,0.0,0.0,0.0,0.0
p43_L,3.402527534464229e-08,33.5463124221143,0.0,0.15382634210846396,0.6603370172984411,0.0,6.568469656981271e-08,0.16283268501832032
p43_T,0.0062020480923821565,7.685768050961042,0.03508066217553826,0.019374532607228247,0.22705091980056308,0.0,0.0,0.056301222916665915
p43_VA,0.3467561336667676,0.8903412365733584,0.0,0.0,0.0,0.0,0.0,0.0
p43_W,1.5211073588628639e-10,46.66423298008529,0.3047962437309221,0.029657661142874596,0.09868799834409897,0.0,0.0,0.08662838064357914
p43_Y,0.00024030224151095342,14.093183566073357,0.3942162110761951,0.03878250471309432,0.0286200219779098,0.0,0.0,0.09232374755343983
p44_LTV,0.659302008854182,0.19507338418543335,0.0,0.0,0.0,0.0,0.0,0.0
p44_M,0.12182762309543715,2.418324168318811,0.0,0.0,0.0,0.0,0.0,0.0
p44_Y,1.6512532949684048e-07,29.891448627466353,0.0826823695925754,0.033895493775420026,0.10032856877957355,0.0,0.0,0.04338128642951379
p45_G,6.748745237871708e-13,60.7484805301745,0.0,0.03333681096742208,0.4509601139219868,0.00012166664087234368,1.3136939313962543e-08,0.0968837209334441
p45_I,0.8363228568806876,0.042817519769643105,0.0,0.0,0.0,0.0,0.0,0.0
p45_L,0.7667325467975072,0.08829106916131146,0.0,0.0,0.0,0.0,0.0,0.0
p45_TSCVA,0.004796673300405361,8.17328789222992,0.006634434633860829,0.02561977353247583,0.37298416130895395,0.0,0.0,0.08104767389505813
p46_I,0.1574332956696538,2.016885836988566,0.0,0.0,0.0,0.0,0.0,0.0
p46_L,0.3307043116926155,0.9517084108894607,0.0,0.0,0.0,0.0,0.0,0.0
p46_M,0.1450015792000948,2.1441918999127543,0.0,0.0,0.0,0.0,0.0,0.0
p46_TGCAS,0.10489256413981528,2.658518292570278,0.0,0.0,0.0,0.0,0.0,0.0
p46_V,0.5935510420917632,0.285937786488267,0.0,0.0,0.0,0.0,0.0,0.0
p47_I,0.6231934944253749,0.242309373942664,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.007455551640227397,7.338919481710662,0.008956572273356606,0.01928786591660402,0.2368763880683683,0.003293881761253102,0.0005725878643797049,0.05379745917679235
p47_V,0.2160145379356989,1.5423877408732978,0.0,0.0,0.0,0.0,0.0,0.0
p48_G,0.00450677589092688,8.292134503551726,0.10110054462528702,0.05532125791851853,0.05914962671041194,0.0,3.9410817941887627e-08,0.043114293733007084
p48_I,0.000529634534716838,12.492035872671076,0.0027099426142202345,0.028109526872472538,0.2673297894881606,0.0,0.0,0.05962985179497068
p48_LATWS,0.03792439941932494,4.378117168973759,0.005928662548254351,0.05272700343848202,0.05893076937921463,0.00012149763420177345,0.0,0.023541586600030556
p48_M,0.6976411151087245,0.15146177182858947,0.0,0.0,0.0,0.0,0.0,0.0
