feature,p_value,score,lgbm,rf,BayesianRidge,xgb,gbc,mean
p16_E,3.212808773252726e-49,240.1205984910525,0.06666666666666667,0.006030830286149819,0.09651094276460795,2.546315e-06,0.0005219902101633354,0.03394659524852656
p16_GAP,0.52668792806349,0.40102814124031505,0.0,0.0,0.0,0.0,0.0,0.0
p16_K,2.404821401268393e-67,344.96831023298125,0.06666666666666667,0.0019450849170356966,0.018601139847636464,0.0,0.0002909152554184075,0.01750076133735145
p16_N,0.16397671946974143,1.939705020145465,0.0,0.0,0.0,0.0,0.0,0.0
p16_Q,1.4156853267432966e-19,85.0286979281913,0.0,0.000369627637236131,0.019499900463077792,0.0,9.61537327715265e-05,0.0039931363666170895
p16_S,1.1356446732904986e-35,166.78405817316553,0.04,0.0020843058794030632,0.005558864799029211,2.1483935e-05,0.00013513540657150914,0.009559958003938388
p16_T,2.0563550444844656e-62,315.65220793593437,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p16_V,0.0009011207985909083,11.079761882295504,0.0,0.00014922553900413303,0.012957794806313887,9.786777e-07,4.053567542374888e-06,0.0026224105181100786
p17_N,0.29407300921779567,1.1019125572041055,0.0,0.0,0.0,0.0,0.0,0.0
p18_G,3.1142184864104216e-05,17.489562301816193,0.013333333333333334,0.0006102026621490856,0.06024007400419622,0.0,8.453475635815754e-05,0.01485362895120736
p18_GAP,0.29407300921777396,1.1019125572043578,0.0,0.0,0.0,0.0,0.0,0.0
p18_H,6.395161605398426e-14,57.70711666649061,0.02666666666666667,0.0001753625389477854,0.055937858319579675,0.0,0.009699552470510867,0.018495887999141
p18_I,1.4677433580583153e-165,1072.1548309639684,0.04,0.30152339745327833,0.0076240422003904665,0.00012923955,0.07611473638133948,0.08507828311627523
p18_K,1.0635336926660597e-13,56.65571034920447,0.013333333333333334,0.00025827768000164636,0.024921439610053855,7.0701746e-05,0.00028448781278779815,0.007773648036466055
p18_L,0.010055274635113777,6.647665213783523,0.0,0.0018278457600970342,0.09334153916621245,4.730735e-05,0.0006425051960062115,0.019171839494207706
p18_QVEMYDN,0.052892654371612204,3.7552545104414894,0.08,0.0029091341568569223,0.12014651087383664,6.8111876e-05,0.0012943313522004723,0.040883617651842175
p18_R,0.00011316567713057463,15.00952395769499,0.0,0.0004579660521894,0.026309281280264666,0.0,0.0007341941959507172,0.005500288305680957
p18_S,1.5739518699675215e-67,346.07421084213064,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p18_T,1.5281061828748032e-05,18.867494908842122,0.0,0.002575102220262564,0.02724565104835451,1.1022294e-05,0.00015593149849093928,0.005997541412145611
p19_N,1.4384828768268205e-68,352.3322146635663,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p19_S,4.563866376381508e-238,1832.514418461877,0.18666666666666668,0.2915598677017316,0.09661662653349012,0.02438493,0.018371258616859894,0.12351987004972284
p19_T,1.2803250384383685e-47,231.23813928583516,0.02666666666666667,0.12563696116793316,0.06872998868945032,3.5685498e-05,2.148685411540129e-05,0.044218157775234204
p20_G,3.3262094800188584e-32,148.68645553910196,0.0,0.012179277494265329,0.0008501289458174421,0.0,1.4987360767494894e-05,0.002608878760170053
p20_GAP,0.40539681588785714,0.6927825608073616,0.0,0.0,0.0,0.0,0.0,0.0
p20_KTILHEQD,0.00317000604721673,8.74475538723107,0.013333333333333334,0.0003267298201271027,0.013647668096264033,0.0001577288,0.0003095513264620005,0.005555002276395053
p20_N,1.6362732978902823e-07,27.771845473830044,0.08,0.0007960338480071257,0.04973302160708352,0.00012751108,0.00012533431773088227,0.0261563801714501
p20_S,1.904671027712057e-21,94.23413380028917,0.04,0.002031202054078016,0.02613823580004604,0.00015440323,0.00031443857935680044,0.013727655932195734
p20_V,6.946818609053244e-12,48.06520290010489,0.02666666666666667,0.0013856141209345758,0.016928962564976672,0.0,4.593181425225656e-05,0.009005435033366035
p21_I,5.041442188495902e-10,39.35335777782638,0.0,0.0006067944720796279,0.0016617075567437025,9.2406335e-05,9.614746223138687e-06,0.00047410462204337
p21_L,0.2884767058155446,1.127786489468828,0.0,0.0,0.0,0.0,0.0,0.0
p21_T,7.637175274125149e-71,366.1279056604256,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p21_V,7.959871960579878e-57,283.15570032936625,0.04,0.00746826077184248,0.03329585755509726,3.1581915e-06,1.8788577535758953e-05,0.016157213019190188
p21_Y,0.0038721430119481974,8.377690413669471,0.0,3.245442579913686e-05,0.04776843790808101,0.0,0.0,0.00956017846677603
p22_R,1.234934624599987e-143,883.4371242277545,0.05333333333333334,0.0037613968667617246,0.01592947909587392,5.019203e-05,0.04929721854519462,0.024474323974122365
p22_SKVD,0.0002713798520349176,13.342964280060563,0.013333333333333334,0.0014675076077553762,0.06318742757060448,7.058609e-06,0.00015185026800802935,0.01562943547770906
p23_G,1.7660685464250597e-35,165.77593552824507,0.04,0.06636058355453317,0.05808353111138848,0.0,3.881943991674171e-05,0.03289658682116768
p23_GAP,1.3748355270181985e-07,28.117118931251564,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p23_S,1.0744772206767386e-11,47.173853286638305,0.013333333333333334,0.035744516757923804,0.054817144507550625,1.9273659e-05,0.00098268790452558,0.020979391232433874
p24_P,1.4497159237735565e-07,28.01191081008482,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p25_GAP,1.4497159237735565e-07,28.01191081008481,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p25_TSL,0.09780300847263455,2.745588180035481,0.0,0.0,0.0,0.0,0.0,0.0
p25_W,1.482505893424445e-200,1410.9505947977018,0.0,0.41837654792989665,0.06409112532517304,0.21196511,0.00013962226129127776,0.13891448187892222
p25_Y,9.524157816597937e-08,28.84593806752129,0.013333333333333334,0.0014417452367191212,0.10896952255213668,1.2927243e-05,0.00016447301911258082,0.02478440027686151
p26_E,4.446445637424495e-97,534.960640932039,0.04,0.018318337999234467,0.006809477018865008,7.123147e-06,0.0003998787714777809,0.013106963387324025
p26_GAP,1.4497159237735565e-07,28.01191081008481,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p26_L,0.000445509255797564,12.404577820120128,0.0,0.0037617098233032865,0.008117344319163824,0.0,0.0,0.002375810828493422
p27_G,4.3058257268763277e-38,179.58350406998787,0.0,0.008015475438193377,0.00569481783100166,3.0721017e-07,4.505095668470428e-06,0.002743021115007095
p27_GAP,1.199283444855259e-07,28.388225597605857,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p27_V,0.0004328619586682464,12.458964965743913,0.0,0.0037617098233032865,0.008117344319163824,0.0,0.0,0.002375810828493422
p27_Y,1.578261042356676e-21,94.63759866575109,0.02666666666666667,0.014428939652824652,0.0448547010033319,4.7872195e-06,0.10856921399301336,0.03890486170706641
p28_P,6.331070889123892e-09,34.258240107449794,0.0,0.011974121450806957,0.054947723293847235,6.89851e-05,0.00012020377636474489,0.013422206724277769
p28_TAGSEQ,0.0351370397359643,4.449289115810357,0.0,0.0008414649903970866,0.015769108546389098,0.0,0.0002882621884664473,0.003379767145050527
p29_N,1.4384828768268205e-68,352.3322146635663,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p29_Q,5.772486758595063e-76,397.66543643577313,0.013333333333333334,0.0024148061164787735,0.006074764094270266,0.0,0.00084532962290017,0.004533646633396509
p30_GAP,1.199283444855259e-07,28.388225597605857,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p30_H,0.00504500535862612,7.8944083244105245,0.0,4.693203991272597e-05,0.016842904096884423,2.1616625e-06,8.133179739804122e-06,0.003380026195797554
p30_TGFWV,0.3286688687040109,0.9549676777453528,0.0,0.0,0.0,0.0,0.0,0.0
p30_Y,3.1810614080171236e-05,17.448557818246798,0.013333333333333334,0.013376617283576609,0.005964703785425802,0.0,0.00900715958894166,0.00833636279825548
p31_L,3.8667451231614785e-10,39.88976098060992,0.0,0.006634988636115854,0.0037359183607942625,0.0,2.3085050510388036e-06,0.002074643100392231
p31_MFKADS,0.0010726695599262237,10.753753582883474,0.04,0.0013597192167043662,0.03587887741602001,2.5993943e-06,0.0002638697098777539,0.015501013147378964
p31_Y,1.5615825122023195e-27,124.7230432932473,0.0,0.012179277494265329,0.0008501289458174421,0.0,1.4987360767494894e-05,0.002608878760170053
p32_L,0.06038391570697772,3.533940156144065,0.12,0.004774868388485533,0.011976154124911207,3.97776e-06,0.00015938951499538148,0.02738287795770162
p32_M,1.1770304445255243e-05,19.374239403869822,0.0,0.0005990598719393879,0.011534438707368443,5.6916656e-07,3.231737628947627e-05,0.0024332770244313044
p32_V,0.3428829482042055,0.9003852395480583,0.0,0.0,0.0,0.0,0.0,0.0
p33_D,2.507183141558992e-19,83.81356869394956,0.04,0.04194306282915386,0.08848109736512129,0.0,7.320858650769986e-05,0.034099473756156566
p33_G,3.4917470904891906e-06,21.743158544830713,0.0,0.005103886186390951,0.02557611860083268,0.0,3.1976757541713664e-05,0.0061423963089530685
p33_H,0.08289934265131792,3.012504173718008,0.0,0.0,0.0,0.0,0.0,0.0
p33_PSYMQN,0.009630397449494333,6.725096503630576,0.05333333333333334,0.014056083347698964,0.07017082564328032,0.0061065257,0.025702707503562988,0.03387389509748735
p33_V,3.9045269517333314e-11,44.54271586579133,0.0,0.00010807747586010321,0.014282149764294674,0.0,5.684730233462674e-06,0.0028791823940776478
p34_D,0.00014382291391890035,14.5514756747807,0.0,0.00034408456161695464,0.012122608720927408,5.8132855e-07,6.628634119417381e-05,0.0025067121904576556
p34_E,1.6803942473582915e-11,46.260943842508475,0.0,0.0019390920960147718,0.017142288523840435,0.00040826626,8.161651698352729e-07,0.0038980926097146656
p34_N,0.07869171697204715,3.097367536681314,0.02666666666666667,0.0016299580590973884,0.011800328219932595,2.3044146e-05,7.449513942977507e-05,0.008038898446138126
p34_P,2.104806438796832e-23,103.94503536306439,0.0,0.07227289270949175,0.07861813790929405,5.1207244e-05,4.485632621716755e-05,0.030197418837763418
p34_S,0.02215535904425928,5.248123566750176,0.04,0.0008335834626803714,0.11944136086039786,6.585009e-05,0.0001459263595174029,0.03209734415385609
p35_K,7.540746253188923e-35,162.46765472970495,0.013333333333333334,0.005514313047124619,0.06040324196175067,1.4312412e-05,0.0001165479438258959,0.01587634973953132
p35_M,3.9859733289461193e-22,97.59571688741747,0.013333333333333334,0.0011013261636440847,0.00807389145180015,2.5576832e-05,0.00020712578828556923,0.004548250713778854
p35_P,4.472946912582358e-23,102.3141820863244,0.02666666666666667,0.031210354486532733,0.026392874465870495,0.0,0.0004760625940270674,0.01694919164261939
p35_R,1.870114193333365e-68,351.64454185104887,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p35_S,0.013117339266574355,6.172893111876975,0.0,0.0040226583674226706,0.043226920755298916,8.221176e-06,5.806483309175227e-06,0.00945272135647782
p35_V,1.0340430163910211e-83,446.65641887300774,0.013333333333333334,0.061635554400657724,0.04550907378164556,0.00021916887,0.0007587928910934806,0.024291184655162022
p35_YAQLITF,0.05577173592246959,3.666476198549244,0.04,0.002966595282962063,0.0810565678976933,0.0007150794,0.002568947758120524,0.025461438073015135
p36_G,0.004707130148029211,8.020777793249627,0.0,0.007073099494170732,0.01062825829974555,0.0,2.2797075552936383e-06,0.0035407275002943147
p36_I,7.693824539327966e-06,20.201261579477674,0.0,0.0015688878093568241,0.020544414563132978,9.90504e-07,1.038468211507207e-05,0.004424935511713633
p36_SFVMETL,0.7458916466709808,0.10506748168181079,0.0,0.0,0.0,0.0,0.0,0.0
p36_W,0.00039822622961146776,12.616556859548519,0.02666666666666667,0.0047106423412058215,0.04935321131467493,0.0,4.771208235069396e-06,0.0161470583061565
p37_I,0.2827045174522821,1.155152031457703,0.0,0.0,0.0,0.0,0.0,0.0
p37_K,0.0001048299813117588,15.15590827285511,0.02666666666666667,0.00021065924825694685,0.06966286411191816,2.59499e-06,0.00014324552922058032,0.019337206109225395
p37_L,2.2674657849474082e-07,27.12543584710787,0.06666666666666667,0.07539523516315326,0.09418738157227699,0.013903585,0.0008998178896378869,0.05021053731086629
p37_M,9.534694401009639e-05,15.337438418374077,0.0,0.0003006185880372173,0.01075770854692975,2.940495e-06,6.957182731706575e-05,0.002226167891467008
p37_Q,1.8922070594443816e-08,32.066274274174226,0.013333333333333334,0.0004053021379987419,0.03263809292415145,1.7923398e-05,0.00018172594636572538,0.009315275547877035
p37_R,0.976014021649475,0.0009043977935146633,0.0,0.0,0.0,0.0,0.0,0.0
p37_TNF,0.3794440221071498,0.7731135023163073,0.0,0.0,0.0,0.0,0.0,0.0
p37_V,1.3343778386869438e-52,259.08534383537085,0.0,0.03698772274160606,0.02805466987262895,0.0,2.6004745236549165e-05,0.013013679471894312
p37_Y,3.5423452702736427e-23,102.81856522789467,0.0,0.021251744799053167,0.040514088676810577,0.0,0.0,0.012353166695172748
p38_H,6.468521243629019e-07,25.05421689729035,0.02666666666666667,0.002236869512971753,0.025070360926112405,0.0,0.0014727760081941243,0.01108933462278899
p38_Y,6.162885844342056e-101,561.3683445341532,0.02666666666666667,0.06883154033432655,0.12587250504554964,0.00010509509,0.00026340308191786355,0.044347842043423444
p39_G,8.665428972872961e-19,81.18179057865206,0.14666666666666667,0.0009809091114600596,0.11989934358417231,0.00017930294,0.00898910498394887,0.055343065456626685
p39_H,0.0679999835545986,3.3370930718073857,0.08,0.010359127494329195,0.027219333275174368,2.7705823e-06,0.002689292685323726,0.024054104807433724
p39_K,3.72271526829729e-06,21.617908235716335,0.0,0.0007747205651847447,0.035425179370850456,4.400309e-07,3.598258095977752e-05,0.007247264509579472
p39_M,0.002117376920912516,9.489041282453933,0.0,0.013243562264664816,0.022907355616534196,0.0,0.0,0.007230183576239803
p39_N,2.474228756395849e-10,40.793490164580625,0.04,0.0008875006545699521,0.09358806933711043,1.9687452e-05,2.197684328249763e-05,0.026903446857320677
p39_R,5.212875442186659e-12,48.65261135469182,0.02666666666666667,0.0009707907571450417,0.053133495292890465,0.00032368494,0.0005885114679098681,0.016336629825783523
p39_S,6.329147042267017e-14,57.7285782672148,0.0,0.0002796496150115446,0.02568604860306079,0.0,4.2687618576040657e-05,0.0052016771673296745
p39_TLFID,5.106300835960291e-06,21.000546158064633,0.12,0.003096151051827198,0.1844281262755863,0.00032542885,0.007886492692967385,0.06314723977324148
p39_Y,1.013038193706987e-53,265.4238533440382,0.14666666666666667,0.01457261048624036,0.003302416872700398,0.0001454137,0.0036382604636345656,0.033665073636759205
p40_CFST,0.3132667979158676,1.0177677387548003,0.0,0.0,0.0,0.0,0.0,0.0
p40_G,0.1606107185459385,1.971075517142186,0.0,0.0,0.0,0.0,0.0,0.0
p40_I,1.439497073156419e-10,41.8913470718684,0.06666666666666667,0.0011001899454569284,0.05997779087358568,3.386486e-05,0.0012376814409120005,0.02580323875744376
p40_L,1.2555129669072548e-27,125.2042074951942,0.10666666666666667,0.024305156905259615,0.001817927926987616,2.4149242e-05,0.0021520663094433843,0.026993193410002163
p40_M,2.744052275780622e-06,22.2147283415676,0.0,0.00014662888712684767,0.01646762924633134,2.8541026e-06,6.9169873628759554e-06,0.003324805844685019
p40_V,1.556428703727457e-05,18.831873584878156,0.04,0.0015600771045440327,0.06861958065275493,5.355613e-06,0.00023779730158941342,0.02208456213441999
p41_L,9.931917459707354e-45,215.35037330382406,0.013333333333333334,0.0048056528606059586,0.011632366382794693,8.513324e-07,4.039009300095215e-06,0.005955248583687197
p41_M,0.00020823075853752598,13.846260489783036,0.0,0.0037617098233032865,0.008117344319163824,0.0,0.0,0.002375810828493422
p41_Q,9.925839831715928e-275,2312.3483242304187,0.0,0.41837654792989665,0.06409112532517304,0.21196511,0.00013962226129127776,0.13891448187892222
p41_T,4.227960812072462e-64,325.61216740980495,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p41_V,0.00012270826939195264,14.854738128749382,0.0,0.0013007962224840183,0.04673477039075019,0.0,0.00043247299747821346,0.009693607922142484
p42_C,0.005859449780101415,7.622208776451201,0.0,0.0006080512252374152,0.03403929894130783,0.0,6.188359172015309e-05,0.00694184675165308
p42_G,6.158233112300753e-16,67.36106537085021,0.08,0.0028510616404069287,0.08073091344528646,4.6804074e-05,1.7063781907707858e-05,0.032729168588394746
p42_S,5.403755767441362e-41,195.0956407072455,0.05333333333333334,0.014608472126359663,0.04337477509825447,6.539669e-05,0.0007211525028986107,0.02242062595070162
p42_T,4.090195219309555e-19,82.77414577814379,0.05333333333333334,0.0016203908560568506,0.013189214091781039,1.885037e-05,0.00015180517284933443,0.013662718764985487
p43_CTMSG,0.0003393944175615507,12.919009415608825,0.0,0.0018759024565692776,0.04799513700939982,0.00017965255,0.0005592539146372234,0.010121989185451038
p43_F,1.7753840460014795e-21,94.38498169388491,0.013333333333333334,0.005989298128063636,0.2022835182945436,0.00043803436,0.21777569844396302,0.08796397651194698
p43_I,6.0915988166974736e-05,16.19701911721118,0.08,0.001158913525001227,0.01663485232379332,1.3367885e-06,0.0004590165905207664,0.019650823845563128
p43_L,0.3208822201389109,0.9862203469326547,0.0,0.0,0.0,0.0,0.0,0.0
