feature,xgb,rf,gbr,mean
13_PKA,0.0,1.698631094965693e-05,3.60686771426503e-08,5.674126542266527e-06
14_H3,6.318467058008537e-06,1.5470764883227044e-05,0.0,7.2630773137451935e-06
14_P2,1.2040915180477896e-06,0.0005890404579802196,0.00043647847696281404,0.0003422410088203605
14_SCT,0.0,7.670492576067074e-06,0.0,2.5568308586890246e-06
14_PKA,0.0,6.404402186809623e-06,3.2992517019726385e-06,3.2345512962607534e-06
15_H3,2.8913886126247235e-05,3.1215042706823834e-05,0.0,2.0042976277690355e-05
15_P2,2.7185715225641616e-05,4.178945214275258e-05,2.9628937339257988e-05,3.286803490255073e-05
15_SCT,4.554159750114195e-05,9.943949156876623e-06,6.1353228043762856e-06,2.0540289820798287e-05
15_PKA,3.430662036407739e-05,5.1898074780510076e-05,4.5771323488843344e-05,4.39920062111436e-05
15_PKB,5.038737435825169e-05,6.114679794538903e-05,3.501565188927261e-05,4.8849941397637774e-05
17_H3,1.1123041076643858e-05,6.583513064743501e-06,2.2978561562543727e-07,5.978779919004266e-06
17_P2,1.5221440662571695e-05,2.099736479652373e-05,3.4645960938299105e-05,2.3621588799131514e-05
17_SCT,0.0,1.13975949246168e-05,0.0,3.7991983082056e-06
17_PKA,2.537200452934485e-05,3.0776867842694746e-05,1.4705303037648895e-08,1.8721192558359082e-05
17_PKB,1.5480336514883675e-05,1.4854608429032422e-05,0.0,1.0111648314638699e-05
18_P2,3.946101060137153e-06,4.665724379226832e-06,1.275186860403263e-07,2.913114708468104e-06
18_PKA,0.0,9.190951827165205e-06,4.8912053738033884e-08,3.0799546269677463e-06
18_PKB,1.678346234257333e-05,0.0002902828261394177,0.0,0.00010235542949399701
19_H3,1.4361879038915504e-05,1.0919070073035763e-05,7.353830354658572e-07,8.672110715805707e-06
19_P2,2.2959598936722614e-05,4.990179946384247e-05,2.482919309314988e-05,3.256353049790499e-05
19_SCT,5.952247011009604e-05,2.7509879063247837e-05,1.4712940297324518e-05,3.39150964902228e-05
19_PKA,1.6003421478671953e-05,7.844545670931747e-05,4.057797092618074e-05,4.5008949704723385e-05
19_PKB,0.00010915446182480082,3.311143821264914e-05,8.189134579343994e-05,7.471908194362996e-05
20_H3,0.0,6.0166403541327815e-06,0.0,2.005546784710927e-06
20_P2,9.927275095833465e-05,2.47162152661053e-05,6.339623763647548e-05,6.246173462030515e-05
20_SCT,4.659377009375021e-05,7.2958895504270955e-06,1.9876579956696024e-05,2.4588746533624444e-05
20_PKA,0.0,6.070948918033181e-05,5.926243469563817e-06,2.221191088329854e-05
20_PKB,2.04706157092005e-05,2.099564266163781e-05,1.6883691567687084e-06,1.4384875842535673e-05
21_H3,5.2656392654171214e-05,0.00021960030959843478,2.418757181081788e-06,9.155848647789594e-05
21_SCT,0.0011765235103666782,0.0004359597561333524,0.0002821011832480328,0.0006315281499160211
22_H3,5.724496077164076e-05,4.52049955817247e-06,0.0,2.0588486776604414e-05
22_P2,0.0001981227396754548,2.629888182807999e-05,3.818214272813617e-05,8.753458807722366e-05
22_SCT,7.105244003469124e-05,0.0001388512216645258,3.8599345839659706e-05,8.283433584629225e-05
22_PKA,2.8941418349859305e-05,1.172315274651274e-05,1.4114301941042294e-05,1.8259624345804778e-05
22_PKB,0.00014396737969946116,8.232197516139799e-05,6.96978330720273e-05,9.86623959776288e-05
24_H3,5.1205821364419535e-05,7.411407445169733e-05,1.2256955836728283e-05,4.585895055094838e-05
24_P2,0.0,2.2239026016382745e-05,0.0,7.413008672127582e-06
24_SCT,0.0,4.814370351098069e-06,0.0,1.6047901170326897e-06
24_PKA,0.0,4.616093929041099e-06,1.1332578552292706e-06,1.91645059475679e-06
24_PKB,0.0,1.0245277442594326e-05,2.185440895455546e-06,4.143572779349958e-06
25_H3,0.0,1.0730976125727044e-05,0.0,3.5769920419090146e-06
25_P2,4.5721197238890454e-05,1.8161758441653094e-05,1.6470101948814197e-08,2.129980859416412e-05
25_SCT,0.0,2.8925439508330173e-06,7.696438543032335e-09,9.667467964586833e-07
25_PKA,0.0,0.00015970861254152626,1.8702555928737051e-06,5.3859622711466654e-05
25_PKB,0.0006845334428362548,1.3025378525688866e-05,2.54640605608742e-06,0.00023336840913934368
26_H3,1.0228210157947615e-05,7.843055338444269e-06,0.0,6.023755165463961e-06
26_P2,2.242866685264744e-05,4.157670073713456e-05,1.7261875197491238e-06,2.1910518369843708e-05
26_SCT,0.0,1.4281101441575158e-06,0.0,4.7603671471917196e-07
26_PKA,1.4592467778129503e-05,2.1886426593710766e-06,6.983686723228259e-06,7.921599053576278e-06
26_PKB,0.00010837428271770477,4.285779642449045e-06,0.0,3.755335412005127e-05
27_H3,3.087844015681185e-05,2.6614872270700032e-06,0.0,1.1179975794627284e-05
27_SCT,1.3588102774519939e-05,1.8895639373378373e-05,0.0,1.0827914049299437e-05
27_PKA,2.131479595846031e-05,8.507358857138804e-06,5.276284528897757e-06,1.1699479781498956e-05
27_PKB,0.0001410046825185418,6.553284081551221e-05,0.00011757456455814848,0.00010803736263073417
28_P2,0.0,1.3498997526017808e-06,0.0,4.499665842005936e-07
28_PKA,0.0,3.3986403708332027e-06,0.0,1.1328801236110676e-06
28_PKB,0.0,7.706298767093534e-06,0.0,2.5687662556978446e-06
29_H3,0.0,1.2244084231745373e-05,0.0,4.081361410581791e-06
29_P2,6.662201030849246e-06,1.2644524902243449e-05,8.697589107603482e-06,9.33477168023206e-06
29_SCT,0.0,3.6148074490385357e-06,0.0,1.2049358163461786e-06
29_PKA,0.0,3.665702489155056e-06,3.368630969011938e-06,2.344777819388998e-06
29_PKB,0.0,3.849143197441643e-06,0.0,1.2830477324805476e-06
30_H3,0.0,2.421573038146013e-06,3.454897753758993e-06,1.9588235973016684e-06
30_P2,0.0,8.104928460059465e-07,0.0,2.7016428200198216e-07
30_SCT,0.0,1.5193753724201614e-06,0.0,5.064584574733871e-07
30_PKA,0.0,5.119562422914086e-06,0.0,1.7065208076380287e-06
30_PKB,0.0,2.616880296686334e-06,4.350183638186431e-06,2.3223546449575883e-06
31_P2,3.87671279895585e-05,2.07745956380438e-06,0.0,1.3614862517787627e-05
31_PKA,2.606550515338313e-05,1.228296661566257e-06,0.0,9.097933938316461e-06
31_PKB,1.9100334611721337e-05,4.960768973228097e-06,0.0,8.020367861649812e-06
32_P2,8.185698789020535e-06,1.680318673854963e-05,2.07958527058162e-06,9.022823599383928e-06
32_SCT,0.0,1.4430525803030153e-05,0.0,4.810175267676718e-06
32_PKA,8.714749128557742e-06,2.8554567203631126e-06,3.2806131108840965e-06,4.950272986601651e-06
33_H3,0.0,5.502246720977086e-06,9.904204242505569e-08,1.8670962544673806e-06
33_SCT,0.0,1.4539699652935278e-06,0.0,4.846566550978426e-07
33_PKA,2.8884867788292468e-05,3.479300422122122e-05,1.0557597510313408e-06,2.1577877253515012e-05
33_PKB,1.8256609109812416e-05,3.0296396532635164e-05,9.354328555713903e-06,1.9302444732720495e-05
34_H3,7.25975405657664e-05,1.0262383496713993e-06,0.0,2.4541259638479263e-05
34_P2,4.400975376483984e-05,7.915855087411167e-05,5.791614984988895e-05,6.036148482961349e-05
34_SCT,3.6690154956886545e-05,1.6184051594188814e-05,0.0,1.762473551702512e-05
34_PKA,0.0006171323475427926,0.0002256903280774584,0.0009220131232699386,0.0005882785996300632
34_PKB,3.1682848202763125e-05,9.02564052638721e-06,3.5396733076531e-05,2.5368407268560444e-05
35_H3,5.458814030134818e-06,6.408135586360533e-06,0.0,3.955649872165117e-06
35_PKA,2.5788931452552788e-05,6.438177653017253e-06,1.780311695520459e-05,1.667674202025821e-05
35_PKB,1.934616557264235e-05,8.610155296069663e-06,6.47333220342283e-06,1.1476551024044947e-05
36_H3,4.385156717034988e-05,5.5987480430260236e-06,5.227481326892936e-06,1.8225932180089615e-05
36_P2,2.7315512852510437e-05,0.00020923154654900678,5.291750813879797e-06,8.061293673846568e-05
36_SCT,2.0509722162387334e-05,1.0474507265478276e-05,4.264158126900604e-06,1.1749462518255404e-05
36_PKA,3.677726999740116e-05,1.4926899187781153e-05,2.639284379019147e-05,2.6032337658457927e-05
36_PKB,1.1476663530629594e-05,2.611593912033306e-05,5.949030569907905e-07,1.2729168569317813e-05
37_H3,2.9922841804363998e-06,5.646590144023257e-05,0.00021955251323607915,9.30035662855827e-05
37_P2,0.0013226083246991038,3.120845679915257e-05,0.0,0.0004512722604994188
37_SCT,0.0,3.876239315743671e-06,0.0,1.292079771914557e-06
37_PKA,0.0017419530777260661,2.624510602589395e-05,0.00021416713037028965,0.0006607884380407499
38_H3,4.20798132836353e-05,1.1435062044558064e-05,5.498028960344841e-07,1.8021559408075952e-05
38_P2,3.44834006682504e-05,4.280423734891558e-05,2.684414264440071e-05,3.471059355385556e-05
38_SCT,2.2246378648560494e-05,1.8656146839606845e-05,2.07943838586593e-07,1.3703489775584644e-05
38_PKA,4.7654852096457034e-05,0.0002898131391952966,8.832410055870518e-05,0.00014193069728348626
39_H3,0.0,4.1370528409852626e-06,5.327347831933531e-06,3.1548002243062645e-06
39_P2,6.521891191368923e-05,0.0018129619257152298,0.002174102178588023,0.0013507610054056473
39_SCT,2.5169649234157987e-05,1.1144869950145586e-05,3.4233329339464495e-05,2.351594950792269e-05
39_PKA,0.00012668369163293391,8.121672463830572e-05,0.00024216082686478977,0.00015002041437867648
40_H3,0.0003203433589078486,2.1980860427130078e-05,0.00016011234642271667,0.00016747885525256512
40_P2,0.0002605996560305357,1.745575918336437e-05,5.7739583703906665e-06,9.460979119476358e-05
40_PKA,0.00011810653086286038,0.00013947217384684666,0.00022963585842216935,0.00016240485437729214
40_PKB,0.00044144451385363936,7.516113681905712e-05,1.720453648566564e-10,0.00017220194090602041
41_H3,0.00032124840072356164,1.6264986079648032e-05,0.0,0.00011250446226773656
41_SCT,4.752934182761237e-05,3.767206610989123e-05,0.0,2.84004693125012e-05
41_PKA,0.0,1.468375797254135e-05,1.334891944502406e-05,9.344225805855136e-06
41_PKB,3.37819910782855e-05,3.840899152644756e-05,6.6464716202710546e-06,2.6279151408334706e-05
42_H3,6.097090954426676e-05,3.193867581908961e-06,0.0,2.1388259042058575e-05
42_P2,3.10625291604083e-05,0.00010304946644183448,0.001250315864404691,0.00046147595333564457
42_SCT,0.00028360338183119893,1.4243304680467073e-05,1.388651253388346e-05,0.0001039110663485165
42_PKA,2.7323698304826394e-05,7.925253781392642e-05,1.8561393291088306e-05,4.1712543136613704e-05
42_PKB,0.0001222177525050938,0.000139063897637984,2.4699160926253272e-05,9.532693702311036e-05
43_H3,0.0005847883876413107,2.798462349434905e-06,0.0,0.00019586228333024855
43_P2,1.912785228341818e-05,0.006831684716109834,9.829738875290904e-06,0.0022868807690895145
43_PKA,0.0,0.0062712342294464025,0.0,0.0020904114098154675
43_PKB,0.0,1.711589963435813e-05,6.130921680363405e-08,5.7257362837205875e-06
44_P2,0.00020480455714277923,4.284141874094216e-06,3.34783429646622e-06,7.081217777111323e-05
44_PKA,2.8867460059700534e-05,1.9827105410237073e-05,4.125962504725651e-06,1.7606842658221084e-05
44_PKB,0.0,1.2312098549726885e-05,0.0,4.104032849908961e-06
45_P2,0.00013674076762981713,0.0006746691329130993,0.00016720154400184554,0.000326203814848254
45_SCT,0.00023886564304120839,1.4591692102228577e-05,1.0153780525307685e-05,8.787037188958155e-05
45_PKA,6.971717084525153e-05,1.2633007377699594e-05,0.0,2.7450059407650375e-05
45_PKB,6.818924885010347e-05,2.2805767420662915e-05,1.878955759327328e-05,3.659485795467989e-05
46_H3,9.187518116959836e-06,2.1215888947484412e-05,2.2128259920178276e-06,1.0872077685487358e-05
46_SCT,3.313786510261707e-05,4.7438479239168764e-05,2.155448777470891e-05,3.404361070549825e-05
46_PKA,0.00014203520549926907,9.345263345302603e-05,1.4052168628828283e-05,8.318000252704112e-05
46_PKB,2.8890646717627533e-05,9.19647879445762e-05,1.199609214567618e-05,4.428384226929331e-05
47_P2,1.6634152416372672e-05,6.878616219245633e-06,0.0,7.837589545206102e-06
47_PKA,0.0,1.0797017263023185e-05,0.0,3.5990057543410617e-06
48_P2,1.3503939953807276e-05,4.770403051172633e-05,0.0,2.0402656821844535e-05
48_SCT,0.0,1.760410574012226e-05,0.0,5.8680352467074205e-06
48_PKA,0.0,1.7940195351275362e-05,0.0,5.980065117091787e-06
48_PKB,1.1018728400813416e-05,1.2822576880408411e-05,4.56890432360063e-06,9.470069868274153e-06
49_H3,0.0005920789553783834,0.00010144290448436014,0.00027507119357656574,0.0003228643511464364
49_P2,4.109308429178782e-05,0.00013021456204037488,0.0002854398670329198,0.00015224917112169418
49_SCT,1.0761175872175954e-05,0.00013159463962317773,9.236692596773508e-06,5.0530836030709064e-05
49_PKA,0.00043919915333390236,0.00015470829174844025,0.00014778107021338135,0.00024722950509857463
49_PKB,2.7049014533986337e-05,0.0001641629785976264,5.2478055339182795e-05,8.123001615693185e-05
50_H3,3.228168498026207e-05,6.072154904477295e-06,3.5402837564339794e-05,2.4585559149693055e-05
50_P2,0.0002425412822049111,5.584424202636967e-05,0.0006535777395098362,0.00031732108791370563
50_SCT,1.1094515684817452e-05,6.191178659662097e-06,9.644845346659465e-07,6.083392959715165e-06
50_PKA,0.00035546027356758714,0.00010893206189863556,0.0002626739568775852,0.00024235543078126933
50_PKB,3.5621786082629114e-05,0.0002254855441140019,4.021541539104247e-06,8.837629057857842e-05
51_H3,0.0,4.141907199515679e-07,0.0,1.380635733171893e-07
51_P2,0.0,8.370988252708124e-07,0.0,2.7903294175693745e-07
51_SCT,0.0,3.2848100749521563e-07,0.0,1.0949366916507188e-07
51_PKA,0.0,1.0302660662494193e-06,9.73568554222621e-07,6.679448734906802e-07
51_PKB,0.0,6.314372691219508e-07,0.0,2.1047908970731695e-07
52_H3,0.00023416387557517737,0.00011951126679379394,4.4296594831360204e-05,0.00013265724573344385
52_P2,0.00029227096820250154,0.00033903438640846056,0.00012664247360192788,0.0002526492760709633
52_SCT,7.628813909832388e-05,4.3080335070856905e-05,8.997304613515824e-06,4.278859292756554e-05
52_PKA,2.7698288249666803e-05,4.52641818779405e-05,8.869435829971022e-05,5.38856094757725e-05
52_PKB,7.41172261768952e-05,0.00010662892104688371,7.469842259639585e-05,8.514818994005826e-05
53_P2,0.0010362407192587852,0.00016848935585232535,0.0,0.00040157669170370354
53_SCT,0.0,2.3552965435758255e-05,0.0,7.850988478586086e-06
53_PKA,0.0030912922229617834,0.0008894909860029892,0.0006019166382529098,0.0015275666157392274
53_PKB,1.9647504814201966e-05,0.0006480301441913308,0.0,0.0002225592163351776
54_H3,0.0,4.931999068164025e-07,0.0,1.6439996893880085e-07
54_P2,4.568029908114113e-05,1.1474254418117207e-05,3.0501229593062276e-05,2.9218594364106872e-05
54_SCT,0.0,3.1245027314044906e-06,0.0,1.0415009104681636e-06
54_PKA,0.0,3.880334365342686e-06,1.1408493457670934e-05,5.09627594100454e-06
54_PKB,1.7564794688951224e-05,0.0003104629964796033,8.509471184757614e-06,0.00011217908745110405
56_P2,5.416597559815273e-05,6.828509051670049e-05,1.9939618169088455e-06,4.148167597725402e-05
56_SCT,1.6850804968271405e-05,2.3049127298043237e-05,2.5673892229394585e-06,1.4155773829751366e-05
56_PKA,0.0007401022594422102,9.840373948030128e-05,0.0005336140061476221,0.00045737333502337787
56_PKB,3.79235643777065e-05,3.78396024560066e-05,0.00031830820733394336,0.00013135712472255216
57_H3,0.0,2.982337699384766e-06,0.0,9.941125664615887e-07
57_P2,4.113526301807724e-05,1.2604747853259176e-05,2.6080540459730805e-06,1.878268830576983e-05
57_SCT,4.658038233174011e-05,1.7831269819282192e-06,6.858055778779133e-06,1.8407188364149153e-05
57_PKA,4.6804991143289953e-05,5.198310363880757e-05,2.3416752790027502e-05,4.0734949190708346e-05
57_PKB,6.0652888350887224e-05,1.6118205148348843e-05,5.30174644573541e-05,4.326285265219672e-05
58_P2,1.9353721654624678e-05,4.2154017124672655e-06,0.0,7.856374455697314e-06
58_SCT,0.0,2.3995280918969545e-06,0.0,7.998426972989849e-07
59_P2,0.0,6.078516800582023e-07,0.0,2.0261722668606743e-07
60_H3,1.515988969913451e-05,4.5905852514768394e-06,1.6894282413996633e-06,7.146634397337005e-06
60_P2,7.289086352102458e-05,3.6439396624518345e-05,2.734843550438155e-06,3.7355034565327025e-05
60_SCT,0.0,4.725942229070534e-06,0.0,1.5753140763568446e-06
60_PKA,0.00012024772877339274,4.546840235827196e-05,0.0,5.523871037722156e-05
60_PKB,0.0,5.422046813504645e-05,9.80893782740635e-07,1.8400453972595694e-05
61_SCT,3.601697608246468e-05,3.0193617660231143e-07,0.0,1.2106304086355665e-05
61_PKA,0.00013826526992488652,0.00019265382913138477,0.0,0.00011030636635209043
61_PKB,0.0,9.067751454836095e-06,0.0,3.0225838182786984e-06
63_H3,0.0,4.034926324841203e-06,0.0,1.3449754416137344e-06
63_SCT,0.0,1.1443661702349093e-05,1.2163343318886918e-07,3.855098378512654e-06
63_PKA,9.692583989817649e-05,7.310734407672626e-05,5.7735106095950746e-05,7.592276335695116e-05
63_PKB,3.227690831408836e-05,5.8127096974515665e-05,3.3363189328703376e-05,4.1255731539102464e-05
64_P2,5.783203596365638e-05,8.548253851896292e-05,0.0,4.777152482753977e-05
64_SCT,1.3883417523175012e-05,4.769560704976956e-06,1.8315925687605792e-06,6.828190265637517e-06
64_PKA,3.257163189118728e-05,2.7511525984128212e-05,5.985143183517688e-06,2.202276701961106e-05
64_PKB,0.0,2.8230818814512672e-05,2.1889008106186532e-05,1.67066089735664e-05
65_P2,1.422043533239048e-05,0.015290126709853748,1.0198595200594418e-05,0.005104848580128911
65_SCT,0.0,2.167042584716675e-06,1.0045428310318848e-06,1.0571951385828533e-06
65_PKA,0.02414560876786709,6.934801668934793e-05,0.0054605748499422825,0.00989184387816624
67_SCT,0.0,9.347440228796385e-06,0.0,3.115813409598795e-06
67_PKB,0.0,1.9618519351730788e-05,0.0,6.5395064505769295e-06
68_H3,0.0,1.0345135843169475e-05,0.0,3.448378614389825e-06
68_P2,0.0,6.74182490916906e-06,2.2461561848782115e-07,2.322146842552294e-06
68_PKB,0.0,4.7185489257552346e-07,1.9888350502691606e-06,8.202299809482281e-07
69_SCT,0.0,7.08967088951475e-06,2.3360671123181958e-08,2.371010520212644e-06
69_PKB,0.0,8.47958220727347e-06,0.0,2.82652740242449e-06
70_H3,0.0,1.4895866538929647e-06,0.0,4.965288846309882e-07
70_P2,0.0,9.72524221984336e-06,0.0,3.2417474066144534e-06
70_SCT,0.0,1.1962320160914994e-06,0.0,3.9874400536383316e-07
70_PKA,0.000293525168672204,0.0003359613099818432,0.000420344030224144,0.0003499435029593971
70_PKB,0.0,3.868960689841007e-05,7.30138699705482e-08,1.2920873589460204e-05
71_H3,0.0,5.657213235193722e-07,0.0,1.8857377450645742e-07
71_P2,0.0,1.6027917535116856e-06,0.0,5.342639178372285e-07
71_SCT,1.3247776223579422e-05,7.858065161665055e-07,0.0,4.677860913248643e-06
71_PKA,0.0,8.636703032793059e-07,2.8742666184033588e-06,1.2459789738942217e-06
71_PKB,0.0,1.2376226320724297e-06,0.0,4.1254087735747656e-07
74_H3,0.00043024992919526994,5.5291179185510256e-06,9.707373251663229e-06,0.0001484954734551614
74_P2,0.18699446320533752,0.00101086539525061,6.813508924116906e-05,0.06269115456327644
74_PKA,3.009108877449762e-05,0.00034644651680659316,0.0,0.00012551253519369694
74_PKB,0.0004343502805568278,2.5145014351574146e-05,0.00010375066657278837,0.00018774865382706343
77_P2,0.0003698709770105779,2.2616580238599882e-05,3.02283177900255e-07,0.00013092994680902602
77_PKA,0.0,4.9883723504034946e-06,3.993056215277504e-06,2.993809521893666e-06
77_PKB,0.0,2.4474829095854455e-06,0.0,8.158276365284818e-07
79_P2,9.975186549127102e-05,4.2128471914113995e-05,1.6831340539055368e-05,5.290389264814679e-05
79_PKA,0.0,0.00014088066921169864,0.0,4.6960223070566214e-05
80_H3,3.068077421630733e-05,1.4243804109858843e-05,5.827686222284291e-09,1.4976802004129485e-05
80_P2,4.6785564336460084e-05,1.626211338821864e-05,5.863231226114572e-06,2.2970302983597767e-05
80_SCT,4.2370083974674344e-05,7.39868666495403e-06,1.6415156741372885e-08,1.6595061932123248e-05
80_PKA,2.9699915103265084e-05,2.298396979027367e-05,0.00010772099373673768,5.346829287675882e-05
81_P2,2.2447782612289302e-05,4.091360067041322e-05,3.5517514318469725e-06,2.2304378238183164e-05
81_SCT,5.332285218173638e-05,2.5452639827882665e-05,0.0,2.6258497336539683e-05
81_PKA,7.378050941042602e-05,8.218302878625652e-05,2.8393188965063968e-05,6.145224238724883e-05
81_PKB,7.764133442833554e-06,4.291654052426129e-05,1.3392161351897107e-05,2.1357611772997315e-05
82_H3,0.0,3.998489362831538e-06,0.0,1.3328297876105127e-06
82_P2,0.0003160579944960773,5.218718609994275e-05,3.681329679694437e-06,0.00012397550342523815
82_SCT,0.0,6.86461459176944e-05,4.1718800253005554e-05,3.678831539023332e-05
82_PKA,0.0,3.5390218943647214e-05,0.0,1.1796739647882405e-05
82_PKB,1.3127772035659291e-05,8.249628012969939e-05,3.984836328448582e-05,4.515747181661484e-05
83_H3,0.0,2.176661114068836e-06,0.0,7.25553704689612e-07
83_P2,0.0001505462423665449,7.191020366925313e-05,3.1436935688139134e-05,8.463112724131239e-05
83_SCT,0.0002631544484756887,0.00011681425945059244,0.00041649389914705947,0.0002654875356911135
83_PKA,3.4943157515954226e-05,7.505944287029466e-05,2.714759834258968e-06,3.757245340683595e-05
84_P2,0.0003139273903798312,0.000742324460579976,0.0008159444712904468,0.0006240654407500846
84_SCT,4.094920222996734e-05,0.00032792319856093124,0.0004035204632205569,0.0002574642880038185
84_PKA,0.0016390332020819187,0.0005409759171854336,0.0006556546138744806,0.0009452212443806109
84_PKB,0.00023899624648038298,0.00044864935478831073,0.00031032384817632257,0.00033265648314833874
85_P2,4.606433867593296e-05,0.0004995858458438737,3.4602242089999966e-06,0.00018303680290960222
85_PKA,2.309251249243971e-05,5.0781200432293626e-05,1.902779639810169e-05,3.0967169774278346e-05
85_PKB,2.4606717488495633e-05,8.924501156263188e-06,1.2422570640679033e-05,1.5317929761812617e-05
86_H3,0.0018990945536643267,0.0002153010907683558,8.869602049107461e-05,0.000734363888307919
86_P2,0.0003681890375446528,0.00040533946159576845,0.0004371300151216681,0.00040355283808736313
86_SCT,0.0012494808761402965,0.00012751108156508446,4.167852352770343e-05,0.0004728901604110281
86_PKA,0.003033872228115797,0.04427895319772151,0.054939527943318016,0.03408411778971844
86_PKB,0.00026604763115756214,0.0005487059706605401,0.001870483994114959,0.0008950791986443537
87_H3,0.0,3.5282313742965467e-06,0.0,1.1760771247655156e-06
87_P2,0.0008180384756997228,3.5080071194943546e-05,0.00012670879653176568,0.00032660911447547733
87_SCT,0.0,6.553458774001168e-06,0.0,2.184486258000389e-06
87_PKA,0.014161373488605022,0.000543592118285335,0.00040145568105585385,0.005035473762648737
87_PKB,0.0,3.195488842767878e-05,1.4318648894144695e-05,1.5424512440607827e-05
88_H3,0.0,7.588504365785183e-06,1.1927754038030582e-08,2.5334773732744047e-06
